imu_packets,1248
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595921925.2615712,B706558,0.07050,0.05457,-0.87207,0.48120,0.3484
1595921925.268258,B706563,0.07050,0.05457,-0.87207,0.48114,0.3484
1595921925.2722828,B706568,0.07050,0.05457,-0.87213,0.48114,0.3484
1595921925.2787268,B706573,0.07050,0.05457,-0.87213,0.48108,0.3484
1595921925.282152,B706579,0.07050,0.05457,-0.87213,0.48108,0.3484
1595921925.287657,B706584,0.07050,0.05457,-0.87213,0.48108,0.3484
1595921925.2919118,B706589,0.07050,0.05457,-0.87213,0.48102,0.3484
1595921925.2971,B706594,0.07050,0.05463,-0.87213,0.48108,0.3484
1595921925.302727,B706599,0.07050,0.05463,-0.87213,0.48108,0.3484
1595921925.307134,B706604,0.07043,0.05469,-0.87213,0.48108,0.3484
1595921925.312404,B706609,0.07043,0.05475,-0.87213,0.48108,0.3484
1595921925.318759,B706615,0.07037,0.05481,-0.87213,0.48108,0.3484
1595921925.324806,B706620,0.07037,0.05487,-0.87213,0.48108,0.3484
1595921925.329674,B706626,0.07031,0.05493,-0.87213,0.48108,0.3484
1595921925.335161,B706632,0.07031,0.05499,-0.87213,0.48108,0.3484
1595921925.3411021,B706637,0.07025,0.05505,-0.87213,0.48108,0.3484
1595921925.3468359,B706642,0.07025,0.05511,-0.87213,0.48108,0.3484
1595921925.351447,B706647,0.07019,0.05518,-0.87213,0.48108,0.3485
1595921925.355993,B706652,0.07013,0.05524,-0.87213,0.48108,0.3485
1595921925.360749,B706657,0.07013,0.05530,-0.87213,0.48108,0.3485
1595921925.366248,B706663,0.07007,0.05536,-0.87213,0.48108,0.3485
1595921925.3709571,B706668,0.07001,0.05542,-0.87213,0.48102,0.3485
1595921925.376414,B706673,0.07001,0.05554,-0.87213,0.48102,0.3485
1595921925.382328,B706678,0.06989,0.05566,-0.87219,0.48096,0.3485
1595921925.386965,B706683,0.06989,0.05573,-0.87219,0.48096,0.3485
1595921925.392757,B706688,0.06982,0.05579,-0.87219,0.48090,0.3485
1595921925.398803,B706693,0.06976,0.05585,-0.87219,0.48090,0.3485
1595921925.402067,B706699,0.06970,0.05591,-0.87219,0.48090,0.3485
1595921925.407052,B706704,0.06970,0.05597,-0.87225,0.48083,0.3485
1595921925.412055,B706709,0.06964,0.05597,-0.87225,0.48083,0.3485
1595921925.41699,B706714,0.06958,0.05603,-0.87225,0.48077,0.3485
1595921925.4222631,B706719,0.06958,0.05609,-0.87231,0.48077,0.3485
1595921925.4273438,B706724,0.06958,0.05609,-0.87231,0.48071,0.3485
1595921925.4324548,B706729,0.06958,0.05609,-0.87231,0.48071,0.3485
1595921925.438112,B706734,0.06958,0.05609,-0.87238,0.48065,0.3485
1595921925.443111,B706740,0.06958,0.05609,-0.87238,0.48059,0.3485
1595921925.449096,B706745,0.06958,0.05609,-0.87238,0.48059,0.3485
1595921925.454602,B706751,0.06964,0.05609,-0.87238,0.48059,0.3485
1595921925.459648,B706756,0.06964,0.05603,-0.87244,0.48053,0.3485
1595921925.4651022,B706761,0.06964,0.05603,-0.87244,0.48053,0.3485
1595921925.469909,B706767,0.06964,0.05609,-0.87244,0.48047,0.3485
1595921925.475107,B706772,0.06964,0.05609,-0.87244,0.48041,0.3485
1595921925.4810932,B706777,0.06970,0.05615,-0.87250,0.48041,0.3485
1595921925.485761,B706782,0.06970,0.05615,-0.87250,0.48035,0.3485
1595921925.490726,B706787,0.06970,0.05621,-0.87250,0.48035,0.3485
1595921925.4955058,B706792,0.06976,0.05627,-0.87250,0.48029,0.3485
1595921925.5021179,B706797,0.06976,0.05627,-0.87250,0.48029,0.3485
1595921925.506109,B706802,0.06982,0.05634,-0.87256,0.48022,0.3485
