imu_packets,1245
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580975307.690987,0.02295,-0.03278,-0.99530,0.08789,0.0184
1580975307.696864,0.02289,-0.03284,-0.99530,0.08789,0.0184
1580975307.705188,0.02289,-0.03296,-0.99530,0.08783,0.0184
1580975307.7074392,0.02289,-0.03308,-0.99530,0.08783,0.0184
1580975307.7129369,0.02289,-0.03320,-0.99530,0.08783,0.0184
1580975307.719112,0.02289,-0.03333,-0.99530,0.08777,0.0184
1580975307.7241678,0.02283,-0.03357,-0.99530,0.08771,0.0184
1580975307.7313359,0.02283,-0.03369,-0.99530,0.08765,0.0184
1580975307.735606,0.02277,-0.03387,-0.99530,0.08759,0.0184
1580975307.741195,0.02277,-0.03400,-0.99530,0.08752,0.0184
1580975307.746547,0.02277,-0.03412,-0.99530,0.08740,0.0184
1580975307.751915,0.02277,-0.03430,-0.99530,0.08734,0.0184
1580975307.757369,0.02277,-0.03442,-0.99530,0.08728,0.0184
1580975307.7638211,0.02277,-0.03461,-0.99536,0.08716,0.0184
1580975307.767952,0.02277,-0.03479,-0.99536,0.08704,0.0184
1580975307.7737868,0.02283,-0.03497,-0.99536,0.08691,0.0184
1580975307.779495,0.02289,-0.03528,-0.99536,0.08661,0.0184
1580975307.784756,0.02301,-0.03546,-0.99536,0.08649,0.0184
1580975307.79086,0.02307,-0.03558,-0.99536,0.08630,0.0184
1580975307.795976,0.02313,-0.03577,-0.99536,0.08612,0.0184
1580975307.803325,0.02325,-0.03589,-0.99536,0.08594,0.0184
1580975307.807433,0.02338,-0.03601,-0.99542,0.08569,0.0184
1580975307.8143291,0.02350,-0.03607,-0.99542,0.08551,0.0184
1580975307.817649,0.02362,-0.03619,-0.99542,0.08527,0.0184
1580975307.823916,0.02374,-0.03625,-0.99542,0.08508,0.0184
1580975307.8285718,0.02399,-0.03638,-0.99548,0.08466,0.0184
1580975307.833929,0.02417,-0.03638,-0.99548,0.08441,0.0184
1580975307.8401659,0.02429,-0.03644,-0.99548,0.08423,0.0184
1580975307.846045,0.02441,-0.03650,-0.99548,0.08398,0.0184
1580975307.8513138,0.02448,-0.03650,-0.99548,0.08380,0.0184
1580975307.8564758,0.02460,-0.03650,-0.99554,0.08362,0.0184
1580975307.862821,0.02472,-0.03650,-0.99554,0.08350,0.0184
1580975307.867618,0.02478,-0.03650,-0.99554,0.08331,0.0184
1580975307.873204,0.02484,-0.03644,-0.99554,0.08313,0.0184
1580975307.881173,0.02490,-0.03644,-0.99554,0.08301,0.0184
1580975307.884545,0.02502,-0.03632,-0.99561,0.08276,0.0184
1580975307.890631,0.02502,-0.03625,-0.99561,0.08270,0.0184
1580975307.895935,0.02509,-0.03613,-0.99561,0.08258,0.0184
1580975307.902194,0.02515,-0.03607,-0.99561,0.08252,0.0184
1580975307.907707,0.02515,-0.03601,-0.99561,0.08246,0.0184
1580975307.912409,0.02521,-0.03589,-0.99561,0.08246,0.0184
1580975307.918371,0.02527,-0.03577,-0.99567,0.08240,0.0184
1580975307.923648,0.02533,-0.03558,-0.99567,0.08240,0.0184
1580975307.928567,0.02539,-0.03552,-0.99567,0.08240,0.0184
1580975307.934706,0.02539,-0.03540,-0.99567,0.08240,0.0184
1580975307.94073,0.02545,-0.03534,-0.99567,0.08240,0.0184
1580975307.9474719,0.02551,-0.03522,-0.99567,0.08246,0.0184
1580975307.951475,0.02551,-0.03516,-0.99567,0.08252,0.0184
1580975307.957223,0.02551,-0.03510,-0.99567,0.08252,0.0184
1580975307.9652338,0.02557,-0.03510,-0.99567,0.08258,0.0184
1580975307.9677389,0.02557,-0.03510,-0.99561,0.08264,0.0184
1580975307.974907,0.02563,-0.03510,-0.99561,0.08270,0.0184
1580975307.98229,0.02570,-0.03516,-0.99561,0.08282,0.0184
1580975307.984633,0.02576,-0.03522,-0.99561,0.08289,0.0184
1580975307.9909859,0.02582,-0.03534,-0.99561,0.08295,0.0184
1580975307.996073,0.02588,-0.03540,-0.99561,0.08295,0.0184
1580975308.001568,0.02600,-0.03552,-0.99554,0.08307,0.0184
1580975308.0077598,0.02606,-0.03564,-0.99554,0.08313,0.0184
1580975308.012629,0.02612,-0.03577,-0.99554,0.08319,0.0184
1580975308.017931,0.02625,-0.03595,-0.99554,0.08325,0.0184
1580975308.023614,0.02631,-0.03607,-0.99554,0.08331,0.0184
1580975308.030383,0.02649,-0.03644,-0.99548,0.08344,0.0184
1580975308.0358348,0.02661,-0.03668,-0.99548,0.08356,0.0184
1580975308.041235,0.02673,-0.03687,-0.99548,0.08362,0.0184
1580975308.046441,0.02686,-0.03711,-0.99542,0.08374,0.0184
1580975308.051605,0.02698,-0.03741,-0.99542,0.08380,0.0184
