imu_packets,1069
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580956524.475063,-0.00427,-0.04926,-0.98651,0.15601,0.0517
1580956524.483744,-0.00415,-0.04926,-0.98657,0.15570,0.0517
1580956524.490425,-0.00403,-0.04926,-0.98663,0.15540,0.0517
1580956524.49689,-0.00397,-0.04932,-0.98663,0.15509,0.0517
1580956524.503944,-0.00385,-0.04932,-0.98669,0.15479,0.0517
1580956524.5041258,-0.00372,-0.04938,-0.98676,0.15448,0.0517
1580956524.5107641,-0.00360,-0.04944,-0.98682,0.15417,0.0517
1580956524.5158699,-0.00342,-0.04956,-0.98682,0.15387,0.0517
1580956524.525836,-0.00311,-0.04987,-0.98694,0.15332,0.0517
1580956524.526058,-0.00299,-0.04999,-0.98694,0.15308,0.0517
1580956524.532287,-0.00281,-0.05017,-0.98700,0.15277,0.0517
1580956524.5392241,-0.00262,-0.05029,-0.98700,0.15253,0.0517
1580956524.546852,-0.00244,-0.05048,-0.98706,0.15222,0.0518
1580956524.554698,-0.00226,-0.05066,-0.98706,0.15192,0.0518
1580956524.5550349,-0.00208,-0.05084,-0.98712,0.15167,0.0518
1580956524.560291,-0.00183,-0.05103,-0.98718,0.15137,0.0518
1580956524.567017,-0.00140,-0.05145,-0.98724,0.15082,0.0518
1580956524.5730639,-0.00116,-0.05164,-0.98724,0.15057,0.0518
1580956524.579088,-0.00098,-0.05188,-0.98730,0.15027,0.0518
1580956524.588521,-0.00073,-0.05212,-0.98730,0.14996,0.0518
1580956524.591174,-0.00055,-0.05231,-0.98737,0.14972,0.0518
1580956524.593621,-0.00031,-0.05261,-0.98737,0.14935,0.0518
1580956524.600228,-0.00006,-0.05280,-0.98743,0.14911,0.0518
1580956524.610395,0.00037,-0.05322,-0.98749,0.14844,0.0518
1580956524.610445,0.00049,-0.05334,-0.98755,0.14819,0.0518
1580956524.6230788,0.00067,-0.05341,-0.98755,0.14789,0.0519
1580956524.624524,0.00079,-0.05341,-0.98761,0.14758,0.0519
1580956524.632743,0.00085,-0.05341,-0.98767,0.14728,0.0519
1580956524.6384451,0.00092,-0.05341,-0.98767,0.14703,0.0519
1580956524.638583,0.00098,-0.05334,-0.98773,0.14673,0.0519
1580956524.649448,0.00098,-0.05334,-0.98779,0.14648,0.0519
1580956524.6506932,0.00104,-0.05341,-0.98785,0.14612,0.0520
1580956524.6599271,0.00104,-0.05334,-0.98785,0.14587,0.0520
1580956524.667865,0.00110,-0.05334,-0.98792,0.14575,0.0520
