imu_packets,1069
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580956871.6234722,0.01099,-0.05182,-0.97589,0.21161,0.0515
1580956871.6234822,0.01117,-0.05170,-0.97595,0.21149,0.0515
1580956871.6235478,0.01129,-0.05164,-0.97601,0.21136,0.0515
1580956871.626517,0.01147,-0.05157,-0.97601,0.21118,0.0515
1580956871.635883,0.01166,-0.05151,-0.97601,0.21106,0.0515
1580956871.640053,0.01184,-0.05145,-0.97607,0.21094,0.0515
1580956871.645463,0.01202,-0.05145,-0.97607,0.21082,0.0515
1580956871.649431,0.01245,-0.05151,-0.97614,0.21063,0.0515
1580956871.662685,0.01263,-0.05157,-0.97614,0.21051,0.0515
1580956871.662692,0.01282,-0.05170,-0.97614,0.21045,0.0516
1580956871.6656792,0.01306,-0.05182,-0.97614,0.21039,0.0516
1580956871.672865,0.01324,-0.05194,-0.97614,0.21027,0.0516
1580956871.675869,0.01343,-0.05212,-0.97620,0.21021,0.0516
1580956871.68466,0.01367,-0.05231,-0.97620,0.21014,0.0516
1580956871.694975,0.01379,-0.05249,-0.97614,0.21014,0.0516
1580956871.6949801,0.01398,-0.05273,-0.97614,0.21008,0.0516
1580956871.6983922,0.01440,-0.05334,-0.97614,0.21008,0.0517
1580956871.703548,0.01459,-0.05377,-0.97607,0.21008,0.0517
1580956871.709507,0.01483,-0.05420,-0.97607,0.21008,0.0517
1580956871.715082,0.01501,-0.05463,-0.97601,0.21014,0.0517
1580956871.728897,0.01520,-0.05505,-0.97601,0.21014,0.0517
1580956871.729682,0.01538,-0.05554,-0.97595,0.21021,0.0517
1580956871.7334242,0.01550,-0.05597,-0.97589,0.21027,0.0517
1580956871.750231,0.01569,-0.05652,-0.97589,0.21033,0.0517
1580956871.7502358,0.01593,-0.05756,-0.97577,0.21045,0.0517
1580956871.754297,0.01605,-0.05817,-0.97571,0.21057,0.0517
1580956871.7608,0.01624,-0.05878,-0.97565,0.21063,0.0517
1580956871.7622669,0.01636,-0.05939,-0.97559,0.21069,0.0517
1580956871.779213,0.01642,-0.05988,-0.97559,0.21075,0.0517
1580956871.785378,0.01654,-0.06042,-0.97552,0.21082,0.0518
1580956871.785389,0.01660,-0.06097,-0.97546,0.21088,0.0518
1580956871.79884,0.01666,-0.06152,-0.97540,0.21094,0.0518
1580956871.8007932,0.01678,-0.06201,-0.97540,0.21100,0.0518
1580956871.800801,0.01685,-0.06256,-0.97534,0.21100,0.0518
1580956871.8008058,0.01691,-0.06305,-0.97528,0.21106,0.0518
1580956871.809658,0.01709,-0.06396,-0.97522,0.21106,0.0518
1580956871.809664,0.01715,-0.06445,-0.97522,0.21106,0.0518
1580956871.817631,0.01721,-0.06494,-0.97516,0.21106,0.0518
1580956871.826517,0.01727,-0.06531,-0.97516,0.21106,0.0518
1580956871.827562,0.01733,-0.06580,-0.97510,0.21106,0.0518
1580956871.834267,0.01733,-0.06616,-0.97504,0.21112,0.0518
1580956871.840075,0.01740,-0.06665,-0.97504,0.21112,0.0518
1580956871.844964,0.01740,-0.06708,-0.97498,0.21112,0.0518
1580956871.85236,0.01746,-0.06781,-0.97491,0.21118,0.0519
1580956871.860815,0.01746,-0.06824,-0.97491,0.21118,0.0519
1580956871.860915,0.01746,-0.06860,-0.97485,0.21124,0.0519
