imu_packets,1065
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580957044.195536,-0.00671,-0.02893,-0.97314,0.22815,0.0501
1580957044.197359,-0.00671,-0.02887,-0.97308,0.22864,0.0501
1580957044.206582,-0.00671,-0.02887,-0.97296,0.22906,0.0501
1580957044.2144132,-0.00659,-0.02887,-0.97272,0.22998,0.0501
1580957044.214986,-0.00647,-0.02887,-0.97266,0.23041,0.0501
1580957044.225466,-0.00635,-0.02887,-0.97253,0.23083,0.0502
1580957044.2259881,-0.00623,-0.02881,-0.97241,0.23126,0.0502
1580957044.237865,-0.00610,-0.02881,-0.97235,0.23169,0.0502
1580957044.248684,-0.00592,-0.02875,-0.97223,0.23218,0.0502
1580957044.251498,-0.00574,-0.02875,-0.97217,0.23254,0.0502
1580957044.2515461,-0.00555,-0.02869,-0.97205,0.23297,0.0502
1580957044.257726,-0.00531,-0.02863,-0.97192,0.23340,0.0502
1580957044.258689,-0.00494,-0.02850,-0.97180,0.23413,0.0502
1580957044.266756,-0.00470,-0.02838,-0.97168,0.23456,0.0502
1580957044.276391,-0.00446,-0.02826,-0.97162,0.23492,0.0502
1580957044.279985,-0.00421,-0.02820,-0.97150,0.23523,0.0502
1580957044.286926,-0.00397,-0.02808,-0.97144,0.23560,0.0502
1580957044.294376,-0.00372,-0.02789,-0.97137,0.23596,0.0502
1580957044.298283,-0.00348,-0.02777,-0.97125,0.23633,0.0503
1580957044.2989771,-0.00305,-0.02747,-0.97113,0.23700,0.0503
1580957044.304378,-0.00287,-0.02734,-0.97101,0.23737,0.0503
1580957044.308234,-0.00269,-0.02716,-0.97095,0.23767,0.0503
1580957044.314166,-0.00244,-0.02704,-0.97089,0.23804,0.0503
1580957044.328771,-0.00232,-0.02692,-0.97083,0.23828,0.0503
1580957044.329762,-0.00214,-0.02679,-0.97076,0.23865,0.0504
1580957044.338353,-0.00201,-0.02673,-0.97064,0.23895,0.0504
1580957044.348104,-0.00189,-0.02667,-0.97058,0.23926,0.0504
1580957044.349746,-0.00177,-0.02661,-0.97052,0.23956,0.0504
1580957044.349752,-0.00165,-0.02655,-0.97046,0.23987,0.0504
1580957044.3548958,-0.00153,-0.02655,-0.97040,0.24017,0.0504
1580957044.3590772,-0.00140,-0.02661,-0.97021,0.24066,0.0504
1580957044.369299,-0.00140,-0.02667,-0.97015,0.24091,0.0504
1580957044.372189,-0.00134,-0.02673,-0.97009,0.24115,0.0504
1580957044.3804579,-0.00134,-0.02686,-0.97003,0.24139,0.0504
1580957044.389567,-0.00128,-0.02698,-0.96997,0.24164,0.0504
1580957044.390133,-0.00128,-0.02716,-0.96991,0.24182,0.0504
1580957044.3959548,-0.00128,-0.02734,-0.96991,0.24200,0.0505
1580957044.4019399,-0.00122,-0.02753,-0.96985,0.24219,0.0505
1580957044.40608,-0.00122,-0.02795,-0.96979,0.24243,0.0505
1580957044.4151502,-0.00122,-0.02820,-0.96973,0.24255,0.0505
1580957044.415159,-0.00116,-0.02844,-0.96973,0.24261,0.0505
1580957044.4294028,-0.00116,-0.02869,-0.96967,0.24274,0.0505
1580957044.430975,-0.00116,-0.02893,-0.96967,0.24280,0.0506
1580957044.43184,-0.00122,-0.02917,-0.96960,0.24280,0.0506
1580957044.4373188,-0.00116,-0.02985,-0.96960,0.24286,0.0506
1580957044.44658,-0.00110,-0.03052,-0.96954,0.24292,0.0506
1580957044.459517,-0.00104,-0.03113,-0.96954,0.24292,0.0506
1580957044.459525,-0.00098,-0.03223,-0.96954,0.24286,0.0506
1580957044.466197,-0.00098,-0.03278,-0.96948,0.24286,0.0506
1580957044.469314,-0.00098,-0.03326,-0.96948,0.24280,0.0506
1580957044.474723,-0.00098,-0.03369,-0.96948,0.24274,0.0506
1580957044.479,-0.00098,-0.03412,-0.96954,0.24261,0.0506
1580957044.481981,-0.00098,-0.03448,-0.96954,0.24249,0.0506
1580957044.490009,-0.00098,-0.03479,-0.96954,0.24237,0.0506
1580957044.501939,-0.00092,-0.03546,-0.96960,0.24207,0.0506
1580957044.510378,-0.00092,-0.03571,-0.96967,0.24188,0.0507
1580957044.512774,-0.00092,-0.03601,-0.96967,0.24170,0.0507
1580957044.512786,-0.00092,-0.03625,-0.96973,0.24146,0.0507
1580957044.521808,-0.00092,-0.03656,-0.96979,0.24127,0.0507
1580957044.5219111,-0.00092,-0.03680,-0.96985,0.24103,0.0507
1580957044.5275679,-0.00092,-0.03711,-0.96985,0.24078,0.0507
1580957044.545279,-0.00092,-0.03748,-0.96991,0.24054,0.0507
1580957044.5452852,-0.00092,-0.03815,-0.97003,0.24011,0.0507
1580957044.5463629,-0.00092,-0.03851,-0.97003,0.23987,0.0507
1580957044.55148,-0.00085,-0.03894,-0.97009,0.23962,0.0507
1580957044.5577369,-0.00085,-0.03925,-0.97009,0.23944,0.0507
1580957044.5796301,-0.00079,-0.03967,-0.97015,0.23920,0.0507
1580957044.5796611,-0.00073,-0.04004,-0.97021,0.23895,0.0507
1580957044.5796669,-0.00067,-0.04034,-0.97028,0.23871,0.0508
1580957044.5797372,-0.00055,-0.04095,-0.97034,0.23822,0.0508
1580957044.584098,-0.00055,-0.04114,-0.97040,0.23798,0.0508
1580957044.601163,-0.00049,-0.04132,-0.97046,0.23767,0.0508
1580957044.603261,-0.00043,-0.04144,-0.97052,0.23737,0.0508
1580957044.6032739,-0.00043,-0.04150,-0.97058,0.23706,0.0508
1580957044.6097732,-0.00049,-0.04156,-0.97070,0.23676,0.0509
1580957044.6129432,-0.00049,-0.04156,-0.97076,0.23645,0.0509
1580957044.617665,-0.00055,-0.04175,-0.97089,0.23578,0.0509
1580957044.623837,-0.00055,-0.04193,-0.97101,0.23541,0.0509
1580957044.62918,-0.00055,-0.04218,-0.97107,0.23511,0.0509
1580957044.6394181,-0.00055,-0.04242,-0.97113,0.23480,0.0509
1580957044.64509,-0.00055,-0.04260,-0.97119,0.23444,0.0509
1580957044.65439,-0.00061,-0.04272,-0.97125,0.23413,0.0509
1580957044.654421,-0.00061,-0.04279,-0.97137,0.23370,0.0509
1580957044.661477,-0.00067,-0.04285,-0.97144,0.23334,0.0509
1580957044.665462,-0.00073,-0.04279,-0.97156,0.23297,0.0509
1580957044.673236,-0.00085,-0.04260,-0.97174,0.23218,0.0509
1580957044.6771631,-0.00092,-0.04248,-0.97186,0.23181,0.0509
1580957044.689045,-0.00104,-0.04248,-0.97192,0.23138,0.0510
1580957044.690631,-0.00110,-0.04242,-0.97205,0.23096,0.0510
1580957044.691412,-0.00116,-0.04242,-0.97211,0.23065,0.0510
1580957044.6995468,-0.00128,-0.04236,-0.97217,0.23029,0.0510
1580957044.706648,-0.00134,-0.04236,-0.97229,0.22998,0.0510
1580957044.718384,-0.00146,-0.04242,-0.97235,0.22968,0.0510
1580957044.7218292,-0.00159,-0.04242,-0.97241,0.22937,0.0510
1580957044.721836,-0.00183,-0.04272,-0.97253,0.22888,0.0510
1580957044.734737,-0.00195,-0.04291,-0.97253,0.22870,0.0510
1580957044.7347462,-0.00214,-0.04321,-0.97260,0.22858,0.0510
1580957044.744587,-0.00232,-0.04346,-0.97260,0.22845,0.0510
1580957044.7480268,-0.00244,-0.04370,-0.97260,0.22839,0.0510
1580957044.754806,-0.00262,-0.04395,-0.97260,0.22839,0.0510
1580957044.7619681,-0.00281,-0.04419,-0.97260,0.22839,0.0511
1580957044.7711968,-0.00311,-0.04462,-0.97253,0.22839,0.0511
1580957044.7834392,-0.00330,-0.04480,-0.97253,0.22845,0.0511
1580957044.783447,-0.00348,-0.04498,-0.97247,0.22858,0.0511
1580957044.793605,-0.00366,-0.04523,-0.97247,0.22870,0.0511
1580957044.7936141,-0.00378,-0.04547,-0.97241,0.22876,0.0511
1580957044.79682,-0.00397,-0.04565,-0.97235,0.22894,0.0511
1580957044.796831,-0.00421,-0.04590,-0.97229,0.22913,0.0512
1580957044.7992692,-0.00439,-0.04608,-0.97223,0.22937,0.0512
1580957044.805074,-0.00458,-0.04633,-0.97217,0.22955,0.0512
1580957044.811568,-0.00500,-0.04675,-0.97205,0.23004,0.0512
1580957044.818401,-0.00519,-0.04687,-0.97198,0.23029,0.0512
1580957044.829681,-0.00537,-0.04700,-0.97192,0.23053,0.0512
1580957044.8332741,-0.00555,-0.04706,-0.97186,0.23077,0.0512
1580957044.8368928,-0.00574,-0.04706,-0.97180,0.23102,0.0512
1580957044.83814,-0.00592,-0.04700,-0.97174,0.23126,0.0512
1580957044.845147,-0.00604,-0.04694,-0.97168,0.23145,0.0512
1580957044.84899,-0.00616,-0.04675,-0.97168,0.23163,0.0512
1580957044.859243,-0.00629,-0.04633,-0.97162,0.23193,0.0512
1580957044.861263,-0.00635,-0.04614,-0.97162,0.23206,0.0513
1580957044.8734589,-0.00635,-0.04584,-0.97156,0.23212,0.0513
1580957044.8784041,-0.00635,-0.04559,-0.97156,0.23224,0.0513
1580957044.880661,-0.00629,-0.04529,-0.97156,0.23224,0.0513
1580957044.883648,-0.00623,-0.04498,-0.97162,0.23230,0.0513
1580957044.88968,-0.00610,-0.04468,-0.97162,0.23230,0.0513
1580957044.8929741,-0.00592,-0.04437,-0.97162,0.23224,0.0513
1580957044.898447,-0.00562,-0.04376,-0.97168,0.23218,0.0513
1580957044.907679,-0.00543,-0.04346,-0.97168,0.23212,0.0513
1580957044.9123929,-0.00519,-0.04315,-0.97174,0.23199,0.0513
1580957044.928531,-0.00500,-0.04291,-0.97180,0.23187,0.0513
1580957044.928544,-0.00476,-0.04266,-0.97180,0.23175,0.0513
1580957044.936779,-0.00458,-0.04242,-0.97186,0.23169,0.0513
1580957044.938525,-0.00427,-0.04218,-0.97192,0.23151,0.0513
1580957044.942828,-0.00409,-0.04205,-0.97192,0.23138,0.0514
1580957044.9430249,-0.00354,-0.04181,-0.97198,0.23114,0.0514
1580957044.953304,-0.00330,-0.04181,-0.97205,0.23102,0.0514
1580957044.955453,-0.00299,-0.04181,-0.97211,0.23090,0.0514
1580957044.96334,-0.00275,-0.04193,-0.97211,0.23077,0.0514
1580957044.968684,-0.00244,-0.04205,-0.97211,0.23065,0.0514
1580957044.972188,-0.00208,-0.04224,-0.97217,0.23053,0.0515
1580957044.9816902,-0.00140,-0.04279,-0.97217,0.23029,0.0515
1580957044.987179,-0.00104,-0.04315,-0.97217,0.23016,0.0515
1580957044.988308,-0.00067,-0.04352,-0.97223,0.23010,0.0515
1580957044.9945621,-0.00024,-0.04395,-0.97223,0.22998,0.0515
1580957045.002453,0.00006,-0.04431,-0.97223,0.22992,0.0515
1580957045.012898,0.00049,-0.04480,-0.97223,0.22980,0.0515
1580957045.013026,0.00085,-0.04517,-0.97223,0.22974,0.0515
1580957045.016051,0.00128,-0.04565,-0.97223,0.22961,0.0515
1580957045.0213602,0.00165,-0.04614,-0.97223,0.22955,0.0515
1580957045.0270321,0.00208,-0.04663,-0.97223,0.22943,0.0515
1580957045.032623,0.00293,-0.04761,-0.97217,0.22925,0.0515
1580957045.052495,0.00330,-0.04803,-0.97217,0.22919,0.0515
1580957045.053765,0.00372,-0.04858,-0.97217,0.22913,0.0516
1580957045.053774,0.00415,-0.04907,-0.97217,0.22906,0.0516
1580957045.066716,0.00452,-0.04956,-0.97217,0.22894,0.0516
1580957045.0667279,0.00488,-0.05005,-0.97217,0.22888,0.0516
1580957045.070292,0.00519,-0.05048,-0.97217,0.22882,0.0516
1580957045.074704,0.00562,-0.05090,-0.97211,0.22876,0.0516
1580957045.0848799,0.00616,-0.05176,-0.97211,0.22864,0.0517
1580957045.0924218,0.00647,-0.05212,-0.97211,0.22864,0.0517
1580957045.0924969,0.00671,-0.05255,-0.97211,0.22858,0.0517
1580957045.099804,0.00696,-0.05292,-0.97205,0.22852,0.0517
1580957045.103617,0.00708,-0.05328,-0.97205,0.22852,0.0517
1580957045.111188,0.00726,-0.05365,-0.97205,0.22852,0.0517
1580957045.1247869,0.00739,-0.05396,-0.97205,0.22845,0.0517
1580957045.1248052,0.00745,-0.05426,-0.97198,0.22845,0.0517
1580957045.127796,0.00751,-0.05481,-0.97198,0.22852,0.0517
1580957045.137475,0.00751,-0.05499,-0.97192,0.22858,0.0517
1580957045.1419132,0.00751,-0.05518,-0.97192,0.22864,0.0517
1580957045.14559,0.00745,-0.05536,-0.97186,0.22870,0.0517
1580957045.1529899,0.00739,-0.05548,-0.97186,0.22882,0.0517
1580957045.153999,0.00732,-0.05566,-0.97180,0.22894,0.0517
1580957045.161792,0.00726,-0.05573,-0.97180,0.22906,0.0518
1580957045.1697211,0.00714,-0.05585,-0.97174,0.22919,0.0518
1580957045.169726,0.00690,-0.05591,-0.97168,0.22949,0.0518
1580957045.175673,0.00677,-0.05591,-0.97162,0.22968,0.0518
1580957045.186628,0.00665,-0.05585,-0.97162,0.22986,0.0518
1580957045.1867788,0.00647,-0.05579,-0.97156,0.23004,0.0518
1580957045.19696,0.00635,-0.05573,-0.97150,0.23022,0.0518
1580957045.201514,0.00616,-0.05573,-0.97150,0.23041,0.0518
1580957045.202044,0.00604,-0.05579,-0.97144,0.23059,0.0518
1580957045.217325,0.00586,-0.05591,-0.97137,0.23083,0.0518
1580957045.220588,0.00555,-0.05621,-0.97125,0.23132,0.0518
1580957045.226392,0.00537,-0.05646,-0.97119,0.23151,0.0518
1580957045.232009,0.00519,-0.05664,-0.97113,0.23175,0.0518
1580957045.2432,0.00507,-0.05682,-0.97107,0.23199,0.0519
1580957045.245204,0.00488,-0.05701,-0.97101,0.23218,0.0519
1580957045.245214,0.00476,-0.05719,-0.97095,0.23236,0.0519
1580957045.252655,0.00464,-0.05731,-0.97089,0.23254,0.0519
1580957045.253658,0.00446,-0.05743,-0.97083,0.23273,0.0519
1580957045.258811,0.00421,-0.05762,-0.97076,0.23297,0.0519
1580957045.267442,0.00403,-0.05768,-0.97076,0.23303,0.0520
1580957045.28096,0.00391,-0.05768,-0.97070,0.23309,0.0520
1580957045.2809658,0.00372,-0.05768,-0.97070,0.23315,0.0520
1580957045.283031,0.00360,-0.05774,-0.97070,0.23322,0.0520
1580957045.2867358,0.00354,-0.05780,-0.97070,0.23322,0.0520
1580957045.294355,0.00342,-0.05798,-0.97070,0.23328,0.0520
1580957045.2993019,0.00342,-0.05823,-0.97064,0.23328,0.0520
1580957045.305025,0.00342,-0.05853,-0.97064,0.23328,0.0520
1580957045.318099,0.00360,-0.05927,-0.97064,0.23322,0.0520
1580957045.3181078,0.00372,-0.05957,-0.97058,0.23315,0.0520
1580957045.327434,0.00391,-0.05988,-0.97058,0.23315,0.0520
1580957045.32745,0.00409,-0.06018,-0.97058,0.23309,0.0520
1580957045.3374379,0.00427,-0.06049,-0.97058,0.23297,0.0520
1580957045.338062,0.00452,-0.06073,-0.97058,0.23291,0.0520
1580957045.350931,0.00476,-0.06104,-0.97058,0.23285,0.0520
1580957045.354435,0.00507,-0.06134,-0.97058,0.23279,0.0521
1580957045.358434,0.00562,-0.06183,-0.97058,0.23267,0.0521
1580957045.364778,0.00592,-0.06201,-0.97058,0.23260,0.0521
1580957045.367309,0.00629,-0.06213,-0.97058,0.23254,0.0521
1580957045.373,0.00653,-0.06226,-0.97058,0.23248,0.0521
1580957045.3750348,0.00690,-0.06226,-0.97058,0.23242,0.0521
1580957045.383467,0.00720,-0.06226,-0.97058,0.23236,0.0521
1580957045.389428,0.00751,-0.06207,-0.97064,0.23230,0.0521
1580957045.391356,0.00787,-0.06189,-0.97064,0.23230,0.0521
1580957045.401454,0.00812,-0.06165,-0.97070,0.23224,0.0521
1580957045.404806,0.00867,-0.06097,-0.97076,0.23212,0.0521
1580957045.415112,0.00891,-0.06055,-0.97076,0.23206,0.0521
1580957045.4153512,0.00909,-0.06006,-0.97083,0.23199,0.0522
1580957045.421344,0.00922,-0.05957,-0.97083,0.23193,0.0522
1580957045.4256902,0.00934,-0.05902,-0.97089,0.23193,0.0522
1580957045.4365299,0.00940,-0.05841,-0.97095,0.23193,0.0522
1580957045.436618,0.00934,-0.05774,-0.97095,0.23199,0.0522
1580957045.4511008,0.00922,-0.05640,-0.97101,0.23206,0.0522
1580957045.452,0.00903,-0.05573,-0.97107,0.23212,0.0523
1580957045.454157,0.00885,-0.05505,-0.97107,0.23224,0.0523
1580957045.464082,0.00861,-0.05444,-0.97107,0.23236,0.0523
1580957045.4684029,0.00830,-0.05371,-0.97107,0.23254,0.0523
1580957045.472776,0.00806,-0.05322,-0.97107,0.23267,0.0523
1580957045.4766479,0.00769,-0.05261,-0.97107,0.23291,0.0523
1580957045.4869561,0.00739,-0.05219,-0.97101,0.23315,0.0523
1580957045.4872792,0.00696,-0.05170,-0.97101,0.23340,0.0523
1580957045.509727,0.00659,-0.05127,-0.97095,0.23364,0.0523
1580957045.511124,0.00580,-0.05072,-0.97083,0.23419,0.0523
1580957045.511136,0.00543,-0.05048,-0.97076,0.23456,0.0523
1580957045.5111418,0.00507,-0.05035,-0.97070,0.23480,0.0523
1580957045.5157309,0.00470,-0.05023,-0.97064,0.23511,0.0523
1580957045.5264142,0.00439,-0.05017,-0.97058,0.23541,0.0523
1580957045.526592,0.00403,-0.05017,-0.97052,0.23572,0.0524
1580957045.536427,0.00372,-0.05023,-0.97046,0.23596,0.0524
1580957045.540242,0.00317,-0.05042,-0.97034,0.23651,0.0524
1580957045.554581,0.00287,-0.05060,-0.97021,0.23682,0.0524
1580957045.5643342,0.00269,-0.05072,-0.97015,0.23700,0.0524
1580957045.5643451,0.00244,-0.05096,-0.97009,0.23724,0.0524
1580957045.571746,0.00220,-0.05115,-0.97003,0.23743,0.0524
1580957045.5735621,0.00201,-0.05139,-0.96997,0.23761,0.0524
1580957045.5735722,0.00177,-0.05164,-0.96991,0.23779,0.0524
1580957045.5767128,0.00159,-0.05188,-0.96991,0.23798,0.0524
1580957045.5829508,0.00140,-0.05212,-0.96985,0.23810,0.0524
1580957045.595535,0.00104,-0.05261,-0.96973,0.23834,0.0524
1580957045.598677,0.00085,-0.05286,-0.96973,0.23846,0.0524
1580957045.6030688,0.00073,-0.05310,-0.96967,0.23853,0.0525
1580957045.6064398,0.00055,-0.05341,-0.96967,0.23859,0.0525
1580957045.6201868,0.00043,-0.05371,-0.96960,0.23865,0.0525
1580957045.6217659,0.00031,-0.05402,-0.96960,0.23865,0.0525
1580957045.625223,0.00018,-0.05432,-0.96960,0.23865,0.0525
1580957045.6354282,0.00000,-0.05499,-0.96954,0.23871,0.0525
1580957045.6388988,-0.00006,-0.05530,-0.96954,0.23871,0.0526
1580957045.644196,-0.00012,-0.05560,-0.96948,0.23871,0.0526
1580957045.649023,-0.00018,-0.05597,-0.96948,0.23865,0.0526
1580957045.651367,-0.00024,-0.05627,-0.96948,0.23865,0.0526
1580957045.667115,-0.00031,-0.05664,-0.96948,0.23865,0.0526
1580957045.6764522,-0.00031,-0.05701,-0.96942,0.23865,0.0526
1580957045.6764622,-0.00037,-0.05737,-0.96942,0.23865,0.0526
1580957045.683464,-0.00037,-0.05768,-0.96942,0.23865,0.0526
1580957045.688517,-0.00043,-0.05841,-0.96936,0.23859,0.0526
1580957045.695851,-0.00043,-0.05884,-0.96936,0.23859,0.0526
1580957045.698873,-0.00037,-0.05920,-0.96930,0.23853,0.0526
1580957045.698883,-0.00037,-0.05957,-0.96930,0.23853,0.0526
1580957045.708745,-0.00031,-0.05988,-0.96930,0.23846,0.0526
1580957045.708823,-0.00024,-0.06024,-0.96930,0.23834,0.0526
1580957045.719934,-0.00012,-0.06079,-0.96930,0.23816,0.0527
1580957045.7251341,-0.00006,-0.06097,-0.96936,0.23804,0.0527
1580957045.727766,0.00006,-0.06128,-0.96936,0.23785,0.0527
1580957045.734077,0.00024,-0.06158,-0.96936,0.23767,0.0527
1580957045.741368,0.00037,-0.06183,-0.96942,0.23749,0.0527
1580957045.741481,0.00055,-0.06213,-0.96942,0.23730,0.0527
1580957045.74909,0.00079,-0.06238,-0.96948,0.23712,0.0527
1580957045.758482,0.00104,-0.06262,-0.96954,0.23682,0.0528
1580957045.7649322,0.00134,-0.06287,-0.96960,0.23657,0.0528
1580957045.77038,0.00165,-0.06305,-0.96960,0.23627,0.0528
1580957045.771332,0.00250,-0.06335,-0.96979,0.23566,0.0528
1580957045.7827892,0.00293,-0.06342,-0.96985,0.23529,0.0528
1580957045.782804,0.00342,-0.06348,-0.96991,0.23499,0.0528
1580957045.793563,0.00391,-0.06354,-0.97003,0.23456,0.0528
1580957045.7980878,0.00446,-0.06348,-0.97015,0.23413,0.0528
1580957045.8012302,0.00500,-0.06335,-0.97028,0.23358,0.0528
1580957045.808705,0.00549,-0.06323,-0.97040,0.23315,0.0528
1580957045.808884,0.00647,-0.06287,-0.97064,0.23199,0.0528
1580957045.821881,0.00690,-0.06274,-0.97076,0.23145,0.0528
1580957045.821889,0.00732,-0.06274,-0.97089,0.23096,0.0529
1580957045.8264909,0.00775,-0.06293,-0.97107,0.23029,0.0529
1580957045.83951,0.00806,-0.06317,-0.97113,0.22980,0.0529
1580957045.840333,0.00842,-0.06354,-0.97125,0.22925,0.0529
1580957045.850409,0.00879,-0.06390,-0.97137,0.22870,0.0529
1580957045.857383,0.00909,-0.06439,-0.97144,0.22815,0.0529
1580957045.863692,0.00964,-0.06543,-0.97162,0.22711,0.0529
