eye_packets,705
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956019.6528609,"{'circle_3d': {'center': [17.880937609946624, 5.314033140233765, 71.52784923631381], 'normal': [-0.07770733298329596, -0.1042941655878219, -0.9915060753343689], 'radius': 1.4907044181570681}, 'confidence': 0.23183741328363877, 'timestamp': 1515.256315, 'diameter_3d': 2.9814088363141362, 'ellipse': {'center': [315.0130051370383, 166.08997259566362], 'axes': [25.72906105002362, 26.442030638315746], 'angle': -60.66330076281938}, 'location': [315.0130051370383, 166.08997259566362], 'diameter': 26.442030638315746, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.4663121570177027, 'phi': -1.6490094787924543, 'norm_pos': [0.9844156410532447, 0.3079584475180682], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.747145,"{'circle_3d': {'center': [17.19327495391873, 5.547255221135177, 71.57948128774733], 'normal': [-0.1350125543189537, -0.08485899217937093, -0.9872034043815758], 'radius': 1.4984783163928779}, 'confidence': 0.15733519450993202, 'timestamp': 1515.348715, 'diameter_3d': 2.9969566327857557, 'ellipse': {'center': [308.960867080293, 168.0719593279463], 'axes': [25.93565374403693, 26.663265140517314], 'angle': -68.35310992397407}, 'location': [308.960867080293, 168.0719593279463], 'diameter': 26.663265140517314, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.4858351575455953, 'phi': -1.7067157498910452, 'norm_pos': [0.9655027096259156, 0.2997001694668904], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.753768,"{'circle_3d': {'center': [14.97246261972306, 4.138337382772891, 72.31936648498622], 'normal': [-0.32008024883525954, -0.2022688120428947, -0.925546304611668], 'radius': 1.4831526674175637}, 'confidence': 0.2248897519871372, 'timestamp': 1515.357115, 'diameter_3d': 2.9663053348351274, 'ellipse': {'center': [288.4451762049811, 155.5292742769111], 'axes': [25.173647922840615, 25.779102525754144], 'angle': 81.08039972694124}, 'location': [288.4451762049811, 155.5292742769111], 'diameter': 25.779102525754144, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3671222598238617, 'phi': -1.9037500250850394, 'norm_pos': [0.901391175640566, 0.351961357179537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.765894,"{'circle_3d': {'center': [14.76976711024554, 4.341476862706675, 72.34881664026585], 'normal': [-0.3369715412917194, -0.18534052204841261, -0.9230921250050316], 'radius': 1.485039504401885}, 'confidence': 0.21226230629473394, 'timestamp': 1515.365515, 'diameter_3d': 2.97007900880377, 'ellipse': {'center': [286.6600570332482, 157.25170728909134], 'axes': [25.26529634866865, 25.720301811680514], 'angle': 78.45009094056864}, 'location': [286.6600570332482, 157.25170728909134], 'diameter': 25.720301811680514, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3843779499489166, 'phi': -1.9208122070830551, 'norm_pos': [0.8958126782289006, 0.3447845529621194], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.76965,"{'circle_3d': {'center': [14.899878276234514, 4.076056944773015, 72.35855993124979], 'normal': [-0.326128944125972, -0.2074588485428845, -0.9222801840897046], 'radius': 1.4994251934179}, 'confidence': 0.2970927301485493, 'timestamp': 1515.373915, 'diameter_3d': 2.9988503868358, 'ellipse': {'center': [287.7569913933472, 154.97863421829962], 'axes': [25.399839823024532, 26.02621784217488], 'angle': 78.47003416844177}, 'location': [287.7569913933472, 154.97863421829962], 'diameter': 26.02621784217488, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3618197528362899, 'phi': -1.91068495057269, 'norm_pos': [0.8992405981042101, 0.35425569075708496], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.780004,"{'circle_3d': {'center': [14.866204722630016, 4.072041621769532, 72.37142994025615], 'normal': [-0.3289350735930134, -0.20779345879317468, -0.9212076833391741], 'radius': 1.5382525727979433}, 'confidence': 0.20523218453743328, 'timestamp': 1515.382315, 'diameter_3d': 3.0765051455958865, 'ellipse': {'center': [287.4511263249195, 154.94084719179807], 'axes': [26.046917850206793, 26.68428935620774], 'angle': 77.52966593583216}, 'location': [287.4511263249195, 154.94084719179807], 'diameter': 26.68428935620774, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3614776884014912, 'phi': -1.9137551170598985, 'norm_pos': [0.8982847697653735, 0.3544131367008414], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.786072,"{'circle_3d': {'center': [14.842965172413159, 4.048466523022498, 72.38510384492196], 'normal': [-0.3308717027777515, -0.20975805035542758, -0.9200681912836903], 'radius': 1.5229711562506534}, 'confidence': 0.14641070627568029, 'timestamp': 1515.390715, 'diameter_3d': 3.0459423125013068, 'ellipse': {'center': [287.2266185239631, 154.73165089588798], 'axes': [25.768357404190677, 26.40781606673656], 'angle': 76.64881440344412}, 'location': [287.2266185239631, 154.73165089588798], 'diameter': 26.40781606673656, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3594688282970966, 'phi': -1.9160123652469696, 'norm_pos': [0.8975831828873847, 0.35528478793380003], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.7995892,"{'circle_3d': {'center': [14.819632234480068, 4.024764225754277, 72.39895721567005], 'normal': [-0.3328161142721757, -0.21173324179444591, -0.9189137437213488], 'radius': 1.551213776832042}, 'confidence': 0.11985993501074531, 'timestamp': 1515.399115, 'diameter_3d': 3.102427553664084, 'ellipse': {'center': [287.0063989503251, 154.52455310824854], 'axes': [26.22545392361909, 26.88613380851303], 'angle': 75.77738570775209}, 'location': [287.0063989503251, 154.52455310824854], 'diameter': 26.88613380851303, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3574482563104644, 'phi': -1.918284237027669, 'norm_pos': [0.8968949967197659, 0.35614769538229774], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.8072908,"{'circle_3d': {'center': [14.53573742421889, 4.590033035895915, 72.3896789081558], 'normal': [-0.35647401512727367, -0.16462750761597603, -0.9196869360142026], 'radius': 1.5330165009069467}, 'confidence': 0.024220700198609495, 'timestamp': 1515.407515, 'diameter_3d': 3.0660330018138935, 'ellipse': {'center': [284.5948311315375, 159.35733759365235], 'axes': [26.144779287003264, 26.42309084654454], 'angle': 74.36264736132952}, 'location': [284.5948311315375, 159.35733759365235], 'diameter': 26.42309084654454, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.4054159724415396, 'phi': -1.9405707324020574, 'norm_pos': [0.8893588472860546, 0.33601109335978185], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.81439,"{'circle_3d': {'center': [14.529804835364171, 4.524495549793639, 72.40391523415644], 'normal': [-0.35696839753183385, -0.17008896479116578, -0.9185005755141498], 'radius': 1.525201459293607}, 'confidence': 0.2070676105541316, 'timestamp': 1515.415915, 'diameter_3d': 3.050402918587214, 'ellipse': {'center': [284.5186216217895, 158.78925733561107], 'axes': [25.977809526379183, 26.28744403841068], 'angle': 72.24125132229992}, 'location': [284.5186216217895, 158.78925733561107], 'diameter': 26.28744403841068, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3998763780776642, 'phi': -1.9414736119249056, 'norm_pos': [0.8891206925680922, 0.3383780944349539], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.820561,"{'circle_3d': {'center': [14.502505252918654, 4.507816275092782, 72.41766870920195], 'normal': [-0.3592433627356268, -0.17147890434957044, -0.9173544525936906], 'radius': 1.554463998585998}, 'confidence': 0.13153936767000038, 'timestamp': 1515.424315, 'diameter_3d': 3.108927997171996, 'ellipse': {'center': [284.26563985710925, 158.64118717169083], 'axes': [26.45904488816932, 26.77790475410496], 'angle': 70.36394623595142}, 'location': [284.26563985710925, 158.64118717169083], 'diameter': 26.77790475410496, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.39846571362216, 'phi': -1.9440473717576254, 'norm_pos': [0.8883301245534664, 0.3389950534512882], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.8327858,"{'circle_3d': {'center': [14.475088851367317, 4.491039342350259, 72.43159700090388], 'normal': [-0.3615280628649051, -0.17287698207811417, -0.9161937616185305], 'radius': 1.5426649454761339}, 'confidence': 0.12056772943630359, 'timestamp': 1515.432715, 'diameter_3d': 3.0853298909522677, 'ellipse': {'center': [284.00605745330984, 158.48974880416907], 'axes': [26.24010634834943, 26.56124341211847], 'angle': 68.49339228439074}, 'location': [284.00605745330984, 158.48974880416907], 'diameter': 26.56124341211847, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.397046440141951, 'phi': -1.9466369963269865, 'norm_pos': [0.8875189295415933, 0.3396260466492955], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.837666,"{'circle_3d': {'center': [14.793966199440963, 4.238271944273016, 72.36121871770676], 'normal': [-0.33495495052543434, -0.19394093191788422, -0.9220586185516225], 'radius': 1.5086646745934529}, 'confidence': 0.06149583190774756, 'timestamp': 1515.441115, 'diameter_3d': 3.0173293491869058, 'ellipse': {'center': [286.8480544263814, 156.36460780571903], 'axes': [25.61979625067461, 26.14010926568524], 'angle': 77.53710408767493}, 'location': [286.8480544263814, 156.36460780571903], 'diameter': 26.14010926568524, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3756185576369986, 'phi': -1.9192424856330592, 'norm_pos': [0.8964001700824419, 0.34848080080950405], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.847303,"{'circle_3d': {'center': [16.627983059645526, 6.382968873353711, 71.62801977523932], 'normal': [-0.18212021217505417, -0.015216187827826378, -0.9831585304239097], 'radius': 1.5360128666151185}, 'confidence': 0.17717062009234422, 'timestamp': 1515.449515, 'diameter_3d': 3.072025733230237, 'ellipse': {'center': [303.9822649197339, 175.25501072526816], 'axes': [26.55370102559906, 27.342286428131644], 'angle': -72.36966671475784}, 'location': [303.9822649197339, 175.25501072526816], 'diameter': 27.342286428131644, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.555579551732541, 'phi': -1.7539600681134444, 'norm_pos': [0.9499445778741684, 0.26977078864471593], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.8539362,"{'circle_3d': {'center': [16.461274435965237, 6.571606996966745, 71.65870716200034], 'normal': [-0.196012597481745, 0.000503655806593099, -0.9806012481938251], 'radius': 1.4964175466707734}, 'confidence': 0.25485617174150105, 'timestamp': 1515.457915, 'diameter_3d': 2.992835093341547, 'ellipse': {'center': [302.4793381929719, 176.85917590908463], 'axes': [25.821207085304994, 26.63275206726527], 'angle': -72.26225490240736}, 'location': [302.4793381929719, 176.85917590908463], 'diameter': 26.63275206726527, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.5712999826227834, 'phi': -1.7680863250063221, 'norm_pos': [0.9452479318530372, 0.26308676704548073], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956019.864213,"{'circle_3d': {'center': [15.22428507149403, 4.7607280118974185, 72.11837419960794], 'normal': [-0.2990950445210122, -0.1504029262825175, -0.9422956617265249], 'radius': 1.5272025293479237}, 'confidence': 0.2165172679638612, 'timestamp': 1515.466315, 'diameter_3d': 3.0544050586958473, 'ellipse': {'center': [290.9677692941858, 160.96933173280564], 'axes': [26.205558754663397, 26.718105578881453], 'angle': -82.45530233580104}, 'location': [290.9677692941858, 160.96933173280564], 'diameter': 26.718105578881453, 'sphere': {'center': [18.813425605746176, 6.565563127287628, 83.42592214032624], 'radius': 12.0}, 'projected_sphere': {'center': [299.8165411458407, 168.79357679824398], 'axes': [178.36182829326304, 178.36182829326304], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.4198205042478158, 'phi': -1.8781490319734502, 'norm_pos': [0.9092742790443307, 0.3292944511133098], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
