eye_packets,703
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956008.693721,"{'circle_3d': {'center': [12.58163455648238, 3.6850990691499788, 62.29130357719381], 'normal': [-0.4370160037483841, -0.21922921467687576, -0.8723276700299909], 'radius': 1.4362893316264589}, 'confidence': 0.24815669361567463, 'timestamp': 1504.294315, 'diameter_3d': 2.8725786632529178, 'ellipse': {'center': [285.36956213735266, 156.74636557048004], 'axes': [27.757502467633326, 28.677423709374494], 'angle': 43.845197068836164}, 'location': [285.36956213735266, 156.74636557048004], 'diameter': 28.677423709374494, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3497719299431556, 'phi': -2.0352251428848933, 'norm_pos': [0.8917798816792271, 0.3468901434563332], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.701966,"{'circle_3d': {'center': [14.738331031533498, 4.951754428064907, 61.24374104093837], 'normal': [-0.25729129749412427, -0.11367460143396507, -0.9596245480512778], 'radius': 1.4250810958692504}, 'confidence': 0.15209450116750592, 'timestamp': 1504.302715, 'diameter_3d': 2.8501621917385007, 'ellipse': {'center': [309.2925308023716, 170.16777274816113], 'axes': [28.84437978597143, 29.75170702684676], 'angle': -72.27024807010696}, 'location': [309.2925308023716, 170.16777274816113], 'diameter': 29.75170702684676, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.4568754751555837, 'phi': -1.8327519271041985, 'norm_pos': [0.9665391587574111, 0.29096761354932865], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.706644,"{'circle_3d': {'center': [12.942551504553135, 4.124013559277671, 62.01914814584143], 'normal': [-0.4069395914091546, -0.1826530071662348, -0.8950072893093562], 'radius': 1.4346559156418146}, 'confidence': 0.2450794848995628, 'timestamp': 1504.311115, 'diameter_3d': 2.869311831283629, 'ellipse': {'center': [289.52017988988575, 161.2860346358938], 'axes': [28.378643653697388, 28.7680100230502], 'angle': 51.2913818704822}, 'location': [289.52017988988575, 161.2860346358938], 'diameter': 28.7680100230502, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3871121471171786, 'phi': -1.9975331703602652, 'norm_pos': [0.904750562155893, 0.3279748556837758], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.717736,"{'circle_3d': {'center': [14.691515387086838, 5.225301137982242, 61.22724545259592], 'normal': [-0.26119260119801263, -0.09087904227418721, -0.9609991804131481], 'radius': 1.4362161722583726}, 'confidence': 0.22623578876383119, 'timestamp': 1504.319515, 'diameter_3d': 2.8724323445167452, 'ellipse': {'center': [308.8612775987411, 172.9445233397411], 'axes': [29.087414330701375, 30.002325929462664], 'angle': -70.36717481671546}, 'location': [308.8612775987411, 172.9445233397411], 'diameter': 30.002325929462664, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.4797917222937218, 'phi': -1.8361783362505282, 'norm_pos': [0.9651914924960658, 0.27939781941774544], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.727376,"{'circle_3d': {'center': [12.55456533413253, 3.7025689365653567, 62.300527829827686], 'normal': [-0.4392717722775384, -0.217773392392261, -0.8715589823105013], 'radius': 1.4260159350714154}, 'confidence': 0.23868531868676446, 'timestamp': 1504.327915, 'diameter_3d': 2.852031870142831, 'ellipse': {'center': [285.08015583075087, 156.91338592214368], 'axes': [27.545826141230986, 28.461480904956804], 'angle': 42.83542581102575}, 'location': [285.08015583075087, 156.91338592214368], 'diameter': 28.461480904956804, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3512638009751474, 'phi': -2.0376443441736125, 'norm_pos': [0.8908754869710964, 0.34619422532440136], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.734595,"{'circle_3d': {'center': [14.736673525590653, 4.733144016583675, 61.27219177822126], 'normal': [-0.2574294229893613, -0.13189213572406772, -0.9572536532777028], 'radius': 1.410491467938634}, 'confidence': 0.16482986120375623, 'timestamp': 1504.336315, 'diameter_3d': 2.820982935877268, 'ellipse': {'center': [309.2047775529621, 167.93726284644742], 'axes': [28.513289529963657, 29.41744584364707], 'angle': -74.01043385937456}, 'location': [309.2047775529621, 167.93726284644742], 'diameter': 29.41744584364707, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.4385187773124892, 'phi': -1.8335059178366218, 'norm_pos': [0.9662649298530066, 0.300261404806469], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.743685,"{'circle_3d': {'center': [12.940881901332437, 4.043647076731588, 62.03662349344035], 'normal': [-0.4070787250108794, -0.18935021404507502, -0.8935510103427791], 'radius': 1.4211119229059452}, 'confidence': 0.22512720160307007, 'timestamp': 1504.344715, 'diameter_3d': 2.8422238458118905, 'ellipse': {'center': [289.46446107063264, 160.4719272975746], 'axes': [28.052486109696193, 28.503066997474683], 'angle': 52.171080550113324}, 'location': [289.46446107063264, 160.4719272975746], 'diameter': 28.503066997474683, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.380295979941359, 'phi': -1.9982760226719765, 'norm_pos': [0.904576440845727, 0.33136696959343914], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.752029,"{'circle_3d': {'center': [12.80747769089805, 3.3629418633996235, 62.26654721831176], 'normal': [-0.41819574254707814, -0.24607564848940533, -0.8743906999368284], 'radius': 1.4294453434246535}, 'confidence': 0.3398293958295464, 'timestamp': 1504.353115, 'diameter_3d': 2.858890686849307, 'ellipse': {'center': [287.6618438887197, 153.5599296740867], 'axes': [27.551069982201742, 28.644147401199433], 'angle': 53.510941164674726}, 'location': [287.6618438887197, 153.5599296740867], 'diameter': 28.644147401199433, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3221670170048812, 'phi': -2.0169101464730272, 'norm_pos': [0.8989432621522491, 0.3601669596913054], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.75733,"{'circle_3d': {'center': [12.581702332210785, 3.6183907740924455, 62.30826072107001], 'normal': [-0.43701035577101693, -0.2247882392650035, -0.8709145747069738], 'radius': 1.429132112857479}, 'confidence': 0.1928993167188405, 'timestamp': 1504.361515, 'diameter_3d': 2.858264225714958, 'ellipse': {'center': [285.33462691889304, 156.07333145300208], 'axes': [27.563887804631488, 28.5364818271864], 'angle': 44.84142269853826}, 'location': [285.33462691889304, 156.07333145300208], 'diameter': 28.5364818271864, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3440706185976692, 'phi': -2.035869527136165, 'norm_pos': [0.8916707091215408, 0.34969445227915796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.766474,"{'circle_3d': {'center': [12.458335852106224, 3.800553706901482, 62.32547649641314], 'normal': [-0.4472908957797305, -0.20960799486425052, -0.8694799267617135], 'radius': 1.4361416181720186}, 'confidence': 0.2033679619802834, 'timestamp': 1504.369915, 'diameter_3d': 2.872283236344037, 'ellipse': {'center': [284.07686146897805, 157.8719669145342], 'axes': [27.71692592511853, 28.626312899014305], 'angle': 38.574384314629675}, 'location': [284.07686146897805, 157.8719669145342], 'diameter': 28.626312899014305, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3596222954530077, 'phi': -2.045925126523263, 'norm_pos': [0.8877401920905564, 0.3422001378561075], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956008.77717,"{'circle_3d': {'center': [12.568806855065151, 3.6344065124986202, 62.31061819170816], 'normal': [-0.43808497886648645, -0.2234535943978223, -0.8707181188204617], 'radius': 1.4368477703310116}, 'confidence': 0.20316739284928273, 'timestamp': 1504.378315, 'diameter_3d': 2.8736955406620233, 'ellipse': {'center': [285.20337019006854, 156.231693223074], 'axes': [27.71325815550822, 28.685089811704987], 'angle': 44.27102940418206}, 'location': [285.20337019006854, 156.231693223074], 'diameter': 28.685089811704987, 'sphere': {'center': [17.82582660146299, 6.315849645272488, 72.7592356175537], 'radius': 12.0}, 'projected_sphere': {'center': [311.8984139827972, 173.818965342789], 'axes': [204.51011990029883, 204.51011990029883], 'angle': 90.0}, 'model_confidence': 0.8356142907667619, 'model_id': 125, 'model_birth_timestamp': 1425.745915, 'theta': 1.3454401013862534, 'phi': -2.036945323486084, 'norm_pos': [0.8912605318439641, 0.34903461157052507], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
