eye_packets,702
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956151.3277938,"{'circle_3d': {'center': [-3.5241615703045728, 2.625220868981039, 24.016326483369223], 'normal': [-0.136189016705509, 0.6160675059577588, -0.7758307675207096], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1646.926315, 'diameter_3d': 2.0, 'ellipse': {'center': [69.07186889626679, 187.30477905261324], 'axes': [35.38335037670728, 51.92632294346069], 'angle': -71.99433898924096}, 'location': [69.07186889626679, 187.30477905261324], 'diameter': 51.92632294346069, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.2345368065983364, 'phi': -1.7445655036617014, 'norm_pos': [0.21584959030083373, 0.2195634206141115], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.330389,"{'circle_3d': {'center': [-3.5575875085442945, 2.642516505463961, 24.210203639184535], 'normal': [-0.13217047192217976, 0.6061267424123138, -0.7843094660174037], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1646.934715, 'diameter_3d': 2.0, 'ellipse': {'center': [68.9434738159135, 187.21357727053248], 'axes': [35.61943817013157, 51.51057433900587], 'angle': -71.99211883544936}, 'location': [68.9434738159135, 187.21357727053248], 'diameter': 51.51057433900587, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.2219780610131115, 'phi': -1.7377460184684166, 'norm_pos': [0.2154483556747297, 0.219943428039448], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.339461,"{'circle_3d': {'center': [-3.5584908896128176, 2.6365939202871473, 24.194663773357146], 'normal': [-0.1332548008776839, 0.5981818677633577, -0.7902035251264002], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1646.943115, 'diameter_3d': 2.0, 'ellipse': {'center': [68.86499786372175, 187.10641479489954], 'axes': [35.98558807540482, 51.53952789546587], 'angle': -71.66663360595365}, 'location': [68.86499786372175, 187.10641479489954], 'diameter': 51.53952789546587, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.2120267019269035, 'phi': -1.737858085503955, 'norm_pos': [0.21520311832413047, 0.2203899383545853], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.347456,"{'circle_3d': {'center': [-3.5440692356717163, 2.629393201637866, 24.096043409396604], 'normal': [-0.12374974700284459, 0.6132854512491744, -0.7801070153529119], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1646.951515, 'diameter_3d': 2.0, 'ellipse': {'center': [68.85144042936587, 187.1896667480509], 'axes': [35.58839034710621, 51.76750182635475], 'angle': -72.82273864743848}, 'location': [68.85144042936587, 187.1896667480509], 'diameter': 51.76750182635475, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.2310097633777146, 'phi': -1.7281172152933026, 'norm_pos': [0.21516075134176832, 0.2200430552164545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.3570838,"{'circle_3d': {'center': [-3.554006807418713, 2.62757439549093, 24.11884216661065], 'normal': [-0.1128212987633858, 0.6130334754875365, -0.7819599174363191], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1646.959915, 'diameter_3d': 2.0, 'ellipse': {'center': [68.67357635500497, 187.07843017579603], 'axes': [35.72808456673739, 51.73128509887844], 'angle': -73.62272644043296}, 'location': [68.67357635500497, 187.07843017579603], 'diameter': 51.73128509887844, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.230690790223409, 'phi': -1.7140876554676214, 'norm_pos': [0.21460492610939053, 0.2205065409341832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.365941,"{'circle_3d': {'center': [-3.5528886697360273, 2.632924473869039, 24.164072295439667], 'normal': [-0.13257804439782145, 0.6076447746753597, -0.7830650611241575], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1646.968315, 'diameter_3d': 2.0, 'ellipse': {'center': [68.89012145982946, 187.09458923329169], 'axes': [35.61723328422884, 51.60993958659085], 'angle': -71.99790954588882}, 'location': [68.89012145982946, 187.09458923329169], 'diameter': 51.60993958659085, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.2238880430980927, 'phi': -1.7385124351994274, 'norm_pos': [0.21528162956196706, 0.22043921152795132], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.378295,"{'circle_3d': {'center': [-3.5560048934501527, 2.6380789250161136, 24.17013314032464], 'normal': [-0.11835275285043866, 0.6208295660343955, -0.7749601769318649], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1646.976715, 'diameter_3d': 2.0, 'ellipse': {'center': [68.8181610107513, 187.20600891113986], 'axes': [35.20824432308557, 51.617996214874445], 'angle': -73.4346694946295}, 'location': [68.8181610107513, 187.20600891113986], 'diameter': 51.617996214874445, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.240596780588678, 'phi': -1.7223464062523948, 'norm_pos': [0.2150567531585978, 0.21997496287025053], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.386761,"{'circle_3d': {'center': [-3.564355668416654, 2.6342683855195066, 24.234805465928908], 'normal': [-0.12678563504778426, 0.611752185641098, -0.7808230696571852], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1646.985115, 'diameter_3d': 2.0, 'ellipse': {'center': [68.85688018782676, 186.93283081045223], 'axes': [35.42197037131642, 51.467620855255745], 'angle': -72.54236602781938}, 'location': [68.85688018782676, 186.93283081045223], 'diameter': 51.467620855255745, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.229070039635635, 'phi': -1.731765807299045, 'norm_pos': [0.21517775058695862, 0.22111320495644904], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.3953652,"{'circle_3d': {'center': [-3.5710835018317963, 2.6488529073746996, 24.266779579586952], 'normal': [-0.10963113952244115, 0.6159948643288624, -0.780084187999909], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1646.993515, 'diameter_3d': 2.0, 'ellipse': {'center': [68.79061126702871, 187.21517944327115], 'axes': [35.41438294249147, 51.41924668508793], 'angle': -73.95681762694916}, 'location': [68.79061126702871, 187.21517944327115], 'diameter': 51.41924668508793, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.23444458922895, 'phi': -1.7104194696907178, 'norm_pos': [0.2149706602094647, 0.21993675231970355], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.397467,"{'circle_3d': {'center': [-3.5541317800980665, 2.626602783074132, 24.1474584743844], 'normal': [-0.12089980348461048, 0.6124331776559031, -0.7812226573926767], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1647.001915, 'diameter_3d': 2.0, 'ellipse': {'center': [68.78507232659443, 186.97558593753502], 'axes': [35.60338210773229, 51.660682674069456], 'angle': -73.00045013427307}, 'location': [68.78507232659443, 186.97558593753502], 'diameter': 51.660682674069456, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.2299311980852643, 'phi': -1.7243354801779391, 'norm_pos': [0.21495335102060759, 0.22093505859360407], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956151.4091158,"{'circle_3d': {'center': [-3.581744212821249, 2.6521948571245773, 24.357098105262658], 'normal': [-0.11077017227588215, 0.613077625884925, -0.7822185075624811], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 1647.010315, 'diameter_3d': 2.0, 'ellipse': {'center': [68.85908508282215, 187.05323791493495], 'axes': [35.40907669853523, 51.2257766837414], 'angle': -73.79056549070958}, 'location': [68.85908508282215, 187.05323791493495], 'diameter': 51.2257766837414, 'sphere': {'center': [28.949275066035934, 11.661746211620367, 110.16540291516021], 'radius': 12.0}, 'projected_sphere': {'center': [322.923659025372, 185.6311551528819], 'axes': [135.0696280887683, 135.0696280887683], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 2.2307466739867152, 'phi': -1.7114712310369364, 'norm_pos': [0.21518464088381922, 0.22061150868777102], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
