eye_packets,698
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956140.3635998,"{'circle_3d': {'center': [15.42739464400713, 5.422206297332508, 69.57149634092816], 'normal': [-0.7422509254326718, -0.5022256507359191, -0.44365860685579517], 'radius': 0.6599872562156369}, 'confidence': 1.0, 'timestamp': 1635.964315, 'diameter_3d': 1.3199745124312738, 'ellipse': {'center': [297.51255860264166, 168.33697813489755], 'axes': [7.597337028402331, 11.792505230366451], 'angle': 37.468602404626516}, 'location': [297.51255860264166, 168.33697813489755], 'diameter': 11.792505230366451, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.0446256788097166, 'phi': -2.6028509294876856, 'norm_pos': [0.9297267456332552, 0.29859592443792693], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.374028,"{'circle_3d': {'center': [15.532246056976794, 5.319150703177526, 69.51506642013037], 'normal': [-0.7335133076851992, -0.5108136169155005, -0.44836110025561127], 'radius': 0.6807528404115999}, 'confidence': 0.8468973107776097, 'timestamp': 1635.972715, 'diameter_3d': 1.3615056808231998, 'ellipse': {'center': [298.5611841947075, 167.45838594330974], 'axes': [7.887041211059105, 12.17892740812347], 'angle': 38.570664380057494}, 'location': [298.5611841947075, 167.45838594330974], 'diameter': 12.17892740812347, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.034665396635212, 'phi': -2.5929410510605435, 'norm_pos': [0.9330037006084609, 0.3022567252362094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.381492,"{'circle_3d': {'center': [15.47084383783305, 5.326753555392135, 69.60801648652622], 'normal': [-0.7386301592805115, -0.5101800458976166, -0.4406152613892899], 'radius': 0.6750933580976437}, 'confidence': 1.0, 'timestamp': 1635.981115, 'diameter_3d': 1.3501867161952874, 'ellipse': {'center': [297.8285435754267, 167.4622078898104], 'axes': [7.722066416837654, 12.059640225188753], 'angle': 38.178687191719696}, 'location': [297.8285435754267, 167.4622078898104], 'diameter': 12.059640225188753, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.0354022102801124, 'phi': -2.6037283181736335, 'norm_pos': [0.9307141986732084, 0.3022408004591234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.387879,"{'circle_3d': {'center': [15.4767984354158, 5.429320640915048, 69.48177909826721], 'normal': [-0.7381339428152824, -0.5016327887707074, -0.4511350437442079], 'radius': 0.6562322065514841}, 'confidence': 1.0, 'timestamp': 1635.989515, 'diameter_3d': 1.3124644131029681, 'ellipse': {'center': [298.13084012351857, 168.4628876059404], 'axes': [7.649098743245446, 11.741608663564612], 'angle': 37.714248614809}, 'location': [298.13084012351857, 168.4628876059404], 'diameter': 11.741608663564612, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.0453111407422102, 'phi': -2.5929907867927615, 'norm_pos': [0.9316588753859956, 0.298071301641915], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.397805,"{'circle_3d': {'center': [15.582659890229607, 5.317677716294195, 69.43509883005903], 'normal': [-0.7293121549141317, -0.510936365822445, -0.4550250660948892], 'radius': 0.6831634861180745}, 'confidence': 0.8711499710711054, 'timestamp': 1635.997915, 'diameter_3d': 1.366326972236149, 'ellipse': {'center': [299.1713128412115, 167.50021641478403], 'axes': [8.002001850067396, 12.237650245323762], 'angle': 38.87488840297283}, 'location': [299.1713128412115, 167.50021641478403], 'diameter': 12.237650245323762, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.034522608068692, 'phi': -2.5837776219108215, 'norm_pos': [0.9349103526287859, 0.30208243160506654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.401483,"{'circle_3d': {'center': [15.467874377949661, 5.325268720286953, 69.61471892553377], 'normal': [-0.7388776142707937, -0.5103037821563817, -0.44005672480532815], 'radius': 0.6458839111374824}, 'confidence': 0.8645010248116506, 'timestamp': 1636.006315, 'diameter_3d': 1.291767822274965, 'ellipse': {'center': [297.7863200659116, 167.44298666746872], 'axes': [7.380841793782129, 11.536663195879086], 'angle': 38.16870548226747}, 'location': [297.7863200659116, 167.44298666746872], 'diameter': 11.536663195879086, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.035258336082545, 'phi': -2.604433492526513, 'norm_pos': [0.9305822502059737, 0.302320888885547], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.4108438,"{'circle_3d': {'center': [15.476640200843121, 5.324317846154536, 69.6011281773574], 'normal': [-0.7381471290296726, -0.5103830216674168, -0.44118928715335926], 'radius': 0.6573875012744014}, 'confidence': 0.8813507543309106, 'timestamp': 1636.014715, 'diameter_3d': 1.3147750025488028, 'ellipse': {'center': [297.892306966199, 167.444362427632], 'axes': [7.526491591347757, 11.744701826055383], 'angle': 38.223571450799355}, 'location': [297.892306966199, 167.444362427632], 'diameter': 11.744701826055383, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.0351661939773507, 'phi': -2.6028672955233763, 'norm_pos': [0.9309134592693719, 0.3023151565515333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.417527,"{'circle_3d': {'center': [15.424520220275507, 5.426853876686617, 69.57104703776267], 'normal': [-0.7424904607436402, -0.50183835245641, -0.4436960487862531], 'radius': 0.6594997732392046}, 'confidence': 0.9417630240208139, 'timestamp': 1636.023115, 'diameter_3d': 1.3189995464784092, 'ellipse': {'center': [297.48779417431376, 168.3786793080078], 'axes': [7.592648309078457, 11.783687541682445], 'angle': 37.42949207459915}, 'location': [297.48779417431376, 168.3786793080078], 'diameter': 11.783687541682445, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.0450735006447331, 'phi': -2.6029558551462215, 'norm_pos': [0.9296493567947305, 0.2984221695499675], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.433687,"{'circle_3d': {'center': [15.37681380606858, 5.522703935283767, 69.54361678091769], 'normal': [-0.7464659952608842, -0.4938508475733141, -0.4459819035233348], 'radius': 0.6754515391318813}, 'confidence': 0.9495425674712276, 'timestamp': 1636.031515, 'diameter_3d': 1.3509030782637625, 'ellipse': {'center': [297.11825370196556, 169.25299115821417], 'axes': [7.8152043141312095, 12.07000942140466], 'angle': 36.683378188534675}, 'location': [297.11825370196556, 169.25299115821417], 'diameter': 12.07000942140466, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.0542835454164314, 'phi': -2.6030445421105584, 'norm_pos': [0.9284945428186424, 0.2947792035074409], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.43587,"{'circle_3d': {'center': [15.43107685232403, 5.411818294331432, 69.5771096054545], 'normal': [-0.7419440747395966, -0.5030913176526752, -0.44319083481193405], 'radius': 0.6549470123877401}, 'confidence': 0.6215432560354838, 'timestamp': 1636.039915, 'diameter_3d': 1.3098940247754802, 'ellipse': {'center': [297.5338236016474, 168.2402707011265], 'axes': [7.53241943675904, 11.701836607906817], 'angle': 37.54045823465428}, 'location': [297.5338236016474, 168.2402707011265], 'diameter': 11.701836607906817, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.0436243116228316, 'phi': -2.6031333564163903, 'norm_pos': [0.9297931987551481, 0.2989988720786396], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956140.445604,"{'circle_3d': {'center': [15.426121776152193, 5.420795354784651, 69.57522472242346], 'normal': [-0.7423569977539164, -0.5023432292815738, -0.44334790839785404], 'radius': 0.6504006634047238}, 'confidence': 1.0, 'timestamp': 1636.048315, 'diameter_3d': 1.3008013268094476, 'ellipse': {'center': [297.4930208237206, 168.32134897714815], 'axes': [7.48294817791814, 11.620581699298848], 'angle': 37.46836163117301}, 'location': [297.4930208237206, 168.32134897714815], 'diameter': 11.620581699298848, 'sphere': {'center': [24.33440574919919, 11.448914106163535, 74.8953996231977], 'radius': 12.0}, 'projected_sphere': {'center': [361.44537101622495, 214.7765387665118], 'axes': [198.67708931205365, 198.67708931205365], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 1608.655915, 'theta': 1.0444897030822122, 'phi': -2.603222298063713, 'norm_pos': [0.9296656900741269, 0.29866104592854936], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
