eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1596176541.80101,"{'circle_3d': {'center': [2.5090219395437323, 7.859132052890188, 87.5972070429327], 'normal': [-0.14205763852926415, 0.5552889799271736, -0.8194350347080164], 'radius': 2.8484918841580575}, 'confidence': 0.9996863256218562, 'timestamp': 51929.859188, 'diameter_3d': 5.696983768316115, 'ellipse': {'center': [177.84099866715258, 175.34667973223108], 'axes': [31.17584940818131, 40.37053312677578], 'angle': -78.79744328641384}, 'location': [177.84099866715258, 175.34667973223108], 'diameter': 40.37053312677578, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.2591129767947842, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.1595067273362565, 'phi': -1.7424507351947731, 'norm_pos': [0.5557531208348518, 0.26938883444903716], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.8077528,"{'circle_3d': {'center': [2.49714900620044, 7.852389528864563, 87.59470607596214], 'normal': [-0.14304704964120518, 0.5547271029250382, -0.819643448622229], 'radius': 2.8606217907053506}, 'confidence': 0.9994836917025934, 'timestamp': 51929.867588, 'diameter_3d': 5.721243581410701, 'ellipse': {'center': [177.7586979573683, 175.2983368595353], 'axes': [31.32208523038757, 40.54366876301248], 'angle': -78.69125736711291}, 'location': [177.7586979573683, 175.2983368595353], 'diameter': 40.54366876301248, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.2600103629858963, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.158831268519661, 'phi': -1.7435796224395517, 'norm_pos': [0.555495931116776, 0.26959026308526957], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.8156412,"{'circle_3d': {'center': [2.496771554963775, 7.868322320975113, 87.6055740325641], 'normal': [-0.14307850391092727, 0.5560548356009174, -0.8187377855720642], 'radius': 2.8495459140384076}, 'confidence': 0.9999360430584571, 'timestamp': 51929.875988, 'diameter_3d': 5.699091828076815, 'ellipse': {'center': [177.7531239903971, 175.40618525859531], 'axes': [31.151766664060734, 40.381652793553975], 'angle': -78.70992219722918}, 'location': [177.7531239903971, 175.40618525859531], 'diameter': 40.381652793553975, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.26112364809656174, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.1604278894748985, 'phi': -1.7438042424272802, 'norm_pos': [0.555478512469991, 0.2691408947558529], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.827585,"{'circle_3d': {'center': [2.4628353599053585, 7.857813554746827, 87.6044317029615], 'normal': [-0.1459065201657953, 0.5551791050818936, -0.818832979705615], 'radius': 2.8433060422951617}, 'confidence': 0.999794378667191, 'timestamp': 51929.884388, 'diameter_3d': 5.686612084590323, 'ellipse': {'center': [177.51425322850403, 175.33415234960765], 'axes': [31.094494247777117, 40.29374965057944], 'angle': -78.41863754669764}, 'location': [177.51425322850403, 175.33415234960765], 'diameter': 40.29374965057944, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.2622158671578889, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.1593746176592146, 'phi': -1.7471339444607152, 'norm_pos': [0.554732041339075, 0.2694410318766348], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.835297,"{'circle_3d': {'center': [2.4497885659681162, 7.8485516693615756, 87.60049063179635], 'normal': [-0.14699375299389883, 0.5544072812997892, -0.8191614023027117], 'radius': 2.836626667314077}, 'confidence': 0.9996740963110013, 'timestamp': 51929.892788, 'diameter_3d': 5.673253334628154, 'ellipse': {'center': [177.42287916799268, 175.272620846113], 'axes': [31.041341177941042, 40.20087077132284], 'angle': -78.29912790417438}, 'location': [177.42287916799268, 175.272620846113], 'diameter': 40.20087077132284, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.263374517930004, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.1584469317085335, 'phi': -1.7483508444270106, 'norm_pos': [0.5544464973999771, 0.2696974131411959], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.843915,"{'circle_3d': {'center': [2.464464751835798, 7.856990046242104, 87.60358322132578], 'normal': [-0.14577073750492534, 0.5551104793731666, -0.8189036865085926], 'radius': 2.821290119939175}, 'confidence': 0.9998136567705425, 'timestamp': 51929.901188, 'diameter_3d': 5.64258023987835, 'ellipse': {'center': [177.52459449357636, 175.33314513536442], 'axes': [30.857072647966493, 39.98202831918785], 'angle': -78.430725374341}, 'location': [177.52459449357636, 175.33314513536442], 'diameter': 39.98202831918785, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.2641052823455059, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.159292110413765, 'phi': -1.7469583194230904, 'norm_pos': [0.5547643577924262, 0.2694452286026483], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.851808,"{'circle_3d': {'center': [2.460769733309885, 7.83893675614656, 87.59202724475266], 'normal': [-0.14607865571541812, 0.5536060385318713, -0.8198666845563518], 'radius': 2.843525719837084}, 'confidence': 0.9999689788771585, 'timestamp': 51929.909588, 'diameter_3d': 5.687051439674168, 'ellipse': {'center': [177.5022927461285, 175.20861679714733], 'axes': [31.153101275651128, 40.30254121225441], 'angle': -78.37515471979373}, 'location': [177.5022927461285, 175.20861679714733], 'diameter': 40.30254121225441, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.26495194911699826, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.15748449199099, 'phi': -1.747119688999367, 'norm_pos': [0.5546946648316515, 0.2699640966785528], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.8596659,"{'circle_3d': {'center': [2.4564134569996936, 7.846457977405034, 87.59788762587655], 'normal': [-0.1464416787412674, 0.5542328069700775, -0.8193783194626937], 'radius': 2.841944737478927}, 'confidence': 0.9999618730594998, 'timestamp': 51929.917988, 'diameter_3d': 5.683889474957854, 'ellipse': {'center': [177.4703409018413, 175.258388992927], 'axes': [31.110146220552828, 40.27744938556086], 'angle': -78.3502238666809}, 'location': [177.4703409018413, 175.258388992927], 'diameter': 40.27744938556086, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.2656905089855388, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.1582373034794973, 'phi': -1.7476519806085484, 'norm_pos': [0.554594815318254, 0.26975671252947087], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.868276,"{'circle_3d': {'center': [2.4626317160603897, 7.848559839342701, 87.59820018943951], 'normal': [-0.1459234904862094, 0.5544079621315497, -0.8193522724991146], 'radius': 2.8481233984961682}, 'confidence': 0.9999630463515156, 'timestamp': 51929.926387, 'diameter_3d': 5.6962467969923365, 'ellipse': {'center': [177.5143921469765, 175.27178505459221], 'axes': [31.175344958131173, 40.364898095118654], 'angle': -78.40396453744896}, 'location': [177.5143921469765, 175.27178505459221], 'diameter': 40.364898095118654, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.2663861718477323, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.158447749774776, 'phi': -1.7470445598869033, 'norm_pos': [0.5547324754593015, 0.26970089560586574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.876112,"{'circle_3d': {'center': [2.430650114252502, 7.824131041257687, 87.58745467797671], 'normal': [-0.1485886239702, 0.5523722289577986, -0.8202477317876812], 'radius': 2.8404678920592152}, 'confidence': 0.999822514939642, 'timestamp': 51929.934787, 'diameter_3d': 5.6809357841184305, 'ellipse': {'center': [177.2911183007429, 175.10772810028735], 'axes': [31.14534898663562, 40.26130298924483], 'angle': -78.10768336839585}, 'location': [177.2911183007429, 175.10772810028735], 'diameter': 40.26130298924483, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.2675690147821652, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.1560036627574726, 'phi': -1.7500038327911493, 'norm_pos': [0.5540347446898216, 0.27038446624880275], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176541.8836322,"{'circle_3d': {'center': [2.437898053685556, 7.800632995282965, 87.57036318019144], 'normal': [-0.14798462901744552, 0.550414058459905, -0.8216720232697869], 'radius': 2.84101679225462}, 'confidence': 0.9999725116480848, 'timestamp': 51929.943187, 'diameter_3d': 5.68203358450924, 'ellipse': {'center': [177.34564868406216, 174.95230396660986], 'axes': [31.227074614754194, 40.276895995442125], 'angle': -78.13280740605335}, 'location': [177.34564868406216, 174.95230396660986], 'diameter': 40.276895995442125, 'sphere': {'center': [4.213713601894902, 1.1956642937641044, 97.43042745942888], 'radius': 12.0}, 'projected_sphere': {'center': [186.81403029112968, 127.60862783284448], 'axes': [152.72436330217477, 152.72436330217477], 'angle': 90.0}, 'model_confidence': 0.2688864815057257, 'model_id': 30, 'model_birth_timestamp': 51887.201506, 'theta': 2.153656426277675, 'phi': -1.7489878904129708, 'norm_pos': [0.5542051521376943, 0.2710320668057923], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
