eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1596176606.732524,"{'circle_3d': {'center': [2.422868510413343, 2.5024462697883263, 96.25005258738369], 'normal': [-0.13895233351400377, -0.18311712853943493, -0.9732216429192709], 'radius': 4.490969309709879}, 'confidence': 0.0666290975875098, 'timestamp': 51994.793904, 'diameter_3d': 8.981938619419758, 'ellipse': {'center': [175.79139274940638, 136.36208025757716], 'axes': [56.79191173728045, 57.86176443351822], 'angle': 54.33909646757762}, 'location': [175.79139274940638, 136.36208025757716], 'diameter': 57.86176443351822, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.3866400637223375, 'phi': -1.7126134982063979, 'norm_pos': [0.5493481023418949, 0.43182466559342847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.739145,"{'circle_3d': {'center': [2.3958294997266187, 2.3483095811770136, 96.28401262068107], 'normal': [-0.14120558440456413, -0.19596185259037763, -0.9703916401444896], 'radius': 4.437157144371209}, 'confidence': 0.09007376092240399, 'timestamp': 51994.802304, 'diameter_3d': 8.874314288742418, 'ellipse': {'center': [175.6097810518833, 135.37372147519025], 'axes': [55.931738678704974, 57.14915316856323], 'angle': 56.13117359140588}, 'location': [175.6097810518833, 135.37372147519025], 'diameter': 57.14915316856323, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.3735581024145942, 'phi': -1.7152961428225078, 'norm_pos': [0.5487805657871353, 0.4359428271867073], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.7481909,"{'circle_3d': {'center': [1.8138593979245812, 2.604952557160315, 96.33435025985352], 'normal': [-0.18970309288806736, -0.17457493792510265, -0.9661968368801191], 'radius': 4.429440361607632}, 'confidence': 0.07915896499211902, 'timestamp': 51994.810704, 'diameter_3d': 8.858880723215265, 'ellipse': {'center': [171.91577712101554, 136.98874156468253], 'axes': [55.56647396850313, 57.020962684950916], 'angle': 40.57727446659005}, 'location': [171.91577712101554, 136.98874156468253], 'diameter': 57.020962684950916, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.3953222663380107, 'phi': -1.7646701976076649, 'norm_pos': [0.5372368035031736, 0.4292135768138228], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.756576,"{'circle_3d': {'center': [1.9816302787612523, 2.481706177996823, 96.32555080825574], 'normal': [-0.17572218615167817, -0.1848454695220604, -0.966930124513268], 'radius': 4.470560114763297}, 'confidence': 0.2351744995414137, 'timestamp': 51994.819104, 'diameter_3d': 8.941120229526595, 'ellipse': {'center': [172.98350488614477, 136.21448008051763], 'axes': [56.1360906211247, 57.55391790198661], 'angle': 45.6171370248428}, 'location': [172.98350488614477, 136.21448008051763], 'diameter': 57.55391790198661, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.384881706892399, 'phi': -1.7505664421321478, 'norm_pos': [0.5405734527692024, 0.4324396663311766], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.768988,"{'circle_3d': {'center': [1.9764292614558143, 2.3865430832570995, 96.3450959427054], 'normal': [-0.1761556042604645, -0.1927757274170372, -0.9653013633091289], 'radius': 4.489850126183294}, 'confidence': 0.18975311068056402, 'timestamp': 51994.827504, 'diameter_3d': 8.979700252366587, 'ellipse': {'center': [172.94959401819597, 135.61075472570766], 'axes': [56.274073283343135, 57.79054341161729], 'angle': 47.13887267442175}, 'location': [172.94959401819597, 135.61075472570766], 'diameter': 57.79054341161729, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.3768061746786193, 'phi': -1.7512978223461453, 'norm_pos': [0.5404674813068624, 0.43495518864288474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.775203,"{'circle_3d': {'center': [1.9809780878999907, 2.290152123963699, 96.36393287539963], 'normal': [-0.1757765353901165, -0.20080830735815397, -0.9637316189179436], 'radius': 4.464886107351966}, 'confidence': 0.10111862191914182, 'timestamp': 51994.835904, 'diameter_3d': 8.929772214703933, 'ellipse': {'center': [172.97295864496527, 134.99458502955093], 'axes': [55.86022596885825, 57.4580347283699], 'angle': 48.75272893956795}, 'location': [172.97295864496527, 134.99458502955093], 'diameter': 57.4580347283699, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.3686133611945848, 'phi': -1.7512048226927293, 'norm_pos': [0.5405404957655164, 0.43752256237687115], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.787998,"{'circle_3d': {'center': [2.5485247550471684, 2.9007363027521453, 96.16494916168857], 'normal': [-0.1284809797945184, -0.14992629245911676, -0.9803135950605317], 'radius': 4.498995389259567}, 'confidence': 0.09382273571488825, 'timestamp': 51994.844304, 'diameter_3d': 8.997990778519133, 'ellipse': {'center': [176.6033271229742, 138.90285018928722], 'axes': [57.33505624790279, 58.014832914517655], 'angle': 49.642342477168675}, 'location': [176.6033271229742, 138.90285018928722], 'diameter': 58.014832914517655, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.4203026046079488, 'phi': -1.7011146560569557, 'norm_pos': [0.5518853972592944, 0.42123812421130324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.791981,"{'circle_3d': {'center': [1.9309319045944298, 2.6330557329230055, 96.30694400080938], 'normal': [-0.17994705066558003, -0.17223300661154517, -0.9684806918004646], 'radius': 4.435771251871812}, 'confidence': 0.208606906130544, 'timestamp': 51994.852704, 'diameter_3d': 8.871542503743624, 'ellipse': {'center': [172.66174178932496, 137.1726067370614], 'axes': [55.793643266888296, 57.1178708444868], 'angle': 41.95298958943853}, 'location': [172.66174178932496, 137.1726067370614], 'diameter': 57.1178708444868, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.3977002224303983, 'phi': -1.7545048400174865, 'norm_pos': [0.5395679430916405, 0.42844747192891086], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.801712,"{'circle_3d': {'center': [2.0989583475762577, 2.5496643020911693, 96.29207765215196], 'normal': [-0.165944847083761, -0.17918229251419815, -0.9697195541885827], 'radius': 4.496584982666496}, 'confidence': 0.2834240853750488, 'timestamp': 51994.861104, 'diameter_3d': 8.993169965332992, 'ellipse': {'center': [173.73400446720996, 136.65371937403592], 'axes': [56.642728244540535, 57.90864126210274], 'angle': 46.56374831521804}, 'location': [173.73400446720996, 136.65371937403592], 'diameter': 57.90864126210274, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.3906410976186934, 'phi': -1.7402812723946557, 'norm_pos': [0.5429187639600311, 0.43060950260818365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.807703,"{'circle_3d': {'center': [2.0948287664889094, 2.4552515240917154, 96.31062820818269], 'normal': [-0.1662889788410399, -0.18705002401415252, -0.9681736745193544], 'radius': 4.516065771423948}, 'confidence': 0.2215453910305002, 'timestamp': 51994.869504, 'diameter_3d': 9.032131542847896, 'ellipse': {'center': [173.70682789696755, 136.05477500551027], 'axes': [56.78922254455699, 58.14840065248556], 'angle': 48.15585099181915}, 'location': [173.70682789696755, 136.05477500551027], 'diameter': 58.14840065248556, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.3826380211896228, 'phi': -1.740892003339413, 'norm_pos': [0.5428338371780236, 0.4331051041437072], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176606.8157482,"{'circle_3d': {'center': [2.100465519800556, 2.359600645031148, 96.32854863570552], 'normal': [-0.1658192493984027, -0.19502093060253317, -0.9666803055591192], 'radius': 4.514942856529687}, 'confidence': 0.12753869142939228, 'timestamp': 51994.877904, 'diameter_3d': 9.029885713059373, 'ellipse': {'center': [173.73954163650362, 135.4461085046178], 'axes': [56.67851727096755, 58.12331140410705], 'angle': 49.84369180791057}, 'location': [173.73954163650362, 135.4461085046178], 'diameter': 58.12331140410705, 'sphere': {'center': [4.090296512581389, 4.699851812261547, 107.92871230241495], 'radius': 12.0}, 'projected_sphere': {'center': [183.49684142153632, 146.99845167648644], 'axes': [137.8687809996882, 137.8687809996882], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 45, 'model_birth_timestamp': 51981.664751, 'theta': 1.3745175363195112, 'phi': -1.7406777310229222, 'norm_pos': [0.5429360676140738, 0.43564121456409255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
