T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv
SaveFileName,FrameCount,UTC,TimeSinceStart,HeadPositionX,HeadPositionY,HeadPositionZ,HeadForwardVectorX,HeadForwardVectorY,HeadForwardVectorZ,HeadAngleX,HeadAngleY,HeadAngleZ,HeadQuaternionX,HeadQuaternionY,HeadQuaternionZ,HeadQuaternionW,TargetPositionX,TargetPositionY,TargetPositionZ,AngleDifference,OverTarget
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38520,1565670796115,1237.392,0.0123847,0.07998151,0.07246926,0.005081859,-0.002790212,0.9999832,0.1598676,0.2911715,358.7195,0.001366621,0.002556376,-0.01117822,0.9999334,1.5,-6.556709E-08,10,8.236258,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38521,1565670796149,1237.426,0.01173403,0.07995525,0.07265101,0.005702776,-0.002679204,0.9999802,0.1535073,0.326748,358.7422,0.001308219,0.002865939,-0.01098004,0.9999348,0.3,-1.311342E-08,2.072469,8.152012,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38522,1565670796189,1237.467,0.01113248,0.07978352,0.0729624,0.007014949,-0.003543009,0.9999691,0.2029999,0.4019327,358.6889,0.00173125,0.003527551,-0.01144723,0.9999268,0.3,-1.311342E-08,2.072651,8.082209,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38523,1565670796237,1237.512,0.01041225,0.07971779,0.07337075,0.008457541,-0.003425538,0.9999584,0.1962692,0.48459,358.7095,0.001665025,0.004247847,-0.01126862,0.9999261,0.3,-1.311342E-08,2.072962,8.02348,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38524,1565670796274,1237.551,0.009189683,0.07956236,0.07405721,0.009799206,-0.003001155,0.9999475,0.1719538,0.5614647,358.7104,0.001445328,0.004916254,-0.01126076,0.9999235,0.3,-1.311342E-08,2.073371,7.988711,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38525,1565670796312,1237.588,0.008087624,0.07950079,0.0748691,0.01015103,-0.002434127,0.9999455,0.1394653,0.5816227,358.7061,0.001159664,0.005089008,-0.01129667,0.9999226,0.3,-1.311342E-08,2.074057,8.007684,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38526,1565670796348,1237.626,0.006240886,0.0793938,0.07643186,0.01146542,-0.0007929462,0.999934,0.04543247,0.6569346,358.7062,0.0003317186,0.005736915,-0.01129198,0.9999198,0.3,-1.311342E-08,2.074869,8.012831,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38527,1565670796388,1237.666,0.004547187,0.07925263,0.07802521,0.0139634,-0.002902018,0.9998983,0.1662736,0.8000733,358.678,0.001370336,0.006998166,-0.01154582,0.9999079,0.3,-1.311342E-08,2.076432,7.887049,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38528,1565670796432,1237.709,0.001772459,0.07940946,0.08072883,0.01962039,-0.003234934,0.9998023,0.1853484,1.124243,358.5396,0.001492231,0.009830519,-0.0127594,0.9998692,0.3,-1.311342E-08,2.078025,7.650501,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38529,1565670796481,1237.755,-0.000775896,0.08023494,0.08414531,0.02541753,0.006043729,0.9996586,359.6537,1.456501,358.4085,-0.003197863,0.01266677,-0.01384874,0.9998187,0.3,-1.311342E-08,2.080729,7.57686,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38530,1565670796514,1237.791,-0.004213838,0.08079951,0.08931375,0.03530591,0.01274211,0.9992953,359.2699,2.023465,358.2673,-0.00663644,0.01755845,-0.01500512,0.9997112,0.3,-1.311342E-08,2.084145,7.301271,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38531,1565670796558,1237.836,-0.006447496,0.08078618,0.09454079,0.05220846,0.01375124,0.9985415,359.2121,2.992968,358.2562,-0.007270039,0.02600737,-0.01503206,0.9995223,0.3,-1.311342E-08,2.089314,6.513912,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38532,1565670796592,1237.87,-0.008294174,0.07988673,0.09957054,0.07144847,0.00798069,0.9974124,359.5427,4.097317,358.2407,-0.004536173,0.0356825,-0.01519983,0.9992373,0.3,-1.311342E-08,2.094541,5.420289,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38533,1565670796636,1237.913,-0.01096025,0.07830866,0.1066835,0.1032454,-0.007846212,0.994625,0.4495594,5.92627,357.8452,0.002945212,0.05175754,-0.01898053,0.998475,0.3,-1.311342E-08,2.099571,3.434902,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38534,1565670796678,1237.955,-0.01334709,0.07704242,0.1122555,0.125534,-0.0151836,0.9919731,0.8699894,7.212431,357.4823,0.006193349,0.06304825,-0.02240265,0.9977398,0.3,-1.311342E-08,2.106683,2.161932,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38535,1565670796720,1237.996,-0.01734943,0.07609069,0.1205437,0.1503063,-0.01937739,0.9884496,1.110312,8.646314,357.1877,0.007808933,0.0755926,-0.02519862,0.9967898,0.3,-1.311342E-08,2.112256,1.126222,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38536,1565670796760,1238.037,-0.02209796,0.07225963,0.1263297,0.1604399,-0.02966305,0.9865998,1.699817,9.236532,356.5739,0.01237166,0.08091385,-0.03098783,0.9961625,0.3,-1.311342E-08,2.120544,0.3538778,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38537,1565670796801,1238.079,-0.0282016,0.0689662,0.1360668,0.1762039,-0.05074228,0.983045,2.908567,10.16195,356.4646,0.02253648,0.08927273,-0.03296285,0.9952065,0.3,-1.311342E-08,2.12633,1.240489,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38538,1565670796842,1238.119,-0.03377418,0.07306722,0.1446504,0.1811073,-0.06173972,0.9815235,3.539677,10.45443,356.6759,0.02810204,0.09191591,-0.03168229,0.9948658,0.3,-1.311342E-08,2.136067,1.741812,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38539,1565670796880,1238.158,-0.04174277,0.07561374,0.1595103,0.185859,-0.06715044,0.9802791,3.850334,10.73574,357.2475,0.03119159,0.09427355,-0.02704097,0.9946901,0.3,-1.311342E-08,2.14465,1.956147,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38540,1565670796928,1238.201,-0.04966167,0.07858495,0.1795755,0.1721718,-0.03708803,0.9843685,2.125475,9.92101,357.8305,0.01683772,0.08678847,-0.02046078,0.9958743,0.3,-1.311342E-08,2.15951,0.1467098,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38541,1565670796964,1238.24,-0.05457488,0.07565755,0.19738,0.1548235,-0.008163731,0.9879084,0.4677525,8.906861,357.9429,0.002675073,0.07770868,-0.01821336,0.9968061,0.3,-1.311342E-08,2.179575,2.088067,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38542,1565670796999,1238.278,-0.05866275,0.07028566,0.2180053,0.1339011,0.02291437,0.9907297,358.687,7.697114,358.347,-0.01239904,0.0669432,-0.01362244,0.9975867,0.3,-1.311342E-08,2.19738,4.195727,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38543,1565670797041,1238.319,-0.06041596,0.06396666,0.2414356,0.114723,0.04004664,0.99259,357.7049,6.592958,358.9968,-0.02049674,0.0573139,-0.007586718,0.998117,0.3,-1.311342E-08,2.218005,5.563522,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38544,1565670797081,1238.359,-0.06095164,0.0550959,0.2727995,0.1017597,0.04983787,0.9935598,357.1433,5.847801,359.1142,-0.02528767,0.05079974,-0.006446197,0.9983678,0.3,-1.311342E-08,2.241436,6.346129,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38545,1565670797127,1238.404,-0.05799847,0.04800095,0.3054074,0.09097302,0.03767047,0.9951406,357.8411,5.223304,0.2444939,-0.01872177,0.04559811,0.002989416,0.99878,0.3,-1.311342E-08,2.272799,6.195555,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38546,1565670797175,1238.449,-0.05289879,0.04660969,0.3331894,0.08674026,0.03079976,0.9957547,358.235,4.978472,359.9589,-0.01540276,0.04342102,0.0003102275,0.9989381,0.3,-1.311342E-08,2.305408,6.023336,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38547,1565670797216,1238.491,-0.04691708,0.04320554,0.3740013,0.08163975,0.03086642,0.9961838,358.2312,4.685062,359.4346,-0.0156236,0.04079204,-0.004298146,0.9990363,0.3,-1.311342E-08,2.333189,6.144907,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38548,1565670797256,1238.533,-0.03887061,0.04212074,0.4195749,0.08454186,0.04925165,0.9952019,357.1769,4.855587,358.0171,-0.02534026,0.04191527,-0.01623927,0.9986678,0.3,-1.311342E-08,2.374001,6.411877,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38549,1565670797294,1238.571,-0.03169966,0.04615758,0.45496,0.08666897,0.07235021,0.9936065,355.851,4.985101,357.4195,-0.03713403,0.04263565,-0.02090727,0.9981815,0.3,-1.311342E-08,2.419575,7.148554,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38550,1565670797332,1238.609,-0.02358579,0.05238566,0.4909769,0.08612156,0.07921509,0.9931304,355.4565,4.956135,357.4301,-0.04056047,0.04230407,-0.02067237,0.9980671,0.3,-1.311342E-08,2.45496,7.479449,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38551,1565670797368,1238.647,-0.01615583,0.0605416,0.5272388,0.08272704,0.08107189,0.9932691,355.3498,4.761042,356.9841,-0.04161245,0.04042071,-0.0245871,0.9980131,0.3,-1.311342E-08,2.490977,7.750689,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38552,1565670797409,1238.685,-0.01016192,0.06694126,0.558166,0.08549987,0.06911898,0.9939378,356.0366,4.916557,356.3021,-0.03591342,0.04172923,-0.03073316,0.9980102,0.3,-1.311342E-08,2.527239,7.135507,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38553,1565670797449,1238.727,-0.003092933,0.06297992,0.6004295,0.09034152,0.02701489,0.9955444,358.452,5.185152,356.4936,-0.01487229,0.04479538,-0.02994941,0.9984364,0.3,-1.311342E-08,2.558166,4.941337,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38554,1565670797483,1238.761,-3.123656E-06,0.05955123,0.6272379,0.09215257,0.01091989,0.995685,359.3743,5.287771,356.3079,-0.006937345,0.0459278,-0.0319278,0.9984103,0.3,-1.311342E-08,2.60043,4.088926,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38555,1565670797529,1238.806,0.005690387,0.06377654,0.6746362,0.1084593,0.0326114,0.9935659,358.1312,6.229836,355.7581,-0.01828339,0.0536917,-0.03606408,0.9977386,0.3,-1.311342E-08,2.627238,4.39436,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38556,1565670797573,1238.848,0.007282698,0.06160543,0.7047262,0.1208885,-0.005662149,0.9926499,0.324419,6.943498,355.7954,0.0006025605,0.06061904,-0.03678763,0.9974827,0.3,-1.311342E-08,2.674636,2.090315,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38557,1565670797614,1238.891,0.008633526,0.06154959,0.736915,0.1303412,-0.03803671,0.9907393,2.179869,7.494766,356.0944,0.01674338,0.06595458,-0.03523952,0.9970596,0.3,-1.311342E-08,2.704726,1.012784,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38558,1565670797650,1238.927,0.01042537,0.05567945,0.7825711,0.135615,-0.07673232,0.9877858,4.400764,7.817374,356.5023,0.03620853,0.06925357,-0.03304076,0.9963941,0.3,-1.311342E-08,2.736915,2.852453,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38559,1565670797685,1238.963,0.01010775,0.05134483,0.8103639,0.1335048,-0.09018498,0.9869362,5.174249,7.703751,357.1266,0.04333981,0.06821688,-0.02802134,0.9963348,0.3,-1.311342E-08,2.782571,3.756714,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38560,1565670797723,1239.001,0.01147397,0.05012838,0.8420168,0.1398492,-0.06922422,0.9877501,3.96943,8.058578,357.4307,0.03296417,0.07098114,-0.02478401,0.9966247,0.3,-1.311342E-08,2.810364,2.54145,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38561,1565670797763,1239.041,0.01351158,0.04555685,0.8897263,0.1483319,-0.0578077,0.9872466,3.313985,8.544665,357.4204,0.02715214,0.07509623,-0.02459056,0.9965032,0.3,-1.311342E-08,2.842017,2.001054,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38562,1565670797799,1239.077,0.0137312,0.04147174,0.9199798,0.1543636,-0.04370814,0.9870468,2.50509,8.888453,357.5295,0.02011847,0.07792193,-0.02318064,0.9964869,0.3,-1.311342E-08,2.889726,1.450234,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38563,1565670797843,1239.117,0.01208509,0.03673426,0.9537303,0.1534593,-0.03217095,0.9876311,1.843578,8.832062,357.237,0.01417897,0.07735237,-0.02527345,0.9965826,0.3,-1.311342E-08,2.91998,0.9310421,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38564,1565670797880,1239.158,0.00955673,0.03400378,1.004052,0.1571297,-0.02071656,0.9873607,1.187056,9.042288,356.898,0.008189345,0.07907338,-0.02779728,0.9964475,0.3,-1.311342E-08,2.95373,0.6026341,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38565,1565670797926,1239.203,0.005005273,0.03553215,1.053067,0.1525605,-0.01615827,0.988162,0.9258411,8.776494,357.0175,0.006061793,0.07669575,-0.02656541,0.9966822,0.3,-1.311342E-08,3.004052,0.2065338,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38566,1565670797959,1239.239,0.001986459,0.04687442,1.088667,0.1528196,-0.02128137,0.988025,1.219424,8.79237,355.7672,0.007772118,0.07698784,-0.03763437,0.9962912,0.3,-1.311342E-08,3.053067,0.2121421,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38567,1565670798009,1239.283,-0.0002477765,0.05712178,1.123095,0.1494126,-0.03359821,0.9882039,1.925398,8.597779,356.105,0.01419751,0.0754749,-0.03514175,0.9964272,0.3,-1.311342E-08,3.088667,0.2927522,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38568,1565670798050,1239.327,3.299676E-05,0.06162691,1.173245,0.1546661,-0.02670005,0.9876059,1.529982,8.90063,356.9535,0.01124376,0.07791408,-0.02753583,0.9965163,0.3,-1.311342E-08,3.123095,0.3019647,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38569,1565670798092,1239.366,0.001542676,0.06458393,1.221144,0.1624477,-0.007438242,0.9866891,0.4261838,9.349259,355.7839,0.0007064982,0.08157782,-0.03696425,0.995981,0.3,-1.311342E-08,3.173245,1.588931,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38570,1565670798133,1239.409,0.003464669,0.06438455,1.255683,0.1598645,-0.0046198,0.9871281,0.264696,9.199128,356.6579,-3.695088E-05,0.08022417,-0.02925198,0.9963475,0.3,-1.311342E-08,3.221144,1.706742,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38571,1565670798173,1239.45,0.005067603,0.05986986,1.288169,0.1575852,-0.04703318,0.9863847,2.695797,9.076889,356.5693,0.02107087,0.07977258,-0.03169237,0.9960864,0.3,-1.311342E-08,3.255683,1.117501,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38572,1565670798215,1239.492,0.007679981,0.05880793,1.338413,0.158171,-0.05617286,0.9858127,3.220163,9.115261,356.2099,0.0253667,0.0803132,-0.03518243,0.9958256,0.3,-1.311342E-08,3.288169,1.621965,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38573,1565670798255,1239.533,0.010242,0.05477368,1.384344,0.1577799,-0.05875475,0.9857248,3.368339,9.093901,355.4714,0.02614392,0.08033739,-0.04169591,0.9955521,0.3,-1.311342E-08,3.338413,1.898058,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38574,1565670798300,1239.578,0.01263474,0.04949475,1.41771,0.1552415,-0.05042725,0.9865887,2.890495,8.942273,355.2261,0.02187736,0.07891169,-0.04347252,0.995693,0.3,-1.311342E-08,3.384344,1.593113,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38575,1565670798336,1239.614,0.01630208,0.04304788,1.467804,0.1537685,-0.04222718,0.9872042,2.420159,8.853342,355.0217,0.01768411,0.07800756,-0.04491932,0.9957833,0.3,-1.311342E-08,3.41771,1.302361,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38576,1565670798369,1239.647,0.0197238,0.0384841,1.502936,0.1499607,-0.03030645,0.9882274,1.736698,8.628644,355.3472,0.01204627,0.07577077,-0.04161135,0.9961838,0.3,-1.311342E-08,3.467804,0.8074558,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38577,1565670798406,1239.685,0.02351568,0.03418738,1.534905,0.1438031,-0.01649521,0.9894688,0.9451486,8.26911,355.7299,0.005534714,0.07235295,-0.03775156,0.996649,0.3,-1.311342E-08,3.502936,0.2748253,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38578,1565670798446,1239.724,0.02826818,0.03312759,1.566597,0.1365505,-0.01158567,0.9905654,0.6638249,7.848816,355.6889,0.003201067,0.0686081,-0.03792025,0.9969177,0.3,-1.311342E-08,3.534905,0.2914124,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38579,1565670798485,1239.762,0.03313631,0.03457584,1.60041,0.1272171,-0.01398614,0.9917763,0.8013728,7.309524,355.3901,0.004409741,0.06397194,-0.04058097,0.9971166,0.3,-1.311342E-08,3.566597,0.4635163,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38580,1565670798530,1239.803,0.03835337,0.04182091,1.631103,0.1199139,-0.0306235,0.9923119,1.754872,6.890381,355.6886,0.01301487,0.0606191,-0.03846258,0.9973348,0.3,-1.311342E-08,3.60041,0.8720036,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38581,1565670798573,1239.849,0.0450897,0.0531003,1.678272,0.1179614,-0.0333005,0.9924597,1.908331,6.778242,356.4649,0.01479236,0.05959325,-0.03177007,0.9976074,0.3,-1.311342E-08,3.631103,0.7522548,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38582,1565670798613,1239.89,0.05094645,0.06140786,1.726316,0.1316456,-0.0094092,0.9912522,0.5391154,7.565031,355.7831,0.002264173,0.06609672,-0.03702059,0.9971237,0.3,-1.311342E-08,3.678272,1.282527,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38583,1565670798657,1239.934,0.05365309,0.06692185,1.780382,0.1369334,0.01620062,0.9904478,359.0717,7.871475,354.7041,-0.01124371,0.06818867,-0.04553282,0.9965695,0.3,-1.311342E-08,3.726316,2.956183,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38584,1565670798692,1239.969,0.05332184,0.06907324,1.821681,0.1287447,0.02581055,0.9913418,358.521,7.399538,354.405,-0.01601322,0.06381741,-0.04786856,0.9966843,0.3,-1.311342E-08,3.780382,3.489866,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38585,1565670798734,1240.012,0.05086194,0.06433134,1.859846,0.1192591,-0.007729299,0.9928331,0.4428606,6.849553,354.4365,0.0009540836,0.05985443,-0.04867493,0.9970192,0.3,-1.311342E-08,3.821681,1.472198,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38586,1565670798779,1240.057,0.04899589,0.06147099,1.894754,0.1150665,-0.03286297,0.9928141,1.883249,6.611045,355.3419,0.01404992,0.05827156,-0.04151179,0.9973384,0.3,-1.311342E-08,3.859846,0.675796,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38587,1565670798813,1240.09,0.04752783,0.05839244,1.947374,0.1186421,-0.04771893,0.9917898,2.735132,6.821546,356.358,0.02192197,0.06020413,-0.03313059,0.9973953,0.3,-1.311342E-08,3.894754,1.17653,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38588,1565670798867,1240.143,0.04378334,0.0528913,1.998358,0.1218826,-0.04873689,0.9913473,2.793525,7.009137,356.8292,0.02263007,0.06175971,-0.02909626,0.9974102,0.3,-1.311342E-08,3.947374,1.341005,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38589,1565670798900,1240.18,0.03975256,0.04747565,2.035516,0.1177756,-0.04537439,0.9920031,2.600654,6.770751,356.6123,0.0208985,0.05968019,-0.03083899,0.9975222,0.3,-1.311342E-08,3.998358,1.454815,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38590,1565670798943,1240.218,0.03486936,0.04262228,2.073809,0.1137966,-0.03235297,0.9929771,1.854012,6.537659,356.5906,0.01444908,0.0574687,-0.03061803,0.9977731,0.3,-1.311342E-08,4.035516,1.314625,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38591,1565670798984,1240.26,0.0256894,0.03426269,2.131753,0.1069866,-0.02113792,0.9940357,1.211204,6.143015,356.5354,0.008929865,0.05387383,-0.03075049,0.9980342,0.3,-1.311342E-08,4.073809,1.90793,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38592,1565670799025,1240.301,0.01921391,0.03341255,2.168167,0.1108229,-0.01763713,0.9936836,1.010585,6.363749,357.0575,0.007377338,0.05571127,-0.02612408,0.9980779,0.3,-1.311342E-08,4.131753,1.774427,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38593,1565670799063,1240.34,0.01027477,0.03140774,2.225487,0.1194467,-0.02581557,0.992505,1.479288,6.862467,358.1916,0.01193972,0.06004144,-0.01652338,0.9979877,0.3,-1.311342E-08,4.168167,1.714749,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38594,1565670799113,1240.39,0.003394469,0.04671726,2.282106,0.141502,-0.04888735,0.9887301,2.802156,8.144576,358.5766,0.02350552,0.07129125,-0.01412267,0.9970785,0.3,-1.311342E-08,4.225487,1.536206,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38595,1565670799156,1240.434,0.002611089,0.05388081,2.316595,0.1527718,-0.0689388,0.985854,3.953038,8.808715,358.5341,0.03340351,0.07718277,-0.01539469,0.9963383,0.3,-1.311342E-08,4.282105,2.40916,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38596,1565670799203,1240.478,0.002411129,0.06427155,2.369907,0.1533367,-0.03937042,0.9873894,2.256342,8.827244,358.488,0.01861377,0.07719346,-0.0146673,0.9967345,0.3,-1.311342E-08,4.316595,0.4102162,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38597,1565670799245,1240.519,0.004432397,0.07122928,2.423892,0.153237,-0.01952286,0.9879966,1.118648,8.816253,358.7609,0.008901392,0.07695753,-0.0115308,0.996928,0.3,-1.311342E-08,4.369907,0.9707584,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38598,1565670799287,1240.563,0.007027661,0.06624717,2.457615,0.1473516,-0.05752528,0.9874099,3.297776,8.487637,357.549,0.02710705,0.07456706,-0.02344899,0.9965717,0.3,-1.311342E-08,4.423892,1.389312,1
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38599,1565670799325,1240.604,0.01010064,0.06409272,2.49034,0.1530104,-0.05571578,0.9866527,3.193933,8.815225,357.0385,0.02579189,0.07751402,-0.0278953,0.9962671,0.3,-1.311342E-08,4.457615,1.415545,0
T2_EU_PW_B1_C0_P1210261_S2_0813131250.csv,38600,1565670799360,1240.639,0.01337334,0.06048629,2.541313,0.160596,-0.05723559,0.9853593,3.281151,9.256801,356.4998,0.02605947,0.0814938,-0.03273753,0.9957951,0.3,-1.311342E-08,4.49034,1.763363,0
