T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv
SaveFileName,FrameCount,UTC,TimeSinceStart,HeadPositionX,HeadPositionY,HeadPositionZ,HeadForwardVectorX,HeadForwardVectorY,HeadForwardVectorZ,HeadAngleX,HeadAngleY,HeadAngleZ,HeadQuaternionX,HeadQuaternionY,HeadQuaternionZ,HeadQuaternionW,TargetPositionX,TargetPositionY,TargetPositionZ,AngleDifference,OverTarget
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34011,1565670658537,1099.795,-0.005377179,0.08370984,0.09808618,0.01045933,-0.0255501,0.9996188,1.464072,0.599482,359.582,0.01275675,0.005277582,-0.003714063,0.9998978,-1.311342E-07,-1.5,10,7.643777,0
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34012,1565670658584,1099.852,-0.004991576,0.08363543,0.09854531,0.01031986,-0.02724707,0.9995754,1.561336,0.5915145,359.5368,0.01360364,0.00521647,-0.00411228,0.9998854,-2.622683E-08,-0.3,2.098086,9.31017,0
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34013,1565670658614,1099.891,-0.004587725,0.08362618,0.09927525,0.01087965,-0.02769388,0.9995573,1.586946,0.6236094,359.5057,0.01382446,0.005501155,-0.004388535,0.9998797,-2.622683E-08,-0.3,2.098545,9.287958,0
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34014,1565670658661,1099.931,-0.004307874,0.08382617,0.09975509,0.0114616,-0.02579428,0.9996015,1.478067,0.6569346,359.5611,0.01287595,0.00578169,-0.003904014,0.9998928,-2.622683E-08,-0.3,2.099275,9.403099,0
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34015,1565670658712,1099.983,-0.004154645,0.08395266,0.1000508,0.01075482,-0.02398506,0.9996545,1.374374,0.6163953,359.6166,0.01197516,0.005418748,-0.003410065,0.9999078,-2.622683E-08,-0.3,2.099755,9.507251,0
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34016,1565670658753,1100.031,-0.00371236,0.08413668,0.1005043,0.01085648,-0.02322252,0.9996714,1.330672,0.6222104,359.567,0.01159127,0.005473261,-0.003841842,0.9999105,-2.622683E-08,-0.3,2.100051,9.557734,0
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34017,1565670658790,1100.066,-0.003247265,0.08432291,0.1008283,0.01216832,-0.02145319,0.9996958,1.229272,0.697371,359.5063,0.0107007,0.006131478,-0.004372979,0.9999144,-2.622683E-08,-0.3,2.100504,9.668533,0
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34018,1565670658834,1100.113,-0.002498711,0.08426619,0.1011069,0.01556093,-0.02134403,0.9996511,1.223016,0.8918145,359.3658,0.01062907,0.007840973,-0.005616943,0.999897,-2.622683E-08,-0.3,2.100828,9.688663,0
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34019,1565670658878,1100.157,-0.00229113,0.0842986,0.1012408,0.01600511,-0.02122487,0.9996466,1.216187,0.9172713,359.3264,0.01056546,0.008066406,-0.005962139,0.9998939,-2.622683E-08,-0.3,2.101107,9.698236,0
T4_EU_PW_B0_C0_P1082193_S2_0813131250.csv,34020,1565670658920,1100.197,-0.002228588,0.08446247,0.1015705,0.01504943,-0.01930933,0.9997003,1.106412,0.8624622,359.2777,0.009607216,0.007586685,-0.006375121,0.9999048,-2.622683E-08,-0.3,2.101241,9.808747,0
