#NEXT_T2_EU_PW_B1_C3_S4_0205163700
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
930.2214,0.03549397,0.07375352,0.1240167,0.1539686,359.7963,359.0152,-0.003555252,-0.002687256,0.99999,0.195,-8.52372E-09,2.124017,DwellButton,5.146622,
930.2374,0.03572254,0.0735643,0.1242614,0.255915,359.825,359.0059,-0.003054392,-0.004466544,0.9999853,0.195,-8.52372E-09,2.124261,MixedRealityCamera,5.074045,
930.2553,0.03595801,0.07342245,0.1245471,0.3043281,359.8665,358.9886,-0.002330177,-0.005311503,0.9999832,0.195,-8.52372E-09,2.124547,MixedRealityCamera,5.010202,
930.2716,0.03615108,0.07328768,0.124798,0.3495766,359.883,359.0047,-0.002042297,-0.006101226,0.9999793,0.195,-8.52372E-09,2.124798,MixedRealityCamera,4.972166,
930.2886,0.0362867,0.07313758,0.1250518,0.4226005,359.8813,359.0396,-0.002070871,-0.007375704,0.9999707,0.195,-8.52372E-09,2.125052,MixedRealityCamera,4.943556,
930.3051,0.03637653,0.07300152,0.12526,0.4784208,359.8574,359.0541,-0.002488189,-0.008349922,0.999962,0.195,-8.52372E-09,2.12526,MixedRealityCamera,4.943913,
930.3212,0.03643635,0.07294391,0.1255181,0.5030884,359.8118,359.0569,-0.00328504,-0.008780437,0.9999561,0.195,-8.52372E-09,2.125518,MixedRealityCamera,4.97701,
930.3378,0.03643328,0.07291657,0.1257123,0.5198444,359.7427,359.0635,-0.004489847,-0.009072871,0.9999487,0.195,-8.52372E-09,2.125712,MixedRealityCamera,5.037151,
930.3547,0.03644693,0.0729499,0.1259038,0.5444716,359.6581,359.0669,-0.005967823,-0.009502679,0.9999371,0.195,-8.52372E-09,2.125904,MixedRealityCamera,5.110174,
930.3715,0.03647335,0.07298911,0.1259919,0.5844509,359.5726,359.087,-0.007458964,-0.01020042,0.9999201,0.195,-8.52372E-09,2.125992,MixedRealityCamera,5.179562,
930.3885,0.03650502,0.07307956,0.1261657,0.5486755,359.5071,359.1025,-0.008602621,-0.009576047,0.9999171,0.195,-8.52372E-09,2.126166,MixedRealityCamera,5.252514,
930.4053,0.03660432,0.07326016,0.1263102,0.4276173,359.4565,359.1143,-0.009485543,-0.00746326,0.9999272,0.195,-8.52372E-09,2.12631,MixedRealityCamera,5.336306,
930.4215,0.03671039,0.07351385,0.126542,0.2863765,359.4373,359.1269,-0.009820939,-0.004998191,0.9999393,0.195,-8.52372E-09,2.126542,MixedRealityCamera,5.399786,
930.4374,0.03683984,0.07368313,0.1267314,0.1586185,359.3993,359.1495,-0.01048363,-0.002768411,0.9999412,0.195,-8.52372E-09,2.126731,MixedRealityCamera,5.477794,
930.4554,0.03699138,0.07375842,0.1269691,0.1083303,359.3763,359.1433,-0.01088566,-0.001890719,0.999939,0.195,-8.52372E-09,2.126969,MixedRealityCamera,5.514128,
930.4719,0.03714234,0.07371467,0.1271665,0.09909971,359.37,359.139,-0.01099578,-0.001729615,0.9999381,0.195,-8.52372E-09,2.127167,MixedRealityCamera,5.518889,
930.4879,0.03737931,0.07365502,0.1275269,0.1041925,359.3803,359.1481,-0.01081495,-0.001818501,0.9999399,0.195,-8.52372E-09,2.127527,MixedRealityCamera,5.5005,
930.5049,0.03763697,0.07359014,0.1278558,0.09104633,359.4243,359.1704,-0.01004751,-0.001589058,0.9999483,0.195,-8.52372E-09,2.127856,MixedRealityCamera,5.456897,
930.5211,0.03793589,0.07351608,0.1282696,0.08389899,359.4609,359.2169,-0.009408882,-0.001464313,0.9999546,0.195,-8.52372E-09,2.12827,MixedRealityCamera,5.416889,
930.5375,0.03826461,0.07340061,0.1287471,0.045196,359.5201,359.2169,-0.008376146,-0.000788819,0.9999646,0.195,-8.52372E-09,2.128747,MixedRealityCamera,5.366771,
930.5546,0.03863619,0.07317206,0.1293593,359.9607,359.5768,359.2376,-0.007387179,0.0006858471,0.9999725,0.195,-8.52372E-09,2.129359,MixedRealityCamera,5.335461,
930.5711,0.03907063,0.07287848,0.1300322,359.9649,359.6102,359.2491,-0.006803691,0.000612654,0.9999767,0.195,-8.52372E-09,2.130032,MixedRealityCamera,5.288465,
930.5882,0.03955331,0.0725396,0.1308499,0.01354522,359.6428,359.2496,-0.006234711,-0.0002364087,0.9999805,0.195,-8.52372E-09,2.13085,MixedRealityCamera,5.222734,
930.6047,0.04017717,0.0723073,0.1317466,0.1220663,359.6808,359.2412,-0.005570866,-0.002130457,0.9999822,0.195,-8.52372E-09,2.131747,MixedRealityCamera,5.12675,
930.6212,0.04098383,0.07214424,0.1327136,0.2470798,359.7309,359.3223,-0.004696555,-0.004312343,0.9999797,0.195,-8.52372E-09,2.132714,MixedRealityCamera,5.010867,
930.6378,0.04177925,0.0717164,0.1337254,0.3963776,359.7753,359.3271,-0.003921104,-0.006918039,0.9999684,0.195,-8.52372E-09,2.133725,MixedRealityCamera,4.891526,
930.6551,0.04270442,0.07129687,0.1348757,0.5442237,359.8344,359.2627,-0.002889189,-0.009498353,0.9999507,0.195,-8.52372E-09,2.134876,MixedRealityCamera,4.75864,
930.6716,0.04388814,0.07102169,0.1361374,0.6122246,359.9805,359.2751,-0.0003397376,-0.01068513,0.9999428,0.195,-8.52372E-09,2.136137,MixedRealityCamera,4.564157,
930.6885,0.04520974,0.07068865,0.1375368,0.6493114,0.09400399,359.3416,0.001640573,-0.01133238,0.9999344,0.195,-8.52372E-09,2.137537,MixedRealityCamera,4.406067,
930.7046,0.04643663,0.07016397,0.1389992,0.7584215,0.1362605,359.3637,0.002377984,-0.01323657,0.9999096,0.195,-8.52372E-09,2.138999,MixedRealityCamera,4.295187,
930.7212,0.04772267,0.06948933,0.1405548,0.8972351,0.2087432,359.3279,0.003642802,-0.01565907,0.9998708,0.195,-8.52372E-09,2.140555,MixedRealityCamera,4.146615,
930.7374,0.04938516,0.06878507,0.1421135,1.055294,0.4498339,359.3043,0.00784967,-0.01841731,0.9997995,0.195,-8.52372E-09,2.142113,MixedRealityCamera,3.822747,
930.7543,0.051379,0.06823207,0.1438478,1.095945,0.7810419,359.3256,0.01362884,-0.01912669,0.9997241,0.195,-8.52372E-09,2.143848,MixedRealityCamera,3.432792,
930.7711,0.0534348,0.06775914,0.145607,1.135481,1.10695,359.364,0.01931493,-0.01981658,0.999617,0.195,-8.52372E-09,2.145607,MixedRealityCamera,3.047675,
930.7884,0.05561224,0.06709419,0.1474967,1.219319,1.399994,359.3605,0.02442655,-0.02127953,0.9994751,0.195,-8.52372E-09,2.147497,MixedRealityCamera,2.678177,
930.8047,0.0578697,0.06643589,0.1493676,1.302576,1.735064,359.3272,0.03027013,-0.02273228,0.9992833,0.195,-8.52372E-09,2.149368,MixedRealityCamera,2.265981,
930.8212,0.06023293,0.06584743,0.1513419,1.377355,2.065511,359.301,0.03603175,-0.02403706,0.9990615,0.195,-8.52372E-09,2.151342,MixedRealityCamera,1.858464,
930.8372,0.06267038,0.06523057,0.1534643,1.347337,2.402603,359.2444,0.04190946,-0.0235133,0.9988447,0.195,-8.52372E-09,2.153464,MixedRealityCamera,1.475782,
930.8547,0.06520354,0.06455234,0.1557859,1.218662,2.792869,359.1785,0.04871444,-0.02126806,0.9985863,0.195,-8.52372E-09,2.155786,target_2,1.112763,
930.8718,0.06767321,0.06369754,0.1581341,1.052626,3.210604,359.0709,0.05599684,-0.01837075,0.9982619,0.195,-8.52372E-09,2.158134,target_2,0.8809339,
930.8884,0.07003917,0.06271642,0.160769,0.9726956,3.617748,358.9332,0.06309057,-0.01697592,0.9978634,0.195,-8.52372E-09,2.160769,target_2,0.8209146,
930.9043,0.07229129,0.06177584,0.1635875,0.8740886,3.900043,358.8827,0.06800812,-0.01525513,0.9975681,0.195,-8.52372E-09,2.163588,target_2,0.972772,
930.9214,0.07440431,0.06058121,0.1666338,0.8800951,4.132196,358.8406,0.07204944,-0.01535995,0.9972828,0.195,-8.52372E-09,2.166634,target_2,1.09056,
930.9366,0.07632904,0.05935449,0.1698566,0.9906715,4.362015,358.7163,0.07604663,-0.01728962,0.9969543,0.195,-8.52372E-09,2.169857,target_2,1.196649,
