eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1582251680.991765,"{'circle_3d': {'center': [-0.19258054884087206, 2.414939895762452, 19.14188743740652], 'normal': [-0.12731419034397148, 0.6705899762066734, -0.7308215792847064], 'radius': 0.7105530877352257}, 'confidence': 0.9979413658788926, 'timestamp': 53125.383118, 'diameter_3d': 1.4211061754704515, 'ellipse': {'center': [153.8379061571636, 197.85047624820854], 'axes': [29.702894204493546, 46.04740893921844], 'angle': -79.83995443901573}, 'location': [153.8379061571636, 197.85047624820854], 'diameter': 46.04740893921844, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8701027767102798, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3058001289743073, 'phi': -1.7432723946363797, 'norm_pos': [0.4807434567411362, 0.1756230156324644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.014146,"{'circle_3d': {'center': [-0.18956471417690834, 2.4186593186738117, 19.14477672318494], 'normal': [-0.12706287078864117, 0.6708999281159533, -0.7305808054698383], 'radius': 0.709965871655525}, 'confidence': 0.9983116794364278, 'timestamp': 53125.391518, 'diameter_3d': 1.41993174331105, 'ellipse': {'center': [153.93624459769333, 197.9598970784568], 'axes': [29.65656190092423, 46.00245962010422], 'angle': -79.8706419822003}, 'location': [153.93624459769333, 197.9598970784568], 'diameter': 46.00245962010422, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8702123763328351, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3062180296054584, 'phi': -1.7429942351848606, 'norm_pos': [0.48105076436779165, 0.17516709550642995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.0142279,"{'circle_3d': {'center': [-0.19140910869717587, 2.416519476786264, 19.143133071174326], 'normal': [-0.1272165703319968, 0.6707216079586577, -0.7307177764707226], 'radius': 0.7051342493416617}, 'confidence': 0.9984199687500902, 'timestamp': 53125.399918, 'diameter_3d': 1.4102684986833234, 'ellipse': {'center': [153.87504591354846, 197.90222122442125], 'axes': [29.466778449858946, 45.69307337147777], 'angle': -79.85205549795178}, 'location': [153.87504591354846, 197.90222122442125], 'diameter': 45.69307337147777, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8705727187149237, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.305977585575095, 'phi': -1.7431667511555908, 'norm_pos': [0.48085951847983893, 0.17540741156491146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.020003,"{'circle_3d': {'center': [-0.1874752692453756, 2.416522815376367, 19.14245217055707], 'normal': [-0.1268887503776801, 0.6707218861744996, -0.7307745181888271], 'radius': 0.711283882068951}, 'confidence': 0.9981681698676835, 'timestamp': 53125.408318, 'diameter_3d': 1.422567764137902, 'ellipse': {'center': [154.00342939697063, 197.89868333702566], 'axes': [29.72892390696167, 46.093538761392], 'angle': -79.88541331050601}, 'location': [154.00342939697063, 197.89868333702566], 'diameter': 46.093538761392, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8706192063124285, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.305977960676135, 'phi': -1.7427182002413881, 'norm_pos': [0.48126071686553323, 0.17542215276239304], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.027555,"{'circle_3d': {'center': [-0.18954608155156571, 2.415440321143488, 19.14181853385388], 'normal': [-0.12706131806986262, 0.6706316783217597, -0.7308273212474264], 'radius': 0.7094233430598191}, 'confidence': 0.9982197727734434, 'timestamp': 53125.416718, 'diameter_3d': 1.4188466861196383, 'ellipse': {'center': [153.93583607192207, 197.86811651608375], 'axes': [29.655922181377733, 45.974371243161706], 'angle': -79.86636597362161}, 'location': [153.93583607192207, 197.86811651608375], 'diameter': 45.974371243161706, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8709255969146845, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.305856345729805, 'phi': -1.7429352296024203, 'norm_pos': [0.4810494877247565, 0.17554951451631773], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.036198,"{'circle_3d': {'center': [-0.18850910419856493, 2.4129807107047414, 19.139381969031845], 'normal': [-0.1269749032904459, 0.6704267107851974, -0.7310303683159293], 'radius': 0.7078972251730264}, 'confidence': 0.9975662564032727, 'timestamp': 53125.425118, 'diameter_3d': 1.415794450346053, 'ellipse': {'center': [153.9683336142344, 197.7998228950978], 'axes': [29.610108803767744, 45.881253759176865], 'angle': -79.87176734886606}, 'location': [153.9683336142344, 197.7998228950978], 'diameter': 45.881253759176865, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.871111041599204, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.3055800656437997, 'phi': -1.742773610354398, 'norm_pos': [0.48115104254448254, 0.17583407127042583], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.0442371,"{'circle_3d': {'center': [-0.18496640229942662, 2.415494803072197, 19.141073534843734], 'normal': [-0.12667967813218436, 0.6706362184824854, -0.7308894044982718], 'radius': 0.7092823212043021}, 'confidence': 0.9985177689883323, 'timestamp': 53125.433518, 'diameter_3d': 1.4185646424086042, 'ellipse': {'center': [154.08377845089825, 197.87299895491327], 'axes': [29.655270314393174, 45.9670985381011], 'angle': -79.90526941227046}, 'location': [154.08377845089825, 197.87299895491327], 'diameter': 45.9670985381011, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8711512521152764, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.305862466289804, 'phi': -1.7424140097385243, 'norm_pos': [0.48151180765905705, 0.1755291710211947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.05175,"{'circle_3d': {'center': [-0.18852106299356852, 2.4136978944125227, 19.140041828295644], 'normal': [-0.1269758998566962, 0.6704864760941793, -0.7309753800439464], 'radius': 0.7077399234470294}, 'confidence': 0.9983530882068465, 'timestamp': 53125.441918, 'diameter_3d': 1.4154798468940588, 'ellipse': {'center': [153.96811221684627, 197.8205636093948], 'axes': [29.598611469797532, 45.86947406664628], 'angle': -79.87265353634955}, 'location': [153.96811221684627, 197.8205636093948], 'diameter': 45.86947406664628, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8710025612780781, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.305660617445479, 'phi': -1.7427876172925243, 'norm_pos': [0.48115035067764456, 0.1757476516275216], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.059465,"{'circle_3d': {'center': [-0.18894249660799134, 2.4105523049612367, 19.137230770088628], 'normal': [-0.12701101932456474, 0.6702243436399054, -0.7312096348945308], 'radius': 0.7051335681676191}, 'confidence': 0.9975982918235832, 'timestamp': 53125.450317, 'diameter_3d': 1.4102671363352381, 'ellipse': {'center': [153.95307333975225, 197.732659776439], 'axes': [29.510343361727383, 45.707135229521946], 'angle': -79.86473770663045}, 'location': [153.95307333975225, 197.732659776439], 'diameter': 45.707135229521946, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8708078463198099, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.305307358326827, 'phi': -1.7427802197631954, 'norm_pos': [0.4811033541867258, 0.17611391759817085], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.067828,"{'circle_3d': {'center': [-0.18487920719086026, 2.411529787463537, 19.137421931822775], 'normal': [-0.12667241187313716, 0.670305800515097, -0.7311937047500185], 'radius': 0.7056008040940321}, 'confidence': 0.9974995570113885, 'timestamp': 53125.458717, 'diameter_3d': 1.4112016081880643, 'ellipse': {'center': [154.08474372594196, 197.76305343368733], 'axes': [29.528235855226015, 45.73706212871219], 'angle': -79.900563120709}, 'location': [154.08474372594196, 197.76305343368733], 'diameter': 45.73706212871219, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8705593258479638, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.30541712046798, 'phi': -1.742334333089498, 'norm_pos': [0.4815148241435686, 0.17598727735963615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251681.075829,"{'circle_3d': {'center': [-0.1888723930058298, 2.40910253344427, 19.135889959795573], 'normal': [-0.12700517735771796, 0.6701035293468249, -0.7313213690856186], 'radius': 0.7114076133099908}, 'confidence': 0.9984720813752312, 'timestamp': 53125.467117, 'diameter_3d': 1.4228152266199816, 'ellipse': {'center': [153.95626733554076, 197.6845749478161], 'axes': [29.78328181639201, 46.11730760962467], 'angle': -79.86334353572731}, 'location': [153.95626733554076, 197.6845749478161], 'diameter': 46.11730760962467, 'sphere': {'center': [1.3351897352867856, -5.632139818717628, 27.911746388822998], 'radius': 12.0}, 'projected_sphere': {'center': [189.65839630189888, -5.1059908241083605], 'axes': [533.10888515233, 533.10888515233], 'angle': 90.0}, 'model_confidence': 0.8707080479561813, 'model_id': 1, 'model_birth_timestamp': 52754.213839, 'theta': 2.305144582579297, 'phi': -1.7427467039951905, 'norm_pos': [0.4811133354235649, 0.17631427105076625], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
