eye_packets,743
norm_X,norm_Y,phi,theta,confidence,timestamp
1582251295.056927,"{'circle_3d': {'center': [-0.1671439359962663, 0.886976820264664, 8.233633145940008], 'normal': [-0.14512414850333824, 0.6703989393917016, -0.727670422364179], 'radius': 0.3293622930549215}, 'confidence': 0.9997155167689419, 'timestamp': 52739.455083, 'diameter_3d': 0.658724586109843, 'ellipse': {'center': [147.50927553166167, 186.35613522445306], 'axes': [32.39018273484719, 49.62141530934455], 'angle': -77.91737838463959}, 'location': [147.50927553166167, 186.35613522445306], 'diameter': 49.62141530934455, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9288418544099564, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.3055426372998022, 'phi': -1.7676501415654007, 'norm_pos': [0.46096648603644275, 0.22351610323144555], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.065036,"{'circle_3d': {'center': [-0.16778242063031268, 0.8857419009720147, 8.232622927616765], 'normal': [-0.14517735555617545, 0.6702960294506475, -0.7277546072244493], 'radius': 0.32965030907540716}, 'confidence': 0.9995859427198315, 'timestamp': 52739.463483, 'diameter_3d': 0.6593006181508143, 'ellipse': {'center': [147.45985285838177, 186.27040358509157], 'axes': [32.43119326668571, 49.670923054143444], 'angle': -77.90701782212182}, 'location': [147.45985285838177, 186.27040358509157], 'diameter': 49.670923054143444, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9292872284878406, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.3054039535040016, 'phi': -1.767698267781281, 'norm_pos': [0.46081204018244304, 0.22387331839545177], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.0726452,"{'circle_3d': {'center': [-0.1658442143472696, 0.8872658279187426, 8.233640296561882], 'normal': [-0.14501583836592186, 0.6704230233628747, -0.7276698264790228], 'radius': 0.33130342035798394}, 'confidence': 0.9018155308165187, 'timestamp': 52739.471883, 'diameter_3d': 0.6626068407159679, 'ellipse': {'center': [147.60828001333815, 186.3727050853499], 'axes': [32.58124930417401, 49.91406051179129], 'angle': -77.93308573528826}, 'location': [147.60828001333815, 186.3727050853499], 'diameter': 49.91406051179129, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9294261971283135, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.3055750959207275, 'phi': -1.7675071432312972, 'norm_pos': [0.4612758750416817, 0.22344706214437537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.080605,"{'circle_3d': {'center': [-0.1654714253718299, 0.8888018819311565, 8.23498146075731], 'normal': [-0.14498477261796855, 0.6705510278639092, -0.7275580627960705], 'radius': 0.32872241433862126}, 'confidence': 0.9996920346884777, 'timestamp': 52739.480283, 'diameter_3d': 0.6574448286772425, 'ellipse': {'center': [147.63683202142656, 186.4845109448583], 'axes': [32.31032086362005, 49.51685806343919], 'angle': -77.94108700143872}, 'location': [147.63683202142656, 186.4845109448583], 'diameter': 49.51685806343919, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9296264884320116, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.3057476270360384, 'phi': -1.7674955197659317, 'norm_pos': [0.46136510006695797, 0.22298120439642377], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.0889869,"{'circle_3d': {'center': [-0.16464733058187053, 0.8891544846997874, 8.235142260993168], 'normal': [-0.1449160980521386, 0.6705804114279618, -0.7275446627764157], 'radius': 0.3279646843634689}, 'confidence': 0.9438423316614969, 'timestamp': 52739.488683, 'diameter_3d': 0.6559293687269377, 'ellipse': {'center': [147.69867285817037, 186.5117675946575], 'axes': [32.23371388810522, 49.40168038842692], 'angle': -77.95144566378569}, 'location': [147.69867285817037, 186.5117675946575], 'diameter': 49.40168038842692, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9300679196036832, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.305787235526843, 'phi': -1.7674082613540252, 'norm_pos': [0.4615583526817824, 0.22286763502226037], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.096372,"{'circle_3d': {'center': [-0.16771943833203595, 0.8903586616180306, 8.236864866748915], 'normal': [-0.14517210703131905, 0.670680759504482, -0.7274011122967701], 'radius': 0.3312179898753488}, 'confidence': 0.9995085049193906, 'timestamp': 52739.497083, 'diameter_3d': 0.6624359797506976, 'ellipse': {'center': [147.4718561795745, 186.58011394265003], 'axes': [32.532396450670475, 49.881629322250504], 'angle': -77.9189071054486}, 'location': [147.4718561795745, 186.58011394265003], 'diameter': 49.881629322250504, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9304649008000876, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.305922513536695, 'phi': -1.7677845612386236, 'norm_pos': [0.46084955056117033, 0.22258285857229154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.104327,"{'circle_3d': {'center': [-0.16727143996134997, 0.8886707803600657, 8.235219520784785], 'normal': [-0.1451347738337619, 0.670540102732985, -0.7275382244604476], 'radius': 0.3293148817627297}, 'confidence': 0.9994381329412527, 'timestamp': 52739.505483, 'diameter_3d': 0.6586297635254594, 'ellipse': {'center': [147.50201587026842, 186.47118653467277], 'axes': [32.3657106782918, 49.60471302373195], 'angle': -77.91999863171763}, 'location': [147.50201587026842, 186.47118653467277], 'diameter': 49.60471302373195, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9306972046609796, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.305732900526998, 'phi': -1.7676990394475027, 'norm_pos': [0.4609437995945888, 0.22303672277219677], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.112565,"{'circle_3d': {'center': [-0.16701683668836576, 0.8894371393629079, 8.235875112093103], 'normal': [-0.14511355689434655, 0.6706039659832219, -0.7274835918514211], 'radius': 0.33024375160656216}, 'confidence': 0.9996338750375152, 'timestamp': 52739.513883, 'diameter_3d': 0.6604875032131243, 'ellipse': {'center': [147.52269872090505, 186.52120890876975], 'axes': [32.4489295794056, 49.74078035556795], 'angle': -77.92478660421419}, 'location': [147.52269872090505, 186.52120890876975], 'diameter': 49.74078035556795, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.931107731964198, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.3058189876476862, 'phi': -1.7676853985407954, 'norm_pos': [0.4610084335028283, 0.22282829621345934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.120425,"{'circle_3d': {'center': [-0.1697793611461691, 0.8895978522724395, 8.236574775871695], 'normal': [-0.14534376726583015, 0.6706173587256828, -0.7274252865365384], 'radius': 0.3311570874648889}, 'confidence': 0.9996877300779815, 'timestamp': 52739.522283, 'diameter_3d': 0.6623141749297778, 'ellipse': {'center': [147.31633526839678, 186.52531997037119], 'axes': [32.53008687092406, 49.8741794519067], 'angle': -77.89331371776528}, 'location': [147.31633526839678, 186.52531997037119], 'diameter': 49.8741794519067, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9313188894876756, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.3058370418009395, 'phi': -1.7680051171101006, 'norm_pos': [0.46036354771373994, 0.22281116679012003], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.1286569,"{'circle_3d': {'center': [-0.16746398653068928, 0.8893337260877949, 8.235868990896314], 'normal': [-0.14515081938120683, 0.6705953482102958, -0.7274841019511535], 'radius': 0.33014719753932453}, 'confidence': 0.9997238626200617, 'timestamp': 52739.530683, 'diameter_3d': 0.6602943950786491, 'ellipse': {'center': [147.48897344970516, 186.51372809217946], 'axes': [32.43951424932345, 49.7262574242308], 'angle': -77.91937848500285}, 'location': [147.48897344970516, 186.51372809217946], 'diameter': 49.7262574242308, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9317940957429993, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.305807370571727, 'phi': -1.7677345245030074, 'norm_pos': [0.4609030420303286, 0.22285946628258557], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582251295.140352,"{'circle_3d': {'center': [-0.16811205018542807, 0.8910187590434582, 8.237551908836148], 'normal': [-0.1452048246857684, 0.6707357676232677, -0.7273438587895007], 'radius': 0.3302845849923562}, 'confidence': 0.9996487317690177, 'timestamp': 52739.539083, 'diameter_3d': 0.6605691699847124, 'ellipse': {'center': [147.44279277245204, 186.62678937684987], 'axes': [32.43199141489976, 49.736799708709775], 'angle': -77.9159724562939}, 'location': [147.44279277245204, 186.62678937684987], 'diameter': 49.736799708709775, 'sphere': {'center': [1.5743458460437927, -7.157810452435754, 16.965678214310156], 'radius': 12.0}, 'projected_sphere': {'center': [217.53347506755364, -141.57766429678895], 'axes': [877.0648489282949, 877.0648489282949], 'angle': 90.0}, 'model_confidence': 0.9321282834667377, 'model_id': 1, 'model_birth_timestamp': 52729.475913, 'theta': 2.3059966763279123, 'phi': -1.767842927949232, 'norm_pos': [0.4607587274139126, 0.2223883775964589], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
