quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,phi,theta,zmq_confidence,IMUtimestamp
0.03925,-0.03473,-0.99164,0.11798,0.01807,0.44226061413368595,0.3196505606373504,-1.915215805357055,2.0244154712215545,0.9982978223615498,1580864378.920133
0.03925,-0.03473,-0.99164,0.11798,0.01807,0.44189982152182,0.31734439825532446,-1.9173417301972433,2.0295872161859307,0.998688901604978,1580864378.922911
0.03925,-0.03473,-0.99164,0.11780,0.01807,0.44189982152182,0.31734439825532446,-1.9173417301972433,2.0295872161859307,0.998688901604978,1580864378.9246001
0.03925,-0.03473,-0.99164,0.11780,0.01807,0.44189982152182,0.31734439825532446,-1.9173417301972433,2.0295872161859307,0.998688901604978,1580864378.927525
0.03925,-0.03473,-0.99164,0.11780,0.01807,0.44247186943099315,0.28063764696205007,-1.9341834249085448,2.1139269068846436,0.49405472762499414,1580864378.96478
0.03925,-0.03473,-0.99170,0.11761,0.01807,0.44247186943099315,0.28063764696205007,-1.9341834249085448,2.1139269068846436,0.49405472762499414,1580864378.967492
0.03925,-0.03473,-0.99170,0.11761,0.01807,0.44247186943099315,0.28063764696205007,-1.9341834249085448,2.1139269068846436,0.49405472762499414,1580864378.9700391
0.03925,-0.03473,-0.99170,0.11761,0.01807,0.4420398733317863,0.2810693548182387,-1.9353277130923412,2.1129208631772323,0.7351393621863493,1580864378.972875
0.03925,-0.03473,-0.99170,0.11743,0.01807,0.4420398733317863,0.2810693548182387,-1.9353277130923412,2.1129208631772323,0.7351393621863493,1580864378.9755788
0.03925,-0.03473,-0.99170,0.11743,0.01807,0.44421174864178736,0.2914633239626909,-1.9223580713943424,2.088100788504924,0.9928746500370893,1580864378.9780328
0.03925,-0.03473,-0.99170,0.11743,0.01807,0.4448656746659651,0.3023347665790115,-1.9148526784566708,2.063018320796499,0.9986022927619157,1580864379.015427
0.03925,-0.03473,-0.99170,0.11725,0.01807,0.4448656746659651,0.3023347665790115,-1.9148526784566708,2.063018320796499,0.9986022927619157,1580864379.018102
0.03925,-0.03473,-0.99170,0.11725,0.01807,0.4448656746659651,0.3023347665790115,-1.9148526784566708,2.063018320796499,0.9986022927619157,1580864379.02096
0.03925,-0.03473,-0.99170,0.11725,0.01807,0.44580141348094254,0.3012543995915057,-1.9124172980834917,2.0653907073506352,0.9963246785849931,1580864379.023756
0.03925,-0.03473,-0.99176,0.11707,0.01807,0.44580141348094254,0.3012543995915057,-1.9124172980834917,2.0653907073506352,0.9963246785849931,1580864379.026601
0.03925,-0.03473,-0.99176,0.11707,0.01807,0.45013751911811195,0.3003381575036097,-1.8992474464680413,2.0670984426578767,0.9988881044880901,1580864379.063016
