quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,phi,theta,zmq_confidence,IMUtimestamp
0.03717,-0.04822,-0.98767,0.14441,0.30756,0.4883713417225729,0.31352797825252565,-1.8374838274672032,2.126130392333747,0.9980324672142682,1580861976.859276
0.03717,-0.04822,-0.98767,0.14441,0.30756,0.4883713417225729,0.31352797825252565,-1.8374838274672032,2.126130392333747,0.9980324672142682,1580861976.860372
0.03717,-0.04822,-0.98767,0.14441,0.30756,0.4883713417225729,0.31352797825252565,-1.8374838274672032,2.126130392333747,0.9980324672142682,1580861976.861019
0.03717,-0.04822,-0.98767,0.14441,0.30756,0.4883713417225729,0.31352797825252565,-1.8374838274672032,2.126130392333747,0.9980324672142682,1580861976.8669262
0.03717,-0.04822,-0.98767,0.14435,0.30756,0.4884413313872901,0.3135880705225984,-1.8372299570394715,2.125975405037886,0.9979598224141241,1580861976.8701508
0.03717,-0.04822,-0.98767,0.14435,0.30756,0.4884413313872901,0.3135880705225984,-1.8372299570394715,2.125975405037886,0.9979598224141241,1580861976.871028
0.03711,-0.04816,-0.98767,0.14429,0.30756,0.4884413313872901,0.3135880705225984,-1.8372299570394715,2.125975405037886,0.9979598224141241,1580861976.871901
0.03711,-0.04816,-0.98767,0.14429,0.30756,0.4880670576423098,0.3142792016372217,-1.838119381591501,2.1242731260557908,0.9977292541488282,1580861976.877227
0.03711,-0.04816,-0.98767,0.14429,0.30756,0.4880670576423098,0.3142792016372217,-1.838119381591501,2.1242731260557908,0.9977292541488282,1580861976.8778582
0.03705,-0.04816,-0.98767,0.14417,0.30756,0.4880670576423098,0.3142792016372217,-1.838119381591501,2.1242731260557908,0.9977292541488282,1580861976.878419
0.03705,-0.04816,-0.98767,0.14417,0.30756,0.4880670576423098,0.3142792016372217,-1.838119381591501,2.1242731260557908,0.9977292541488282,1580861976.8788779
0.03705,-0.04816,-0.98767,0.14417,0.30756,0.488332401633908,0.3138890829868607,-1.8374418794187575,2.1252285007307217,0.9972928168906254,1580861976.8856268
0.03699,-0.04810,-0.98767,0.14410,0.30756,0.488332401633908,0.3138890829868607,-1.8374418794187575,2.1252285007307217,0.9972928168906254,1580861976.889153
0.03693,-0.04803,-0.98773,0.14404,0.30756,0.488332401633908,0.3138890829868607,-1.8374418794187575,2.1252285007307217,0.9972928168906254,1580861976.8899279
0.03693,-0.04803,-0.98773,0.14404,0.30756,0.4876286488113843,0.31371923865659923,-1.8398542132086237,2.125797598974005,0.9991354379277407,1580861976.893527
