quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,phi,theta,zmq_confidence,IMUtimestamp
-0.04620,-0.02869,0.99847,0.00867,0.01514,0.45607592760620175,0.3341470018539142,-1.8081086884808109,2.065064037357158,0.9958384611312583,1580863459.8810189
-0.04626,-0.02863,0.99847,0.00861,0.01508,0.45607592760620175,0.3341470018539142,-1.8081086884808109,2.065064037357158,0.9958384611312583,1580863459.882397
-0.04626,-0.02856,0.99847,0.00854,0.01508,0.4556472225149667,0.3343666817088595,-1.8092744090742612,2.0646040254235682,0.9616916706265581,1580863459.887671
-0.04626,-0.02856,0.99847,0.00854,0.01508,0.4556472225149667,0.3343666817088595,-1.8092744090742612,2.0646040254235682,0.9616916706265581,1580863459.888361
-0.04626,-0.02850,0.99847,0.00854,0.01514,0.45622303074199566,0.3330654198452684,-1.8080802651789463,2.0675026732558757,0.9951515814689524,1580863459.895127
-0.04626,-0.02850,0.99847,0.00854,0.01514,0.45622303074199566,0.3330654198452684,-1.8080802651789463,2.0675026732558757,0.9951515814689524,1580863459.897768
-0.04633,-0.02838,0.99847,0.00848,0.01508,0.45622303074199566,0.3330654198452684,-1.8080802651789463,2.0675026732558757,0.9951515814689524,1580863459.89901
-0.04633,-0.02838,0.99847,0.00848,0.01508,0.4558363705076049,0.333198683950629,-1.8091060629435511,2.0671458513429473,0.9583445003004725,1580863459.905555
-0.04633,-0.02832,0.99847,0.00848,0.01508,0.4558363705076049,0.333198683950629,-1.8091060629435511,2.0671458513429473,0.9583445003004725,1580863459.9067981
-0.04633,-0.02832,0.99847,0.00848,0.01508,0.4558363705076049,0.333198683950629,-1.8091060629435511,2.0671458513429473,0.9583445003004725,1580863459.908143
-0.04639,-0.02826,0.99847,0.00842,0.01508,0.4558363705076049,0.333198683950629,-1.8091060629435511,2.0671458513429473,0.9583445003004725,1580863459.908823
-0.04639,-0.02826,0.99847,0.00842,0.01508,0.45609890372092654,0.3332550776088312,-1.8083745498225134,2.067088519647482,0.9804859887955586,1580863459.916568
-0.04639,-0.02826,0.99847,0.00842,0.01508,0.45609890372092654,0.3332550776088312,-1.8083745498225134,2.067088519647482,0.9804859887955586,1580863459.917584
-0.04639,-0.02820,0.99847,0.00836,0.01514,0.45609890372092654,0.3332550776088312,-1.8083745498225134,2.067088519647482,0.9804859887955586,1580863459.919001
-0.04639,-0.02820,0.99847,0.00836,0.01514,0.4561568070612666,0.3323931905492,-1.808462926938895,2.068930288248969,0.9774292243969591,1580863459.924675
-0.04645,-0.02814,0.99847,0.00836,0.01508,0.4561568070612666,0.3323931905492,-1.808462926938895,2.068930288248969,0.9774292243969591,1580863459.925657
-0.04645,-0.02814,0.99847,0.00836,0.01508,0.4561568070612666,0.3323931905492,-1.808462926938895,2.068930288248969,0.9774292243969591,1580863459.9263859
-0.04645,-0.02808,0.99847,0.00830,0.01508,0.4561568070612666,0.3323931905492,-1.808462926938895,2.068930288248969,0.9774292243969591,1580863459.934517
-0.04645,-0.02808,0.99847,0.00830,0.01508,0.45615909460174187,0.33120946455210387,-1.8088634179346037,2.0715598121479664,0.9988225994842403,1580863459.935798
-0.04645,-0.02808,0.99847,0.00830,0.01508,0.45615909460174187,0.33120946455210387,-1.8088634179346037,2.0715598121479664,0.9988225994842403,1580863459.9366112
-0.04651,-0.02802,0.99847,0.00830,0.01514,0.4564754877053523,0.33177167328227597,-1.807748696110162,2.0702865897254608,0.9568267721156025,1580863459.9427211
-0.04651,-0.02802,0.99847,0.00830,0.01514,0.4564754877053523,0.33177167328227597,-1.807748696110162,2.0702865897254608,0.9568267721156025,1580863459.9433348
-0.04651,-0.02802,0.99847,0.00830,0.01514,0.4564754877053523,0.33177167328227597,-1.807748696110162,2.0702865897254608,0.9568267721156025,1580863459.947911
