quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,phi,theta,zmq_confidence,IMUtimestamp
0.03528,0.00586,-0.99567,0.08618,0.27887,0.484217974272806,0.31959864177974295,-1.8496861696390015,2.1127899371262346,0.9988387549185435,1580861813.72332
0.03528,0.00586,-0.99567,0.08618,0.27887,0.484217974272806,0.31959864177974295,-1.8496861696390015,2.1127899371262346,0.9988387549185435,1580861813.730674
0.03522,0.00574,-0.99567,0.08618,0.27887,0.4843709125123422,0.31997835055602286,-1.8490468909563955,2.111888861533691,0.9987644855311241,1580861813.735383
0.03522,0.00574,-0.99567,0.08618,0.27887,0.48472337331037113,0.3197439766034731,-1.847960270107257,2.1123722096799407,0.9984368225806766,1580861813.7393138
0.03522,0.00574,-0.99567,0.08618,0.27887,0.48472337331037113,0.3197439766034731,-1.847960270107257,2.1123722096799407,0.9984368225806766,1580861813.742593
0.03522,0.00574,-0.99567,0.08618,0.27887,0.48453181231638587,0.31942590708648744,-1.848725146099407,2.1131677659961565,0.9988997825284961,1580861813.744587
0.03522,0.00568,-0.99567,0.08618,0.27887,0.48453181231638587,0.31942590708648744,-1.848725146099407,2.1131677659961565,0.9988997825284961,1580861813.7485921
0.03522,0.00568,-0.99567,0.08618,0.27887,0.48453181231638587,0.31942590708648744,-1.848725146099407,2.1131677659961565,0.9988997825284961,1580861813.751254
0.03522,0.00568,-0.99567,0.08618,0.27887,0.48461813366578677,0.319293114348437,-1.8485161777782724,2.1135084631775585,0.999110623534651,1580861813.7549682
0.03522,0.00568,-0.99567,0.08618,0.27887,0.48461813366578677,0.319293114348437,-1.8485161777782724,2.1135084631775585,0.999110623534651,1580861813.758472
0.03522,0.00562,-0.99567,0.08618,0.27887,0.48505400813075344,0.31950709160303037,-1.8470680628982596,2.11305400074503,0.999915775847973,1580861813.762389
0.03522,0.00555,-0.99567,0.08618,0.27887,0.48505400813075344,0.31950709160303037,-1.8470680628982596,2.11305400074503,0.999915775847973,1580861813.7679858
0.03522,0.00555,-0.99567,0.08618,0.27887,0.4857857125179946,0.31902620048623265,-1.8448274054703255,2.1140735780655433,0.9993563592713385,1580861813.771136
0.03522,0.00555,-0.99567,0.08624,0.27887,0.4857857125179946,0.31902620048623265,-1.8448274054703255,2.1140735780655433,0.9993563592713385,1580861813.77559
0.03522,0.00555,-0.99567,0.08624,0.27887,0.4857857125179946,0.31902620048623265,-1.8448274054703255,2.1140735780655433,0.9993563592713385,1580861813.776861
0.03522,0.00549,-0.99567,0.08618,0.27887,0.4853956440422865,0.31964511790346684,-1.8458477216801927,2.1126154911889787,0.9997310082260286,1580861813.787831
0.03522,0.00549,-0.99567,0.08624,0.27887,0.485620211816254,0.3186881972452459,-1.8454998606045514,2.1148936463003642,0.998706841960935,1580861813.792692
0.03522,0.00549,-0.99567,0.08624,0.27887,0.4854278389501941,0.3189676190361914,-1.8460035438997275,2.1142204079570246,0.9995452256851786,1580861813.794515
