quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.00342,-0.05176,-0.96521,0.25635,0.01666,0.53649030243261,0.2292401800209315,0.999649721614047,1580791883.1899269
0.00336,-0.05133,-0.96527,0.25616,0.01666,0.53649030243261,0.2292401800209315,0.999649721614047,1580791883.191626
0.00336,-0.05096,-0.96533,0.25604,0.01666,0.5345366852350836,0.2292031785986055,0.9980884351861291,1580791883.194653
0.00342,-0.05054,-0.96539,0.25586,0.01666,0.5345366852350836,0.2292031785986055,0.9980884351861291,1580791883.195677
0.00342,-0.05054,-0.96539,0.25586,0.01666,0.5345366852350836,0.2292031785986055,0.9980884351861291,1580791883.196595
0.00342,-0.05054,-0.96539,0.25586,0.01666,0.5345366852350836,0.2292031785986055,0.9980884351861291,1580791883.196969
0.00342,-0.05054,-0.96539,0.25586,0.01666,0.5345366852350836,0.2292031785986055,0.9980884351861291,1580791883.203922
0.00342,-0.05011,-0.96545,0.25568,0.01666,0.5361372516916463,0.225826240352775,0.9997674785062196,1580791883.207547
0.00348,-0.04974,-0.96552,0.25549,0.01666,0.536107709921983,0.2261282203941095,0.9986049786512062,1580791883.2128232
0.00354,-0.04944,-0.96558,0.25537,0.01666,0.5355826989710059,0.22573726993854748,0.9993999037728094,1580791883.222423
0.00366,-0.04913,-0.96564,0.25519,0.01666,0.5359740667818899,0.22644668006605628,0.9993400634339473,1580791883.226465
0.00372,-0.04889,-0.96570,0.25507,0.01666,0.5359740667818899,0.22644668006605628,0.9993400634339473,1580791883.230449
0.00378,-0.04865,-0.96576,0.25494,0.01666,0.5365155594505999,0.2253602945251285,0.9987847891147509,1580791883.237311
0.00385,-0.04846,-0.96576,0.25482,0.01666,0.5365155594505999,0.2253602945251285,0.9987847891147509,1580791883.243305
0.00391,-0.04834,-0.96582,0.25470,0.01666,0.5364418664443709,0.22315519137165174,0.9997437272829828,1580791883.2517319
0.00391,-0.04822,-0.96582,0.25458,0.01666,0.5354093705013468,0.22479909269973386,0.9991720751108341,1580791883.261012
0.00391,-0.04816,-0.96588,0.25452,0.01666,0.5354093705013468,0.22479909269973386,0.9991720751108341,1580791883.263038
0.00391,-0.04810,-0.96588,0.25446,0.01666,0.5361298839970876,0.22378021241198598,0.9994205476095075,1580791883.2675898
0.00391,-0.04810,-0.96588,0.25433,0.01666,0.5361298839970876,0.22378021241198598,0.9994205476095075,1580791883.273649
0.00391,-0.04810,-0.96594,0.25427,0.01666,0.5363727568676695,0.22625504060182033,0.9999950733695231,1580791883.289105
0.00385,-0.04816,-0.96594,0.25427,0.01666,0.5363727568676695,0.22625504060182033,0.9999950733695231,1580791883.292211
0.00378,-0.04822,-0.96594,0.25421,0.01666,0.5363886978880927,0.22455900371470006,0.9996635986803755,1580791883.2958038
0.00372,-0.04834,-0.96594,0.25421,0.01666,0.5361327261202627,0.225004177112616,0.9988830575358242,1580791883.306463
0.00372,-0.04846,-0.96594,0.25415,0.01666,0.5361327261202627,0.225004177112616,0.9988830575358242,1580791883.309665
0.00366,-0.04865,-0.96594,0.25415,0.01666,0.5366212292924917,0.22429646583273588,0.9996836906594777,1580791883.310585
0.00360,-0.04877,-0.96594,0.25415,0.01666,0.5366212292924917,0.22429646583273588,0.9996836906594777,1580791883.3131049
0.00354,-0.04895,-0.96594,0.25415,0.01660,0.5366212292924917,0.22429646583273588,0.9996836906594777,1580791883.31785
0.00348,-0.04907,-0.96594,0.25409,0.01660,0.5372813572156767,0.22306554144083957,0.9998981789182605,1580791883.319419
0.00342,-0.04926,-0.96594,0.25409,0.01660,0.5372813572156767,0.22306554144083957,0.9998981789182605,1580791883.3201349
0.00336,-0.04944,-0.96588,0.25409,0.01660,0.5372813572156767,0.22306554144083957,0.9998981789182605,1580791883.3257442
0.00330,-0.04962,-0.96588,0.25409,0.01660,0.5384354169070208,0.2236340602419994,0.9997276720580961,1580791883.3288589
0.00317,-0.04980,-0.96588,0.25409,0.01660,0.5384354169070208,0.2236340602419994,0.9997276720580961,1580791883.330601
0.00311,-0.04999,-0.96588,0.25409,0.01660,0.5392273962849738,0.22292831606581387,0.9995513651580985,1580791883.33692
0.00305,-0.05011,-0.96588,0.25409,0.01660,0.5392273962849738,0.22292831606581387,0.9995513651580985,1580791883.341184
0.00299,-0.05029,-0.96588,0.25409,0.01660,0.5400100671335052,0.22203608795249152,0.9999343284916221,1580791883.346544
0.00293,-0.05054,-0.96588,0.25403,0.01660,0.5390227319105103,0.222962281304252,0.9997111853242252,1580791883.355415
0.00293,-0.05078,-0.96588,0.25403,0.01660,0.5394827720890651,0.2239329804708493,0.9993445047216883,1580791883.36551
0.00287,-0.05109,-0.96588,0.25397,0.01660,0.5394827720890651,0.2239329804708493,0.9993445047216883,1580791883.3760169
0.00287,-0.05139,-0.96588,0.25391,0.01660,0.5397697067561646,0.22697624321636112,0.9987552588454506,1580791883.3811781
0.00287,-0.05182,-0.96582,0.25385,0.01660,0.5397697067561646,0.22697624321636112,0.9987552588454506,1580791883.385321
0.00287,-0.05219,-0.96582,0.25378,0.01660,0.5380412732415504,0.2266421062593743,0.9992167257703444,1580791883.389091
0.00293,-0.05261,-0.96582,0.25372,0.01660,0.5380412732415504,0.2266421062593743,0.9992167257703444,1580791883.405252
0.00299,-0.05304,-0.96582,0.25360,0.01660,0.5395577190120497,0.22629220070777734,0.9997802080425597,1580791883.4122372
0.00311,-0.05334,-0.96588,0.25354,0.01660,0.539884025526597,0.22649115203204195,0.9990366052065766,1580791883.419956
0.00323,-0.05371,-0.96588,0.25342,0.01660,0.5386269753239542,0.22806429887018487,0.9995502932738135,1580791883.421545
0.00342,-0.05396,-0.96588,0.25330,0.01660,0.5386269753239542,0.22806429887018487,0.9995502932738135,1580791883.427796
0.00366,-0.05426,-0.96588,0.25317,0.01660,0.5380299522124379,0.22800729208675397,0.9980339079850093,1580791883.4370618
0.00397,-0.05450,-0.96594,0.25299,0.01660,0.5372562226912981,0.22814017281365884,0.9994718187625249,1580791883.440674
0.00421,-0.05481,-0.96594,0.25287,0.01660,0.5372562226912981,0.22814017281365884,0.9994718187625249,1580791883.441735
0.00446,-0.05505,-0.96594,0.25275,0.01660,0.5372562226912981,0.22814017281365884,0.9994718187625249,1580791883.449867
0.00470,-0.05542,-0.96594,0.25262,0.01660,0.5373072497188752,0.23033641203041622,0.9996846694129724,1580791883.456244
0.00494,-0.05579,-0.96594,0.25250,0.01660,0.5373072497188752,0.23033641203041622,0.9996846694129724,1580791883.4576142
0.00513,-0.05615,-0.96594,0.25244,0.01660,0.5373072497188752,0.23033641203041622,0.9996846694129724,1580791883.4641972
