quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.03772,-0.05640,-0.98206,0.17609,0.01636,0.5696805813311304,0.23626106457915308,0.9996253760749605,1580791863.229766
0.03827,-0.05560,-0.98218,0.17548,0.01636,0.5696805813311304,0.23626106457915308,0.9996253760749605,1580791863.233346
0.03827,-0.05560,-0.98218,0.17548,0.01636,0.56860421312254,0.23566063830093031,0.9993939028657322,1580791863.236824
0.03882,-0.05475,-0.98230,0.17493,0.01636,0.56860421312254,0.23566063830093031,0.9993939028657322,1580791863.237679
0.03882,-0.05475,-0.98230,0.17493,0.01636,0.56860421312254,0.23566063830093031,0.9993939028657322,1580791863.237947
0.03882,-0.05475,-0.98230,0.17493,0.01636,0.56860421312254,0.23566063830093031,0.9993939028657322,1580791863.2382789
0.03882,-0.05475,-0.98230,0.17493,0.01636,0.56860421312254,0.23566063830093031,0.9993939028657322,1580791863.23855
0.03949,-0.05371,-0.98248,0.17419,0.01636,0.5681546909653441,0.23311246275639663,0.9991282747713383,1580791863.245399
0.04004,-0.05292,-0.98260,0.17358,0.01636,0.566449869677188,0.23278045720259943,0.9996236143305304,1580791863.252861
0.04065,-0.05194,-0.98273,0.17291,0.01636,0.566449869677188,0.23278045720259943,0.9996236143305304,1580791863.259152
0.04120,-0.05103,-0.98285,0.17218,0.01636,0.5661182200932906,0.23120487182408123,0.999616324169825,1580791863.260693
0.04187,-0.04999,-0.98303,0.17139,0.01636,0.5666726477114518,0.22955417258542643,0.999885459918151,1580791863.268197
0.04248,-0.04901,-0.98322,0.17065,0.01636,0.5666726477114518,0.22955417258542643,0.999885459918151,1580791863.272556
0.04303,-0.04797,-0.98334,0.16986,0.01636,0.5644122830710392,0.22866824986960876,0.9982747874183323,1580791863.2776132
0.04358,-0.04706,-0.98352,0.16913,0.01636,0.5644122830710392,0.22866824986960876,0.9982747874183323,1580791863.2811599
0.04419,-0.04596,-0.98370,0.16827,0.01636,0.5632065583031778,0.22749798407858435,0.9986607697732831,1580791863.289034
0.04480,-0.04498,-0.98383,0.16742,0.01642,0.5620074345152763,0.22574716506768344,0.9984950380337746,1580791863.297649
0.04535,-0.04395,-0.98401,0.16656,0.01642,0.5620074345152763,0.22574716506768344,0.9984950380337746,1580791863.302069
0.04578,-0.04303,-0.98413,0.16577,0.01642,0.5607364462214255,0.22441565423870313,0.9955797724402877,1580791863.3079948
0.04639,-0.04193,-0.98431,0.16479,0.01642,0.5602848473241157,0.22390617458119544,0.9949553396412639,1580791863.313786
0.04681,-0.04095,-0.98450,0.16394,0.01642,0.5591524961845762,0.22340906965908802,0.99661622302226,1580791863.3220758
0.04724,-0.04004,-0.98468,0.16309,0.01642,0.5591524961845762,0.22340906965908802,0.99661622302226,1580791863.324398
0.04767,-0.03906,-0.98486,0.16217,0.01642,0.5581150532777462,0.22229870374839833,0.9984555446210159,1580791863.332891
0.04810,-0.03802,-0.98499,0.16119,0.01642,0.5589979359436928,0.22394127956932408,0.9984761145361588,1580791863.337409
0.04846,-0.03711,-0.98517,0.16028,0.01642,0.5589979359436928,0.22394127956932408,0.9984761145361588,1580791863.338232
0.04889,-0.03613,-0.98535,0.15930,0.01642,0.5591809943420178,0.22345280191430084,0.997244017291019,1580791863.3434958
0.04913,-0.03528,-0.98547,0.15851,0.01642,0.5569910499087023,0.22386181241008696,0.9967243948946356,1580791863.351012
0.04950,-0.03436,-0.98566,0.15753,0.01642,0.5569910499087023,0.22386181241008696,0.9967243948946356,1580791863.3545358
0.04974,-0.03351,-0.98584,0.15668,0.01642,0.5569910499087023,0.22386181241008696,0.9967243948946356,1580791863.356585
0.04999,-0.03253,-0.98602,0.15576,0.01642,0.5566933849035787,0.22424548233243413,0.9983316920857359,1580791863.364353
0.05017,-0.03180,-0.98615,0.15497,0.01642,0.5566933849035787,0.22424548233243413,0.9983316920857359,1580791863.368924
0.05035,-0.03082,-0.98633,0.15399,0.01642,0.5557070032730079,0.22334532408993535,0.9976691970608419,1580791863.372184
0.05048,-0.03009,-0.98645,0.15320,0.01642,0.5550405249984298,0.22271153191876492,0.9951587927855908,1580791863.384073
0.05066,-0.02917,-0.98663,0.15228,0.01642,0.5550405249984298,0.22271153191876492,0.9951587927855908,1580791863.385632
0.05072,-0.02838,-0.98676,0.15149,0.01642,0.5535760357429492,0.22107168115392106,0.9947281895663299,1580791863.404267
0.05084,-0.02753,-0.98688,0.15063,0.01642,0.5531580629167044,0.2208362651564031,0.9978726409750921,1580791863.4088042
0.05096,-0.02673,-0.98706,0.14978,0.01648,0.5515015815707824,0.21940536551342982,0.997953688077819,1580791863.411794
