quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.02686,-0.05750,-0.98260,0.17468,0.54004,0.5257716756596711,0.14769100964884097,0.9999011995235073,1580790365.402693
0.02679,-0.05743,-0.98260,0.17474,0.54004,0.5257716756596711,0.14769100964884097,0.9999011995235073,1580790365.4074829
0.02679,-0.05743,-0.98254,0.17474,0.54004,0.5258838233500225,0.14725088119465635,0.9999465814476389,1580790365.413749
0.02679,-0.05743,-0.98254,0.17474,0.54004,0.5258838233500225,0.14725088119465635,0.9999465814476389,1580790365.414477
0.02679,-0.05743,-0.98254,0.17474,0.54004,0.5258838233500225,0.14725088119465635,0.9999465814476389,1580790365.414688
0.02679,-0.05743,-0.98254,0.17474,0.54004,0.5258838233500225,0.14725088119465635,0.9999465814476389,1580790365.4148831
0.02679,-0.05743,-0.98254,0.17474,0.54004,0.5259439989378616,0.14847509651248525,0.9998688936292217,1580790365.4212632
0.02679,-0.05737,-0.98254,0.17480,0.54004,0.5259439989378616,0.14847509651248525,0.9998688936292217,1580790365.422946
0.02679,-0.05737,-0.98254,0.17487,0.54004,0.5260419059060061,0.14837664520244753,0.9998148522026014,1580790365.430635
0.02679,-0.05731,-0.98254,0.17487,0.54004,0.5260419059060061,0.14837664520244753,0.9998148522026014,1580790365.434541
0.02686,-0.05725,-0.98254,0.17493,0.54004,0.5258247478106834,0.1479170751097243,0.999961488133197,1580790365.438837
0.02686,-0.05725,-0.98254,0.17493,0.54004,0.5258247478106834,0.1479170751097243,0.999961488133197,1580790365.441165
0.02692,-0.05719,-0.98254,0.17499,0.54004,0.5265711121363627,0.14781835480745542,0.9996398194405713,1580790365.4466
0.02698,-0.05713,-0.98254,0.17499,0.54004,0.5265711121363627,0.14781835480745542,0.9996398194405713,1580790365.4486232
0.02698,-0.05713,-0.98254,0.17499,0.54004,0.5258961026155776,0.14707743509799676,0.9997927611748261,1580790365.453738
0.02704,-0.05707,-0.98254,0.17499,0.54004,0.5258961026155776,0.14707743509799676,0.9997927611748261,1580790365.458804
0.02704,-0.05701,-0.98254,0.17499,0.54004,0.5260504944609077,0.1480668252841001,0.9998635850446058,1580790365.462952
0.02710,-0.05695,-0.98254,0.17505,0.54004,0.5260504944609077,0.1480668252841001,0.9998635850446058,1580790365.468111
0.02716,-0.05688,-0.98254,0.17505,0.54004,0.5266817108217327,0.14727642914057737,0.9996980853385532,1580790365.473435
0.02716,-0.05682,-0.98254,0.17499,0.54004,0.5263976707065999,0.1471789574448853,0.999830625679691,1580790365.478986
0.02716,-0.05676,-0.98254,0.17499,0.54004,0.5263976707065999,0.1471789574448853,0.999830625679691,1580790365.4799192
