quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4928477187246255,0.2581649107211874,0.9985012916067129,1580792624.72301
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4928477187246255,0.2581649107211874,0.9985012916067129,1580792624.724844
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4928477187246255,0.2581649107211874,0.9985012916067129,1580792624.72527
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4928477187246255,0.2581649107211874,0.9985012916067129,1580792624.725832
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4921291059263041,0.2580275784571209,0.9979675429583996,1580792624.726214
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4921291059263041,0.2580275784571209,0.9979675429583996,1580792624.726534
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4921291059263041,0.2580275784571209,0.9979675429583996,1580792624.7269208
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4921291059263041,0.2580275784571209,0.9979675429583996,1580792624.728081
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4921291059263041,0.2580275784571209,0.9979675429583996,1580792624.72878
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4921291059263041,0.2580275784571209,0.9979675429583996,1580792624.7298381
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49221268608674806,0.2590872575295421,0.9985837899564348,1580792624.740513
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49162993120716836,0.2586731270131264,0.9977409657203168,1580792624.744132
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49162993120716836,0.2586731270131264,0.9977409657203168,1580792624.744597
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49162993120716836,0.2586731270131264,0.9977409657203168,1580792624.7452428
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49162993120716836,0.2586731270131264,0.9977409657203168,1580792624.751849
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49162993120716836,0.2586731270131264,0.9977409657203168,1580792624.755213
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49162993120716836,0.2586731270131264,0.9977409657203168,1580792624.7560441
