T6_EW_PS_B0_C1_P453423_S10_0816091538.csv
SaveFileName,FrameCount,UTC,TimeSinceStart,HeadPositionX,HeadPositionY,HeadPositionZ,HeadForwardVectorX,HeadForwardVectorY,HeadForwardVectorZ,HeadAngleX,HeadAngleY,HeadAngleZ,HeadQuaternionX,HeadQuaternionY,HeadQuaternionZ,HeadQuaternionW,TargetPositionX,TargetPositionY,TargetPositionZ,AngleDifference,OverTarget
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14140,1565915006946,470.9604,-0.01119063,0.06975785,0.08839804,-0.00310967,-0.01796693,0.9998338,1.029485,359.8218,356.7383,0.009024433,-0.001298721,-0.02844425,0.9995539,-1.5,1.788732E-08,10,8.387311,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14141,1565915006980,470.9951,-0.01127007,0.06984057,0.08850169,-0.003379544,-0.01767506,0.9998381,1.012759,359.8063,356.6661,0.008883286,-0.001432165,-0.02907372,0.9995368,-1.5,1.788732E-08,10,8.370296,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14142,1565915007013,471.0273,-0.01118993,0.06999145,0.08878461,-0.003077022,-0.01547549,0.9998755,0.8867159,359.8237,356.7933,0.007777992,-0.001321537,-0.02796761,0.9995777,-1.5,1.788732E-08,10,8.38005,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14143,1565915007047,471.0619,-0.01119344,0.07026675,0.08914363,-0.00166546,-0.01407973,0.9998995,0.806736,359.9046,356.5436,0.007061952,-0.000620098,-0.03015163,0.9995202,-1.5,1.788732E-08,10,8.456841,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14144,1565915007080,471.0942,-0.01110529,0.07016701,0.08927743,-0.0006711243,-0.01605526,0.9998709,0.9199381,359.9615,356.6354,0.008034281,-9.977398E-05,-0.02935352,0.9995368,-1.5,1.788732E-08,10,8.520441,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14145,1565915007113,471.128,-0.01107363,0.06984253,0.08937064,0.0002380167,-0.01849643,0.9998289,1.059828,0.01363968,356.6469,0.009241169,0.0003895586,-0.02925678,0.9995291,-1.5,1.788732E-08,10,8.582291,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14146,1565915007144,471.1593,-0.01116144,0.06990127,0.08977371,0.0008911368,-0.01701883,0.9998547,0.9751541,0.05106578,356.6511,0.008493067,0.0006940876,-0.02922355,0.9995366,-1.5,1.788732E-08,10,8.613472,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14147,1565915007179,471.1941,-0.01125443,0.06978971,0.08993082,0.0001232768,-0.01941712,0.9998115,1.112589,0.007064574,356.6432,0.009703047,0.0003459963,-0.02928906,0.9995238,-1.5,1.788732E-08,10,8.579385,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14148,1565915007212,471.227,-0.01142476,0.06978795,0.09005426,-0.0007717003,-0.02054759,0.9997886,1.177373,359.9558,356.5969,0.01028126,-8.066266E-05,-0.02968773,0.9995064,-1.5,1.788732E-08,10,8.533017,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14149,1565915007246,471.2612,-0.0115047,0.06979638,0.09021324,-0.0009682885,-0.01954018,0.9998086,1.119641,359.9445,356.6136,0.009780596,-0.0001953009,-0.02954196,0.9995157,-1.5,1.788732E-08,10,8.516476,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14150,1565915007281,471.2962,-0.01163629,0.06990336,0.09041297,6.00518E-05,-0.01787186,0.9998403,1.024037,0.003441264,356.5937,0.008931446,0.0002956158,-0.02972056,0.9995183,-1.5,1.788732E-08,10,8.567174,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14151,1565915007311,471.3265,-0.01170992,0.06982271,0.09051748,0.000289647,-0.01910276,0.9998175,1.094574,0.01659858,356.6342,0.009543442,0.0004252992,-0.02936811,0.999523,-1.5,1.788732E-08,10,8.585335,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14152,1565915007347,471.3615,-0.01182912,0.06965497,0.09055573,-0.0005393858,-0.02117543,0.9997756,1.213354,359.9691,356.6464,0.01059167,4.020827E-05,-0.02925712,0.9995158,-1.5,1.788732E-08,10,8.547804,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14153,1565915007380,471.3949,-0.01214734,0.06990863,0.09075485,-0.002456386,-0.0189975,0.9998165,1.088542,359.8592,356.6023,0.009531412,-0.0009462077,-0.029633,0.999515,-1.5,1.788732E-08,10,8.425737,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14154,1565915007414,471.4283,-0.01252064,0.07004777,0.09091562,-0.004800695,-0.01712403,0.9998419,0.9811828,359.7249,356.6316,0.008629164,-0.002147928,-0.02936916,0.9995291,-1.5,1.788732E-08,10,8.281737,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14155,1565915007445,471.46,-0.01304063,0.07027076,0.09100586,-0.008012129,-0.01524985,0.9998516,0.8737859,359.5409,356.7139,0.007736826,-0.003786164,-0.0286414,0.9995527,-1.5,1.788732E-08,10,8.088352,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14156,1565915007480,471.494,-0.01357179,0.07108655,0.09123874,-0.01311862,-0.007551213,0.9998854,0.4326568,359.2483,356.8462,0.003954635,-0.006453209,-0.02749342,0.9995934,-1.5,1.788732E-08,10,7.779528,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14157,1565915007512,471.5275,-0.01470798,0.07235309,0.09138686,-0.02384658,0.005722009,0.9996992,359.6721,358.6335,356.9202,-0.002539335,-0.01199686,-0.02690538,0.9995628,-1.5,1.788732E-08,10,7.196911,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14158,1565915007546,471.5608,-0.01588818,0.07297052,0.0911126,-0.03653554,0.01195609,0.9992608,359.3149,357.9061,357.0692,-0.005507939,-0.01841868,-0.02567729,0.9994854,-1.5,1.788732E-08,10,6.518005,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14159,1565915007580,471.5947,-0.01712808,0.07330619,0.09074413,-0.04875423,0.01441587,0.9987068,359.174,357.2052,357.2277,-0.006613953,-0.02455345,-0.02435843,0.9993799,-1.5,1.788732E-08,10,5.849988,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14160,1565915007616,471.629,-0.0182418,0.07333878,0.09047581,-0.06106465,0.01648096,0.9979978,359.0557,356.4986,357.4972,-0.007567752,-0.0307223,-0.02208044,0.9992554,-1.5,1.788732E-08,10,5.185347,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14161,1565915007646,471.6609,-0.01933868,0.07349209,0.09033319,-0.07060818,0.01628762,0.9973711,359.0667,355.9505,357.465,-0.007355491,-0.03550106,-0.02239368,0.9990916,-1.5,1.788732E-08,10,4.649789,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14162,1565915007680,471.695,-0.02028733,0.07368024,0.09021676,-0.07977301,0.0188227,0.9966353,358.9215,355.4237,357.5386,-0.008544598,-0.04011642,-0.02183598,0.9989198,-1.5,1.788732E-08,10,4.193439,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14163,1565915007712,471.7266,-0.02122132,0.07378346,0.08995799,-0.08941543,0.0207442,0.9957784,358.8114,354.8689,357.6213,-0.009430974,-0.04496524,-0.0211988,0.9987191,-1.5,1.788732E-08,10,3.722207,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14164,1565915007746,471.7611,-0.02206313,0.07428466,0.08985963,-0.09812949,0.02612491,0.9948307,358.503,354.3666,357.6313,-0.0120294,-0.04939586,-0.02128392,0.99848,-1.5,1.788732E-08,10,3.43627,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14165,1565915007779,471.7945,-0.02289437,0.07476686,0.08964232,-0.1075455,0.03062717,0.9937283,358.2449,353.8232,357.6733,-0.0141963,-0.05416932,-0.02109554,0.998208,-1.5,1.788732E-08,10,3.170953,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14166,1565915007812,471.8264,-0.02359451,0.07516173,0.08950827,-0.1143607,0.03439827,0.9928436,358.0287,353.4294,357.6889,-0.01601435,-0.05763462,-0.02111652,0.997986,-1.5,1.788732E-08,10,3.063308,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14167,1565915007845,471.8605,-0.02418437,0.07541639,0.08962411,-0.120155,0.03726408,0.9920555,357.8644,353.0941,357.7465,-0.01741371,-0.06057225,-0.02074719,0.9977963,-1.5,1.788732E-08,10,3.005698,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14168,1565915007877,471.8926,-0.02493868,0.07564501,0.08978659,-0.1275113,0.04047698,0.9910108,357.6802,352.6682,357.7334,-0.01893293,-0.06431273,-0.02102783,0.9975286,-1.5,1.788732E-08,10,2.976706,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14169,1565915007913,471.9276,-0.02567163,0.07560242,0.08987488,-0.1342117,0.03966468,0.9901586,357.7268,352.2809,357.7791,-0.01848333,-0.06766903,-0.0206667,0.9973225,-1.5,1.788732E-08,10,2.805609,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14170,1565915007944,471.9594,-0.02631947,0.07526936,0.09002334,-0.1405004,0.0357215,0.989436,357.9529,351.918,357.8318,-0.01648292,-0.07078353,-0.02012848,0.9971524,-1.5,1.788732E-08,10,2.505928,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14171,1565915007979,471.994,-0.02688939,0.07479462,0.0902661,-0.1467919,0.03077248,0.9886886,358.2366,351.5549,357.8181,-0.01394177,-0.07390071,-0.0201187,0.9969652,-1.5,1.788732E-08,10,2.191156,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14172,1565915008011,472.0265,-0.02756139,0.0743131,0.09039415,-0.1533234,0.02657782,0.9878186,358.477,351.1773,357.6797,-0.01169078,-0.07716238,-0.02120759,0.9967244,-1.5,1.788732E-08,10,1.982976,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14173,1565915008046,472.0612,-0.02787514,0.07400993,0.09055491,-0.1570788,0.02328237,0.9873116,358.6659,350.9601,357.6905,-0.01001538,-0.07901832,-0.02100579,0.9966015,-1.5,1.788732E-08,10,1.853825,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14174,1565915008077,472.0922,-0.02814939,0.07397351,0.09075375,-0.1597583,0.0219404,0.9869123,358.7428,350.8049,357.7263,-0.009343155,-0.08035266,-0.0206548,0.9965087,-1.5,1.788732E-08,10,1.83856,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14175,1565915008113,472.1277,-0.02827541,0.07385026,0.09081954,-0.1603623,0.02068753,0.9868414,358.8146,350.7701,357.7276,-0.008713414,-0.0806435,-0.02059577,0.9964921,-1.5,1.788732E-08,10,1.787832,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14176,1565915008144,472.1595,-0.02815699,0.0739408,0.09091589,-0.159842,0.02275811,0.9868802,358.696,350.7999,357.7164,-0.009742853,-0.08040497,-0.02077384,0.9964982,-1.5,1.788732E-08,10,1.883256,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14177,1565915008179,472.1937,-0.02826957,0.0744317,0.09101369,-0.1610779,0.02721326,0.9865664,358.4406,350.7271,357.7018,-0.01193976,-0.08108155,-0.02108617,0.9964129,-1.5,1.788732E-08,10,2.149676,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14178,1565915008211,472.2258,-0.02846112,0.07463884,0.09116837,-0.1625352,0.03010527,0.9862434,358.2748,350.6416,357.8181,-0.01344843,-0.08183797,-0.02020198,0.9963501,-1.5,1.788732E-08,10,2.336992,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14179,1565915008245,472.2599,-0.02847495,0.07447768,0.0911936,-0.1624032,0.02655016,0.9863672,358.4786,350.6503,357.8304,-0.01168684,-0.0817301,-0.0199495,0.9963863,-1.5,1.788732E-08,10,2.146395,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14180,1565915008278,472.2924,-0.02838325,0.07426295,0.09136493,-0.1606225,0.02370751,0.9867312,358.6415,350.7544,357.5539,-0.01009315,-0.0808242,-0.02222904,0.9964294,-1.5,1.788732E-08,10,1.953444,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14181,1565915008313,472.3277,-0.02818656,0.07366595,0.09138177,-0.1575294,0.01815582,0.9873474,358.9597,350.935,357.5588,-0.007364536,-0.0791964,-0.0219516,0.9965901,-1.5,1.788732E-08,10,1.586219,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14182,1565915008344,472.3593,-0.02781463,0.07357642,0.09160629,-0.1530784,0.01798494,0.9880504,358.9695,351.1932,357.4937,-0.007285068,-0.07695282,-0.02249493,0.9967543,-1.5,1.788732E-08,10,1.494362,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14183,1565915008378,472.3937,-0.02744387,0.07344363,0.09173724,-0.1499013,0.01740972,0.9885477,359.0024,351.3775,357.478,-0.007024159,-0.07534468,-0.022598,0.9968767,-1.5,1.788732E-08,10,1.427659,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14184,1565915008412,472.4275,-0.02723143,0.07330605,0.09161377,-0.1486924,0.01570793,0.9887587,359.1,351.4478,357.4651,-0.006181219,-0.07471566,-0.02264223,0.9969287,-1.5,1.788732E-08,10,1.322786,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14185,1565915008444,472.4597,-0.02716381,0.07315767,0.09146094,-0.1479419,0.01414877,0.9888948,359.1893,351.4915,357.3293,-0.005324444,-0.07432514,-0.02376388,0.9969367,-1.5,1.788732E-08,10,1.230193,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14186,1565915008479,472.4934,-0.02698097,0.07274809,0.09145671,-0.1460516,0.01067651,0.9892194,359.3883,351.6013,357.2401,-0.003559007,-0.07333246,-0.0244082,0.9970025,-1.5,1.788732E-08,10,1.029456,0
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14187,1565915008511,472.5252,-0.02681253,0.07169434,0.09146149,-0.1436167,-0.0006341143,0.9896332,0.03633207,351.7428,357.4057,0.001945951,-0.07196958,-0.02255602,0.9971499,-1.5,1.788732E-08,10,0.4238235,1
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14188,1565915008546,472.5603,-0.02683587,0.06995875,0.09122454,-0.1434647,-0.01949793,0.9894633,1.11722,351.75,357.6233,0.01121385,-0.07171177,-0.01998362,0.9971622,-1.5,1.788732E-08,10,0.7465102,1
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14189,1565915008579,472.5937,-0.02719512,0.06944035,0.0914091,-0.147402,-0.02408792,0.9887833,1.38027,351.5211,357.6414,0.0135307,-0.07365644,-0.01963343,0.9969986,-1.5,1.788732E-08,10,0.9835745,1
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14190,1565915008612,472.627,-0.02772645,0.0703997,0.09190929,-0.1527391,-0.01284899,0.988183,0.7362131,351.2136,357.4447,0.008112093,-0.07643748,-0.02173903,0.9968044,-1.5,1.788732E-08,10,0.4718838,1
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14191,1565915008644,472.6591,-0.02801173,0.07100656,0.09187162,-0.1562768,-0.007210695,0.987687,0.413146,351.0089,357.356,0.005401665,-0.0782773,-0.02271752,0.9966581,-1.5,1.788732E-08,10,0.5403171,1
T6_EW_PS_B0_C1_P453423_S10_0816091538.csv,14192,1565915008678,472.6936,-0.02790658,0.07142815,0.09166184,-0.1549508,-0.004260196,0.987913,0.244092,351.086,357.4268,0.003867971,-0.07764366,-0.02221957,0.996726,-1.5,1.788732E-08,10,0.4917827,1
