imu_packets,1263
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596613493.7920241,B1402548,0.01617,0.03088,-0.99548,0.08832,0.0125
1596613493.7968729,B1402553,0.01617,0.03088,-0.99548,0.08838,0.0125
1596613493.8041651,B1402558,0.01617,0.03094,-0.99548,0.08844,0.0125
1596613493.807443,B1402563,0.01617,0.03094,-0.99548,0.08844,0.0125
1596613493.8130019,B1402568,0.01624,0.03094,-0.99548,0.08850,0.0125
1596613493.817749,B1402573,0.01630,0.03101,-0.99542,0.08862,0.0125
1596613493.823702,B1402578,0.01630,0.03101,-0.99542,0.08862,0.0125
1596613493.8275409,B1402583,0.01630,0.03101,-0.99542,0.08868,0.0125
1596613493.8330271,B1402588,0.01636,0.03101,-0.99542,0.08875,0.0125
1596613493.8378282,B1402594,0.01636,0.03107,-0.99542,0.08881,0.0125
1596613493.843246,B1402599,0.01642,0.03107,-0.99542,0.08887,0.0125
1596613493.8477829,B1402604,0.01642,0.03107,-0.99542,0.08893,0.0125
1596613493.853583,B1402609,0.01648,0.03107,-0.99542,0.08899,0.0125
1596613493.85797,B1402614,0.01648,0.03107,-0.99542,0.08905,0.0125
1596613493.862953,B1402619,0.01654,0.03107,-0.99542,0.08911,0.0125
1596613493.867851,B1402624,0.01654,0.03107,-0.99542,0.08911,0.0125
1596613493.8727622,B1402629,0.01660,0.03113,-0.99536,0.08917,0.0125
1596613493.8785448,B1402634,0.01660,0.03113,-0.99536,0.08923,0.0125
1596613493.883532,B1402639,0.01666,0.03119,-0.99536,0.08929,0.0125
1596613493.887997,B1402644,0.01666,0.03119,-0.99536,0.08929,0.0125
1596613493.893047,B1402649,0.01666,0.03125,-0.99536,0.08936,0.0125
1596613493.89857,B1402654,0.01672,0.03131,-0.99536,0.08936,0.0125
1596613493.90446,B1402659,0.01672,0.03137,-0.99536,0.08942,0.0125
1596613493.908544,B1402664,0.01672,0.03143,-0.99536,0.08942,0.0125
1596613493.913205,B1402669,0.01678,0.03143,-0.99536,0.08948,0.0125
1596613493.918329,B1402674,0.01678,0.03149,-0.99536,0.08948,0.0125
1596613493.923576,B1402679,0.01678,0.03156,-0.99536,0.08954,0.0125
1596613493.929014,B1402685,0.01678,0.03162,-0.99536,0.08954,0.0125
1596613493.934996,B1402690,0.01678,0.03168,-0.99536,0.08960,0.0125
1596613493.939643,B1402696,0.01678,0.03174,-0.99536,0.08960,0.0125
1596613493.945573,B1402701,0.01678,0.03174,-0.99530,0.08960,0.0125
1596613493.9499562,B1402706,0.01678,0.03180,-0.99530,0.08966,0.0125
