#NEXT_T6_EU_PS_B1_C7_S3_0205134531
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
1365.629,0.2408688,0.07528733,0.1254803,0.2727306,358.3969,359.3365,-0.02797558,-0.004760029,0.9995973,-0.195,2.325352E-09,2.12548,DwellButton,10.84475,
1365.645,0.2408111,0.07535031,0.1254271,0.2564598,358.4099,359.3553,-0.02774939,-0.004476054,0.9996049,-0.195,2.325352E-09,2.125427,MixedRealityCamera,10.85906,
1365.662,0.2407753,0.07541239,0.1253175,0.2436077,358.4199,359.3753,-0.02757393,-0.004251744,0.9996107,-0.195,2.325352E-09,2.125318,MixedRealityCamera,10.87049,
1365.678,0.2407265,0.07547826,0.125298,0.218248,358.4291,359.3992,-0.02741389,-0.003809138,0.9996169,-0.195,2.325352E-09,2.125298,MixedRealityCamera,10.88296,
1365.694,0.2407105,0.07552084,0.1252367,0.1986103,358.4255,359.4133,-0.02747626,-0.003466397,0.9996164,-0.195,2.325352E-09,2.125237,MixedRealityCamera,10.88267,
1365.712,0.2406571,0.07552259,0.1252141,0.204897,358.4215,359.4132,-0.02754555,-0.00357612,0.9996142,-0.195,2.325352E-09,2.125214,MixedRealityCamera,10.87623,
1365.728,0.240623,0.07548079,0.1251485,0.2113063,358.4153,359.4146,-0.02765373,-0.003687982,0.9996108,-0.195,2.325352E-09,2.125149,MixedRealityCamera,10.86787,
1365.745,0.2406065,0.07548335,0.1251,0.225899,358.4139,359.4231,-0.02767917,-0.003942671,0.9996091,-0.195,2.325352E-09,2.1251,MixedRealityCamera,10.86343,
1365.761,0.2405817,0.07546329,0.1250885,0.2299905,358.4299,359.4133,-0.02739931,-0.00401408,0.9996165,-0.195,2.325352E-09,2.125088,MixedRealityCamera,10.87777,
1365.777,0.2406183,0.07545549,0.1250412,0.2443143,358.4358,359.4051,-0.02729662,-0.004264076,0.9996183,-0.195,2.325352E-09,2.125041,MixedRealityCamera,10.88202,
1365.795,0.2406507,0.07543932,0.1250072,0.2684643,358.4606,359.3971,-0.02686413,-0.004685569,0.9996281,-0.195,2.325352E-09,2.125007,MixedRealityCamera,10.90311,
1365.811,0.2407019,0.07539713,0.1249756,0.2793762,358.4906,359.3918,-0.02633989,-0.004876015,0.9996412,-0.195,2.325352E-09,2.124976,MixedRealityCamera,10.93204,
1365.829,0.2407474,0.07542551,0.1249665,0.2810062,358.5347,359.3781,-0.02557185,-0.004904464,0.999661,-0.195,2.325352E-09,2.124967,MixedRealityCamera,10.97648,
1365.844,0.2408411,0.07543248,0.1249545,0.2716321,358.5764,359.3585,-0.02484347,-0.004740856,0.9996801,-0.195,2.325352E-09,2.124954,MixedRealityCamera,11.02178,
1365.862,0.240896,0.07543886,0.1249356,0.2669985,358.6055,359.3593,-0.02433537,-0.004659987,0.999693,-0.195,2.325352E-09,2.124936,MixedRealityCamera,11.05279,
1365.878,0.2409638,0.07547711,0.124909,0.2611716,358.6276,359.3507,-0.02394967,-0.004558288,0.9997028,-0.195,2.325352E-09,2.124909,MixedRealityCamera,11.07757,
1365.894,0.2409363,0.07550021,0.1248913,0.2503769,358.616,359.3548,-0.02415337,-0.004369888,0.9996987,-0.195,2.325352E-09,2.124891,MixedRealityCamera,11.06726,
1365.911,0.2408992,0.07550415,0.1248654,0.2384749,358.5782,359.3611,-0.02481246,-0.00416216,0.9996834,-0.195,2.325352E-09,2.124865,MixedRealityCamera,11.03105,
1365.928,0.2407482,0.07552419,0.1248638,0.225669,358.4935,359.364,-0.02629026,-0.003938657,0.9996466,-0.195,2.325352E-09,2.124864,MixedRealityCamera,10.94589,
1365.945,0.2405258,0.07553785,0.1248789,0.1898959,358.3516,359.3737,-0.02876532,-0.003314303,0.9995807,-0.195,2.325352E-09,2.124879,MixedRealityCamera,10.80666,
1365.961,0.2401378,0.07563774,0.1249195,0.1249702,358.1086,359.3622,-0.03300549,-0.00218114,0.9994528,-0.195,2.325352E-09,2.124919,MixedRealityCamera,10.56982,
1365.978,0.2395336,0.07582015,0.1249626,0.02259084,357.6948,359.3254,-0.04022331,-0.0003942846,0.9991906,-0.195,2.325352E-09,2.124963,MixedRealityCamera,10.16941,
1365.994,0.2386246,0.0759404,0.1249839,359.9429,357.1203,359.1989,-0.05023968,0.0009963086,0.9987367,-0.195,2.325352E-09,2.124984,MixedRealityCamera,9.602509,
1366.011,0.2375869,0.07593747,0.1249521,359.9192,356.4545,359.1054,-0.061841,0.001410837,0.998085,-0.195,2.325352E-09,2.124952,MixedRealityCamera,8.933975,
1366.028,0.2366046,0.07596794,0.1249615,359.9327,355.8137,359.0075,-0.07299913,0.00117421,0.9973313,-0.195,2.325352E-09,2.124961,MixedRealityCamera,8.28546,
1366.045,0.2356054,0.07593548,0.1249831,359.9278,355.1803,358.9019,-0.08402071,0.001260538,0.9964632,-0.195,2.325352E-09,2.124983,MixedRealityCamera,7.651604,
1366.061,0.2346034,0.07583106,0.1250266,359.9793,354.5694,358.8675,-0.09463989,0.00036141,0.9955115,-0.195,2.325352E-09,2.125027,MixedRealityCamera,7.025906,
1366.077,0.2335589,0.07562526,0.1249998,0.09863903,353.9812,358.8462,-0.1048548,-0.001721575,0.994486,-0.195,2.325352E-09,2.125,MixedRealityCamera,6.400859,
1366.094,0.2325581,0.07534935,0.1250206,0.245739,353.4268,358.8416,-0.1144711,-0.004288942,0.9934173,-0.195,2.325352E-09,2.125021,MixedRealityCamera,5.800154,
1366.112,0.2316043,0.07505152,0.124982,0.4367435,352.9017,358.8761,-0.1235686,-0.007622538,0.9923068,-0.195,2.325352E-09,2.124982,MixedRealityCamera,5.214211,
1366.128,0.2306396,0.07466552,0.124983,0.6493602,352.3967,358.9224,-0.1323053,-0.01133323,0.9911442,-0.195,2.325352E-09,2.124983,MixedRealityCamera,4.639499,
1366.145,0.2297209,0.07421298,0.1249026,0.8841897,351.9565,358.8972,-0.1399082,-0.01543141,0.9900442,-0.195,2.325352E-09,2.124903,MixedRealityCamera,4.121271,
1366.161,0.2288346,0.07381117,0.1248884,1.101998,351.5386,358.7597,-0.1471164,-0.0192323,0.9889322,-0.195,2.325352E-09,2.124888,MixedRealityCamera,3.632864,
1366.177,0.2280592,0.0734446,0.1248647,1.29322,351.1494,358.6372,-0.1538201,-0.02256903,0.9878411,-0.195,2.325352E-09,2.124865,MixedRealityCamera,3.184814,
1366.194,0.2273414,0.07312498,0.1248289,1.507593,350.7466,358.582,-0.1607457,-0.02630943,0.9866452,-0.195,2.325352E-09,2.124829,MixedRealityCamera,2.723546,
1366.212,0.2267312,0.07282203,0.1247908,1.704732,350.3857,358.5659,-0.1669418,-0.02974879,0.9855179,-0.195,2.325352E-09,2.124791,MixedRealityCamera,2.316128,
1366.228,0.2261835,0.07262105,0.1247583,1.848426,350.0702,358.5602,-0.1723516,-0.03225552,0.9845073,-0.195,2.325352E-09,2.124758,MixedRealityCamera,1.970104,
1366.244,0.2256566,0.0725307,0.1248258,1.845222,349.7828,358.5226,-0.1772881,-0.03219964,0.9836321,-0.195,2.325352E-09,2.124826,MixedRealityCamera,1.670115,
1366.261,0.2251708,0.07265624,0.1248473,1.80424,349.5402,358.5077,-0.1814556,-0.03148472,0.982895,-0.195,2.325352E-09,2.124847,MixedRealityCamera,1.422853,
1366.278,0.2246692,0.07272328,0.1248472,1.718549,349.2428,358.5032,-0.1865634,-0.02998984,0.9819851,-0.195,2.325352E-09,2.124847,target_6,1.138664,
1366.294,0.2239974,0.07287356,0.1247827,1.655524,348.8491,358.4545,-0.1933136,-0.02889033,0.9807116,-0.195,2.325352E-09,2.124783,target_6,0.7835966,
1366.311,0.2231897,0.0731478,0.124737,1.500706,348.4088,358.2861,-0.2008587,-0.02618926,0.9792701,-0.195,2.325352E-09,2.124737,target_6,0.5914913,
1366.328,0.2224883,0.07339637,0.1246857,1.335861,348.008,358.0959,-0.2077184,-0.02331306,0.9779108,-0.195,2.325352E-09,2.124686,target_6,0.7488656,
1366.344,0.2218516,0.0735779,0.1246653,1.230452,347.6672,357.9427,-0.2135396,-0.02147379,0.9766984,-0.195,2.325352E-09,2.124665,target_6,1.002492,
1366.361,0.2213946,0.07373386,0.1245966,1.132859,347.3772,357.817,-0.2184882,-0.01977083,0.9756393,-0.195,2.325352E-09,2.124597,target_6,1.270724,
1366.377,0.2209748,0.07382544,0.124581,1.069582,347.1457,357.7366,-0.2224344,-0.01866665,0.9747689,-0.195,2.325352E-09,2.124581,MixedRealityCamera,1.490166,
1366.394,0.2207028,0.07390202,0.1245095,1.037484,346.9718,357.6758,-0.2253941,-0.01810651,0.9740994,-0.195,2.325352E-09,2.12451,MixedRealityCamera,1.650312,
1366.411,0.2205278,0.07390331,0.1244879,1.033146,346.8779,357.6579,-0.22699,-0.01803082,0.9737301,-0.195,2.325352E-09,2.124488,MixedRealityCamera,1.730879,
1366.428,0.2204439,0.07387923,0.1244202,1.056018,346.8522,357.6662,-0.2274255,-0.01842993,0.9736211,-0.195,2.325352E-09,2.12442,MixedRealityCamera,1.739563,
1366.444,0.2204145,0.07375394,0.1243992,1.106804,346.8826,357.7105,-0.2269047,-0.01931617,0.9737254,-0.195,2.325352E-09,2.124399,MixedRealityCamera,1.684118,
1366.461,0.2205052,0.07366315,0.1243266,1.177485,346.9683,357.7892,-0.2254424,-0.02054954,0.9740397,-0.195,2.325352E-09,2.124327,MixedRealityCamera,1.569975,
1366.477,0.2205898,0.07352116,0.124313,1.268342,347.1171,357.8914,-0.2229053,-0.02213494,0.9745888,-0.195,2.325352E-09,2.124313,target_6,1.391705,
1366.494,0.2208591,0.07342497,0.1242777,1.365488,347.337,357.9992,-0.2191537,-0.02383,0.9753993,-0.195,2.325352E-09,2.124278,target_6,1.149099,
1366.511,0.2211683,0.07329328,0.1242998,1.460707,347.5905,358.1088,-0.2148272,-0.02549138,0.9763194,-0.195,2.325352E-09,2.1243,target_6,0.8840382,
1366.528,0.2214437,0.07323225,0.1242701,1.514949,347.8152,358.2046,-0.2109926,-0.02643777,0.9771301,-0.195,2.325352E-09,2.12427,target_6,0.6844273,
1366.544,0.2216116,0.07309506,0.1242558,1.560838,348.0033,358.2567,-0.2077786,-0.02723839,0.9777966,-0.195,2.325352E-09,2.124256,target_6,0.5392296,
1366.561,0.2218045,0.07303485,0.1241992,1.603105,348.1557,358.3023,-0.2051723,-0.02797581,0.978326,-0.195,2.325352E-09,2.124199,target_6,0.450674,
1366.577,0.2219815,0.07288201,0.1241915,1.644391,348.2756,358.3146,-0.2031203,-0.0286961,0.9787332,-0.195,2.325352E-09,2.124192,target_6,0.4020255,
1366.594,0.2221204,0.07283594,0.1241054,1.683817,348.4004,358.318,-0.200984,-0.02938392,0.9791537,-0.195,2.325352E-09,2.124105,target_6,0.4010509,
1366.611,0.2222547,0.07273376,0.1240624,1.698557,348.4942,358.3163,-0.1993788,-0.02964108,0.9794741,-0.195,2.325352E-09,2.124062,target_6,0.4396856,
1366.629,0.2223794,0.07272959,0.1239775,1.702679,348.5867,358.3173,-0.1977982,-0.02971297,0.9797923,-0.195,2.325352E-09,2.123977,target_6,0.5031891,
1366.644,0.2224523,0.07266214,0.1239478,1.705306,348.6642,358.3281,-0.1964717,-0.02975881,0.9800578,-0.195,2.325352E-09,2.123948,target_6,0.5619739,
1366.66,0.2225532,0.07270571,0.1238594,1.70158,348.735,358.3064,-0.1952605,-0.02969381,0.9803018,-0.195,2.325352E-09,2.123859,target_6,0.6255757,
1366.677,0.2226503,0.07266971,0.1238002,1.673363,348.803,358.3003,-0.1941003,-0.02920155,0.980547,-0.195,2.325352E-09,2.1238,target_6,0.699975,
1366.694,0.2227362,0.07270125,0.1237482,1.63945,348.8588,358.3055,-0.193148,-0.0286099,0.9807524,-0.195,2.325352E-09,2.123748,target_6,0.7677034,
1366.711,0.2227625,0.07269198,0.1237671,1.613336,348.9077,358.2978,-0.192314,-0.02815431,0.9809295,-0.195,2.325352E-09,2.123767,target_6,0.8230571,
1366.727,0.2228326,0.07279897,0.1237579,1.579916,348.967,358.2871,-0.1913011,-0.02757124,0.9811441,-0.195,2.325352E-09,2.123758,target_6,0.8945997,
1366.744,0.2228434,0.07281882,0.1238069,1.540456,349.0204,358.2551,-0.1903897,-0.02688279,0.9813405,-0.195,2.325352E-09,2.123807,target_6,0.9610341,
1366.76,0.2228771,0.07283542,0.1238158,1.542255,349.0806,358.2439,-0.1893601,-0.02691418,0.9815388,-0.195,2.325352E-09,2.123816,target_6,1.01317,
1366.777,0.2228854,0.0727828,0.1238133,1.557753,349.1323,358.2494,-0.188473,-0.02718457,0.9817021,-0.195,2.325352E-09,2.123813,target_6,1.05053,
1366.794,0.2228659,0.07273909,0.1237763,1.584104,349.1703,358.2623,-0.1878186,-0.02764431,0.9818146,-0.195,2.325352E-09,2.123776,target_6,1.072284,
1366.811,0.222809,0.07262543,0.1237678,1.615835,349.1815,358.2467,-0.1876247,-0.0281979,0.981836,-0.195,2.325352E-09,2.123768,target_6,1.066612,
1366.828,0.2228014,0.07256839,0.1237513,1.61637,349.2341,358.2206,-0.1867228,-0.02820724,0.9820076,-0.195,2.325352E-09,2.123751,target_6,1.114345,
1366.843,0.2227965,0.0725152,0.1237623,1.594495,349.2775,358.1751,-0.1859803,-0.0278256,0.9821594,-0.195,2.325352E-09,2.123762,target_6,1.161969,
1366.86,0.2228175,0.07254764,0.1237468,1.565761,349.2997,358.1402,-0.1856027,-0.02732428,0.9822449,-0.195,2.325352E-09,2.123747,target_6,1.194357,
1366.877,0.2228283,0.07249393,0.1237224,1.561987,349.3139,358.1276,-0.1853595,-0.02725843,0.9822927,-0.195,2.325352E-09,2.123722,target_6,1.208528,
1366.894,0.2228294,0.07249824,0.1236461,1.579853,349.3186,358.1172,-0.1852772,-0.02757014,0.9822994,-0.195,2.325352E-09,2.123646,target_6,1.206421,
1366.91,0.2227867,0.07242376,0.1235686,1.604479,349.3152,358.1063,-0.1853339,-0.02799978,0.9822766,-0.195,2.325352E-09,2.123569,target_6,1.192061,
1366.927,0.2227527,0.07239164,0.123445,1.646685,349.309,358.1,-0.1854358,-0.02873613,0.9822361,-0.195,2.325352E-09,2.123445,target_6,1.170527,
1366.944,0.2226589,0.07225353,0.1232791,1.690292,349.282,358.1065,-0.1858948,-0.02949689,0.9821268,-0.195,2.325352E-09,2.123279,target_6,1.127785,
1366.961,0.2225842,0.07226139,0.1231564,1.705243,349.2369,358.1342,-0.1866654,-0.02975771,0.9819728,-0.195,2.325352E-09,2.123157,target_6,1.078653,
1366.976,0.222422,0.07223222,0.122992,1.68385,349.1835,358.1445,-0.1875837,-0.02938449,0.981809,-0.195,2.325352E-09,2.122992,target_6,1.029836,
1366.994,0.2222843,0.0722513,0.122889,1.674079,349.1249,358.1483,-0.1885887,-0.02921403,0.9816216,-0.195,2.325352E-09,2.122889,target_6,0.9749822,
1367.011,0.2220919,0.07228836,0.1227764,1.624236,349.0822,358.1711,-0.1893253,-0.02834448,0.9815052,-0.195,2.325352E-09,2.122777,target_6,0.9510047,
1367.027,0.2219624,0.07235081,0.1226741,1.604069,349.0286,358.1923,-0.1902439,-0.02799263,0.9813377,-0.195,2.325352E-09,2.122674,target_6,0.9095671,
1367.044,0.2218227,0.07239972,0.1225118,1.588826,348.9928,358.2216,-0.1908585,-0.02772669,0.9812259,-0.195,2.325352E-09,2.122512,target_6,0.8827091,
1367.06,0.2217218,0.07247572,0.1224348,1.553702,348.9701,358.2498,-0.1912515,-0.0271139,0.9811665,-0.195,2.325352E-09,2.122435,target_6,0.8804895,
1367.077,0.2216114,0.07251777,0.1222621,1.524632,348.9457,358.2781,-0.1916707,-0.02660671,0.9810986,-0.195,2.325352E-09,2.122262,target_6,0.8749159,
1367.094,0.2215104,0.07250765,0.1221878,1.513173,348.916,358.2687,-0.1921811,-0.02640677,0.9810041,-0.195,2.325352E-09,2.122188,target_6,0.8552368,
1367.11,0.221388,0.07245519,0.1220675,1.524839,348.8907,358.2566,-0.1926138,-0.02661031,0.9809138,-0.195,2.325352E-09,2.122067,target_6,0.8247196,
1367.127,0.2212858,0.0724122,0.1219919,1.540166,348.8693,358.2419,-0.1929782,-0.02687773,0.9808348,-0.195,2.325352E-09,2.121992,target_6,0.7954926,
1367.143,0.2211388,0.0723581,0.1218404,1.565182,348.8416,358.2136,-0.1934507,-0.02731419,0.9807297,-0.195,2.325352E-09,2.12184,target_6,0.7543329,
1367.16,0.221072,0.07228595,0.1217652,1.591869,348.8497,358.207,-0.1933089,-0.02777978,0.9807446,-0.195,2.325352E-09,2.121765,target_6,0.7420408,
1367.176,0.2209179,0.07221761,0.1216402,1.627644,348.8617,358.2006,-0.1931007,-0.02840393,0.9807677,-0.195,2.325352E-09,2.12164,target_6,0.7268545,
1367.194,0.2208802,0.07215624,0.1215881,1.651404,348.8661,358.2144,-0.1930228,-0.02881844,0.9807709,-0.195,2.325352E-09,2.121588,target_6,0.7160051,
