eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1596526359.487881,"{'circle_3d': {'center': [2.275716608923467, 3.2599389568801334, 61.1905478258033], 'normal': [-0.17870022233048097, 0.4909858504458199, -0.8526424368989803], 'radius': 2.168174881475932}, 'confidence': 0.9985535670605737, 'timestamp': 151104.005048, 'diameter_3d': 4.336349762951864, 'ellipse': {'center': [183.18475853836014, 152.7159680627688], 'axes': [36.57203905980939, 43.99980692065653], 'angle': -74.2969932944525}, 'location': [183.18475853836014, 152.7159680627688], 'diameter': 43.99980692065653, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.7842764760089715, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.0840173620843823, 'phi': -1.7773900694770346, 'norm_pos': [0.5724523704323754, 0.36368346640512994], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.4966521,"{'circle_3d': {'center': [2.287252410713644, 3.2624987966637535, 61.18961103117719], 'normal': [-0.17773890551463284, 0.49119917042778827, -0.852720503117823], 'radius': 2.1643781476708694}, 'confidence': 0.9990262756373897, 'timestamp': 151104.013448, 'diameter_3d': 4.328756295341739, 'ellipse': {'center': [183.30096914787057, 152.7433356734317], 'axes': [36.51021948861674, 43.92363882728157], 'angle': -74.4139560455695}, 'location': [183.30096914787057, 152.7433356734317], 'diameter': 43.92363882728157, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.7849901286851257, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.084262245754117, 'phi': -1.77629152014745, 'norm_pos': [0.5728155285870955, 0.3635694346940347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.504211,"{'circle_3d': {'center': [2.2736128246272, 3.251976695561467, 61.18640790657232], 'normal': [-0.1788755376885032, 0.4903223286692644, -0.8529874301682286], 'radius': 2.1620334859285175}, 'confidence': 0.9982035053674791, 'timestamp': 151104.021848, 'diameter_3d': 4.324066971857035, 'ellipse': {'center': [183.1644417588209, 152.63951624486666], 'axes': [36.490287869327474, 43.87800733465167], 'angle': -74.25829984171679}, 'location': [183.1644417588209, 152.63951624486666], 'diameter': 43.87800733465167, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.7850926393905167, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.0832558788400206, 'phi': -1.7775057493854258, 'norm_pos': [0.5723888804963153, 0.3640020156463889], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.5167081,"{'circle_3d': {'center': [2.2650263180216648, 3.2311245134479734, 61.17625196835105], 'normal': [-0.17959107990563114, 0.48858464682647323, -0.853833758353334], 'radius': 2.1779839534771}, 'confidence': 0.997545304163687, 'timestamp': 151104.030248, 'diameter_3d': 4.3559679069542, 'ellipse': {'center': [183.08368241624902, 152.42962931632024], 'axes': [36.81461368716465, 44.208858230437826], 'angle': -74.12688510783305}, 'location': [183.08368241624902, 152.42962931632024], 'diameter': 44.208858230437826, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.785071783193847, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.0812631909881216, 'phi': -1.7781093009149231, 'norm_pos': [0.5721365075507782, 0.36487654451533236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.5240629,"{'circle_3d': {'center': [2.275850766140949, 3.241933803687772, 61.18017271966772], 'normal': [-0.17868904256235746, 0.48948542101312315, -0.8535070290769454], 'radius': 2.1863115114866076}, 'confidence': 0.9985643564055867, 'timestamp': 151104.038648, 'diameter_3d': 4.372623022973215, 'ellipse': {'center': [183.19227176503892, 152.53426370164223], 'axes': [36.93248029506116, 44.37538979686911], 'angle': -74.2567153098615}, 'location': [183.19227176503892, 152.53426370164223], 'diameter': 44.37538979686911, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.7852572730682628, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.08229587618032, 'phi': -1.7771741394414131, 'norm_pos': [0.5724758492657467, 0.36444056790982404], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.531862,"{'circle_3d': {'center': [2.2897818193221875, 3.2466005754242637, 61.179943062796355], 'normal': [-0.1775281214639209, 0.48987431865783077, -0.8535261671495593], 'radius': 2.1676392063433094}, 'confidence': 0.9984251378825639, 'timestamp': 151104.047048, 'diameter_3d': 4.335278412686619, 'ellipse': {'center': [183.3306242351432, 152.5868629918445], 'axes': [36.61490130193127, 43.99672986690223], 'angle': -74.40195807604148}, 'location': [183.3306242351432, 152.5868629918445], 'diameter': 43.99672986690223, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.7853220555256835, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.0827419096979214, 'phi': -1.7758662512203884, 'norm_pos': [0.5729082007348225, 0.36422140420064797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.5418382,"{'circle_3d': {'center': [2.275915583437655, 3.2511907197497285, 61.185473536826805], 'normal': [-0.1786836411209653, 0.49025683068495285, -0.8530652943136883], 'radius': 2.184163958154127}, 'confidence': 0.9984705369033442, 'timestamp': 151104.055448, 'diameter_3d': 4.368327916308254, 'ellipse': {'center': [183.19061098585365, 152.62561536670674], 'axes': [36.86842512809104, 44.32801206405646], 'angle': -74.27877758894064}, 'location': [183.19061098585365, 152.62561536670674], 'diameter': 44.32801206405646, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.7854292962785281, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.0831807285178865, 'phi': -1.7772719295041004, 'norm_pos': [0.5724706593307927, 0.3640599359720552], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.548307,"{'circle_3d': {'center': [2.2797662890225854, 3.2467445725828306, 61.18211400461153], 'normal': [-0.17836274898888774, 0.4898863184210447, -0.8533452553316282], 'radius': 2.181670484024906}, 'confidence': 0.99870703118169, 'timestamp': 151104.063848, 'diameter_3d': 4.363340968049812, 'ellipse': {'center': [183.23044330149918, 152.58316830991112], 'axes': [36.84299424968607, 44.27986185163288], 'angle': -74.30563658741669}, 'location': [183.23044330149918, 152.58316830991112], 'diameter': 44.27986185163288, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.7858865770070333, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.0827556742139204, 'phi': -1.7768458256493445, 'norm_pos': [0.572595135317185, 0.36423679870870374], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.556115,"{'circle_3d': {'center': [2.276032070827561, 3.238790691238237, 61.1783328392935], 'normal': [-0.1786739338384731, 0.4892234949756619, -0.8536603524414633], 'radius': 2.2001771454897563}, 'confidence': 0.9976086617749704, 'timestamp': 151104.072248, 'diameter_3d': 4.400354290979513, 'ellipse': {'center': [183.19645468817168, 152.4994094872452], 'axes': [37.17652839726113, 44.65824270909956], 'angle': -74.2512301381894}, 'location': [183.19645468817168, 152.4994094872452], 'diameter': 44.65824270909956, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.7854906040577148, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.081995531552192, 'phi': -1.7771211599515526, 'norm_pos': [0.5724889209005365, 0.36458579380314504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.5641758,"{'circle_3d': {'center': [2.27724436163406, 3.2541000900276664, 61.18686782046259], 'normal': [-0.1785729096045982, 0.49049927820811434, -0.8529491040107063], 'radius': 2.1965311025845207}, 'confidence': 0.9981903270698372, 'timestamp': 151104.080648, 'diameter_3d': 4.393062205169041, 'ellipse': {'center': [183.20492183113024, 152.650633212377], 'axes': [37.06968790169232, 44.57812445467859], 'angle': -74.29836461008519}, 'location': [183.20492183113024, 152.650633212377], 'diameter': 44.57812445467859, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.7859159091255896, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.0834589210517436, 'phi': -1.7771748958498865, 'norm_pos': [0.572515380722282, 0.36395569494842916], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596526359.573083,"{'circle_3d': {'center': [2.2923767740111254, 3.245530468455459, 61.178789598888116], 'normal': [-0.17731187523984276, 0.4897851430770971, -0.8536222891419121], 'radius': 2.1949976652378296}, 'confidence': 0.9981805994824157, 'timestamp': 151104.089048, 'diameter_3d': 4.389995330475659, 'ellipse': {'center': [183.36043393336055, 152.56865209982965], 'axes': [37.08282430637464, 44.55310304169927], 'angle': -74.42469912450744}, 'location': [183.36043393336055, 152.56865209982965], 'diameter': 44.55310304169927, 'sphere': {'center': [4.420119276889238, -2.6318912484697057, 71.42225706859107], 'radius': 12.0}, 'projected_sphere': {'center': [198.37002727370387, 97.15316427925082], 'axes': [208.33841733270688, 208.33841733270688], 'angle': 90.0}, 'model_confidence': 0.785867469093926, 'model_id': 51, 'model_birth_timestamp': 151076.126591, 'theta': 2.0826396227888284, 'phi': -1.775600963798893, 'norm_pos': [0.5730013560417517, 0.3642972829173765], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
