quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.05713,0.04181,0.21704,0.97357,0.02087,1580888371.789994
0.05750,0.04187,0.21631,0.97375,0.02081,1580888371.791465
0.05792,0.04187,0.21570,0.97388,0.02081,1580888371.79356
0.05853,0.04181,0.21497,0.97394,0.02075,1580888371.7951438
0.05920,0.04175,0.21436,0.97406,0.02075,1580888371.798881
0.05994,0.04163,0.21362,0.97418,0.02075,1580888371.8064399
0.06042,0.04144,0.21307,0.97430,0.02069,1580888371.930295
0.06091,0.04114,0.21240,0.97443,0.02069,1580888372.024431
0.06128,0.04083,0.21179,0.97455,0.02069,1580888372.110403
0.06140,0.04053,0.21130,0.97467,0.02069,1580888372.182295
0.06152,0.04016,0.21088,0.97473,0.02063,1580888372.223401
0.06152,0.03979,0.21045,0.97485,0.02063,1580888372.2876658
0.06158,0.03943,0.21002,0.97498,0.02057,1580888372.3096519
0.06158,0.03906,0.20966,0.97504,0.02051,1580888372.350045
0.06152,0.03876,0.20935,0.97516,0.02045,1580888372.399775
0.06152,0.03839,0.20898,0.97522,0.02045,1580888372.431306
0.06140,0.03796,0.20862,0.97534,0.02045,1580888372.4701738
0.06128,0.03760,0.20831,0.97540,0.02045,1580888372.472377
0.06104,0.03729,0.20801,0.97552,0.02045,1580888372.474717
0.06073,0.03693,0.20770,0.97559,0.02045,1580888372.477772
0.06042,0.03662,0.20752,0.97571,0.02039,1580888372.480033
0.06000,0.03638,0.20728,0.97577,0.02039,1580888372.486263
0.05963,0.03613,0.20715,0.97583,0.02032,1580888372.55105
0.05908,0.03589,0.20697,0.97589,0.02032,1580888372.6386461
0.05859,0.03571,0.20685,0.97595,0.02032,1580888372.738672
0.05798,0.03552,0.20679,0.97601,0.02026,1580888372.819477
0.05731,0.03540,0.20673,0.97607,0.02026,1580888372.8713331
0.05646,0.03528,0.20667,0.97614,0.02026,1580888372.9374132
0.05560,0.03522,0.20660,0.97620,0.02026,1580888372.991853
0.05475,0.03522,0.20654,0.97626,0.02026,1580888373.068249
0.05377,0.03534,0.20648,0.97632,0.02020,1580888373.105776
0.05267,0.03552,0.20636,0.97638,0.02020,1580888373.131815
0.05164,0.03577,0.20630,0.97650,0.02020,1580888373.134773
0.05060,0.03607,0.20618,0.97656,0.02020,1580888373.172331
0.04956,0.03650,0.20599,0.97662,0.02014,1580888373.203833
0.04852,0.03699,0.20581,0.97668,0.02014,1580888373.242769
0.04761,0.03754,0.20563,0.97675,0.02014,1580888373.262182
0.04675,0.03821,0.20538,0.97681,0.02008,1580888373.3229089
0.04608,0.03882,0.20520,0.97687,0.02008,1580888373.3601248
0.04535,0.03955,0.20490,0.97693,0.02002,1580888373.3919659
0.04486,0.04028,0.20459,0.97699,0.02002,1580888373.400081
0.04431,0.04114,0.20422,0.97705,0.02002,1580888373.459433
0.04395,0.04193,0.20386,0.97711,0.01996,1580888373.460789
0.04358,0.04285,0.20343,0.97717,0.01996,1580888373.498671
0.04327,0.04376,0.20294,0.97723,0.01996,1580888373.54644
0.04315,0.04462,0.20245,0.97729,0.01990,1580888373.585322
0.04303,0.04553,0.20190,0.97742,0.01990,1580888373.618596
0.04309,0.04645,0.20135,0.97748,0.01990,1580888373.631236
0.04315,0.04736,0.20062,0.97754,0.01984,1580888373.632618
0.04327,0.04828,0.19995,0.97766,0.01984,1580888373.6677592
0.04340,0.04913,0.19928,0.97772,0.01984,1580888373.741518
0.04358,0.05005,0.19849,0.97784,0.01978,1580888373.747699
0.04382,0.05084,0.19781,0.97797,0.01978,1580888373.80262
0.04407,0.05164,0.19702,0.97803,0.01978,1580888373.856089
0.04437,0.05237,0.19635,0.97815,0.01971,1580888373.871485
0.04468,0.05316,0.19550,0.97821,0.01971,1580888373.874389
0.04504,0.05383,0.19482,0.97833,0.01971,1580888373.875892
0.04535,0.05450,0.19409,0.97839,0.01971,1580888373.877857
0.04559,0.05511,0.19342,0.97852,0.01965,1580888373.8791392
0.04596,0.05579,0.19263,0.97858,0.01965,1580888373.880864
0.04620,0.05640,0.19196,0.97870,0.01965,1580888373.9284348
0.04645,0.05695,0.19128,0.97876,0.01959,1580888374.019267
0.04663,0.05750,0.19067,0.97888,0.01959,1580888374.1049511
0.04681,0.05804,0.19000,0.97894,0.01959,1580888374.183717
0.04694,0.05859,0.18939,0.97900,0.01953,1580888374.2256908
0.04700,0.05908,0.18884,0.97913,0.01953,1580888374.287895
0.04706,0.05963,0.18823,0.97919,0.01953,1580888374.3721778
0.04706,0.06018,0.18762,0.97925,0.01947,1580888374.426408
0.04706,0.06079,0.18713,0.97931,0.01947,1580888374.5054898
0.04700,0.06134,0.18658,0.97937,0.01947,1580888374.53751
0.04694,0.06183,0.18616,0.97943,0.01947,1580888374.5767941
0.04681,0.06244,0.18567,0.97949,0.01941,1580888374.580694
0.04663,0.06293,0.18524,0.97955,0.01941,1580888374.584034
0.04645,0.06360,0.18481,0.97961,0.01935,1580888374.6722791
0.04626,0.06415,0.18445,0.97968,0.01935,1580888374.77162
0.04608,0.06482,0.18402,0.97968,0.01935,1580888374.854965
0.04590,0.06549,0.18359,0.97974,0.01929,1580888374.894783
0.04572,0.06616,0.18323,0.97980,0.01929,1580888374.896977
0.04553,0.06683,0.18286,0.97980,0.01929,1580888374.899543
0.04535,0.06750,0.18250,0.97986,0.01923,1580888374.9824278
0.04510,0.06830,0.18207,0.97986,0.01923,1580888375.047206
0.04492,0.06903,0.18170,0.97992,0.01917,1580888375.104021
0.04474,0.06964,0.18134,0.97992,0.01917,1580888375.1833742
0.04456,0.07031,0.18091,0.97998,0.01917,1580888375.222045
0.04437,0.07104,0.18054,0.97998,0.01910,1580888375.284669
0.04419,0.07166,0.18018,0.98004,0.01910,1580888375.347262
0.04407,0.07220,0.17981,0.98004,0.01910,1580888375.369169
0.04388,0.07275,0.17950,0.98010,0.01904,1580888375.3964858
