quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.05548,-0.06671,-0.99225,0.08899,0.01587,1580888714.1573708
0.05560,-0.06659,-0.99225,0.08911,0.01593,1580888714.1762
0.05579,-0.06647,-0.99225,0.08917,0.01593,1580888714.178228
0.05597,-0.06628,-0.99225,0.08929,0.01593,1580888714.18031
0.05609,-0.06616,-0.99219,0.08942,0.01593,1580888714.182123
0.05627,-0.06610,-0.99219,0.08948,0.01593,1580888714.183764
0.05640,-0.06604,-0.99219,0.08960,0.01593,1580888714.185675
0.05652,-0.06604,-0.99219,0.08972,0.01593,1580888714.1877918
0.05670,-0.06610,-0.99213,0.08984,0.01593,1580888714.193145
0.05676,-0.06616,-0.99213,0.08997,0.01593,1580888714.310517
0.05688,-0.06628,-0.99207,0.09015,0.01593,1580888714.426657
0.05695,-0.06641,-0.99207,0.09027,0.01593,1580888714.498417
0.05707,-0.06659,-0.99207,0.09045,0.01593,1580888714.5340748
0.05719,-0.06683,-0.99200,0.09064,0.01593,1580888714.5389209
0.05731,-0.06708,-0.99194,0.09082,0.01593,1580888714.6174238
0.05743,-0.06732,-0.99188,0.09100,0.01593,1580888714.6464598
0.05756,-0.06757,-0.99188,0.09125,0.01593,1580888714.6494641
0.05780,-0.06787,-0.99182,0.09149,0.01593,1580888714.652447
0.05792,-0.06812,-0.99176,0.09174,0.01593,1580888714.654308
0.05811,-0.06836,-0.99170,0.09192,0.01593,1580888714.7093601
0.05829,-0.06866,-0.99164,0.09216,0.01593,1580888714.8168168
0.05841,-0.06891,-0.99164,0.09241,0.01599,1580888714.916599
0.05847,-0.06921,-0.99158,0.09265,0.01599,1580888714.977244
0.05853,-0.06946,-0.99152,0.09290,0.01599,1580888714.977946
0.05853,-0.06976,-0.99146,0.09308,0.01599,1580888714.9875169
0.05853,-0.07001,-0.99146,0.09332,0.01599,1580888715.0098429
0.05853,-0.07025,-0.99139,0.09351,0.01599,1580888715.011968
0.05853,-0.07037,-0.99139,0.09369,0.01599,1580888715.0134459
0.05853,-0.07043,-0.99133,0.09393,0.01599,1580888715.016212
0.05847,-0.07050,-0.99133,0.09412,0.01599,1580888715.0182521
0.05847,-0.07043,-0.99133,0.09424,0.01599,1580888715.019459
0.05841,-0.07031,-0.99133,0.09448,0.01599,1580888715.02064
0.05841,-0.07007,-0.99133,0.09467,0.01599,1580888715.02191
0.05841,-0.06982,-0.99133,0.09479,0.01605,1580888715.07448
0.05841,-0.06946,-0.99133,0.09497,0.01605,1580888715.164271
0.05835,-0.06921,-0.99133,0.09515,0.01605,1580888715.229328
0.05829,-0.06891,-0.99133,0.09534,0.01605,1580888715.291028
0.05823,-0.06873,-0.99133,0.09546,0.01605,1580888715.3807712
0.05811,-0.06866,-0.99133,0.09570,0.01605,1580888715.455047
0.05792,-0.06866,-0.99133,0.09589,0.01605,1580888715.4585311
0.05774,-0.06879,-0.99133,0.09613,0.01605,1580888715.485256
0.05762,-0.06897,-0.99127,0.09631,0.01605,1580888715.516012
0.05737,-0.06915,-0.99127,0.09662,0.01605,1580888715.563082
0.05725,-0.06934,-0.99121,0.09680,0.01605,1580888715.6235678
