eye_packets,756
norm_X,norm_Y,phi,theta,confidence,timestamp
1596429116.950637,"{'circle_3d': {'center': [-0.6065837288410652, 8.917772644311233, 67.80485002278672], 'normal': [-0.1962174889860296, 0.6368061977942854, -0.7456383597071726], 'radius': 2.3036290260004555}, 'confidence': 0.9991448043030271, 'timestamp': 137902.405794, 'diameter_3d': 4.607258052000911, 'ellipse': {'center': [154.5553789476852, 201.24495399854862], 'axes': [27.814394697734624, 42.15415869126999], 'angle': -74.22180954711123}, 'location': [154.5553789476852, 201.24495399854862], 'diameter': 42.15415869126999, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9653432257792804, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2611451834581913, 'phi': -1.8281161133957928, 'norm_pos': [0.48298555921151626, 0.16147935833938076], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429116.957772,"{'circle_3d': {'center': [-0.5956507594694853, 8.947023224919052, 67.82703618135909], 'normal': [-0.19530640820506462, 0.6392437461782703, -0.7437895131594744], 'radius': 2.333779498774253}, 'confidence': 0.999816605983416, 'timestamp': 137902.414194, 'diameter_3d': 4.667558997548506, 'ellipse': {'center': [154.65902051469757, 201.47792353427337], 'axes': [28.068247355723297, 42.69223972013081], 'angle': -74.3483486382971}, 'location': [154.65902051469757, 201.47792353427337], 'diameter': 42.69223972013081, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9658914225513016, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2643107703243834, 'phi': -1.8275822126312817, 'norm_pos': [0.48330943910842994, 0.16050865194052766], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429116.970892,"{'circle_3d': {'center': [-0.6090689923387991, 8.931310922191473, 67.81708523447074], 'normal': [-0.19642459427750744, 0.6379343876176388, -0.7446187587335044], 'radius': 2.315191512280766}, 'confidence': 0.9997504566756259, 'timestamp': 137902.422594, 'diameter_3d': 4.630383024561532, 'ellipse': {'center': [154.5345936689339, 201.35118176281057], 'axes': [27.894576229329736, 42.35823914013491], 'angle': -74.22864248301175}, 'location': [154.5345936689339, 201.35118176281057], 'diameter': 42.35823914013491, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9664350275977673, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2626093050769334, 'phi': -1.8287131394585188, 'norm_pos': [0.4829206052154184, 0.16103674265495593], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429116.977797,"{'circle_3d': {'center': [-0.6048175893811722, 8.931902530812206, 67.81647164632119], 'normal': [-0.1960703106977052, 0.637983688336033, -0.7446698910793002], 'radius': 2.3295626469032507}, 'confidence': 0.9997314838215822, 'timestamp': 137902.430994, 'diameter_3d': 4.659125293806501, 'ellipse': {'center': [154.574529468319, 201.35351852265845], 'axes': [28.07045469818932, 42.62168625847654], 'angle': -74.25890055348363}, 'location': [154.574529468319, 201.35351852265845], 'diameter': 42.62168625847654, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9668926828894975, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.262673326138991, 'phi': -1.8282513417469646, 'norm_pos': [0.48304540458849693, 0.16102700615558985], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429116.985852,"{'circle_3d': {'center': [-0.5998427091360787, 8.922577678363679, 67.80718393151164], 'normal': [-0.1956557373439474, 0.6372066172986558, -0.7454438673134288], 'radius': 2.327897071464454}, 'confidence': 0.9997925983599393, 'timestamp': 137902.439394, 'diameter_3d': 4.655794142928908, 'ellipse': {'center': [154.61905585726234, 201.2797065241718], 'axes': [28.095486083166207, 42.59700124142375], 'angle': -74.27668075306525}, 'location': [154.61905585726234, 201.2797065241718], 'diameter': 42.59700124142375, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9672441761190864, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2616646296533345, 'phi': -1.8274754432177154, 'norm_pos': [0.4831845495539448, 0.16133455614928427], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429116.994723,"{'circle_3d': {'center': [-0.6427911627108773, 8.90490905437425, 67.80347471201134], 'normal': [-0.1992347751418473, 0.6357342319662035, -0.7457529689384541], 'radius': 2.3332077901932036}, 'confidence': 0.9994446639030528, 'timestamp': 137902.447794, 'diameter_3d': 4.666415580386407, 'ellipse': {'center': [154.22831886797718, 201.121715972113], 'axes': [28.18272659588407, 42.69662021852267], 'angle': -73.9499363397267}, 'location': [154.22831886797718, 201.121715972113], 'diameter': 42.69662021852267, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.967250764686467, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.2597556656984845, 'phi': -1.8318585068726345, 'norm_pos': [0.4819634964624287, 0.1619928501161958], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429117.001964,"{'circle_3d': {'center': [-0.735703327563298, 8.920136847085038, 67.84185591993152], 'normal': [-0.2069774555462157, 0.6370032146921024, -0.7425545349451054], 'radius': 2.3062918283750533}, 'confidence': 0.9994970735743899, 'timestamp': 137902.456194, 'diameter_3d': 4.612583656750107, 'ellipse': {'center': [153.38317222689344, 201.22343889916772], 'axes': [27.68066829026689, 42.18015931425521], 'angle': -73.3417053241805}, 'location': [153.38317222689344, 201.22343889916772], 'diameter': 42.18015931425521, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9672768466050141, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.261400736745274, 'phi': -1.8426335068628332, 'norm_pos': [0.479322413209042, 0.16156900458680112], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429117.010319,"{'circle_3d': {'center': [-0.7711996403134325, 8.909041484435676, 67.84230947902327], 'normal': [-0.20993548160872688, 0.6360786011379889, -0.742516738354127], 'radius': 2.3247239677636067}, 'confidence': 0.9992822412446211, 'timestamp': 137902.464594, 'diameter_3d': 4.649447935527213, 'ellipse': {'center': [153.06195643284923, 201.1172027005247], 'axes': [27.903884204468536, 42.51721173371985], 'angle': -73.07897038195614}, 'location': [153.06195643284923, 201.1172027005247], 'diameter': 42.51721173371985, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9674922282273513, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.260201874915042, 'phi': -1.8463394038791094, 'norm_pos': [0.47831861385265384, 0.16201165541448037], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429117.018794,"{'circle_3d': {'center': [-0.7747256080092899, 8.9112594574626, 67.84520787015353], 'normal': [-0.21022931225004832, 0.636263432223566, -0.7422752057599389], 'radius': 2.300466309788289}, 'confidence': 0.9995348436629647, 'timestamp': 137902.472994, 'diameter_3d': 4.600932619576578, 'ellipse': {'center': [153.02784527046927, 201.14032655138612], 'axes': [27.59874560518373, 42.071543474413495], 'angle': -73.05913352998792}, 'location': [153.02784527046927, 201.14032655138612], 'diameter': 42.071543474413495, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9677664659841323, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.260441433656818, 'phi': -1.8467910863502683, 'norm_pos': [0.4782120164702165, 0.1619153060358911], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429117.026137,"{'circle_3d': {'center': [-0.7836798620496641, 8.916540886941288, 67.85227992914088], 'normal': [-0.21097550008674618, 0.6367035513467899, -0.7416858675109922], 'radius': 2.3575927312547047}, 'confidence': 0.9996976006829974, 'timestamp': 137902.481394, 'diameter_3d': 4.715185462509409, 'ellipse': {'center': [152.95242546328842, 201.16547663106974], 'axes': [28.250695487144938, 43.11238346629287], 'angle': -73.00828350714328}, 'location': [152.95242546328842, 201.16547663106974], 'diameter': 43.11238346629287, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9679163806157853, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.261012060731225, 'phi': -1.8479304139388277, 'norm_pos': [0.4779763295727763, 0.16181051403720947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429117.033995,"{'circle_3d': {'center': [-0.7811572408583316, 8.918518654049034, 67.85326081380809], 'normal': [-0.21076528165413516, 0.6368683652724354, -0.7416041271220576], 'radius': 2.316338055552978}, 'confidence': 0.9997560921537644, 'timestamp': 137902.489794, 'diameter_3d': 4.632676111105956, 'ellipse': {'center': [152.97152942696906, 201.1930873067128], 'axes': [27.750752217362503, 42.35696187382752], 'angle': -73.02914470885126}, 'location': [152.97152942696906, 201.1930873067128], 'diameter': 42.35696187382752, 'sphere': {'center': [1.7480261389912901, 1.2760982707798085, 76.75251033927279], 'radius': 12.0}, 'projected_sphere': {'center': [174.12040077104882, 130.30820913070056], 'axes': [193.8698804016341, 193.8698804016341], 'angle': 90.0}, 'model_confidence': 0.9680064324426252, 'model_id': 29, 'model_birth_timestamp': 137611.274896, 'theta': 2.261225815910328, 'phi': -1.8476971591426792, 'norm_pos': [0.4780360294592783, 0.1616954695553633], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
