eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1596429772.236594,"{'circle_3d': {'center': [1.34915496831123, 5.777757423637562, 68.0138742646471], 'normal': [-0.15555799291145195, 0.5764616054818047, -0.8021806082464852], 'radius': 2.2099443729944843}, 'confidence': 0.9994570590449231, 'timestamp': 138557.692059, 'diameter_3d': 4.419888745988969, 'ellipse': {'center': [172.38495256488184, 172.38583148420423], 'axes': [30.46162997615367, 40.32691376151593], 'angle': -77.38636474832703}, 'location': [172.38495256488184, 172.38583148420423], 'diameter': 40.32691376151593, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9486810115141742, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.185188067424182, 'phi': -1.7623379101227232, 'norm_pos': [0.5387029767652558, 0.28172570214914905], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.245905,"{'circle_3d': {'center': [1.3662895388489813, 5.774759509816578, 68.00841445675904], 'normal': [-0.154130112033306, 0.576211779330056, -0.8026355922371569], 'radius': 2.195852929895766}, 'confidence': 0.9999644360344847, 'timestamp': 138557.700459, 'diameter_3d': 4.391705859791532, 'ellipse': {'center': [172.54041684872303, 172.36619454043506], 'axes': [30.289945374289207, 40.072963925994856], 'angle': -77.52004058539995}, 'location': [172.54041684872303, 172.36619454043506], 'diameter': 40.072963925994856, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9487974850392655, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.1848823621131075, 'phi': -1.7605168111617373, 'norm_pos': [0.5391888026522594, 0.2818075227481872], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.257083,"{'circle_3d': {'center': [1.3557274100711352, 5.776467419255265, 68.0116753045386], 'normal': [-0.15501028943145986, 0.5763541051166133, -0.8023638549221936], 'radius': 2.1885769293012443}, 'confidence': 0.9999998846216094, 'timestamp': 138557.708859, 'diameter_3d': 4.3771538586024885, 'ellipse': {'center': [172.44336294252088, 172.3811721262823], 'axes': [30.176043015554725, 39.93817428532257], 'angle': -77.43736304273224}, 'location': [172.44336294252088, 172.3811721262823], 'diameter': 39.93817428532257, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.94899278579057, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.1850565141394567, 'phi': -1.7616372589112235, 'norm_pos': [0.5388855091953777, 0.28174511614049036], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.266356,"{'circle_3d': {'center': [1.3234608415361162, 5.771270462397693, 68.01423167695565], 'normal': [-0.15769917014271143, 0.5759210253784822, -0.8021508238874394], 'radius': 2.1826618548811014}, 'confidence': 0.9999791987462803, 'timestamp': 138557.717259, 'diameter_3d': 4.365323709762203, 'ellipse': {'center': [172.14955525986247, 172.33363914082878], 'axes': [30.087394854430727, 39.82853615135691], 'angle': -77.168923596607}, 'location': [172.14955525986247, 172.33363914082878], 'diameter': 39.82853615135691, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9495407141294931, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.1845266575326914, 'phi': -1.7649161094241395, 'norm_pos': [0.5379673601870703, 0.2819431702465468], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.273611,"{'circle_3d': {'center': [1.3506587195169937, 5.766755721537423, 68.0056865216828], 'normal': [-0.15543268031097165, 0.5755447969734597, -0.8028629201601767], 'radius': 2.1877822434531176}, 'confidence': 0.9998774021513376, 'timestamp': 138557.725659, 'diameter_3d': 4.375564486906235, 'ellipse': {'center': [172.3984345897524, 172.29757985899582], 'axes': [30.19337099580715, 39.92713277066689], 'angle': -77.3813704227774}, 'location': [172.3984345897524, 172.29757985899582], 'diameter': 39.92713277066689, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9501157502632585, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.184066516867498, 'phi': -1.7620286370596911, 'norm_pos': [0.5387451080929763, 0.28209341725418413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.281066,"{'circle_3d': {'center': [1.3661469797912305, 5.765495062055461, 68.0017976184735], 'normal': [-0.15414199195478526, 0.5754397420166296, -0.8031869954276188], 'radius': 2.1968336367584165}, 'confidence': 0.9999086741976508, 'timestamp': 138557.734059, 'diameter_3d': 4.393667273516833, 'ellipse': {'center': [172.540470753071, 172.28666306951618], 'axes': [30.334077536342015, 40.09474212315819], 'angle': -77.50465340145655}, 'location': [172.540470753071, 172.28666306951618], 'diameter': 40.09474212315819, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9504248809952043, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.183938057550259, 'phi': -1.7604039299020697, 'norm_pos': [0.5391889711033468, 0.2821389038770159], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.289033,"{'circle_3d': {'center': [1.357497006717003, 5.779552177028004, 68.01355011548597], 'normal': [-0.1548628230443042, 0.5766111682643414, -0.8022076206765801], 'radius': 2.1886331347250003}, 'confidence': 0.9999756139272127, 'timestamp': 138557.742459, 'diameter_3d': 4.377266269450001, 'ellipse': {'center': [172.45907082079148, 172.40779058874313], 'axes': [30.16793281072283, 39.93811603128722], 'angle': -77.45640613737564}, 'location': [172.45907082079148, 172.40779058874313], 'diameter': 39.93811603128722, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9513176866533746, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.1853711147923818, 'phi': -1.7614963148781557, 'norm_pos': [0.5389345963149734, 0.281634205880237], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.297355,"{'circle_3d': {'center': [1.3521884553445014, 5.773533251243853, 68.01025253297955], 'normal': [-0.155305202325346, 0.5761095911156622, -0.8024824192187814], 'radius': 2.2022506009514218}, 'confidence': 0.9999785687981536, 'timestamp': 138557.750859, 'diameter_3d': 4.4045012019028436, 'ellipse': {'center': [172.41257324269384, 172.3520958356841], 'axes': [30.371824191798325, 40.18860737823077], 'angle': -77.40427928797257}, 'location': [172.41257324269384, 172.3520958356841], 'diameter': 40.18860737823077, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9518624606009718, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.184757336225484, 'phi': -1.7619639997354832, 'norm_pos': [0.5387892913834182, 0.28186626735131626], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.307321,"{'circle_3d': {'center': [1.3440088538535564, 5.781947547059195, 68.01788641625724], 'normal': [-0.15598683578292474, 0.5768107824336074, -0.8018462622789737], 'radius': 2.166444146950877}, 'confidence': 0.9994299901175099, 'timestamp': 138557.759259, 'diameter_3d': 4.332888293901754, 'ellipse': {'center': [172.3341154271254, 172.43197161227226], 'axes': [29.84406208723944, 39.53049004886352], 'angle': -77.35129145035916}, 'location': [172.3341154271254, 172.43197161227226], 'diameter': 39.53049004886352, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9521044307782445, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.1856154560579983, 'phi': -1.7629312063028306, 'norm_pos': [0.5385441107097668, 0.2815334516155322], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.313086,"{'circle_3d': {'center': [1.3439461206712753, 5.79260114212717, 68.02557128598555], 'normal': [-0.15599206354811485, 0.5776985820226053, -0.8012058564682814], 'radius': 2.1757542630773568}, 'confidence': 0.999576854101664, 'timestamp': 138557.767659, 'diameter_3d': 4.3515085261547135, 'ellipse': {'center': [172.3328085991296, 172.52070736118947], 'axes': [29.93727853535192, 39.69597551087879], 'angle': -77.36734663864435}, 'location': [172.3328085991296, 172.52070736118947], 'diameter': 39.69597551087879, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9527470912619407, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.186702694194095, 'phi': -1.763087310663, 'norm_pos': [0.53854002687228, 0.28116371932837725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596429772.321464,"{'circle_3d': {'center': [1.3459894913578005, 5.7988731257897985, 68.02969892605644], 'normal': [-0.15582178265757107, 0.5782212473278243, -0.8008618864623734], 'radius': 2.189235507188334}, 'confidence': 0.9999940542559842, 'timestamp': 138557.776059, 'diameter_3d': 4.378471014376668, 'ellipse': {'center': [172.35161126101616, 172.57119597043885], 'axes': [30.10362765970531, 39.939631358102], 'angle': -77.39351983652215}, 'location': [172.35161126101616, 172.57119597043885], 'diameter': 39.939631358102, 'sphere': {'center': [3.2158508832486534, -1.1397818421440937, 77.64004156360492], 'radius': 12.0}, 'projected_sphere': {'center': [185.68040288825406, 110.89819211971418], 'axes': [191.6536841084749, 191.6536841084749], 'angle': 90.0}, 'model_confidence': 0.9538925115786134, 'model_id': 75, 'model_birth_timestamp': 138456.740859, 'theta': 2.187343164289481, 'phi': -1.7629630191402776, 'norm_pos': [0.5385987851906755, 0.28095335012317146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
