imu_packets,1278
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596179727.835181,B422796,0.04047,-0.00446,-0.99866,0.03119,0.0170
1596179727.839627,B422801,0.04047,-0.00452,-0.99866,0.03113,0.0170
1596179727.84586,B422806,0.04047,-0.00452,-0.99866,0.03107,0.0170
1596179727.850955,B422811,0.04047,-0.00458,-0.99872,0.03107,0.0170
1596179727.855157,B422816,0.04047,-0.00458,-0.99872,0.03107,0.0170
1596179727.8602061,B422821,0.04047,-0.00464,-0.99872,0.03101,0.0170
1596179727.864696,B422826,0.04047,-0.00470,-0.99872,0.03101,0.0170
1596179727.870632,B422831,0.04047,-0.00470,-0.99872,0.03101,0.0170
1596179727.8755178,B422836,0.04053,-0.00476,-0.99866,0.03094,0.0170
1596179727.8800142,B422841,0.04053,-0.00476,-0.99866,0.03094,0.0170
1596179727.8863192,B422846,0.04059,-0.00482,-0.99866,0.03094,0.0170
1596179727.890193,B422851,0.04065,-0.00482,-0.99866,0.03094,0.0170
1596179727.89623,B422856,0.04065,-0.00482,-0.99866,0.03088,0.0170
1596179727.901647,B422862,0.04071,-0.00482,-0.99866,0.03088,0.0170
1596179727.906519,B422868,0.04071,-0.00482,-0.99866,0.03088,0.0170
1596179727.911943,B422873,0.04077,-0.00482,-0.99866,0.03088,0.0170
1596179727.9176278,B422878,0.04077,-0.00482,-0.99866,0.03088,0.0170
1596179727.92256,B422884,0.04077,-0.00476,-0.99866,0.03082,0.0170
1596179727.928931,B422889,0.04077,-0.00476,-0.99866,0.03082,0.0170
1596179727.933107,B422894,0.04077,-0.00470,-0.99866,0.03076,0.0170
1596179727.941364,B422899,0.04077,-0.00464,-0.99866,0.03076,0.0170
1596179727.9438772,B422904,0.04071,-0.00458,-0.99866,0.03070,0.0170
1596179727.948697,B422909,0.04071,-0.00458,-0.99872,0.03070,0.0170
1596179727.953516,B422914,0.04065,-0.00452,-0.99872,0.03064,0.0170
1596179727.9581912,B422919,0.04065,-0.00452,-0.99872,0.03064,0.0170
1596179727.963626,B422924,0.04065,-0.00446,-0.99872,0.03058,0.0170
1596179727.968061,B422929,0.04065,-0.00446,-0.99872,0.03058,0.0170
1596179727.973283,B422934,0.04059,-0.00446,-0.99872,0.03052,0.0170
1596179727.978265,B422939,0.04059,-0.00446,-0.99872,0.03052,0.0170
1596179727.984885,B422945,0.04053,-0.00446,-0.99872,0.03052,0.0170
1596179727.988298,B422949,0.04053,-0.00446,-0.99872,0.03046,0.0170
1596179727.994773,B422954,0.04053,-0.00452,-0.99872,0.03046,0.0170
1596179727.998165,B422959,0.04047,-0.00452,-0.99872,0.03046,0.0170
1596179728.0032058,B422964,0.04047,-0.00446,-0.99872,0.03052,0.0170
