SaveFileName,FrameCount,UTC,TimeSinceStart,HeadPositionX,HeadPositionY,HeadPositionZ,HeadForwardVectorX,HeadForwardVectorY,HeadForwardVectorZ,HeadAngleX,HeadAngleY,HeadAngleZ,HeadQuaternionX,HeadQuaternionY,HeadQuaternionZ,HeadQuaternionW,TargetPositionX,TargetPositionY,TargetPositionZ,AngleDifference,OverTarget
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20899,1565767177607,463.866,-0.1252843,0.03794882,-0.009916171,0.03497813,-0.01050838,0.9993328,0.6020968,2.004618,1.564911,0.005491845,0.01741909,0.01356182,0.9997413,-1.311342E-07,-1.5,10,8.232443,0
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20900,1565767177637,463.8968,-0.125143,0.0378267,-0.009637032,0.03861121,-0.01190397,0.9991834,0.6820632,2.212966,1.606319,0.006221072,0.01922492,0.01389953,0.9996992,-2.622683E-08,-0.3,1.990084,8.992021,0
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20901,1565767177721,463.9782,-0.1255522,0.03784126,-0.009134535,0.03887747,-0.01294902,0.9991601,0.7419451,2.228263,1.76886,0.006772776,0.0193414,0.01530648,0.9996728,-2.622683E-08,-0.3,1.990363,8.933667,0
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20902,1565767177731,463.9903,-0.1255897,0.03775485,-0.008684952,0.03935022,-0.01373109,0.9991311,0.786758,2.255397,1.771167,0.007167729,0.01957187,0.01531727,0.9996654,-2.622683E-08,-0.3,1.990865,8.88279,0
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20903,1565767177743,464.0019,-0.125701,0.03772311,-0.008495215,0.03884771,-0.01403673,0.9991465,0.804272,2.226589,1.781519,0.007318411,0.01931752,0.0154064,0.9996679,-2.622683E-08,-0.3,1.991315,8.868135,0
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20904,1565767177773,464.0316,-0.125856,0.03792183,-0.008116964,0.0380378,-0.01221317,0.9992017,0.6997805,2.180094,1.822979,0.006407442,0.01892387,0.01578849,0.9996758,-2.622683E-08,-0.3,1.991505,8.985594,0
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20905,1565767177807,464.0666,-0.1260086,0.03807194,-0.007709999,0.03857173,-0.01103117,0.9991949,0.6320521,2.21068,1.684875,0.005797666,0.01920717,0.01459343,0.9996922,-2.622683E-08,-0.3,1.991883,9.052626,0
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20906,1565767177839,464.0988,-0.1262698,0.03823261,-0.007185597,0.03743381,-0.01048959,0.999244,0.6010203,2.145419,1.737937,0.005527263,0.01863928,0.01506474,0.9996975,-2.622683E-08,-0.3,1.99229,9.099563,0
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20907,1565767177871,464.1313,-0.1267459,0.03815324,-0.006517991,0.03438911,-0.01027865,0.9993557,0.5889335,1.970843,1.83661,0.005413596,0.01711321,0.0159358,0.9997119,-2.622683E-08,-0.3,1.992814,9.141768,0
T4_EU_PS_B2_C6_P278694_S6_0814161444.csv,20908,1565767177910,464.1669,-0.1273211,0.03798345,-0.005764823,0.03029324,-0.01187679,0.9994705,0.6805057,1.736063,1.788854,0.006173571,0.01505462,0.01551804,0.9997472,-2.622683E-08,-0.3,1.993482,9.096171,0
