#NEXT_T0_EW_PS_B0_C0_S2_0205092059
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
372.7365,0.01986913,0.1008668,0.05810813,0.8923287,0.01913187,359.3606,0.0003338736,-0.01557344,0.9998786,0,1.5,10,DwellButton,8.903996,
372.7532,0.01973784,0.100815,0.05816393,0.9051968,0.0005210616,359.3767,9.093106E-06,-0.01579801,0.9998752,0,1.5,10,MixedRealityCamera,8.916916,
372.7698,0.01962313,0.1008008,0.05819631,0.914097,359.9846,359.3849,-0.0002686483,-0.01595332,0.9998727,0,1.5,10,MixedRealityCamera,8.925726,
372.7866,0.01954433,0.1007687,0.05825307,0.9226349,359.9747,359.3989,-0.0004408651,-0.01610232,0.9998702,0,1.5,10,MixedRealityCamera,8.934415,
372.8027,0.01943327,0.1007612,0.05827966,0.9507433,359.9652,359.4084,-0.0006077701,-0.01659284,0.9998621,0,1.5,10,MixedRealityCamera,8.962497,
372.8196,0.01931786,0.1007683,0.05833248,0.9506841,359.9705,359.4161,-0.0005149317,-0.01659181,0.9998622,0,1.5,10,MixedRealityCamera,8.962475,
372.8366,0.01921797,0.1007472,0.05836401,0.9650573,359.9729,359.4327,-0.0004729776,-0.01684263,0.999858,0,1.5,10,MixedRealityCamera,8.976997,
372.8528,0.01914756,0.1006915,0.05841626,0.9698991,359.9726,359.4457,-0.0004775026,-0.01692712,0.9998566,0,1.5,10,MixedRealityCamera,8.982204,
372.8696,0.01904352,0.1006773,0.05844972,0.9840658,359.9756,359.4666,-0.0004266388,-0.01717434,0.9998524,0,1.5,10,MixedRealityCamera,8.996477,
372.8863,0.01895258,0.1006542,0.05855163,0.9999858,359.9858,359.4731,-0.0002484176,-0.01745216,0.9998477,0,1.5,10,MixedRealityCamera,9.012711,
372.9025,0.01887196,0.1005997,0.05859393,1.017571,-0.003169072,359.4796,-5.530201E-05,-0.01775903,0.9998423,0,1.5,10,MixedRealityCamera,9.030766,
372.9197,0.01884761,0.1005497,0.0586283,1.044561,0.003737622,359.4839,6.522296E-05,-0.01823002,0.9998338,0,1.5,10,MixedRealityCamera,9.058116,
372.9366,0.0187855,0.1005038,0.05866945,1.056256,0.003593822,359.4764,6.271338E-05,-0.0184341,0.9998301,0,1.5,10,MixedRealityCamera,9.070104,
372.9528,0.01868564,0.1005058,0.05871128,1.077497,0.008271458,359.4789,0.0001443386,-0.01880476,0.9998232,0,1.5,10,MixedRealityCamera,9.091417,
372.9698,0.01862424,0.1004536,0.05873228,1.094275,0.01124074,359.4705,0.0001961522,-0.01909753,0.9998176,0,1.5,10,MixedRealityCamera,9.108562,
372.9861,0.01855614,0.1004537,0.05872518,1.117671,0.01236179,359.4768,0.0002157129,-0.0195058,0.9998097,0,1.5,10,MixedRealityCamera,9.131961,
373.0023,0.01848759,0.1004671,0.05873111,1.124229,0.02692733,359.4776,0.0004698801,-0.01962024,0.9998074,0,1.5,10,MixedRealityCamera,9.138628,
373.0197,0.01840673,0.1004632,0.05876655,1.087096,0.02764126,359.4772,0.0004823441,-0.01897226,0.9998199,0,1.5,10,MixedRealityCamera,9.101548,
373.036,0.01833459,0.1005118,0.05874652,1.072236,0.02994886,359.4658,0.0005226147,-0.01871296,0.9998248,0,1.5,10,MixedRealityCamera,9.086424,
373.0528,0.01818283,0.1005987,0.05870013,1.047214,0.03024502,359.4664,0.000527787,-0.01827631,0.9998328,0,1.5,10,MixedRealityCamera,9.060871,
373.0696,0.01807855,0.1006071,0.05867345,0.9990218,0.009735595,359.4874,0.0001698924,-0.01743534,0.999848,0,1.5,10,MixedRealityCamera,9.012318,
373.086,0.01800141,0.1006516,0.05863382,0.941735,-0.003372095,359.5246,-5.884621E-05,-0.01643564,0.9998649,0,1.5,10,MixedRealityCamera,8.954601,
373.102,0.01786374,0.100788,0.05861088,0.8476325,359.9785,359.5365,-0.0003741656,-0.01479344,0.9998905,0,1.5,10,MixedRealityCamera,8.859514,
373.1191,0.01781524,0.1010047,0.05857045,0.697226,359.9564,359.5154,-0.0007604025,-0.01216859,0.9999257,0,1.5,10,MixedRealityCamera,8.707684,
373.1359,0.01778888,0.1012113,0.05853054,0.5608632,359.9446,359.4733,-0.0009661175,-0.009788753,0.9999516,0,1.5,10,MixedRealityCamera,8.570039,
373.1527,0.01775059,0.1015683,0.05844751,0.3773878,359.9264,359.5161,-0.001285219,-0.006586612,0.9999775,0,1.5,10,MixedRealityCamera,8.384407,
373.1693,0.01763457,0.1018385,0.05832422,0.1487174,359.8926,359.5373,-0.00187494,-0.002595606,0.9999949,0,1.5,10,MixedRealityCamera,8.154058,
373.1857,0.0175377,0.1020163,0.05810854,0.01565613,359.8587,359.5343,-0.00246553,-0.000273251,0.9999969,0,1.5,10,MixedRealityCamera,8.019932,
373.2021,0.01746625,0.1022764,0.05786986,359.8226,359.8434,359.5429,-0.002733398,0.003096064,0.9999915,0,1.5,10,MixedRealityCamera,7.825337,
373.2194,0.01740876,0.1027435,0.05766258,359.4754,359.8315,359.5488,-0.002940344,0.009155949,0.9999537,0,1.5,10,MixedRealityCamera,7.475407,
373.236,0.01737747,0.1031354,0.05733584,359.1509,359.8181,359.5666,-0.003174169,0.01481889,0.9998851,0,1.5,10,MixedRealityCamera,7.148636,
373.2526,0.01731436,0.103421,0.05697357,358.925,359.7824,359.5503,-0.003797316,0.01876064,0.9998168,0,1.5,10,MixedRealityCamera,6.921382,
373.2691,0.01725004,0.103709,0.05661896,358.71,359.7386,359.5495,-0.004561337,0.02251242,0.9997361,0,1.5,10,MixedRealityCamera,6.705399,
373.2859,0.01716793,0.1040945,0.05613735,358.4733,359.6669,359.5491,-0.005812317,0.02664285,0.9996281,0,1.5,10,MixedRealityCamera,6.468357,
373.3021,0.01706857,0.1045698,0.05567076,358.2048,359.6159,359.5631,-0.006700424,0.03132775,0.9994867,0,1.5,10,MixedRealityCamera,6.199129,
373.3193,0.01697384,0.1049038,0.05521658,357.9294,359.5822,359.5827,-0.007287697,0.03613191,0.9993204,0,1.5,10,MixedRealityCamera,5.923476,
373.3357,0.0169198,0.1051866,0.05469735,357.7417,359.5515,359.6039,-0.007821764,0.03940445,0.9991927,0,1.5,10,MixedRealityCamera,5.73593,
373.352,0.01687066,0.1054865,0.05424707,357.4969,359.5429,359.6207,-0.00797007,0.04367387,0.999014,0,1.5,10,MixedRealityCamera,5.490087,
373.3692,0.016902,0.1058659,0.05370825,357.2396,359.565,359.6013,-0.007583589,0.04815949,0.9988109,0,1.5,10,MixedRealityCamera,5.229334,
373.3864,0.01692318,0.1061897,0.05324215,356.9711,359.6018,359.5958,-0.006939234,0.05284016,0.9985788,0,1.5,10,MixedRealityCamera,4.956854,
373.4018,0.0170029,0.106483,0.05269209,356.7582,359.6388,359.6035,-0.006293688,0.05654944,0.9983799,0,1.5,10,MixedRealityCamera,4.74012,
373.4189,0.01701809,0.1067523,0.05217081,356.5526,359.6913,359.5936,-0.00537877,0.06013123,0.998176,0,1.5,10,MixedRealityCamera,4.530256,
373.4353,0.01711767,0.1069604,0.05158629,356.3674,359.7297,359.5905,-0.004708142,0.06335825,0.9979798,0,1.5,10,MixedRealityCamera,4.341855,
373.4518,0.01714974,0.1071526,0.05105223,356.2032,359.7916,359.577,-0.003629794,0.06621712,0.9977986,0,1.5,10,MixedRealityCamera,4.174247,
373.4692,0.01729371,0.1072535,0.0504593,356.1061,359.8702,359.5546,-0.002259293,0.06790898,0.9976889,0,1.5,10,MixedRealityCamera,4.074772,
373.4859,0.01737481,0.1073326,0.04989685,355.9973,359.9258,359.5503,-0.001292503,0.06980263,0.99756,0,1.5,10,MixedRealityCamera,3.965115,
373.5017,0.01749725,0.1073984,0.04927123,355.8838,359.9787,359.5635,-0.0003706966,0.07177984,0.9974204,0,1.5,10,MixedRealityCamera,3.851326,
373.519,0.01754934,0.107511,0.04869544,355.78,0.02288705,359.5535,0.0003983714,0.07358678,0.9972888,0,1.5,10,MixedRealityCamera,3.747633,
373.5354,0.01774175,0.1077094,0.04812324,355.6515,0.06798187,359.5265,0.001183092,0.07582258,0.9971206,0,1.5,10,MixedRealityCamera,3.619581,
373.5521,0.01785216,0.1080257,0.04762073,355.4467,0.1277039,359.5063,0.002221817,0.07938726,0.9968414,0,1.5,10,MixedRealityCamera,3.41627,
373.5691,0.01802925,0.1083222,0.0471224,355.2423,0.2095737,359.4783,0.00364514,0.08294249,0.9965476,0,1.5,10,MixedRealityCamera,3.217228,
373.5857,0.01815837,0.1085193,0.04663309,355.0798,0.2827435,359.4364,0.004916601,0.08576854,0.996303,0,1.5,10,MixedRealityCamera,3.062413,
373.602,0.01838716,0.1086468,0.04609533,354.9744,0.3926385,359.3748,0.006826437,0.08760052,0.9961323,0,1.5,10,MixedRealityCamera,2.973087,
373.6188,0.01855974,0.1088018,0.04561069,354.8477,0.5099403,359.3294,0.008864059,0.08980395,0.99592,0,1.5,10,MixedRealityCamera,2.869762,
373.6357,0.01881484,0.1089799,0.0451446,354.7143,0.627117,359.2969,0.0108985,0.09212165,0.9956881,0,1.5,10,MixedRealityCamera,2.766969,
373.6518,0.01897706,0.109151,0.0447051,354.5443,0.7039793,359.2642,0.01223079,0.09507645,0.9953948,0,1.5,10,MixedRealityCamera,2.624803,
373.6689,0.01913023,0.1092746,0.04421501,354.4055,0.8007962,359.2342,0.0139095,0.09748661,0.9951397,0,1.5,10,MixedRealityCamera,2.525225,
373.686,0.01930135,0.1093777,0.04378069,354.2896,0.8878917,359.2042,0.01541911,0.09950111,0.994918,0,1.5,10,MixedRealityCamera,2.450483,
373.7013,0.01950608,0.1095004,0.04329747,354.1678,0.9493399,359.1741,0.01648259,0.1016146,0.9946873,0,1.5,10,MixedRealityCamera,2.365626,
373.7184,0.01964507,0.109631,0.04284406,354.0425,0.9948588,359.1369,0.01726891,0.1037912,0.9944492,0,1.5,10,MixedRealityCamera,2.274947,
373.7352,0.01972859,0.1097522,0.04231972,353.9096,0.9950799,359.0904,0.01726853,0.1060969,0.9942058,0,1.5,10,MixedRealityCamera,2.159033,
373.7518,0.01983537,0.1099002,0.04185407,353.7689,1.007106,359.0495,0.01747257,0.1085398,0.9939386,0,1.5,10,MixedRealityCamera,2.044879,
373.7686,0.01990749,0.1100878,0.04131385,353.5928,0.9773868,359.019,0.01695125,0.1115941,0.9936093,0,1.5,10,MixedRealityCamera,1.88128,
373.7852,0.01992207,0.1103525,0.04087697,353.3649,0.9247503,358.9918,0.01603114,0.1155449,0.9931729,0,1.5,10,MixedRealityCamera,1.665657,
373.8018,0.01996945,0.1105981,0.04037406,353.1505,0.8717212,358.9702,0.01510523,0.1192624,0.9927478,0,1.5,10,MixedRealityCamera,1.466337,
373.8186,0.02003234,0.1108239,0.03991894,352.9714,0.8480486,358.9271,0.01468948,0.1223643,0.9923766,0,1.5,10,target_0,1.320269,
373.8352,0.02014759,0.1109037,0.0394263,352.8344,0.8296373,358.9138,0.01436631,0.1247376,0.9920858,0,1.5,10,target_0,1.215148,
373.8519,0.02017463,0.1109644,0.03905857,352.7495,0.8054108,358.9209,0.01394421,0.1262075,0.9919059,0,1.5,10,target_0,1.143466,
373.8685,0.02017962,0.1111468,0.03865502,352.6224,0.7676005,358.9505,0.01328585,0.1284076,0.9916325,0,1.5,10,target_0,1.039293,
373.8854,0.02018408,0.1113925,0.03838333,352.4428,0.7407399,358.9667,0.0128157,0.1315165,0.9912311,0,1.5,10,target_0,0.9297802,
373.9013,0.02020582,0.1115129,0.03800057,352.3448,0.7136511,358.9547,0.01234423,0.133212,0.9910107,0,1.5,10,target_0,0.8684058,
373.9185,0.02024078,0.1115752,0.03779388,352.3617,0.6873809,358.9963,0.01189032,0.1329188,0.9910556,0,1.5,10,target_0,0.8494976,
373.9349,0.02028124,0.1116905,0.03745913,352.3201,0.6585236,359.0289,0.01139006,0.1336385,0.9909647,0,1.5,10,target_0,0.8084246,
373.9514,0.02024907,0.1117641,0.03726903,352.2884,0.595713,359.0546,0.01030294,0.1341863,0.9909025,0,1.5,10,target_0,0.7393991,
373.9685,0.02017248,0.1117439,0.03703603,352.2413,0.5194086,359.0824,0.008982278,0.1350013,0.9908047,0,1.5,10,target_0,0.6531205,
373.985,0.02016265,0.1117645,0.03689772,352.1773,0.4519646,359.1032,0.007814782,0.1361081,0.9906632,0,1.5,10,target_0,0.5730078,
374.0015,0.02016777,0.1118278,0.03663115,352.1595,0.3902726,359.1158,0.006747814,0.1364149,0.9906288,0,1.5,10,target_0,0.509757,
374.0184,0.02020778,0.1118507,0.03647602,352.144,0.3468847,359.1004,0.005997423,0.1366836,0.9905966,0,1.5,10,target_0,0.4652019,
374.0353,0.02035077,0.1118262,0.0362405,352.1778,0.3048144,359.0571,0.005270489,0.1361,0.9906811,0,1.5,10,target_0,0.4316007,
374.0518,0.02043847,0.111894,0.03610006,352.1701,0.2909276,359.0286,0.005030284,0.1362328,0.9906641,0,1.5,10,target_0,0.4168407,
374.0681,0.02052126,0.1119493,0.03582148,352.1595,0.2755401,359.0104,0.004764108,0.136415,0.9906403,0,1.5,10,target_0,0.4000739,
374.0851,0.02062052,0.1119178,0.03568998,352.1853,0.2734711,359.0117,0.004728627,0.1359698,0.9907017,0,1.5,10,target_0,0.4054182,
374.1012,0.02073849,0.1119586,0.03544044,352.1647,0.268918,359.0185,0.00464967,0.1363256,0.9906532,0,1.5,10,target_0,0.3961419,
374.1182,0.02082685,0.1120099,0.03529984,352.1385,0.2807589,359.0068,0.004854094,0.1367795,0.9905896,0,1.5,10,target_0,0.4025119,
374.1349,0.02090835,0.1119963,0.03507401,352.133,0.2934177,358.9815,0.005072886,0.1368739,0.9905755,0,1.5,10,target_0,0.4140146,
374.1513,0.02100614,0.1120327,0.03492265,352.1146,0.2966156,358.9894,0.005127946,0.137192,0.9905312,0,1.5,10,target_0,0.4159008,
374.1682,0.0211154,0.1120722,0.03467795,352.113,0.2974434,358.9946,0.005142237,0.1372192,0.9905274,0,1.5,10,target_0,0.4168407,
374.1851,0.02115697,0.1120981,0.03451203,352.1039,0.298535,359.0067,0.005160995,0.1373774,0.9905053,0,1.5,10,target_0,0.4173099,
374.2014,0.02116324,0.1121238,0.03424612,352.0947,0.2918646,359.0164,0.005045567,0.1375369,0.9904838,0,1.5,10,target_0,0.4102162,
374.2189,0.02117491,0.1121627,0.03408294,352.0637,0.2830127,359.0328,0.004892175,0.1380726,0.99041,0,1.5,10,target_0,0.4010509,
374.235,0.02118874,0.1122188,0.03383974,352.0562,0.2498235,359.0634,0.004318389,0.1382017,0.9903947,0,1.5,10,target_0,0.3679734,
374.2519,0.02119729,0.1122534,0.0336574,352.0432,0.2244564,359.0747,0.003879779,0.1384264,0.9903651,0,1.5,10,target_0,0.343781,
374.268,0.02120901,0.1123252,0.03343325,352.0185,0.1977215,359.1015,0.003417455,0.1388531,0.9903071,0,1.5,10,target_0,0.3214254,
374.2845,0.02123759,0.1123667,0.03324289,351.9952,0.1931789,359.1055,0.00333875,0.1392552,0.9902509,0,1.5,10,target_0,0.3220336,
374.3015,0.02128201,0.1123768,0.03303844,351.9887,0.1893748,359.1064,0.00327295,0.1393682,0.9902352,0,1.5,10,target_0,0.3208161,
