circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [-3.053538292776704, 6.054544549520176, 64.05975185206334], 'normal': [Decimal('-0.29130145447346106'), 0.5463456959329457, -0.7852705541131613], 'radius': 2.170001242731771}",0.9986805397886837,399025.957875,4.340002485463542,"{'center': [Decimal('130.59624851600879'), Decimal('178.31911476820778')], 'axes': [Decimal('30.245921190746646'), 42.01389620747715], 'angle': -62.06183619003564}","[Decimal('130.59624851600879'), Decimal('178.31911476820778')]",42.01389620747715,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.691768119456937,16,398671.991628,2.1487912875918167,-1.9260175734073128,"[Decimal('0.40811327661252744'), 0.2570036884658009]",pupil.1,1,3d c++
"{'center': [Decimal('-3.0650184124467774'), 6.105690675649604, 64.09982599416635], 'normal': [-0.2922581311126338, 0.550607873110398, -0.7819310422712443], 'radius': Decimal('2.2272391586371976')}",0.9983352844180153,399025.966275,4.454478317274395,"{'center': [130.5111004252726, Decimal('178.76205857670266')], 'axes': [Decimal('30.842515304464055'), 43.0957656662359], 'angle': -62.16799608971928}","[130.5111004252726, Decimal('178.76205857670266')]",43.0957656662359,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.6918177833147632,16,398671.991628,2.1538885874740092,-1.928483453382222,"[Decimal('0.40784718882897686'), Decimal('0.25515808926373895')]",pupil.1,1,3d c++
"{'center': [Decimal('-3.0922668725468734'), 6.018441958588314, 64.04915509590016], 'normal': [-0.2945288361209752, 0.5433371466886239, -0.7861536171267601], 'radius': Decimal('2.1247152152960957')}",0.9926985867240878,399025.974675,4.2494304305921915,"{'center': [130.2121138485617, Decimal('177.99185083797983')], 'axes': [Decimal('29.665579154335465'), 41.14350105094468], 'angle': Decimal('-61.663279292302796')}","[130.2121138485617, Decimal('177.99185083797983')]",41.14350105094468,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.6905890820480209,16,398671.991628,2.1452034371332114,-1.929256078381223,"[0.4069128557767553, Decimal('0.25836728817508403')]",pupil.1,1,3d c++
"{'center': [Decimal('-3.0546534869847797'), 5.994861902850194, 64.01891935239105], 'normal': [Decimal('-0.29139438732413403'), 0.5413721420437806, -0.7886732624191852], 'radius': 2.204414130527793}",0.9993203207296426,399025.983075,4.408828261055586,"{'center': [Decimal('130.57254350163566'), 177.7700800880761], 'axes': [30.9302438665927, Decimal('42.707568245597805')], 'angle': Decimal('-61.835602588824926')}","[Decimal('130.57254350163566'), 177.7700800880761]",42.707568245597805,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.691011115378104,16,398671.991628,2.142864561380258,-1.9247136416304271,"[Decimal('0.40803919844261144'), Decimal('0.25929133296634954')]",pupil.1,1,3d c++
"{'center': [Decimal('-3.0746197205574792'), 6.021669892287357, 64.0447926713507], 'normal': [-0.293058240121859, 0.5436061411635441, -0.7865171525058814], 'radius': Decimal('2.2581144538120017')}",0.9996345900442863,399025.991475,4.516228907624003,"{'center': [Decimal('130.39907390459092'), 177.9920831919369], 'axes': [Decimal('31.552002245383026'), 43.7308333479792], 'angle': -61.79654606293058}","[Decimal('130.39907390459092'), 177.9920831919369]",43.7308333479792,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.692144257585825,16,398671.991628,2.1455238870458317,-1.927463405084469,"[0.4074971059518466, 0.2583663200335963]",pupil.1,1,3d c++
"{'center': [-3.075670987758346, 6.025586841135444, 64.04789297980756], 'normal': [-0.2931458457219312, 0.5439325535675513, -0.7862587934678104], 'radius': Decimal('2.1981252040014527')}",0.9973025411521652,399025.999875,4.3962504080029055,"{'center': [Decimal('130.38171813853484'), Decimal('178.04300709163044')], 'axes': [Decimal('30.697579703634624'), 42.56649599728518], 'angle': -61.80369978628074}","[Decimal('130.38171813853484'), Decimal('178.04300709163044')]",42.56649599728518,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.6923231586090428,16,398671.991628,2.1459128275950463,-1.9276687359156786,"[0.4074428691829214, Decimal('0.25815413711820645')]",pupil.1,1,3d c++
"{'center': [Decimal('-3.0303749960331077'), 6.06682169307206, 64.05973746036341], 'normal': [-0.289371179744828, 0.5473687912289361, -0.7852717534214889], 'radius': Decimal('2.1366894804963117')}",0.9968972796553639,399026.008275,4.273378960992623,"{'center': [Decimal('130.81491099954624'), Decimal('178.44596878314115')], 'axes': [29.78106422161339, 41.36867424915644], 'angle': -62.26589491427122}","[Decimal('130.81491099954624'), Decimal('178.44596878314115')]",41.36867424915644,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.692464664261383,16,398671.991628,2.1500132940770804,-1.9238545865315217,"[0.408796596873582, Decimal('0.25647513007024514')]",pupil.1,1,3d c++
"{'center': [Decimal('-3.0075184448818373'), 6.055198880335056, 64.04326254392043], 'normal': [Decimal('-0.28746646714888885'), 0.5464002235008524, -0.7866446631250703], 'radius': Decimal('2.1651206825412457')}",0.9828042735073896,399026.016675,4.330241365082491,"{'center': [131.0319674689177, Decimal('178.34095280862786')], 'axes': [30.25833687302322, 41.93011165493877], 'angle': Decimal('-62.381890675280744')}","[131.0319674689177, Decimal('178.34095280862786')]",41.93011165493877,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.6915926752310342,16,398671.991628,2.1488563918712784,-1.9211538386977076,"[0.4094748983403679, Decimal('0.25691269663071725')]",pupil.1,1,3d c++
"{'center': [-3.058073951712787, 6.073993872079021, 64.07499959511014], 'normal': [Decimal('-0.29167942605146796'), 0.5479664728128495, -0.7839999088592619], 'radius': Decimal('2.1799232517092713')}",0.9965567289651585,399026.025074,4.3598465034185425,"{'center': [130.5605579219109, Decimal('178.49073420341105')], 'axes': [Decimal('30.309086331881158'), Decimal('42.196084797466774')], 'angle': -62.1012095869491}","[130.5605579219109, Decimal('178.49073420341105')]",42.196084797466774,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.6911597521016333,16,398671.991628,2.150727629542333,-1.9269695185594202,"[0.4080017435059716, 0.2562886074857873]",pupil.1,1,3d c++
"{'center': [-3.084978992413501, 6.043037970790356, 64.06346959317911], 'normal': [-0.2939215127765275, 0.5453868143721273, -0.7849607423535142], 'radius': 2.187968808133015}",0.9970087834955725,399026.033474,4.37593761626603,"{'center': [130.2974285819202, Decimal('178.20038534048453')], 'axes': [Decimal('30.478450417451924'), 42.35947433024126], 'angle': Decimal('-61.803762339439366')}","[130.2974285819202, Decimal('178.20038534048453')]",42.35947433024126,"{'center': [0.4420791609048286, -0.5016038016751728, 73.48299850142128], 'radius': 12.0}","{'center': [Decimal('163.72996591525444'), Decimal('115.76780529672327')], 'axes': [202.4958194882616, 202.4958194882616], 'angle': 90.0}",0.6906922458354114,16,398671.991628,2.1476468630151846,-1.9290768554973006,"[0.4071794643185006, Decimal('0.25749839441464784')]",pupil.1,1,3d c++
