circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [Decimal('2.6172823605352176'), Decimal('12.472063161152676'), 85.84002988637744], 'normal': [Decimal('-0.19160675566282326'), 0.545669308599417, -0.8158013586878863], 'radius': Decimal('2.6942062523656767')}",0.9987455935740572,5409.580757,5.388412504731353,"{'center': [Decimal('179.00567589935872'), Decimal('209.84015246374355')], 'axes': [Decimal('28.838351592134707'), 39.01078140769176], 'angle': -74.82091197412232}","[Decimal('179.00567589935872'), Decimal('209.84015246374355')]",39.01078140769176,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.7719016233316611,83,5312.845383,2.147983931072836,-1.8014844953237574,"[0.559392737185496, Decimal('0.12566603140106858')]",pupil.1,1,3d c++
"{'center': [Decimal('2.6012103911584026'), Decimal('12.500360494824728'), 85.8628126857847], 'normal': [-0.1929460864442245, 0.5480274197387547, -0.8139027920706137], 'radius': Decimal('2.7054162141666906')}",0.9973342619161749,5409.589157,5.410832428333381,"{'center': [Decimal('178.88586631733784'), Decimal('210.01848130804908')], 'axes': [Decimal('28.857204696032216'), 39.16297173274961], 'angle': -74.74757929418737}","[Decimal('178.88586631733784'), Decimal('210.01848130804908')]",39.16297173274961,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.7714874920845438,83,5312.845383,2.15080049070064,-1.8035622443713677,"[0.5590183322416807, 0.1249229945497955]",pupil.1,1,3d c++
"{'center': [2.593829324669377, 12.48836475237931, 85.85649753307413], 'normal': [Decimal('-0.19356117531830996'), 0.5470277745349699, -0.8144290547964952], 'radius': Decimal('2.7152629161880526')}",0.9984322392023036,5409.597557,5.430525832376105,"{'center': [Decimal('178.83505324531652'), 209.9368980897989], 'axes': [Decimal('28.993444891045407'), 39.30859683645344], 'angle': -74.6705478574439}","[Decimal('178.83505324531652'), 209.9368980897989]",39.30859683645344,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.7713622729441205,83,5312.845383,2.14960586818355,-1.8041321883772878,"[0.5588595413916141, 0.125262924625838]",pupil.1,1,3d c++
"{'center': [Decimal('2.5683715135708107'), 12.49164836050365, 85.86479068979997], 'normal': [-0.1956826595765238, 0.5473014085453316, -0.8137379584026755], 'radius': Decimal('2.7332347371187415')}",0.999084072291508,5409.605957,5.466469474237483,"{'center': [Decimal('178.65174348950902'), Decimal('209.94888309626293')], 'axes': [29.1532922564153, 39.56546421163119], 'angle': -74.48278754330498}","[Decimal('178.65174348950902'), Decimal('209.94888309626293')]",39.56546421163119,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.771839225846993,83,5312.845383,2.1499327807627364,-1.806789255382921,"[0.5582866984047157, 0.1252129870989045]",pupil.1,1,3d c++
"{'center': [2.533935262237978, Decimal('12.484213081010845'), 85.86813503231399], 'normal': [-0.1985523471875932, 0.5466818019209311, -0.8134592631931739], 'radius': 2.732615246684361}",0.9989185879402523,5409.614357,5.465230493368722,"{'center': [Decimal('178.40367715468017'), 209.8922510247885], 'axes': [Decimal('29.139921851397713'), Decimal('39.555546562621196')], 'angle': -74.2081068639375}","[Decimal('178.40367715468017'), 209.8922510247885]",39.555546562621196,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.7722926707909861,83,5312.845383,2.149192632078616,-1.810199235646785,"[0.5575114911083755, 0.1254489540633813]",pupil.1,1,3d c++
"{'center': [Decimal('2.4925827736243895'), 12.4838182235503, 85.87805578830161], 'normal': [Decimal('-0.20199838790539226'), 0.5466488971325524, -0.8126325335275391], 'radius': Decimal('2.7220206276723675')}",0.9986856012258942,5409.622757,5.444041255344735,"{'center': [178.1037238949703, 209.8813826163472], 'axes': [Decimal('28.991422369190943'), 39.39827071250988], 'angle': -73.89411141825533}","[178.1037238949703, 209.8813826163472]",39.39827071250988,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.7725232924964742,83,5312.845383,2.1491533357961954,-1.8144313430598538,"[0.5565741371717822, 0.1254942390985534]",pupil.1,1,3d c++
"{'center': [2.472309195107972, Decimal('12.481576009439829'), 85.88160891649574], 'normal': [Decimal('-0.20368785278176038'), 0.5464620459566798, -0.8123364395113613], 'radius': Decimal('2.6981233757445704')}",0.9980617910828891,5409.631157,5.396246751489141,"{'center': [Decimal('177.95547739584353'), 209.8660172221028], 'axes': [Decimal('28.725564524891503'), 39.05098848299062], 'angle': -73.73663094209684}","[Decimal('177.95547739584353'), 209.8660172221028]",39.05098848299062,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.7721564634039169,83,5312.845383,2.1489302093730402,-1.8164743666131329,"[0.556110866862011, Decimal('0.12555826157457162')]",pupil.1,1,3d c++
"{'center': [2.432527416775388, Decimal('12.484408540343392'), 85.8935783175406], 'normal': [Decimal('-0.20700300097614238'), 0.5466980901986433, -0.8113389894242894], 'radius': 2.725113978471025}",0.9983271856958129,5409.639557,5.45022795694205,"{'center': [Decimal('177.66944532373324'), Decimal('209.86948795826305')], 'axes': [28.96782408251437, Decimal('39.436923388341455')], 'angle': -73.44184915191671}","[Decimal('177.66944532373324'), Decimal('209.86948795826305')]",39.436923388341455,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.7720744621503628,83,5312.845383,2.149212084598076,-1.8206044080258856,"[0.5552170166366663, Decimal('0.12554380017390399')]",pupil.1,1,3d c++
"{'center': [2.408241516680677, Decimal('12.471429455252927'), 85.89106823223476], 'normal': [Decimal('-0.20902682598403494'), 0.545616499774438, -0.8115481631997762], 'radius': 2.706207519311488}",0.9776181004131776,5409.647957,5.412415038622976,"{'center': [Decimal('177.49409719767365'), Decimal('209.78222874029632')], 'axes': [Decimal('28.784576097027582'), Decimal('39.164791046468174')], 'angle': -73.23415269518281}","[Decimal('177.49409719767365'), Decimal('209.78222874029632')]",39.164791046468174,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.7711562347576639,83,5312.845383,2.1479209147199017,-1.8228827083496688,"[0.5546690537427301, Decimal('0.12590738024876535')]",pupil.1,1,3d c++
"{'center': [Decimal('2.3989287755421858'), Decimal('12.456372319387494'), 85.8833628670055], 'normal': [Decimal('-0.20980288774557593'), 0.5443617384523185, -0.8121902769688805], 'radius': Decimal('2.7392700823064047')}",0.998358387540404,5409.656357,5.478540164612809,"{'center': [Decimal('177.43160211681177'), 209.6759001114412], 'axes': [29.17492790898053, 39.6471902605488], 'angle': -73.13504172532623}","[Decimal('177.43160211681177'), 209.6759001114412]",39.6471902605488,"{'center': [4.916563428489097, 5.924031457959671, 95.62964619063207], 'radius': 12.0}","{'center': [Decimal('191.87577751345742'), 158.4075404463307], 'axes': [155.600282890701, 155.600282890701], 'angle': 90.0}",0.7711150324953064,83,5312.845383,2.146424377193935,-1.823587690299134,"[0.5544737566150368, Decimal('0.12635041620232834')]",pupil.1,1,3d c++
