circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [Decimal('-1.3022084546088983'), 2.433395986886869, 66.80514677832214], 'normal': [-0.2620552248360457, 0.5962616866504947, -0.7588142461556957], 'radius': 2.355020790276571}",0.9998837202072525,360605.27956,4.710041580553142,"{'center': [Decimal('148.06148265528088'), 142.2467943422421], 'axes': [32.01377719881747, Decimal('43.724316585038316')], 'angle': -66.08676508150538}","[Decimal('148.06148265528088'), 142.2467943422421]",43.724316585038316,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9558280389212581,1,360594.04882,2.209632686924163,-1.9033211147675484,"[0.4626921332977528, Decimal('0.40730502357399123')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.3233273002511803'), 2.424774994423685, 66.80569451334037], 'normal': [-0.2638151286395692, 0.595543270611896, -0.7587686015708435], 'radius': Decimal('2.3545241379300683')}",0.9999120128648303,360605.28796,4.709048275860137,"{'center': [Decimal('147.86643623016818'), Decimal('142.16714911069758')], 'axes': [32.00410913310459, 43.71476311325305], 'angle': -65.9066290212886}","[Decimal('147.86643623016818'), Decimal('142.16714911069758')]",43.71476311325305,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9560834215337155,1,360594.04882,2.208738085078464,-1.9054104348694036,"[0.4620826132192756, Decimal('0.40763687870542675')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.3258841670330592'), Decimal('2.4019116775362557'), 66.78868347180705], 'normal': [Decimal('-0.26402820087139245'), 0.5936379942046103, -0.7601861883652864], 'radius': Decimal('2.3460570329453336')}",0.9996446196394744,360605.29636,4.692114065890667,"{'center': [Decimal('147.83901459737748'), 141.9631818536905], 'axes': [Decimal('31.969658345236013'), 43.56853571473939], 'angle': -65.81366164176222}","[Decimal('147.83901459737748'), 141.9631818536905]",43.56853571473939,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9565581285327918,1,360594.04882,2.2063684211152377,-1.905082018106116,"[Decimal('0.46199692061680464'), Decimal('0.40848674227628967')]",pupil.1,1,3d c++
"{'center': [-1.330418088614012, Decimal('2.4419849482582867'), 66.82170076389289], 'normal': [-0.2644060276698052, 0.5969774334314462, -0.7574347473581321], 'radius': 2.321653337296781}",0.9993916530690431,360605.30476,4.643306674593562,"{'center': [Decimal('147.79942830889942'), Decimal('142.33084167478526')], 'axes': [Decimal('31.481556493601374'), 43.09388093153907], 'angle': -65.91146776235051}","[Decimal('147.79942830889942'), Decimal('142.33084167478526')]",43.09388093153907,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9566572601016565,1,360594.04882,2.210524556401756,-1.9066521430003895,"[0.4618732134653107, 0.4069548263550614]",pupil.1,1,3d c++
"{'center': [Decimal('-1.3142603297486115'), Decimal('2.4619856287220623'), 66.83186612471857], 'normal': [Decimal('-0.26305954776435514'), 0.5986441568034274, -0.7565876339559923], 'radius': 2.329233875215234}",0.9994621684683576,360605.313159,4.658467750430468,"{'center': [Decimal('147.95122094242726'), Decimal('142.51046282585455')], 'axes': [31.53679498374774, Decimal('43.228086846613216')], 'angle': -66.09201193528975}","[Decimal('147.95122094242726'), Decimal('142.51046282585455')]",43.228086846613216,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9567800668500381,1,360594.04882,2.2126037065516715,-1.9054136381188227,"[Decimal('0.46234756544508515'), 0.4062064048922728]",pupil.1,1,3d c++
"{'center': [Decimal('-1.3121505890893896'), Decimal('2.4329284579546053'), 66.80821886037423], 'normal': [Decimal('-0.26288373604275334'), 0.5962227259061393, -0.7585582393180214], 'radius': Decimal('2.3190763653304254')}",0.999134772203308,360605.321559,4.638152730660851,"{'center': [Decimal('147.96567358830632'), Decimal('142.25180116278182')], 'axes': [Decimal('31.510094710801667'), 43.05465375975401], 'angle': -66.01358022527573}","[Decimal('147.96567358830632'), Decimal('142.25180116278182')]",43.05465375975401,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9567351150193693,1,360594.04882,2.209584156130749,-1.9044006792673491,"[Decimal('0.46239272996345726'), Decimal('0.40728416182174243')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.3435380845272942'), 2.42916462745134, 66.81619645713882], 'normal': [-0.2654993606625787, 0.5959090733642006, -0.7578934395876388], 'radius': 2.346992779081075}",0.9958688718605166,360605.329959,4.69398555816215,"{'center': [Decimal('147.68051930678834'), Decimal('142.20684130412872')], 'axes': [Decimal('31.851454466087894'), 43.56806593083182], 'angle': -65.77556446563311}","[Decimal('147.68051930678834'), Decimal('142.20684130412872')]",43.56806593083182,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9567965896680519,1,360594.04882,2.2091935238310523,-1.9077492981962394,"[Decimal('0.46150162283371354'), 0.4074714945661303]",pupil.1,1,3d c++
"{'center': [Decimal('-1.3415939806153174'), 2.444454963956243, 66.82755790825695], 'normal': [-0.2653373520032473, 0.5971832680729425, -0.7569466519944619], 'radius': Decimal('2.3456627694223138')}",0.9996332425115133,360605.338359,4.6913255388446276,"{'center': [Decimal('147.70016118768234'), 142.3451647707437], 'axes': [31.779513396998, Decimal('43.535984267719094')], 'angle': -65.83926147473161}","[Decimal('147.70016118768234'), 142.3451647707437]",43.535984267719094,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9569801138116896,1,360594.04882,2.210781150027593,-1.9079489253518982,"[0.4615630037115073, Decimal('0.40689514678856786')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.3252701591381344'), Decimal('2.4464870578111464'), 66.82345483073765], 'normal': [-0.2639770335468154, 0.5973526092275178, -0.7572885751210696], 'radius': Decimal('2.2814976043056325')}",0.9988590625122825,360605.346759,4.562995208611265,"{'center': [Decimal('147.84233907973336'), 142.3831357588926], 'axes': [30.92847719211178, 42.34703261009217], 'angle': -65.96302227285396}","[Decimal('147.84233907973336'), 142.3831357588926]",42.34703261009217,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9570098493344781,1,360594.04882,2.2109922876024806,-1.9062071803414768,"[Decimal('0.46200730962416675'), Decimal('0.40673693433794755')]",pupil.1,1,3d c++
"{'center': [-1.317912540975906, Decimal('2.4152235214432194'), 66.7963265303988], 'normal': [-0.263363898699963, 0.5947473145301906, -0.759549266815973], 'radius': Decimal('2.2937021649762186')}",0.9988676234596786,360605.355159,4.587404329952437,"{'center': [Decimal('147.90741437357107'), Decimal('142.09874799246677')], 'axes': [Decimal('31.220117166025503'), Decimal('42.590896858730964')], 'angle': -65.91461992190006}","[Decimal('147.90741437357107'), Decimal('142.09874799246677')]",42.590896858730964,"{'center': [Decimal('1.8424542434236502'), -4.721744252919067, 75.91091773219048], 'radius': 12.0}","{'center': [Decimal('175.04818628267293'), 81.43530437693015], 'axes': [Decimal('196.01923471002968'), Decimal('196.01923471002968')], 'angle': 90.0}",0.9572941102501953,1,360594.04882,2.2077476193967733,-1.904561365508106,"[0.4622106699174096, 0.4079218833647218]",pupil.1,1,3d c++
