circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [-1.529508632815694, Decimal('3.2441979779591104'), 50.22752711736641], 'normal': [-0.2808046979066837, 0.5076277225065425, -0.814532268836758], 'radius': Decimal('2.2715399796632014')}",0.9956790574786356,360772.503993,4.543079959326403,"{'center': [Decimal('141.39724494241938'), Decimal('159.54871954495184')], 'axes': [43.38940455426687, 56.09881317629781], 'angle': Decimal('-61.345528431015694')}","[Decimal('141.39724494241938'), Decimal('159.54871954495184')]",56.09881317629781,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.13748801170657687,13,360738.085588,2.103225461804658,-1.9027806339917814,"[Decimal('0.44186639044506054'), Decimal('0.33521366856270063')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.4972704774250452'), Decimal('3.2480022822185943'), 50.21884188136946], 'normal': [-0.278118184957463, 0.5079447478614996, -0.815256038503171], 'radius': 2.2595960244278}",0.9957790022301128,360772.512393,4.5191920488556,"{'center': [Decimal('141.78699284343298'), Decimal('159.60681632769143')], 'axes': [43.21952296616406, Decimal('55.813295241257045')], 'angle': -61.61291708231474}","[Decimal('141.78699284343298'), Decimal('159.60681632769143')]",55.813295241257045,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.13952078366638032,13,360738.085588,2.1035934613126583,-1.8995582617353421,"[0.4430843526357281, 0.334971598634619]",pupil.1,1,3d c++
"{'center': [Decimal('-1.4916110981149728'), Decimal('3.2559123391291496'), 50.22184488013468], 'normal': [Decimal('-0.27764657001495696'), 0.5086039192707125, -0.8150057886060689], 'radius': Decimal('2.2713923536476104')}",0.9947835595935713,360772.520793,4.542784707295221,"{'center': [Decimal('141.86024086391058'), 159.6965442709691], 'axes': [43.42463228547191, 56.10155676452816], 'angle': Decimal('-61.690213064856025')}","[Decimal('141.86024086391058'), 159.6965442709691]",56.10155676452816,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.141147697610422,13,360738.085588,2.1043588759701977,-1.8991336882673184,"[Decimal('0.44331325269972055'), Decimal('0.33459773220429545')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5266769608972086'), 3.249572114088694, 50.22990232868197], 'normal': [-0.2805687252468099, 0.5080755671840079, -0.814334334560461], 'radius': 2.266026275099611}",0.995311327345498,360772.529193,4.532052550199222,"{'center': [Decimal('141.43141801884764'), Decimal('159.61535552451787')], 'axes': [43.26756657700838, 55.95993208135711], 'angle': -61.39018857361492}","[Decimal('141.43141801884764'), Decimal('159.61535552451787')]",55.95993208135711,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.14146994673935875,13,360738.085588,2.1037453382024442,-1.9025965227733312,"[Decimal('0.44197318130889884'), Decimal('0.33493601864784217')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5091366378819422'), Decimal('3.2611008240980435'), 50.23107457978125], 'normal': [-0.2791070316622044, 0.5090362930181204, -0.8142366469688548], 'radius': 2.276611622745557}",0.9951602605868821,360772.537593,4.553223245491114,"{'center': [141.6495190420067, Decimal('159.75128057530716')], 'axes': [43.46140034910418, 56.22026140269401], 'angle': -61.57510202721466}","[141.6495190420067, Decimal('159.75128057530716')]",56.22026140269401,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.14232817114807617,13,360738.085588,2.104861126385339,-1.9010279417375047,"[0.4426547470062709, 0.3343696642695535]",pupil.1,1,3d c++
"{'center': [Decimal('-1.4670666423273144'), Decimal('3.2653603049176634'), 50.21941502631733], 'normal': [Decimal('-0.27560119869931876'), 0.5093912497530887, -0.8152082764241816], 'radius': Decimal('2.2835479171920583')}",0.9950223539819194,360772.545993,4.567095834384117,"{'center': [Decimal('142.16350157212375'), Decimal('159.80883017783327')], 'axes': [43.67343623163575, 56.40477018958874], 'angle': -61.92161664246186}","[Decimal('142.16350157212375'), Decimal('159.80883017783327')]",56.40477018958874,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.14389029552394073,13,360738.085588,2.1052735598186816,-1.8968079199210977,"[0.4442609424128867, Decimal('0.33412987425902807')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5152258915661458'), Decimal('3.2338632934101734'), 50.21618499708246], 'normal': [Decimal('-0.27961446946922136'), 0.5067664987941312, -0.8154774455270873], 'radius': Decimal('2.2676750740537495')}",0.9945401007768343,360772.554393,4.535350148107499,"{'center': [Decimal('141.56778969269712'), Decimal('159.43170961611065')], 'axes': [43.39301481694998, 56.01588444124591], 'angle': -61.41326596141574}","[Decimal('141.56778969269712'), Decimal('159.43170961611065')]",56.01588444124591,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.14545010805959713,13,360738.085588,2.102226165304043,-1.901118043885353,"[0.4423993427896785, Decimal('0.33570120993287234')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5016981150632742'), Decimal('3.2585986341945445'), 50.22696449791947], 'normal': [-0.2784871547606487, 0.5088277771928288, -0.8145791537906697], 'radius': 2.281600656468551}",0.9946342316091197,360772.562793,4.563201312937102,"{'center': [141.7406360178463, Decimal('159.72133751826132')], 'axes': [43.58496642762982, 56.34814313031558], 'angle': -61.6226517748272}","[141.7406360178463, Decimal('159.72133751826132')]",56.34814313031558,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.14630317647353897,13,360738.085588,2.1046188933438366,-1.9002177768170603,"[0.4429394875557697, 0.3344944270072445]",pupil.1,1,3d c++
"{'center': [Decimal('-1.4845838774864482'), Decimal('3.2667786682295987'), 50.22624160569989], 'normal': [Decimal('-0.27706096829591326'), 0.5095094466957499, -0.814639394808968], 'radius': Decimal('2.2692058358166305')}",0.9943068669161981,360772.571193,4.538411671633261,"{'center': [Decimal('141.94732682772448'), 159.8276481057347], 'axes': [43.3523425085586, 56.04266492994684], 'angle': -61.79037115692538}","[Decimal('141.94732682772448'), 159.8276481057347]",56.04266492994684,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.14763659817650376,13,360738.085588,2.105410918256164,-1.8986267904096839,"[0.443585396336639, 0.3340514662261054]",pupil.1,1,3d c++
"{'center': [-1.504009921352889, 3.277031489123282, 50.23929438766522], 'normal': [-0.2786798052847833, 0.5103638484368902, -0.8135516629785241], 'radius': 2.255889520669888}",0.9958749627044531,360772.579593,4.511779041339776,"{'center': [Decimal('141.71005809079048'), Decimal('159.94983248292155')], 'axes': [Decimal('43.008981069568556'), 55.69915402305787], 'angle': Decimal('-61.681416959111715')}","[Decimal('141.71005809079048'), Decimal('159.94983248292155')]",55.69915402305787,"{'center': [Decimal('1.8401477420645107'), Decimal('-2.8473346921194005'), Decimal('60.001914343407506')], 'radius': 12.0}","{'center': [179.0142533378245, 90.57848022963972], 'axes': [247.9920876330321, 247.9920876330321], 'angle': 90.0}",0.15023625738829205,13,360738.085588,2.10640416393676,-1.9008162713120014,"[Decimal('0.44284393153372026'), 0.3335423646544935]",pupil.1,1,3d c++
