circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [Decimal('-1.5469080764847307'), Decimal('3.9856576886476676'), 62.31355510467158], 'normal': [Decimal('-0.26294095807397105'), 0.6366544410517975, -0.7249366698244513], 'radius': Decimal('2.8187087781784514')}",0.9973358426337796,359688.413445,5.637417556356903,"{'center': [Decimal('144.83585242293435'), Decimal('159.10848501977378')], 'axes': [38.04876630151759, 56.11780705008156], 'angle': -67.6320665368043}","[Decimal('144.83585242293435'), Decimal('159.10848501977378')]",56.11780705008156,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7902448745448987,6,359663.146241,2.2609483745019774,-1.918747910506941,"[Decimal('0.45261203882166984'), Decimal('0.33704797908427586')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5522376818782462'), Decimal('3.9879788075692355'), 62.31752950479577], 'normal': [-0.263385091856764, 0.6368478676285948, -0.7246054698141022], 'radius': Decimal('2.8508459823863785')}",0.9971482782439053,359688.421845,5.701691964772757,"{'center': [Decimal('144.78923080933484'), Decimal('159.11670288992823')], 'axes': [38.4584240400487, Decimal('56.754663435969505')], 'angle': -67.60244788681258}","[Decimal('144.78923080933484'), Decimal('159.11670288992823')]",56.754663435969505,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7905542501458251,6,359663.146241,2.2611992294663015,-1.9194359205303047,"[Decimal('0.45246634627917137'), 0.3370137379586323]",pupil.1,1,3d c++
"{'center': [-1.523835635568556, 3.986882341124189, 62.30629575289382], 'normal': [Decimal('-0.26101825466428985'), 0.6367564954248409, -0.7255416158059318], 'radius': Decimal('2.8694393610381663')}",0.9981410705362964,359688.438645,5.738878722076333,"{'center': [Decimal('145.07059092650627'), 159.1045926231557], 'axes': [38.78080074063399, 57.13543563167221], 'angle': -67.79181685932805}","[Decimal('145.07059092650627'), 159.1045926231557]",57.13543563167221,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7903908025517548,6,359663.146241,2.261080722361804,-1.9161362572759693,"[0.4533455966453321, 0.3370641974035179]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5374709835250426'), Decimal('3.9989136466846924'), 62.32179296406044], 'normal': [-0.2621545336606637, 0.6377591042215496, -0.724250181542046], 'radius': 2.861311197257207}",0.9976186416917141,359688.447045,5.722622394514414,"{'center': [Decimal('144.93771525131748'), Decimal('159.21830890273216')], 'axes': [Decimal('38.572797035119784'), 56.95935401535575], 'angle': -67.73260869342973}","[Decimal('144.93771525131748'), Decimal('159.21830890273216')]",56.95935401535575,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7902328452262908,6,359663.146241,2.2623817125724828,-1.9180919781684984,"[Decimal('0.45293036016036714'), Decimal('0.33659037957194937')]",pupil.1,1,3d c++
"{'center': [-1.531166691396813, 3.987623330014027, Decimal('62.309587200912574')], 'normal': [Decimal('-0.26162917598331126'), 0.6368182444989942, -0.7252673284710355], 'radius': 2.842222558365464}",0.9980500124821303,359688.455445,5.684445116730928,"{'center': [Decimal('144.99439443605047'), Decimal('159.12087328160135')], 'axes': [38.39160506562483, Decimal('56.589992442693955')], 'angle': -67.74414224758388}","[Decimal('144.99439443605047'), Decimal('159.12087328160135')]",56.589992442693955,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7900616681626227,6,359663.146241,2.2611608078536425,-1.9170022645265823,"[0.4531074826126577, 0.336996361326661]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5441985843619142'), Decimal('3.9777883854359013'), 62.30566891810808], 'normal': [-0.2627151670637364, 0.6359986657841503, -0.7255938520380762], 'radius': Decimal('2.8368937288109635')}",0.9977299079017213,359688.472245,5.673787457621927,"{'center': [144.8639332654104, Decimal('159.02788672256156')], 'axes': [38.34417695377477, 56.48730707659972], 'angle': -67.62857480055025}","[144.8639332654104, Decimal('159.02788672256156')]",56.48730707659972,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7898157544162121,6,359663.146241,2.260098285714499,-1.9181824745163032,"[0.4526997914544075, 0.3373838053226602]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5267851351833448'), Decimal('3.9904645279023994'), Decimal('62.310502939003676')], 'normal': [-0.2612640462988556, 0.6370550109896919, -0.7251910169634432], 'radius': Decimal('2.8669319266675055')}",0.9986569170228796,359688.480645,5.733863853335011,"{'center': [Decimal('145.04189531320753'), 159.138711777668], 'axes': [38.72019234125053, Decimal('57.081629819734836')], 'angle': -67.78168808270517}","[Decimal('145.04189531320753'), 159.138711777668]",57.081629819734836,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7898939939740335,6,359663.146241,2.2614679313834456,-1.9165902731065194,"[Decimal('0.45325592285377353'), 0.3369220342597167]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5163297887207285'), Decimal('3.9943976369983956'), 62.31019847289904], 'normal': [-0.2603927674269709, 0.6373827700810248, -0.7252163891388299], 'radius': Decimal('2.8591328462043912')}",0.9982075799121706,359688.489045,5.7182656924087825,"{'center': [145.143873510832, Decimal('159.18082432072532')], 'axes': [38.61647935851556, 56.92647547255908], 'angle': -67.86341819380289}","[145.143873510832, Decimal('159.18082432072532')]",56.92647547255908,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7897430458954413,6,359663.146241,2.2618932153903746,-1.9155153166324046,"[0.45357460472135, 0.3367465653303111]",pupil.1,1,3d c++
"{'center': [-1.525559375751378, 4.013508887299894, 62.33035825048613], 'normal': [-0.261161899679525, 0.6389753742728164, -0.7235364076732393], 'radius': Decimal('2.8542697272218915')}",0.996934131336421,359688.497445,5.708539454443783,"{'center': [Decimal('145.05600106673668'), Decimal('159.36062434770872')], 'axes': [38.42354915860669, 56.81129762544323], 'angle': -67.85331846429266}","[Decimal('145.05600106673668'), Decimal('159.36062434770872')]",56.81129762544323,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7891974067776641,6,359663.146241,2.2639618346475303,-1.917194410956247,"[Decimal('0.45330000333355214'), 0.3359973985512137]",pupil.1,1,3d c++
"{'center': [Decimal('-1.5298852485646455'), Decimal('3.9855858408061513'), Decimal('62.307336553991334')], 'normal': [Decimal('-0.26152238908063064'), 0.6366484537316711, -0.7254548823811384], 'radius': 2.840034773938222}",0.9978597863284117,359688.505845,5.680069547876444,"{'center': [Decimal('145.00624154785086'), Decimal('159.10281438663375')], 'axes': [Decimal('38.376121671302286'), 56.54841849209595], 'angle': -67.74720276478895}","[Decimal('145.00624154785086'), Decimal('159.10281438663375')]",56.54841849209595,"{'center': [Decimal('1.6083834204029221'), Decimal('-3.6541956039739025'), 71.012795142565], 'radius': 12.0}","{'center': [Decimal('174.04250767270662'), 88.09587244220697], 'axes': [Decimal('209.53970295250275'), Decimal('209.53970295250275')], 'angle': 90.0}",0.7890969333015252,6,359663.146241,2.2609406103744054,-1.9167894746204015,"[Decimal('0.45314450483703395'), Decimal('0.33707160672235936')]",pupil.1,1,3d c++
