circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [Decimal('-3.4091912222425664'), 5.741158613240408, Decimal('54.551783854168775')], 'normal': [-0.2607289077603981, 0.6100129605876932, -0.7482677492536394], 'radius': Decimal('2.7356495143799595')}",0.9997316473648664,361065.06133,5.471299028759919,"{'center': [Decimal('121.51494965008918'), 184.6100821657119], 'axes': [41.56607992151306, 62.22407479520784], 'angle': -66.11855530106578}","[Decimal('121.51494965008918'), 184.6100821657119]",62.22407479520784,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.8433036121136217,1,361021.642225,2.226873273911352,-1.9060836869750069,"[0.3797342176565287, Decimal('0.23079132430953375')]",pupil.1,1,3d c++
"{'center': [Decimal('-3.4149278216786696'), 5.728822222959089, 54.54373960514711], 'normal': [-0.2612069577134067, 0.6089849280642499, -0.7489381033387785], 'radius': 2.697915292977198}",0.9988949740592825,361065.06973,5.395830585954396,"{'center': [Decimal('121.43775515695415'), Decimal('184.49710024272616')], 'axes': [41.04944010646184, 61.37386395942687], 'angle': -66.04249893849651}","[Decimal('121.43775515695415'), Decimal('184.49710024272616')]",61.37386395942687,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.8431995355156707,1,361021.642225,2.22557654114582,-1.9063747380999585,"[0.3794929848654817, Decimal('0.23126208232197432')]",pupil.1,1,3d c++
"{'center': [-3.42642889595293, 5.762668664260586, 54.57539928586553], 'normal': [-0.2621653805695951, 0.6118054648393747, -0.7462997966122435], 'radius': Decimal('2.7425159669145596')}",0.9993012523121448,361065.07813,5.485031933829119,"{'center': [Decimal('121.33736635426663'), Decimal('184.82405432987946')], 'axes': [Decimal('41.494724908039046'), 62.35365574120857], 'angle': -66.0695953531457}","[Decimal('121.33736635426663'), Decimal('184.82405432987946')]",62.35365574120857,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.8432536889694031,1,361021.642225,2.229137393939003,-1.9086171906102534,"[0.3791792698570832, 0.2298997736255023]",pupil.1,1,3d c++
"{'center': [Decimal('-3.4103275033604254'), 5.754537503258394, Decimal('54.563103878119335')], 'normal': [-0.260823597853553, 0.6111278680891921, -0.7473244139244263], 'radius': Decimal('2.7364542237215916')}",0.9991734718365582,361065.08653,5.472908447443183,"{'center': [121.5097064698152, Decimal('184.74843915516652')], 'axes': [Decimal('41.494822004838504'), 62.22957064516612], 'angle': -66.15186617424541}","[121.5097064698152, Decimal('184.74843915516652')]",62.22957064516612,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.8434781716929018,1,361021.642225,2.2282810533168744,-1.9065887998355193,"[0.3797178327181725, Decimal('0.23021483685347277')]",pupil.1,1,3d c++
"{'center': [-3.41268582112071, 5.759948333813432, 54.56835516498598], 'normal': [Decimal('-0.26102012433357674'), 0.6115787706354451, -0.7468868066855391], 'radius': Decimal('2.7217820404562945')}",0.9991817976673445,361065.09493,5.443564080912589,"{'center': [121.4837564256161, 184.810660603395], 'axes': [41.23316480593573, Decimal('61.889630335588734')], 'angle': -66.15268727512063}","[121.4837564256161, 184.810660603395]",61.889630335588734,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.8433722847731806,1,361021.642225,2.2288508367710986,-1.907005580012458,"[0.3796367388300503, Decimal('0.22995558081918743')]",pupil.1,1,3d c++
"{'center': [Decimal('-3.4371331184455567'), Decimal('5.7650505214176135'), 54.58112069207876], 'normal': [-0.2630573991106473, 0.6120039529357937, -0.7458230127611406], 'radius': Decimal('2.7295208829704083')}",0.9988987475281552,361065.10333,5.459041765940817,"{'center': [Decimal('121.21794951432904'), Decimal('184.85082201998682')], 'axes': [41.2546858591863, 62.05143580819377], 'angle': -66.00583581510774}","[Decimal('121.21794951432904'), Decimal('184.85082201998682')]",62.05143580819377,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.843596871909702,1,361021.642225,2.229388348793542,-1.9098811680910448,"[Decimal('0.37880609223227824'), 0.2297882415833883]",pupil.1,1,3d c++
"{'center': [-3.423799228933947, 5.754438581329852, 54.56773606509472], 'normal': [-0.2619462416513465, 0.6111196245951469, -0.7469383983431439], 'radius': Decimal('2.7390888507543676')}",0.9994077944076306,361065.11173,5.478177701508735,"{'center': [Decimal('121.36132021705043'), 184.7411038603576], 'axes': [Decimal('41.499466756809504'), 62.28433302200316], 'angle': -66.06190928445167}","[Decimal('121.36132021705043'), 184.7411038603576]",62.28433302200316,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.8438942465538779,1,361021.642225,2.228270638751102,-1.9080885920128317,"[0.3792541256782826, Decimal('0.23024540058184328')]",pupil.1,1,3d c++
"{'center': [-3.420911296804853, 5.754098117841965, 54.56644529582641], 'normal': [Decimal('-0.26170558064058863'), 0.6110912526378229, -0.7470459624488367], 'radius': Decimal('2.7280705815148734')}",0.9982747751854142,361065.12013,5.456141163029747,"{'center': [Decimal('121.39093061007006'), Decimal('184.74380629288538')], 'axes': [41.34190333037493, 62.03496053529527], 'angle': -66.08008763756082}","[Decimal('121.39093061007006'), Decimal('184.74380629288538')]",62.03496053529527,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.843582915314689,1,361021.642225,2.2282347951709776,-1.9077567191859497,"[Decimal('0.37934665815646895'), Decimal('0.23023414044631096')]",pupil.1,1,3d c++
"{'center': [-3.432957159733946, 5.752281183230576, 54.56918763520214], 'normal': [-0.2627094025513464, 0.6109398414202072, -0.7468174341675259], 'radius': Decimal('2.7253892491221885')}",0.998826867644577,361065.12853,5.450778498244377,"{'center': [Decimal('121.25637016790023'), Decimal('184.72161194781904')], 'axes': [Decimal('41.279955647376426'), 61.97085797853878], 'angle': -65.99443779724221}","[Decimal('121.25637016790023'), Decimal('184.72161194781904')]",61.97085797853878,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.8437131831078637,1,361021.642225,2.2280435272812973,-1.9090488209187417,"[0.3789261567746882, 0.2303266168840873]",pupil.1,1,3d c++
"{'center': [-3.424725865391719, 5.754589758226322, 54.56818477843619], 'normal': [Decimal('-0.26202346135616084'), 0.6111322226698527, -0.746901005564688], 'radius': 2.73554709132795}",0.9993942481141964,361065.136929,5.4710941826559,"{'center': [Decimal('121.35048585208034'), Decimal('184.74398417299236')], 'axes': [41.44229798850834, Decimal('62.203201239070886')], 'angle': -66.05621396336653}","[Decimal('121.35048585208034'), Decimal('184.74398417299236')]",62.203201239070886,"{'center': [Decimal('-0.28044432911778905'), Decimal('-1.5789969138119102'), 63.53099684521245], 'radius': 12.0}","{'center': [157.2631393699573, 104.5905442197204], 'axes': [Decimal('234.21637844364034'), Decimal('234.21637844364034')], 'angle': 90.0}",0.8440296907698541,1,361021.642225,2.2282865547881077,-1.9081962864371529,"[Decimal('0.37922026828775107'), 0.2302333992791985]",pupil.1,1,3d c++
