timestamp,norm_posX,norm_posY,confidence,theta,phi
0.0,0.5036650120032438,0.4747512636720409,0.99916983358651,2.3689165045180878,-1.7954282083345763
8.40000000607688,0.5036934489368072,0.474976092432031,0.999143897699605,2.3679990817322216,-1.795058962994488
16.799999997601844,0.5036395985259547,0.4749884196622992,0.9990526151631078,2.367948746854608,-1.795347294932118
25.200000003678724,0.5035879134936445,0.47491846273056393,0.9991962913962796,2.3682306407319293,-1.7956992270562913
33.59999999520369,0.5034334489279325,0.4748912983664969,0.9988265945474012,2.3683555579917654,-1.7965920094100034
42.00000000128057,0.5035833282618226,0.4749172366368305,0.9991829121803688,2.36821832193593,-1.795717996134706
50.40000000735745,0.5038207096006976,0.4746902092094325,0.9988306248312664,2.3691460820513126,-1.7946084285334292
58.79999999888241,0.5034024848111457,0.4746767907784297,0.9991038721120818,2.3692052943846735,-1.7969556337199124
67.1989999973448,0.5018687897464963,0.4749409336613246,0.9989695782831334,2.3681907907474224,-1.8052920319811714
75.59900000342168,0.5021649483471301,0.4747835891986295,0.9987311548699541,2.368783650177636,-1.8037686278123906
83.99899999494664,0.5016963344672871,0.4748093088814854,0.9988400792724216,2.3687105766436773,-1.8063774787730025
92.39900000102352,0.5020384293377541,0.4746931595219761,0.9990938172003667,2.369176499905972,-1.8045757068660633
100.7990000071004,0.5017318262053736,0.4749759986265266,0.9987104480991775,2.368041049965794,-1.8060193052734812
109.19899999862537,0.501822883078433,0.4745454122578191,0.9992639042685263,2.3698012230508736,-1.805937496006419
117.59900000470225,0.5020128243999057,0.47469000757864277,0.9984534158029467,2.369138515208812,-1.804697715972708
125.99899999622721,0.5019246269363471,0.4744763013313953,0.9988944970577159,2.3700592710374,-1.805424856783189
134.3990000023041,0.5018096286313309,0.4745811703759376,0.9987621253909748,2.3696281239848234,-1.8059632591099763
142.79899999382906,0.50151658770154,0.474217259519945,0.9990185150821062,2.3710955840612478,-1.8079582969613404
151.19899999990594,0.5015970022110292,0.4742838415480668,0.9987344041414528,2.3708167100337025,-1.8074375046912807
159.59799999836832,0.5013622340085427,0.4746272515660088,0.998528599091769,2.369325558124161,-1.808365910066881
167.9980000044452,0.5013362586853989,0.47450426606341245,0.9983562454612533,2.3698670105234743,-1.8086537214695693
176.39799999597017,0.5006936002112409,0.47442406882152643,0.9992597204273049,2.3702048384667576,-1.8123419738747266
184.79800000204705,0.5009597760685396,0.47454388435374983,0.9985248096745664,2.3696701343709794,-1.810705612628901
193.197999993572,0.5010902480567694,0.47436450611899994,0.9977883835727133,2.3703825511866383,-1.8101462119927838
201.5979999996489,0.500811837969928,0.4742849196297828,0.997791532033075,2.3707105721463733,-1.8117899548225211
209.99800000572577,0.500988313759059,0.4742651123919107,0.9973926537699271,2.3707613596728505,-1.8108053007886005
218.39799999725074,0.5007254576186677,0.4743452778093963,0.9981602910746981,2.3704293483119474,-1.8121958587799951
