UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565914535258.0,94477.0,0.0,0.06592,-0.00403,-0.74054,0.66882,0.28693,-938.52014,-89.24638,-5.42536333726982,-5.292606899997709,5.58010457408696
-1565914535253.0,94489.0,5.0,0.06592,-0.00409,-0.74054,0.66876,0.28693,-938.42847,-89.32313,-5.430005941362363,-5.288017001596963,5.580613323109787
-1565914535244.0,94494.0,14.0,0.06592,-0.00409,-0.74054,0.66876,0.28693,-938.42847,-89.32313,-5.430005941362363,-5.288017001596963,5.580613323109787
-1565914535241.0,94494.0,17.0,0.06592,-0.00409,-0.74054,0.66876,0.28693,-938.42847,-89.32313,-5.430005941362363,-5.288017001596963,5.580613323109787
-1565914535235.0,94505.0,23.0,0.06592,-0.00409,-0.74054,0.66876,0.28693,-938.42847,-89.32313,-5.430005941362363,-5.288017001596963,5.580613323109787
-1565914535230.0,94514.0,28.0,0.06592,-0.00409,-0.74054,0.66876,0.28693,-938.42847,-89.32313,-5.430005941362363,-5.288017001596963,5.580613323109787
-1565914535225.0,94514.0,33.0,0.06592,-0.00409,-0.74054,0.66876,0.28693,-938.42847,-89.32313,-5.430005941362363,-5.288017001596963,5.580613323109787
-1565914535219.0,94522.0,39.0,0.06592,-0.00403,-0.74054,0.66876,0.28693,-938.4359,-89.238884,-5.424910203219563,-5.292634726874164,5.580601784650227
-1565914535213.0,94530.0,45.0,0.06586,-0.00403,-0.74054,0.66876,0.28693,-938.5776,-89.176216,-5.4202271561907365,-5.287521369455263,5.580604490699216
-1565914535207.0,94530.0,51.0,0.06586,-0.00397,-0.7406,0.6687,0.28693,-936.9988,-88.93514,-5.414705988009934,-5.292621262256368,5.590820658455684
-1565914535202.0,94539.0,56.0,0.0658,-0.00397,-0.7406,0.6687,0.28693,-937.1399,-88.87253,-5.410023515381604,-5.2875074906562265,5.590823329081232
-1565914535196.0,94545.0,62.0,0.0658,-0.00391,-0.7406,0.6687,0.28693,-937.14734,-88.78841,-5.404927375889216,-5.292124797835625,5.590813440813363
-1565914535190.0,94545.0,68.0,0.0658,-0.00391,-0.7406,0.6687,0.28693,-937.14734,-88.78841,-5.404927375889216,-5.292124797835625,5.590813440813363
-1565914535185.0,94559.0,73.0,0.0658,-0.00385,-0.7406,0.6687,0.28693,-937.15485,-88.70428,-5.399831238320888,-5.296742139481991,5.590804377050219
-1565914535180.0,94562.0,78.0,0.0658,-0.00385,-0.7406,0.6687,0.28693,-937.15485,-88.70428,-5.399831238320888,-5.296742139481991,5.590804377050219
-1565914535174.0,94569.0,84.0,0.0658,-0.00385,-0.7406,0.6687,0.28693,-937.15485,-88.70428,-5.399831238320888,-5.296742139481991,5.590804377050219
-1565914535168.0,94569.0,90.0,0.0658,-0.00378,-0.7406,0.6687,0.28693,-937.1635,-88.60612,-5.3938857467369425,-5.3021290816728746,5.590794844768624
-1565914535163.0,94579.0,95.0,0.0658,-0.00378,-0.7406,0.6687,0.28693,-937.1635,-88.60612,-5.3938857467369425,-5.3021290816728746,5.590794844768624
