UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565848023734.0,1653128.0,0.0,0.01654,-0.01556,-0.80164,0.59741,0.0498,-334.95425,-15.643559,-2.5625922626430433,-0.4541799209074246,16.60257824672898
-1565848023729.0,1653137.0,5.0,0.0166,-0.01556,-0.80157,0.59741,0.0498,-335.18283,-15.679971,-2.566581271454978,-0.45955860715512964,16.59159172733871
-1565848023724.0,1653141.0,10.0,0.0166,-0.0155,-0.80157,0.59747,0.0498,-335.2172,-15.646987,-2.561179889550985,-0.46355965542548894,16.58984589313856
-1565848023717.0,1653149.0,17.0,0.01666,-0.0155,-0.80157,0.59747,0.0498,-335.2118,-15.671871,-2.5652940438375693,-0.46907102731876155,16.589815464471158
-1565848023711.0,1653149.0,23.0,0.01666,-0.01544,-0.80151,0.59753,0.0498,-335.44708,-15.648783,-2.55978704812816,-0.47295835645686607,16.57867987360933
-1565848023707.0,1653158.0,27.0,0.01666,-0.01538,-0.80151,0.59753,0.0498,-335.44778,-15.615081,-2.554272114872848,-0.4770668113059365,16.57850945197906
-1565848023701.0,1653158.0,33.0,0.01666,-0.01538,-0.80145,0.5976,0.04987,-335.68814,-15.625781,-2.5542999797128343,-0.47682888806779045,16.567283435856254
-1565848023695.0,1653165.0,39.0,0.01672,-0.01532,-0.80145,0.59766,0.04987,-335.71725,-15.617691,-2.553015421897943,-0.4863430508352501,16.565512529864392
-1565848023687.0,1653176.0,47.0,0.01672,-0.01526,-0.80145,0.59766,0.04938,-335.718,-15.58397,-2.547500959699245,-0.4904524076004866,16.565343780615592
-1565848023684.0,1653176.0,50.0,0.01672,-0.0152,-0.80145,0.59766,0.04913,-335.7187,-15.550249,-2.5419865273805855,-0.49456176688868153,16.565175821179423
-1565848023679.0,1653185.0,55.0,0.01678,-0.0152,-0.80145,0.59766,0.04889,-335.7133,-15.575175,-2.5461020633988394,-0.5000723387696391,16.56514602557695
-1565848023673.0,1653191.0,61.0,0.01678,-0.01514,-0.80145,0.59766,0.04871,-335.71402,-15.541454,-2.5405876587946605,-0.504181704046713,16.564978973779773
-1565848023666.0,1653191.0,68.0,0.01678,-0.01514,-0.80139,0.59766,0.04871,-335.91547,-15.551306,-2.5404836621088243,-0.504066328799182,16.555586421500976
-1565848023661.0,1653200.0,73.0,0.01678,-0.01514,-0.80139,0.59772,0.04871,-335.94922,-15.552015,-2.5405989239564537,-0.5039622297992897,16.554016337155872
