UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565928882775.0,827073.0,0.0,0.02533,-0.01013,-0.72998,0.68292,0.35333,-1486.799,-73.68346,-2.831526997352299,-1.3262193625517373,3.7822552707465604
-1565928882770.0,827078.0,5.0,0.02539,-0.01007,-0.72998,0.68292,0.35333,-1486.6669,-73.66835,-2.8312141125742394,-1.3359363694604365,3.7821235730353067
-1565928882764.0,827078.0,11.0,0.02539,-0.01001,-0.72998,0.68292,0.35333,-1486.6714,-73.537674,-2.826193072300421,-1.3406330626441691,3.7819972936244994
-1565928882760.0,827088.0,15.0,0.02539,-0.00995,-0.72998,0.68292,0.35333,-1486.676,-73.40698,-2.8211720534359825,-1.3453297648379918,3.7818718369001516
-1565928882755.0,827095.0,20.0,0.02539,-0.00989,-0.73004,0.68286,0.35333,-1482.793,-73.08234,-2.816044584828281,-1.3502691108484917,3.791787873375995
-1565928882748.0,827095.0,27.0,0.02539,-0.00977,-0.72998,0.68292,0.35333,-1486.6896,-73.01493,-2.806109123904317,-1.359419925796123,3.7815004029285717
-1565928882743.0,827105.0,32.0,0.02539,-0.00977,-0.72998,0.68292,0.35333,-1486.6896,-73.01493,-2.806109123904317,-1.359419925796123,3.7815004029285717
-1565928882738.0,827110.0,37.0,0.02539,-0.0097,-0.72998,0.68292,0.35333,-1486.6948,-72.86247,-2.8002513688632713,-1.3648994549953095,3.781357956037226
-1565928882730.0,827110.0,45.0,0.02533,-0.00964,-0.72998,0.68292,0.35333,-1486.836,-72.61612,-2.7905222914754293,-1.3645758024610266,3.7812411222609086
-1565928882726.0,827124.0,49.0,0.02533,-0.00964,-0.72992,0.68298,0.35333,-1490.7368,-72.80903,-2.7906300706077882,-1.3643352982579557,3.7712010625067336
-1565928882718.0,827124.0,57.0,0.02533,-0.00958,-0.72992,0.68298,0.35333,-1490.7413,-72.678,-2.7856095947777915,-1.3690324590513696,3.771080619162092
-1565928882715.0,827133.0,60.0,0.02533,-0.00958,-0.72992,0.68298,0.35333,-1490.7413,-72.678,-2.7856095947777915,-1.3690324590513696,3.771080619162092
-1565928882708.0,827138.0,67.0,0.02533,-0.00952,-0.72992,0.68298,0.35333,-1490.7458,-72.546974,-2.780589139367218,-1.3737296290476444,3.7709609985797385
-1565928882703.0,827147.0,72.0,0.02533,-0.00946,-0.72992,0.68304,0.35333,-1490.8816,-72.4205,-2.775742706514781,-1.3783617472829208,3.770512074447126
-1565928882698.0,827147.0,77.0,0.02533,-0.00946,-0.72992,0.68304,0.35333,-1490.8816,-72.4205,-2.775742706514781,-1.3783617472829208,3.770512074447126
-1565928882691.0,827155.0,84.0,0.02527,-0.00946,-0.72986,0.68304,0.35339,-1494.815,-72.49281,-2.770968794593387,-1.3731679461211024,3.760807069830875
-1565928882686.0,827163.0,89.0,0.02527,-0.00946,-0.72986,0.68304,0.35339,-1494.815,-72.49281,-2.770968794593387,-1.3731679461211024,3.760807069830875
-1565928882680.0,827170.0,95.0,0.02521,-0.00946,-0.72986,0.68304,0.35339,-1494.9502,-72.37634,-2.7662599269664567,-1.3681483621531887,3.7608113374131165
-1565928882675.0,827170.0,100.0,0.02515,-0.00946,-0.72986,0.68311,0.35339,-1495.2416,-72.26526,-2.7617526800127896,-1.3630528846784635,3.760431513856844
