UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565914535262.0,1761731.0,0.0,0.0556,-0.01343,-0.82159,0.56726,0.33228,-261.2603,-23.90413,-4.89873753436896,-4.365819151645336,20.571087290039358
-1565914535257.0,1761731.0,5.0,0.0556,-0.01343,-0.82153,0.56726,0.33228,-261.38596,-23.916924,-4.898645266080717,-4.3654357618363235,20.561853585608375
-1565914535251.0,1761739.0,11.0,0.0556,-0.01337,-0.82153,0.56726,0.33228,-261.38782,-23.889233,-4.892985287779919,-4.369347312455006,20.561815210668115
-1565914535247.0,1761746.0,15.0,0.05554,-0.01331,-0.82153,0.56726,0.33228,-261.39987,-23.843307,-4.883362697977603,-4.3675939869843665,20.561809846299354
-1565914535240.0,1761746.0,22.0,0.05554,-0.01324,-0.82153,0.56732,0.33228,-261.42975,-23.812872,-4.877141035844236,-4.372066180610546,20.55977723958192
-1565914535233.0,1761758.0,29.0,0.05548,-0.01318,-0.82153,0.56732,0.33228,-261.44186,-23.766947,-4.867518261683044,-4.370313262514604,20.559773076011183
-1565914535229.0,1761763.0,33.0,0.05548,-0.01312,-0.82153,0.56732,0.33228,-261.44373,-23.739254,-4.861858378944606,-4.374225252313563,20.559737625476046
-1565914535223.0,1761763.0,39.0,0.05542,-0.01306,-0.82153,0.56732,0.33228,-261.45584,-23.693323,-4.852235821875284,-4.372472329167118,20.55973457511547
-1565914535218.0,1761775.0,44.0,0.05542,-0.01306,-0.82153,0.56732,0.33228,-261.45584,-23.693323,-4.852235821875284,-4.372472329167118,20.55973457511547
-1565914535212.0,1761775.0,50.0,0.05536,-0.013,-0.82153,0.56726,0.33228,-261.4402,-23.645517,-4.842233073746107,-4.370809052237314,20.561721620512785
-1565914535206.0,1761782.0,56.0,0.05536,-0.01294,-0.82159,0.56726,0.33228,-261.31635,-23.605175,-4.836662172968872,-4.3751023705058385,20.5709225508338
-1565914535201.0,1761790.0,61.0,0.05536,-0.01288,-0.82159,0.56726,0.33228,-261.3182,-23.577492,-4.831001960505549,-4.379013971582331,20.570889990708395
-1565914535195.0,1761798.0,67.0,0.05536,-0.01288,-0.82159,0.56726,0.33228,-261.3182,-23.577492,-4.831001960505549,-4.379013971582331,20.570889990708395
-1565914535189.0,1761798.0,73.0,0.05536,-0.01288,-0.82159,0.56726,0.33228,-261.3182,-23.577492,-4.831001960505549,-4.379013971582331,20.570889990708395
-1565914535183.0,1761806.0,79.0,0.05536,-0.01288,-0.82159,0.56726,0.33228,-261.3182,-23.577492,-4.831001960505549,-4.379013971582331,20.570889990708395
-1565914535179.0,1761815.0,83.0,0.05536,-0.01288,-0.82159,0.56726,0.33228,-261.3182,-23.577492,-4.831001960505549,-4.379013971582331,20.570889990708395
-1565914535172.0,1761815.0,90.0,0.05536,-0.01294,-0.82159,0.56726,0.33228,-261.31635,-23.605175,-4.836662172968872,-4.3751023705058385,20.5709225508338
