UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565772933761.0,2145536.0,0.0,0.01569,-0.01819,-0.83014,0.55701,0.01727,-244.01433,-12.588401,-2.7329142222607397,-0.33150201738553303,22.26858495817882
-1565772933756.0,2145536.0,5.0,0.01569,-0.01819,-0.83014,0.55707,0.01727,-244.04066,-12.588898,-2.7330219778586873,-0.331376950065462,22.266422134065962
-1565772933751.0,2145546.0,10.0,0.01569,-0.01813,-0.83014,0.55707,0.01727,-244.04114,-12.562596,-2.727308843085073,-0.33520714605627366,22.266231918758535
-1565772933745.0,2145546.0,16.0,0.01569,-0.01813,-0.83014,0.55707,0.01727,-244.04114,-12.562596,-2.727308843085073,-0.33520714605627366,22.266231918758535
-1565772933739.0,2145554.0,22.0,0.01569,-0.01819,-0.83014,0.55707,0.01727,-244.04066,-12.588898,-2.7330219778586873,-0.331376950065462,22.266422134065962
-1565772933731.0,2145564.0,30.0,0.01569,-0.01819,-0.83008,0.55707,0.01727,-244.15149,-12.59495,-2.732897052788279,-0.3312690717681093,22.257308827991324
-1565772933727.0,2145564.0,34.0,0.01569,-0.01819,-0.83008,0.55713,0.01727,-244.17778,-12.595448,-2.73300480838931,-0.3311440044509783,22.255147102043892
-1565772933721.0,2145575.0,40.0,0.01569,-0.01825,-0.83008,0.55713,0.01727,-244.17728,-12.621759,-2.7387175660790537,-0.32731339749422883,22.255338126514417
-1565772933716.0,2145580.0,45.0,0.01563,-0.01825,-0.83008,0.55713,0.01727,-244.18025,-12.604221,-2.734881047852795,-0.3216060963013101,22.255385649799862
-1565772933711.0,2145580.0,50.0,0.01563,-0.01825,-0.83008,0.55713,0.01727,-244.18025,-12.604221,-2.734881047852795,-0.3216060963013101,22.255385649799862
-1565772933706.0,2145590.0,55.0,0.01563,-0.01831,-0.83008,0.55713,0.01727,-244.17975,-12.630533,-2.7405938388354407,-0.31777549295566976,22.255577593040115
-1565772933701.0,2145595.0,60.0,0.01563,-0.01831,-0.83008,0.55713,0.01727,-244.17975,-12.630533,-2.7405938388354407,-0.31777549295566976,22.255577593040115
-1565772933694.0,2145595.0,67.0,0.01563,-0.01837,-0.83008,0.55713,0.01727,-244.17924,-12.656849,-2.7463066650020997,-0.31394489103043965,22.255770298572997
-1565772933689.0,2145605.0,72.0,0.01563,-0.01837,-0.83008,0.55719,0.01727,-244.20558,-12.657345,-2.746414007142028,-0.3138185863187927,22.25360893138314
-1565772933678.0,2145616.0,83.0,0.01563,-0.01843,-0.83002,0.55719,0.01727,-244.3159,-12.689746,-2.7520002970247224,-0.309880107770839,22.24468896002236
-1565772933677.0,2145620.0,84.0,0.01563,-0.01843,-0.83002,0.55719,0.01727,-244.3159,-12.689746,-2.7520002970247224,-0.309880107770839,22.24468896002236
-1565772933674.0,2145620.0,87.0,0.01563,-0.01843,-0.83002,0.55719,0.01727,-244.3159,-12.689746,-2.7520002970247224,-0.309880107770839,22.24468896002236
-1565772933665.0,2145631.0,96.0,0.01563,-0.01849,-0.83002,0.55725,0.01727,-244.34177,-12.716568,-2.7578201230357684,-0.3059219664952702,22.242722947207554
-1565772933662.0,2145631.0,99.0,0.01563,-0.01849,-0.83002,0.55725,0.01727,-244.34177,-12.716568,-2.7578201230357684,-0.3059219664952702,22.242722947207554
-1565772933656.0,2145640.0,105.0,0.01563,-0.01849,-0.83002,0.55725,0.01727,-244.34177,-12.716568,-2.7578201230357684,-0.3059219664952702,22.242722947207554
-1565772933650.0,2145648.0,111.0,0.01563,-0.01855,-0.82996,0.55725,0.01727,-244.45229,-12.749017,-2.7634052491870627,-0.30198307832899507,22.233803624090072
-1565772933644.0,2145648.0,117.0,0.01563,-0.01855,-0.82996,0.55725,0.01727,-244.45229,-12.749017,-2.7634052491870627,-0.30198307832899507,22.233803624090072
-1565772933639.0,2145657.0,122.0,0.01563,-0.01855,-0.82996,0.55725,0.01727,-244.45229,-12.749017,-2.7634052491870627,-0.30198307832899507,22.233803624090072
-1565772933634.0,2145663.0,127.0,0.01563,-0.01862,-0.82996,0.55731,0.01727,-244.47803,-12.780239,-2.7701767608947905,-0.2973850635035345,22.231872974188107
-1565772933625.0,2145672.0,136.0,0.01563,-0.01868,-0.82996,0.55731,0.01727,-244.47752,-12.806577,-2.775888946517392,-0.2935532312459533,22.232069702430508
-1565772933624.0,2145672.0,137.0,0.01563,-0.01868,-0.82996,0.55731,0.01727,-244.47752,-12.806577,-2.775888946517392,-0.2935532312459533,22.232069702430508
-1565772933616.0,2145679.0,145.0,0.01563,-0.01874,-0.8299,0.55737,0.01727,-244.6145,-12.839575,-2.7815798102876568,-0.2894850865696306,22.220993848163346
-1565772933613.0,2145679.0,148.0,0.01563,-0.01874,-0.8299,0.55737,0.01727,-244.6145,-12.839575,-2.7815798102876568,-0.2894850865696306,22.220993848163346
-1565772933607.0,2145687.0,154.0,0.01569,-0.01874,-0.8299,0.55737,0.01727,-244.6115,-12.857147,-2.7854179901555165,-0.29519113293496546,22.22094511976077
-1565772933600.0,2145695.0,161.0,0.01569,-0.0188,-0.8299,0.55737,0.01727,-244.611,-12.883495,-2.7911298375575884,-0.2913588888962871,22.221143264167054
-1565772933596.0,2145695.0,165.0,0.01569,-0.0188,-0.8299,0.55737,0.01727,-244.611,-12.883495,-2.7911298375575884,-0.2913588888962871,22.221143264167054
-1565772933591.0,2145706.0,170.0,0.01569,-0.0188,-0.8299,0.55737,0.01727,-244.611,-12.883495,-2.7911298375575884,-0.2913588888962871,22.221143264167054
-1565772933579.0,2145706.0,182.0,0.01569,-0.0188,-0.8299,0.55737,0.01727,-244.611,-12.883495,-2.7911298375575884,-0.2913588888962871,22.221143264167054
