UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565833948790.0,353887.0,0.0,0.02655,-0.06183,-0.80389,0.59094,0.01727,-322.1698,-44.502655,-7.518621512716041,1.7414342123321491,17.473928849496147
-1565833948784.0,353896.0,6.0,0.02661,-0.06177,-0.80396,0.59082,0.01727,-321.8772,-44.45969,-7.517234414445469,1.7307763271733105,17.48725089901413
-1565833948776.0,353903.0,14.0,0.02661,-0.06171,-0.80402,0.59076,0.01727,-321.6586,-44.399204,-7.511880055691445,1.7261047789861304,17.49748646740366
-1565833948772.0,353903.0,18.0,0.02667,-0.06158,-0.80408,0.5907,0.01727,-321.43207,-44.32367,-7.504074612766635,1.7111627665710498,17.506716995062973
-1565833948768.0,353912.0,22.0,0.02667,-0.06158,-0.80414,0.59064,0.01727,-321.21304,-44.29608,-7.504312686674191,1.7105557336625912,17.51770849320664
-1565833948762.0,353918.0,28.0,0.02667,-0.06152,-0.8042,0.59058,0.01727,-320.99506,-44.235767,-7.498955830198486,1.705886367282242,17.527948126225198
-1565833948757.0,353918.0,33.0,0.02667,-0.06146,-0.80426,0.59052,0.01727,-320.77747,-44.175533,-7.493598290842086,1.7012178376580236,17.538189045473516
-1565833948752.0,353927.0,38.0,0.02667,-0.0614,-0.80432,0.59039,0.01727,-320.52213,-44.114136,-7.488027868927452,1.6960574143038034,17.550377461361606
-1565833948746.0,353927.0,44.0,0.02661,-0.06134,-0.80438,0.59033,0.01727,-320.31436,-44.031013,-7.478595222469609,1.6969239688124487,17.56074944958695
-1565833948740.0,353942.0,50.0,0.02655,-0.06128,-0.8045,0.59021,0.01727,-319.88962,-43.920773,-7.469399648611152,1.697188034833323,17.58211781964127
-1565833948734.0,353946.0,56.0,0.02655,-0.06122,-0.80457,0.59009,0.01727,-319.6098,-43.855465,-7.4639282879191775,1.6920730088180471,17.595592046141775
-1565833948728.0,353946.0,62.0,0.02649,-0.06116,-0.80463,0.59003,0.01727,-319.40332,-43.772743,-7.454496123407178,1.692945408265544,17.605969032556445
-1565833948723.0,353957.0,67.0,0.02649,-0.0611,-0.80469,0.58997,0.01727,-319.1875,-43.713043,-7.449135217849106,1.6882844074252144,17.61622000106719
-1565833948717.0,353963.0,73.0,0.02643,-0.0611,-0.80475,0.58984,0.01727,-318.94232,-43.661808,-7.445090323778283,1.6927270618874595,17.629300724831523
-1565833948711.0,353971.0,79.0,0.02643,-0.06104,-0.80481,0.58978,0.01727,-318.72714,-43.60227,-7.4397287294902466,1.6880681938997522,17.639554510989413
-1565833948705.0,353971.0,85.0,0.02637,-0.06104,-0.80487,0.58972,0.01727,-318.52063,-43.552437,-7.435895525498428,1.6930028207794152,17.650681555956908
-1565833948701.0,353981.0,89.0,0.02631,-0.06091,-0.80493,0.5896,0.01727,-318.28403,-43.43118,-7.419753286356797,1.6887313710714866,17.661876030550502
-1565833948694.0,353987.0,96.0,0.02625,-0.06091,-0.80499,0.58954,0.01727,-318.07758,-43.38147,-7.4159214058113525,1.6936685446816715,17.67300500322527
-1565833948689.0,353987.0,101.0,0.02625,-0.06085,-0.80505,0.58954,0.01727,-317.8959,-43.32329,-7.4107375683585515,1.68943283869407,17.681582094848622
-1565833948684.0,353996.0,106.0,0.02625,-0.06079,-0.80505,0.58948,0.01727,-317.86447,-43.289776,-7.404959341602179,1.6849595596533693,17.682521684124524
-1565833948678.0,354004.0,112.0,0.02618,-0.06079,-0.80505,0.58948,0.01727,-317.87524,-43.26311,-7.400214045265819,1.6914199992069294,17.6826698652375
-1565833948671.0,354012.0,119.0,0.02618,-0.06073,-0.80511,0.58942,0.01727,-317.66144,-43.204006,-7.394850665084966,1.6867674625506648,17.692930978790145
-1565833948666.0,354012.0,124.0,0.02618,-0.06067,-0.80511,0.58942,0.01727,-317.66248,-43.171562,-7.3892513321911375,1.6827131565744073,17.69219014558601
-1565833948661.0,354012.0,129.0,0.02618,-0.06067,-0.80511,0.58942,0.01727,-317.66248,-43.171562,-7.3892513321911375,1.6827131565744073,17.69219014558601
-1565833948654.0,354024.0,136.0,0.02618,-0.06061,-0.80511,0.58942,0.01727,-317.66357,-43.139114,-7.383652128022747,1.6786588590260978,17.69145008778311
-1565833948648.0,354031.0,142.0,0.02612,-0.06055,-0.80511,0.58942,0.01727,-317.6738,-43.08383,-7.373986126038474,1.6801424714970772,17.69083737338204
-1565833948642.0,354031.0,148.0,0.02612,-0.06049,-0.80511,0.58942,0.01727,-317.67484,-43.051388,-7.368387171101851,1.6760881792820825,17.69009873687139
-1565833948636.0,354041.0,154.0,0.02612,-0.06049,-0.80511,0.58942,0.01727,-317.67484,-43.051388,-7.368387171101851,1.6760881792820825,17.69009873687139
-1565833948632.0,354047.0,158.0,0.02612,-0.06042,-0.80511,0.58942,0.01727,-317.6761,-43.01353,-7.361855219212229,1.6713581823064485,17.689237974418106
-1565833948627.0,354055.0,163.0,0.02612,-0.06042,-0.80511,0.58942,0.01727,-317.6761,-43.01353,-7.361855219212229,1.6713581823064485,17.689237974418106
-1565833948616.0,354064.0,174.0,0.02612,-0.06036,-0.80511,0.58948,0.01727,-317.70953,-42.98214,-7.356434727379459,1.6677190888646187,17.686818411674878
-1565833948615.0,354064.0,175.0,0.02612,-0.06036,-0.80511,0.58948,0.01727,-317.70953,-42.98214,-7.356434727379459,1.6677190888646187,17.686818411674878
-1565833948610.0,354071.0,180.0,0.02612,-0.0603,-0.80511,0.58948,0.01727,-317.7106,-42.949696,-7.350836180297705,1.6636644096052013,17.686082286352928
-1565833948600.0,354081.0,190.0,0.02612,-0.0603,-0.80511,0.58948,0.01727,-317.7106,-42.949696,-7.350836180297705,1.6636644096052013,17.686082286352928
-1565833948598.0,354081.0,192.0,0.02612,-0.0603,-0.80511,0.58948,0.01727,-317.7106,-42.949696,-7.350836180297705,1.6636644096052013,17.686082286352928
-1565833948592.0,354087.0,198.0,0.02618,-0.0603,-0.80511,0.58948,0.01727,-317.70142,-42.972534,-7.3549035463178125,1.6581265544041837,17.68595628146923
-1565833948586.0,354094.0,204.0,0.02618,-0.06036,-0.80511,0.58948,0.01727,-317.70035,-43.004982,-7.360502085638274,1.6621812222861039,17.686692277263987
-1565833948582.0,354094.0,208.0,0.02618,-0.06036,-0.80511,0.58948,0.01727,-317.70035,-43.004982,-7.360502085638274,1.6621812222861039,17.686692277263987
-1565833948574.0,354108.0,216.0,0.02625,-0.06036,-0.80511,0.58948,0.01727,-317.68964,-43.031624,-7.365247441480566,1.655720397572096,17.686545122652404
