UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565833948790.0,1752796.0,0.0,0.03467,-0.08026,-0.77679,0.62366,0.01733,-460.46704,-80.2712,-9.67822754295914,2.6507196929757115,12.704601351503058
-1565833948785.0,1752803.0,5.0,0.03461,-0.08008,-0.77698,0.62347,0.01733,-459.17215,-79.88773,-9.658525107230046,2.6406888283268333,12.735420469838289
-1565833948778.0,1752803.0,12.0,0.03455,-0.0799,-0.77716,0.62323,0.01733,-457.9089,-79.51566,-9.638533504078639,2.6302498634339515,12.765657815905115
-1565833948773.0,1752803.0,17.0,0.03448,-0.07977,-0.77734,0.62311,0.01733,-456.74213,-79.18079,-9.62283833235641,2.625386353475458,12.794413394501845
-1565833948767.0,1752817.0,23.0,0.03442,-0.07959,-0.77747,0.62286,0.01733,-455.78915,-78.8662,-9.602353006231093,2.615074765468146,12.816975535816837
-1565833948761.0,1752824.0,29.0,0.03436,-0.07941,-0.77765,0.62268,0.01733,-454.58646,-78.5011,-9.582588561150242,2.6052159426826087,12.846073579523377
-1565833948756.0,1752831.0,34.0,0.03424,-0.07922,-0.77783,0.6225,0.01733,-453.412,-78.09834,-9.557607645502639,2.600006508094503,12.875138192901204
-1565833948749.0,1752831.0,41.0,0.03412,-0.07892,-0.7782,0.62213,0.01733,-450.9663,-77.41017,-9.523577580945103,2.584493821456751,12.936188333596732
-1565833948744.0,1752842.0,46.0,0.03406,-0.0788,-0.77838,0.62189,0.01733,-449.74146,-77.094,-9.509033586906384,2.5784135652027125,12.967544407961569
-1565833948739.0,1752848.0,51.0,0.03394,-0.07867,-0.7785,0.62177,0.01733,-448.98706,-76.806496,-9.489207911772084,2.578304214366263,12.986980590256294
-1565833948732.0,1752848.0,58.0,0.03387,-0.07855,-0.77869,0.62158,0.01733,-447.75266,-76.479065,-9.474228309925888,2.573546469853363,13.018955571052274
-1565833948727.0,1752856.0,63.0,0.03375,-0.07843,-0.77881,0.6214,0.01733,-446.96072,-76.19912,-9.455085299473748,2.573625136089146,13.039781967131262
-1565833948722.0,1752864.0,68.0,0.03369,-0.07831,-0.77899,0.62122,0.01733,-445.7988,-75.89047,-9.440770232172286,2.5681192683647,13.06997524481882
-1565833948717.0,1752864.0,73.0,0.03357,-0.07819,-0.77911,0.62103,0.01733,-445.00534,-75.61225,-9.421592393765355,2.5681247628187087,13.091024434799294
-1565833948710.0,1752872.0,80.0,0.03351,-0.07806,-0.7793,0.62085,0.01733,-443.7948,-75.28899,-9.406453435380591,2.561884156524652,13.122651275830691
-1565833948706.0,1752881.0,84.0,0.03326,-0.07794,-0.77954,0.62054,0.01733,-442.27307,-74.82069,-9.378592238996879,2.571998897903505,13.165382400614945
