UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565928882778.0,1341567.0,0.0,0.03723,-0.00885,-0.72522,0.68744,0.36407,-1822.9523,-117.129166,-3.673989068941522,-2.3975077112098533,2.985964022772805
-1565928882772.0,1341567.0,6.0,0.03723,-0.00885,-0.72522,0.68744,0.36407,-1822.9523,-117.129166,-3.673989068941522,-2.3975077112098533,2.985964022772805
-1565928882767.0,1341575.0,11.0,0.03723,-0.00885,-0.72528,0.68738,0.36407,-1817.1617,-116.751434,-3.673794172801645,-2.397824811562534,2.9959458180607896
-1565928882762.0,1341583.0,16.0,0.03723,-0.00879,-0.72528,0.68738,0.36407,-1817.1699,-116.59272,-3.668805605563577,-2.402555038183527,2.995837982291988
-1565928882756.0,1341583.0,22.0,0.03723,-0.00879,-0.72528,0.68738,0.36407,-1817.1699,-116.59272,-3.668805605563577,-2.402555038183527,2.995837982291988
-1565928882750.0,1341593.0,28.0,0.03723,-0.00879,-0.72534,0.68732,0.36407,-1811.4121,-116.21762,-3.6686102955282025,-2.402871726814433,3.005820600545462
-1565928882745.0,1341593.0,33.0,0.03723,-0.00879,-0.72534,0.68732,0.36407,-1811.4121,-116.21762,-3.6686102955282025,-2.402871726814433,3.005820600545462
-1565928882738.0,1341602.0,40.0,0.03729,-0.00879,-0.7254,0.68726,0.36407,-1805.3961,-115.97553,-3.6731675345485892,-2.4081802980279052,3.0158008129735805
-1565928882734.0,1341611.0,44.0,0.03729,-0.00879,-0.72546,0.68719,0.36407,-1799.6824,-115.60317,-3.672929131497171,-2.4085074823633197,3.0258288942581117
-1565928882728.0,1341618.0,50.0,0.03729,-0.00879,-0.72552,0.68713,0.36407,-1794.0306,-115.234505,-3.67273340946721,-2.4088245852709087,3.035813979382297
-1565928882722.0,1341618.0,56.0,0.03735,-0.00879,-0.72552,0.68713,0.36407,-1793.7361,-115.36414,-3.677485154175707,-2.4138173142261463,3.0358107758586073
-1565928882716.0,1341626.0,62.0,0.03735,-0.00879,-0.72559,0.68707,0.36407,-1787.2169,-114.93799,-3.677299081129661,-2.4141776692353094,3.047416768618433
-1565928882711.0,1341626.0,67.0,0.03735,-0.00885,-0.72565,0.68701,0.36407,-1781.6349,-114.729614,-3.6820940697364994,-2.409767464502279,3.057510882616455
-1565928882705.0,1341635.0,73.0,0.03735,-0.00885,-0.72565,0.68695,0.36407,-1781.4792,-114.7216,-3.681837573273379,-2.40982836647851,3.0577772501804503
-1565928882700.0,1341642.0,78.0,0.03735,-0.00885,-0.72571,0.68695,0.36407,-1776.0992,-114.3676,-3.6818983495571165,-2.4100853934929534,3.067498219111414
-1565928882694.0,1341651.0,84.0,0.03735,-0.00885,-0.72577,0.68689,0.36407,-1770.5905,-114.00732,-3.6817026292916895,-2.4104033225578814,3.0774863308967895
-1565928882689.0,1341651.0,89.0,0.03735,-0.00885,-0.72577,0.68683,0.36407,-1770.4357,-113.99936,-3.681446132603048,-2.410464224562559,3.077754478865131
-1565928882683.0,1341659.0,95.0,0.03735,-0.00885,-0.72583,0.68683,0.36407,-1765.1156,-113.64926,-3.681506908940221,-2.410721251697069,3.0874752177626448
-1565928882678.0,1341666.0,100.0,0.03735,-0.00885,-0.72589,0.68677,0.36407,-1759.6816,-113.293884,-3.681311188502716,-2.4110391809105276,3.097464879498901
-1565928882672.0,1341666.0,106.0,0.03735,-0.00885,-0.72589,0.68671,0.36407,-1759.5277,-113.28597,-3.6810546915885776,-2.411100082943661,3.0977348086325236
-1565928882666.0,1341678.0,112.0,0.03735,-0.00885,-0.72595,0.68671,0.36407,-1754.2736,-112.94021,-3.68111546797918,-2.4113571101982676,3.1074553158952085
-1565928882660.0,1341678.0,118.0,0.03735,-0.00885,-0.72595,0.68665,0.36407,-1754.1201,-112.93232,-3.6808589709523014,-2.4114180122456306,3.1077261358965984
-1565928882654.0,1341687.0,124.0,0.03729,-0.00885,-0.72601,0.68665,0.36407,-1749.1787,-112.46196,-3.6761712946812066,-2.4066789464964633,3.117449838590815
-1565928882649.0,1341693.0,129.0,0.03729,-0.00891,-0.72601,0.68658,0.36407,-1748.9924,-112.60575,-3.6808661529357534,-2.402025262722979,3.1178749240074097
-1565928882644.0,1341693.0,134.0,0.03729,-0.00891,-0.72601,0.68658,0.36407,-1748.9924,-112.60575,-3.6808661529357534,-2.402025262722979,3.1178749240074097
-1565928882638.0,1341703.0,140.0,0.03723,-0.00891,-0.72607,0.68658,0.36407,-1744.0801,-112.13772,-3.6761794544693625,-2.3972854038124063,3.1275986393328594
-1565928882632.0,1341710.0,146.0,0.03723,-0.00897,-0.72607,0.68652,0.36407,-1743.9197,-112.28242,-3.6809178379301555,-2.392622427589114,3.12798014263781
-1565928882626.0,1341717.0,152.0,0.03723,-0.00897,-0.72614,0.68652,0.36407,-1737.9012,-111.88631,-3.680989704192928,-2.3929213252584907,3.1393202923960786
-1565928882621.0,1341717.0,157.0,0.03717,-0.00903,-0.72614,0.68652,0.36414,-1738.1627,-111.91181,-3.681236867202463,-2.383200148032713,3.139433338965958
-1565928882615.0,1341726.0,163.0,0.03717,-0.00903,-0.72614,0.68646,0.36414,-1738.0107,-111.90404,-3.6809816115959273,-2.383262287487345,3.139707007723615
