UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565680702558.0,2174403.0,0.0,0.03351,-0.00787,-0.7746,0.63153,0.01727,-483.46548,-26.9546,-3.1279222707068874,-2.4056059391329865,11.554845906753087
-1565680702553.0,2174413.0,5.0,0.03345,-0.00793,-0.7746,0.63153,0.01721,-483.483,-26.96415,-3.1288861312456615,-2.39592960817096,11.554917169950812
-1565680702547.0,2174413.0,11.0,0.03345,-0.00793,-0.7746,0.63153,0.01721,-483.483,-26.96415,-3.1288861312456615,-2.39592960817096,11.554917169950812
-1565680702541.0,2174423.0,17.0,0.03345,-0.008,-0.7746,0.63147,0.01721,-483.43475,-27.015785,-3.1348727969696566,-2.390914476563991,11.556056473192257
-1565680702536.0,2174431.0,22.0,0.03345,-0.00806,-0.77466,0.63147,0.01727,-483.02664,-27.037392,-3.14025662698837,-2.3867992175716806,11.565692774828833
-1565680702530.0,2174431.0,28.0,0.03339,-0.00812,-0.77466,0.63147,0.01727,-483.0442,-27.04695,-3.141221400055362,-2.3771230192489146,11.565766905532968
-1565680702524.0,2174440.0,34.0,0.03339,-0.00812,-0.77466,0.63141,0.01721,-482.99826,-27.04497,-3.1409919747983888,-2.377178896341488,11.56683573755437
-1565680702520.0,2174448.0,38.0,0.03333,-0.00818,-0.77466,0.63141,0.01727,-483.01584,-27.054527,-3.1419572389283497,-2.367503178346124,11.566910845536796
-1565680702514.0,2174448.0,44.0,0.03333,-0.00818,-0.77466,0.63141,0.01727,-483.01584,-27.054527,-3.1419572389283497,-2.367503178346124,11.566910845536796
-1565680702509.0,2174455.0,49.0,0.03326,-0.00818,-0.77466,0.63141,0.01721,-483.03885,-27.012114,-3.1368664546547635,-2.3612840189304816,11.566924014143126
-1565680702504.0,2174464.0,54.0,0.03326,-0.00818,-0.77466,0.63147,0.01721,-483.08484,-27.014086,-3.13709498495529,-2.3612277295990824,11.565855176465405
-1565680702498.0,2174464.0,60.0,0.0332,-0.00818,-0.77466,0.63147,0.01727,-483.10406,-26.9777,-3.132731128542454,-2.3558970439023934,11.565866461808284
-1565680702492.0,2174471.0,66.0,0.0332,-0.00818,-0.77466,0.63147,0.01727,-483.10406,-26.9777,-3.132731128542454,-2.3558970439023934,11.565866461808284
-1565680702486.0,2174480.0,72.0,0.0332,-0.00818,-0.77466,0.63147,0.01721,-483.10406,-26.9777,-3.132731128542454,-2.3558970439023934,11.565866461808284
-1565680702481.0,2174487.0,77.0,0.03314,-0.00812,-0.7746,0.63153,0.01721,-483.57785,-26.921581,-3.12321041627314,-2.3546277868792247,11.555171647316826
-1565680702475.0,2174487.0,83.0,0.03308,-0.00812,-0.7746,0.63153,0.01721,-483.59747,-26.885164,-3.1188463111215823,-2.349297539314915,11.555182839973284
-1565680702468.0,2174495.0,90.0,0.03308,-0.00806,-0.7746,0.63159,0.01721,-483.64542,-26.841158,-3.1137451917120655,-2.3535878158575,11.554051738595959
-1565680702463.0,2174495.0,95.0,0.03302,-0.00806,-0.77454,0.63159,0.01721,-484.07242,-26.828915,-3.1093253778278873,-2.348030352677724,11.544489001678059
-1565680702458.0,2174507.0,100.0,0.03302,-0.008,-0.77454,0.63159,0.01721,-484.07437,-26.782904,-3.1039973931021754,-2.3523765014186973,11.544426195088619
-1565680702453.0,2174515.0,105.0,0.03296,-0.00793,-0.77454,0.63165,0.01721,-484.14224,-26.694717,-3.093643562277469,-2.352062611298202,11.543298277058028
-1565680702447.0,2174515.0,111.0,0.03296,-0.00793,-0.77454,0.63165,0.01721,-484.14224,-26.694717,-3.093643562277469,-2.352062611298202,11.543298277058028
-1565680702441.0,2174524.0,117.0,0.03296,-0.00787,-0.77448,0.63165,0.01721,-484.55273,-26.672792,-3.088261533549416,-2.356182377444472,11.533662646126302
-1565680702434.0,2174532.0,124.0,0.0329,-0.00781,-0.77448,0.63171,0.01721,-484.62018,-26.592178,-3.0787954123982146,-2.355145777102353,11.532547461061768
-1565680702430.0,2174539.0,128.0,0.0329,-0.00775,-0.77441,0.63171,0.01721,-485.0992,-26.574125,-3.0734057744348102,-2.3592286455210565,11.521316748606992
-1565680702423.0,2174539.0,135.0,0.0329,-0.00775,-0.77441,0.63177,0.01721,-485.14536,-26.576082,-3.0736318444359907,-2.3591753152430868,11.520252363498614
-1565680702418.0,2174548.0,140.0,0.0329,-0.00769,-0.77441,0.63177,0.01721,-485.14737,-26.529984,-3.068304828926187,-2.3635227374057917,11.520193469520663
-1565680702414.0,2174555.0,144.0,0.0329,-0.00769,-0.77441,0.63177,0.01721,-485.14737,-26.529984,-3.068304828926187,-2.3635227374057917,11.520193469520663
-1565680702406.0,2174555.0,152.0,0.0329,-0.00763,-0.77441,0.63184,0.01721,-485.20303,-26.486172,-3.0632415767239305,-2.367808917530641,11.51889384864539
-1565680702402.0,2174564.0,156.0,0.0329,-0.00757,-0.77435,0.63184,0.01721,-485.6154,-26.464035,-3.0578625668926227,-2.37193045072612,11.509261609389426
-1565680702396.0,2174571.0,162.0,0.03284,-0.00751,-0.77435,0.63184,0.01721,-485.63678,-26.381279,-3.04817014229303,-2.370949784278629,11.509215406918216
-1565680702391.0,2174571.0,167.0,0.03284,-0.00751,-0.77435,0.63184,0.01721,-485.63678,-26.381279,-3.04817014229303,-2.370949784278629,11.509215406918216
-1565680702386.0,2174579.0,172.0,0.03284,-0.00745,-0.77435,0.63184,0.01721,-485.63876,-26.335138,-3.042843589976975,-2.375297725073156,11.50915961914373
-1565680702379.0,2174579.0,179.0,0.03284,-0.00745,-0.77435,0.63184,0.01721,-485.63876,-26.335138,-3.042843589976975,-2.375297725073156,11.50915961914373
-1565680702374.0,2174592.0,184.0,0.03284,-0.00739,-0.77435,0.63184,0.01721,-485.6407,-26.288998,-3.037517047940077,-2.379645679554117,11.50910464009202
-1565680702367.0,2174599.0,191.0,0.03284,-0.00739,-0.77435,0.63184,0.01721,-485.6407,-26.288998,-3.037517047940077,-2.379645679554117,11.50910464009202
-1565680702363.0,2174599.0,195.0,0.03278,-0.00732,-0.77435,0.63184,0.01721,-485.66235,-26.198542,-3.02693700541157,-2.3793896675261372,11.509051570762821
-1565680702357.0,2174607.0,201.0,0.03278,-0.00732,-0.77435,0.63184,0.01721,-485.66235,-26.198542,-3.02693700541157,-2.3793896675261372,11.509051570762821
-1565680702352.0,2174615.0,206.0,0.03278,-0.00732,-0.77435,0.63184,0.01721,-485.66235,-26.198542,-3.02693700541157,-2.3793896675261372,11.509051570762821
-1565680702346.0,2174615.0,212.0,0.03278,-0.00726,-0.77435,0.63184,0.01721,-485.6643,-26.152403,-3.0216104919504665,-2.3837376349106507,11.508998261593817
-1565680702339.0,2174625.0,219.0,0.03278,-0.00726,-0.77435,0.63184,0.01721,-485.6643,-26.152403,-3.0216104919504665,-2.3837376349106507,11.508998261593817
-1565680702335.0,2174633.0,223.0,0.03278,-0.00726,-0.77435,0.63184,0.01721,-485.6643,-26.152403,-3.0216104919504665,-2.3837376349106507,11.508998261593817
