UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565669567449.0,476520.0,0.0,0.04712,-0.00366,-0.80054,0.59741,0.01453,-334.12286,-21.721382,-3.572842022584085,-4.07543807408106,16.40772816211384
-1565669567442.0,476529.0,7.0,0.04718,-0.00372,-0.80054,0.59741,0.01453,-334.10754,-21.77914,-3.5825029495135206,-4.076838234828874,16.407677972336998
-1565669567438.0,476537.0,11.0,0.04718,-0.00372,-0.80048,0.59747,0.01453,-334.3404,-21.79559,-3.5828019309876846,-4.076487384493763,16.396695974981625
-1565669567432.0,476537.0,17.0,0.04718,-0.00378,-0.80048,0.59747,0.01453,-334.33844,-21.829178,-3.5883120043350054,-4.072369074724648,16.396653766673268
-1565669567427.0,476548.0,22.0,0.04718,-0.00378,-0.80048,0.59753,0.01453,-334.372,-21.831158,-3.588636573572858,-4.072343019574046,16.395096322669943
-1565669567421.0,476548.0,28.0,0.04718,-0.00378,-0.80042,0.59753,0.01453,-334.57175,-21.845676,-3.5886105695177895,-4.072017812765291,16.385672178085244
-1565669567416.0,476556.0,33.0,0.04724,-0.00385,-0.80042,0.5976,0.01453,-334.59518,-21.911419,-3.5995690584304203,-4.072698899918282,16.38380081587694
-1565669567410.0,476564.0,39.0,0.04724,-0.00385,-0.80035,0.5976,0.01453,-334.82834,-21.928417,-3.5995381589058204,-4.0723190093169634,16.372805198983315
-1565669567405.0,476564.0,44.0,0.04724,-0.00385,-0.80035,0.59766,0.01453,-334.862,-21.930403,-3.5998631369549803,-4.072292471665232,16.37125011767327
-1565669567400.0,476573.0,49.0,0.04724,-0.00391,-0.80035,0.59766,0.01453,-334.86002,-21.964033,-3.6053723116185803,-4.068172873719409,16.371209658920733
-1565669567393.0,476580.0,56.0,0.0473,-0.00391,-0.80029,0.59772,0.01453,-335.08057,-22.004904,-3.609823242335434,-4.073336608295355,16.36022245406275
-1565669567388.0,476580.0,61.0,0.0473,-0.00397,-0.80029,0.59778,0.01453,-335.1122,-22.04054,-3.6156573967182295,-4.069189226740628,16.358629049850265
-1565669567383.0,476589.0,66.0,0.0473,-0.00397,-0.80023,0.59778,0.01453,-335.3126,-22.055206,-3.6156300864997424,-4.068863194061727,16.349203536793752
-1565669567376.0,476597.0,73.0,0.0473,-0.00397,-0.80023,0.59784,0.01453,-335.34625,-22.057198,-3.615955470104222,-4.068835829379881,16.347650934853775
-1565669567371.0,476605.0,78.0,0.0473,-0.00397,-0.80017,0.59784,0.01453,-335.54718,-22.071901,-3.6159281599036914,-4.06850979684403,16.338224688699114
-1565669567364.0,476605.0,85.0,0.0473,-0.00397,-0.80017,0.5979,0.01453,-335.58084,-22.07389,-3.616253543294225,-4.068482432174191,16.33667316946753
-1565669567360.0,476612.0,89.0,0.0473,-0.00397,-0.80017,0.5979,0.01453,-335.58084,-22.07389,-3.616253543294225,-4.068482432174191,16.33667316946753
-1565669567354.0,476619.0,95.0,0.0473,-0.00397,-0.80011,0.59796,0.01453,-335.8156,-22.090603,-3.616551616288223,-4.068129035123539,16.325695754207374
-1565669567349.0,476619.0,100.0,0.0473,-0.00397,-0.80005,0.59802,0.01453,-336.0506,-22.107323,-3.6168496890862016,-4.067775638227913,16.3147186895891
-1565669567342.0,476619.0,107.0,0.0473,-0.00397,-0.80005,0.59808,0.01453,-336.08432,-22.109316,-3.617175071815189,-4.067748273583012,16.313169621941427
-1565669567337.0,476635.0,112.0,0.0473,-0.00397,-0.79999,0.59808,0.01453,-336.28598,-22.124079,-3.617147761688143,-4.067422241487301,16.303741976128165
-1565669567331.0,476640.0,118.0,0.0473,-0.00397,-0.79999,0.59814,0.01453,-336.3198,-22.126074,-3.6174731442031143,-4.067394876854403,16.302193990934626
-1565669567325.0,476650.0,124.0,0.0473,-0.00397,-0.79999,0.59814,0.01453,-336.3198,-22.126074,-3.6174731442031143,-4.067394876854403,16.302193990934626
-1565669567320.0,476650.0,129.0,0.0473,-0.00397,-0.79993,0.59821,0.01453,-336.56113,-22.143185,-3.617825446755743,-4.067036919510732,16.2909609222382
-1565669567315.0,476658.0,134.0,0.0473,-0.00397,-0.79993,0.59827,0.01453,-336.5949,-22.145184,-3.6181508287840707,-4.067009554890918,16.289414352851537
-1565669567308.0,476665.0,141.0,0.0473,-0.00397,-0.79987,0.59827,0.01453,-336.79706,-22.159977,-3.6181235187158354,-4.066683523094105,16.279986175436008
-1565669567303.0,476665.0,146.0,0.0473,-0.00397,-0.7998,0.59839,0.01453,-337.10098,-22.181269,-3.6187424204080534,-4.066248423642328,16.26589587624288
-1565669567299.0,476674.0,150.0,0.0473,-0.00391,-0.79974,0.59845,0.01453,-337.33957,-22.164274,-3.6135355462689622,-4.0700200592390745,16.254961912853517
-1565669567293.0,476681.0,156.0,0.04724,-0.00391,-0.79974,0.59851,0.01453,-337.3871,-22.141842,-3.6097026331890394,-4.06448061769766,16.253426538175162
-1565669567287.0,476681.0,162.0,0.04724,-0.00385,-0.79968,0.59851,0.01453,-337.5922,-22.12281,-3.6041712182299697,-4.068280436825203,16.244036398342402
-1565669567280.0,476691.0,169.0,0.04724,-0.00385,-0.79962,0.59857,0.01453,-337.82953,-22.139647,-3.60446970795077,-4.067928280577798,16.233063898280548
-1565669567276.0,476697.0,173.0,0.04724,-0.00378,-0.79962,0.59863,0.01453,-337.86578,-22.102125,-3.5983732295340807,-4.072715741570599,16.231570405394393
-1565669567270.0,476703.0,179.0,0.04724,-0.00378,-0.79956,0.59869,0.01453,-338.1031,-22.118937,-3.5986722042882895,-4.0723640658861076,16.220599270382536
-1565669567265.0,476703.0,184.0,0.04718,-0.00372,-0.7995,0.59875,0.01453,-338.35687,-22.077366,-3.5893081120405044,-4.07062864306595,16.209676908233902
-1565669567258.0,476718.0,191.0,0.04718,-0.00372,-0.7995,0.59882,0.01453,-338.39645,-22.079699,-3.58968677496076,-4.070598727957791,16.207882196691102
-1565669567253.0,476718.0,196.0,0.04718,-0.00366,-0.79944,0.59894,0.01453,-338.67044,-22.064583,-3.5848074797293576,-4.074350670198219,16.195417883928002
-1565669567247.0,476725.0,202.0,0.04718,-0.00366,-0.79938,0.59894,0.01453,-338.87506,-22.07942,-3.5847823010340814,-4.074025462577999,16.185985898671206
-1565669567241.0,476734.0,208.0,0.04718,-0.00366,-0.79932,0.599,0.01453,-339.11398,-22.096281,-3.5850816935176444,-4.073675027044537,16.1750173226976
-1565669567236.0,476734.0,213.0,0.04718,-0.0036,-0.79932,0.59906,0.01453,-339.15,-22.064306,-3.5799042521303797,-4.077779075108181,16.173525060498235
-1565669567230.0,476741.0,219.0,0.04718,-0.0036,-0.79926,0.59912,0.01453,-339.38904,-22.081156,-3.5802040603129393,-4.077429051515267,16.1625578621084
-1565669567224.0,476748.0,225.0,0.04718,-0.00354,-0.79926,0.59918,0.01453,-339.42502,-22.04916,-3.575027036923561,-4.0815343594838005,16.161067673025727
-1565669567219.0,476757.0,230.0,0.04718,-0.00354,-0.79919,0.59924,0.01453,-339.69882,-22.068506,-3.5753232018750407,-4.08113054609299,16.148529594959086
-1565669567214.0,476757.0,235.0,0.04712,-0.00354,-0.79913,0.5993,0.01453,-339.95236,-22.06074,-3.5714600009327775,-4.075272575007435,16.137570794442055
-1565669567207.0,476764.0,242.0,0.04712,-0.00348,-0.79907,0.59937,0.01453,-340.20035,-22.043907,-3.566313569532979,-4.0790507322776515,16.126394312542132
-1565669567203.0,476773.0,246.0,0.04712,-0.00348,-0.79907,0.59943,0.01453,-340.23447,-22.045918,-3.566637736467487,-4.079026744796792,16.1248645597763
-1565669567196.0,476773.0,253.0,0.04706,-0.00348,-0.79901,0.59943,0.01453,-340.4546,-22.036106,-3.5624495994556558,-4.073194430646193,16.115436221715825
-1565669567191.0,476780.0,258.0,0.04706,-0.00348,-0.79901,0.59949,0.01453,-340.48868,-22.038113,-3.562773352658934,-4.073170443340053,16.113907548710756
-1565669567185.0,476789.0,264.0,0.04706,-0.00342,-0.79895,0.59955,0.01447,-340.73145,-22.020895,-3.5575737428572305,-4.076954725445511,16.10298851211138
-1565669567180.0,476789.0,269.0,0.04706,-0.00342,-0.79889,0.59961,0.01447,-340.9726,-22.037794,-3.5578739708218112,-4.076606770091588,16.09202549891276
-1565669567174.0,476800.0,275.0,0.04706,-0.00342,-0.79889,0.59967,0.01453,-341.0067,-22.039806,-3.558197726973188,-4.076583196259666,16.090499256992715
-1565669567168.0,476800.0,281.0,0.04712,-0.00336,-0.79883,0.59973,0.01453,-341.2364,-22.04733,-3.557165594499897,-4.085875475404568,16.079576207952158
-1565669567162.0,476808.0,287.0,0.04718,-0.00336,-0.79877,0.59973,0.01453,-341.43,-22.087017,-3.561308818082156,-4.0910566253475675,16.070132621492377
-1565669567157.0,476808.0,292.0,0.04718,-0.00336,-0.79877,0.59979,0.01453,-341.4641,-22.089035,-3.561633404478728,-4.091033464674607,16.06860853060907
-1565669567152.0,476819.0,297.0,0.04724,-0.0033,-0.79871,0.59979,0.01447,-341.66006,-22.09459,-3.5602793335914384,-4.100348245101009,16.05921019918361
-1565669567145.0,476824.0,304.0,0.0473,-0.0033,-0.79871,0.59985,0.01453,-341.6803,-22.121395,-3.564771704316546,-4.105831134472394,16.057680885253504
-1565669567139.0,476832.0,310.0,0.0473,-0.0033,-0.79871,0.59985,0.01453,-341.6803,-22.121395,-3.564771704316546,-4.105831134472394,16.057680885253504
-1565669567135.0,476840.0,314.0,0.04736,-0.0033,-0.79865,0.59991,0.01447,-341.9084,-22.163198,-3.569242307091593,-4.110987598093709,16.046714005805285
-1565669567128.0,476840.0,321.0,0.04742,-0.0033,-0.79865,0.59998,0.01453,-341.93433,-22.190365,-3.573790922997258,-4.11646635569741,16.044932478974232
-1565669567124.0,476850.0,325.0,0.04749,-0.00336,-0.79858,0.59998,0.01453,-342.15906,-22.271107,-3.5841247794117495,-4.118371475880386,16.03386720072639
-1565669567118.0,476856.0,331.0,0.04755,-0.00336,-0.79858,0.60004,0.01447,-342.1793,-22.297956,-3.5886206485131646,-4.123853179514708,16.032340422534574
-1565669567112.0,476856.0,337.0,0.04755,-0.00342,-0.79858,0.60004,0.01453,-342.17725,-22.332184,-3.5941176340851206,-4.119716910015696,16.032294819011227
-1565669567106.0,476864.0,343.0,0.04761,-0.00342,-0.79852,0.60004,0.01453,-342.37167,-22.372149,-3.5982633778099156,-4.124893592134436,16.02284901394357
-1565669567101.0,476874.0,348.0,0.04761,-0.00348,-0.79852,0.60004,0.01453,-342.36966,-22.406395,-3.6037599617429636,-4.120757317222165,16.02280414037864
-1565669567096.0,476874.0,353.0,0.04761,-0.00348,-0.79852,0.60004,0.01453,-342.36966,-22.406395,-3.6037599617429636,-4.120757317222165,16.02280414037864
-1565669567090.0,476885.0,359.0,0.04767,-0.00354,-0.79852,0.6001,0.01453,-342.38766,-22.467503,-3.613753906349966,-4.122101100995126,16.021234067386573
-1565669567085.0,476885.0,364.0,0.04767,-0.0036,-0.79852,0.6001,0.01453,-342.38562,-22.501747,-3.619250492515738,-4.11796442701166,16.021190683666546
-1565669567079.0,476893.0,370.0,0.04767,-0.00366,-0.79852,0.6001,0.01453,-342.38358,-22.535992,-3.6247470737342136,-4.113827774530566,16.021148095466913
-1565669567074.0,476901.0,375.0,0.04773,-0.00372,-0.79852,0.6001,0.01453,-342.36737,-22.59505,-3.634413636268772,-4.1151955351674685,16.02109922595899
-1565669567068.0,476901.0,381.0,0.04773,-0.00378,-0.79846,0.6001,0.01453,-342.57428,-22.644644,-3.639884220315417,-4.110729883263592,16.011618404135206
-1565669567062.0,476910.0,387.0,0.04773,-0.00385,-0.79846,0.60016,0.01453,-342.60617,-22.686666,-3.646624764904426,-4.10587729583522,16.010053391729514
-1565669567058.0,476917.0,391.0,0.04773,-0.00391,-0.79846,0.60016,0.01453,-342.60413,-22.72093,-3.6521209269371555,-4.101740292469054,16.01001406609295
