UDPTimeStamp,PupilTimeStamp,ImuTimeStamp,QuatI,QuatJ,QuatK,QuatReal,QuatRadianAccuracy,pIntersectX,pIntersectZ,angleX,angleY,angleZ
-1565680702555.0,2253410.0,0.0,0.03473,-0.01361,-0.78369,0.62,0.01721,-420.72412,-27.90753,-3.6948561517154537,-2.1524616844118483,13.231309291789628
-1565680702550.0,2253416.0,5.0,0.03473,-0.01367,-0.78375,0.61993,0.01721,-420.3641,-27.924109,-3.70006474465913,-2.1485445581608333,13.242399515677477
-1565680702545.0,2253416.0,10.0,0.03479,-0.01373,-0.78381,0.61987,0.01721,-419.99576,-27.972155,-3.709600840899221,-2.1500055282370356,13.253263547690224
-1565680702539.0,2253423.0,16.0,0.03485,-0.01385,-0.78394,0.61975,0.01721,-419.2252,-28.033203,-3.7244029847904243,-2.1475786862041586,13.276602893388471
-1565680702533.0,2253431.0,22.0,0.03485,-0.01392,-0.784,0.61963,0.01721,-418.83383,-28.054935,-3.7303139061959705,-2.1430352581181435,13.28875340297715
-1565680702526.0,2253439.0,29.0,0.03491,-0.01398,-0.78406,0.61957,0.01721,-418.46768,-28.102682,-3.739850873536443,-2.144502552816264,13.299622490554597
-1565680702522.0,2253439.0,33.0,0.03491,-0.01404,-0.78412,0.61951,0.01721,-418.11807,-28.119349,-3.745103237583448,-2.140576514044389,13.31051475869333
-1565680702517.0,2253448.0,38.0,0.03497,-0.0141,-0.78418,0.61938,0.01721,-417.70615,-28.164886,-3.754360672703907,-2.1421598770733477,13.322836220574658
-1565680702511.0,2253448.0,44.0,0.03497,-0.01416,-0.78424,0.61932,0.01721,-417.3577,-28.181479,-3.7596143350555953,-2.1382363900088643,13.333731940481343
-1565680702505.0,2253455.0,50.0,0.03503,-0.01422,-0.7843,0.61926,0.01721,-416.9939,-28.228964,-3.7691519655625036,-2.1397099411763785,13.344606244106387
-1565680702499.0,2253464.0,56.0,0.0351,-0.0144,-0.78442,0.61908,0.01721,-416.239,-28.33656,-3.789816195502207,-2.1340036908918956,13.367760865956157
-1565680702493.0,2253464.0,62.0,0.03516,-0.01447,-0.78442,0.61902,0.01721,-416.18088,-28.412716,-3.8001549600261053,-2.1345309257051577,13.36914605402798
-1565680702487.0,2253477.0,68.0,0.03516,-0.01459,-0.78448,0.61896,0.01721,-415.83316,-28.469448,-3.8108104973043133,-2.126355194271166,13.380188740603543
-1565680702481.0,2253483.0,74.0,0.03522,-0.01465,-0.78455,0.6189,0.01721,-415.42087,-28.512804,-3.8203662504086044,-2.1278775149432527,13.392657032345099
-1565680702476.0,2253483.0,79.0,0.03522,-0.01471,-0.78461,0.61884,0.01721,-415.07617,-28.529081,-3.8256247913582557,-2.1239628709881884,13.403563625753591
-1565680702470.0,2253492.0,85.0,0.03528,-0.01483,-0.78467,0.61877,0.01721,-414.7073,-28.61598,-3.8405242838148914,-2.1212074254495414,13.414798312978874
-1565680702465.0,2253500.0,90.0,0.03534,-0.01489,-0.78467,0.61871,0.01721,-414.6495,-28.685133,-3.8499622068578296,-2.1224512987759963,13.416169659835077
-1565680702459.0,2253500.0,96.0,0.03534,-0.01495,-0.78473,0.61865,0.01721,-414.3054,-28.701216,-3.855222521606321,-2.118540452673533,13.427081068868958
-1565680702454.0,2253508.0,101.0,0.0354,-0.01514,-0.78479,0.61859,0.01721,-413.9423,-28.835028,-3.8764653907643525,-2.110808587653047,13.438284130920692
-1565680702448.0,2253516.0,107.0,0.03546,-0.01514,-0.78479,0.61853,0.01721,-413.88638,-28.863852,-3.880501214989134,-2.116312245379754,13.439514814182331
-1565680702443.0,2253523.0,112.0,0.03552,-0.0152,-0.78479,0.61853,0.01721,-413.8688,-28.934677,-3.8901813674675676,-2.1174561455883545,13.439636838119625
-1565680702436.0,2253523.0,119.0,0.03558,-0.01526,-0.78485,0.61853,0.01721,-413.55032,-28.982967,-3.8999663946002014,-2.118844844053284,13.449273265062999
-1565680702431.0,2253533.0,124.0,0.03564,-0.01526,-0.78485,0.61847,0.01721,-413.4943,-29.011734,-3.904000848304288,-2.1243497687629405,13.450504791223452
-1565680702426.0,2253539.0,129.0,0.03577,-0.01532,-0.78485,0.61847,0.01721,-413.45813,-29.118162,-3.9186733633313127,-2.1317944507873867,13.450599257681503
-1565680702419.0,2253539.0,136.0,0.03583,-0.01532,-0.78485,0.61841,0.01721,-413.40207,-29.146906,-3.922706384657365,-2.1372998345467704,13.451830906736745
-1565680702414.0,2253549.0,141.0,0.03589,-0.01532,-0.78491,0.61841,0.01721,-413.08572,-29.154821,-3.927090182657796,-2.1429467659221433,13.461320278965161
-1565680702408.0,2253549.0,147.0,0.03595,-0.01538,-0.78491,0.61835,0.01721,-413.0279,-29.223658,-3.9365243426716443,-2.144198156363119,13.462700795483798
-1565680702405.0,2253561.0,150.0,0.03601,-0.01538,-0.78491,0.61835,0.01721,-413.01202,-29.254194,-3.9408027507183383,-2.149598590754757,13.462676158588792
-1565680702398.0,2253561.0,157.0,0.03601,-0.01544,-0.78497,0.61835,0.01721,-412.71085,-29.271633,-3.94631096480115,-2.145591901583683,13.472337857421238
-1565680702393.0,2253569.0,162.0,0.03601,-0.01544,-0.78497,0.61829,0.01721,-412.67072,-29.269794,-3.9460637920031907,-2.1456981336849656,13.473596130499786
-1565680702387.0,2253578.0,168.0,0.03601,-0.01544,-0.78497,0.61829,0.01721,-412.67072,-29.269794,-3.9460637920031907,-2.1456981336849656,13.473596130499786
-1565680702381.0,2253584.0,174.0,0.03601,-0.0155,-0.78497,0.61829,0.01721,-412.66888,-29.309885,-3.9514664657306593,-2.141444107979909,13.473745421212612
-1565680702376.0,2253584.0,179.0,0.03601,-0.0155,-0.78497,0.61829,0.01721,-412.66888,-29.309885,-3.9514664657306593,-2.141444107979909,13.473745421212612
-1565680702371.0,2253592.0,184.0,0.03595,-0.0155,-0.78503,0.61823,0.01721,-412.34546,-29.254862,-3.9470480872662708,-2.136397279685824,13.484542122831499
-1565680702364.0,2253599.0,191.0,0.03595,-0.0155,-0.78503,0.61823,0.01721,-412.34546,-29.254862,-3.9470480872662708,-2.136397279685824,13.484542122831499
-1565680702359.0,2253607.0,196.0,0.03589,-0.0155,-0.78503,0.61816,0.01721,-412.31458,-29.222242,-3.9424831692301705,-2.131120484057247,13.486036514581784
-1565680702353.0,2253607.0,202.0,0.03583,-0.0155,-0.7851,0.61816,0.01721,-411.98224,-29.165424,-3.938330347411966,-2.1260068940808683,13.497159655038331
-1565680702348.0,2253615.0,207.0,0.03577,-0.0155,-0.7851,0.61816,0.01721,-411.99802,-29.134966,-3.934053488641423,-2.120605235350924,13.497184544531194
-1565680702342.0,2253615.0,213.0,0.03571,-0.0155,-0.7851,0.61816,0.01721,-412.01385,-29.104507,-3.9297767162620536,-2.1152035954776798,13.497209434114154
-1565680702336.0,2253624.0,219.0,0.03571,-0.0155,-0.7851,0.6181,0.01721,-411.9738,-29.102686,-3.929531602594765,-2.1153102382939104,13.498470249496137
-1565680702331.0,2253632.0,224.0,0.03564,-0.0155,-0.78516,0.6181,0.01721,-411.69385,-29.044664,-3.9246490161530065,-2.1092535571529187,13.508011436084715
-1565680702324.0,2253632.0,231.0,0.03558,-0.0155,-0.78516,0.6181,0.01721,-411.70966,-29.014223,-3.920372842094044,-2.10385154394259,13.508036344748703
-1565680702320.0,2253646.0,235.0,0.03552,-0.01556,-0.7851,0.6181,0.01721,-412.02188,-29.046247,-3.921393902065768,-2.0939525800759666,13.498699842789634
-1565680702314.0,2253651.0,241.0,0.03546,-0.01563,-0.7851,0.61816,0.01721,-412.07544,-29.06429,-3.9236654442293464,-2.0834821764951683,13.497640996594711
-1565680702307.0,2253651.0,248.0,0.0354,-0.01563,-0.7851,0.61816,0.01721,-412.09103,-29.033808,-3.919389101065309,-2.078080664912874,13.497666095724512
-1565680702302.0,2253661.0,253.0,0.03534,-0.01569,-0.7851,0.61816,0.01721,-412.1051,-29.04338,-3.920516420203659,-2.0684262399583178,13.49784397429039
-1565680702297.0,2253668.0,258.0,0.03528,-0.01569,-0.78503,0.61823,0.01721,-412.5161,-29.0412,-3.9163971153526487,-2.062615663412276,13.485301383043804
-1565680702291.0,2253668.0,264.0,0.03522,-0.01575,-0.78503,0.61829,0.01721,-412.57007,-29.052559,-3.9177653942866435,-2.052852973869332,13.484220972163016
-1565680702286.0,2253676.0,269.0,0.03522,-0.01581,-0.78497,0.61829,0.01721,-412.86777,-29.115181,-3.923060012089405,-2.0483568908515766,13.474863253396293
-1565680702281.0,2253684.0,274.0,0.03516,-0.01587,-0.78497,0.61835,0.01721,-412.92178,-29.126547,-3.924427170697717,-2.0385934627171425,13.473785805060302
-1565680702274.0,2253691.0,281.0,0.03516,-0.01587,-0.78491,0.61841,0.01721,-413.26154,-29.1509,-3.924559571747834,-2.038242384119732,13.46301557816885
-1565680702269.0,2253691.0,286.0,0.0351,-0.01599,-0.78479,0.61853,0.01721,-413.9553,-29.249525,-3.931348968214054,-2.023630275816402,13.44181603250685
-1565680702264.0,2253700.0,291.0,0.0351,-0.01605,-0.78479,0.61859,0.01721,-413.99368,-29.291525,-3.936991458462143,-2.019264508276719,13.440719260734156
-1565680702257.0,2253700.0,298.0,0.0351,-0.01605,-0.78473,0.61865,0.01721,-414.33517,-29.316055,-3.93712220868205,-2.018912608303035,13.429951646678859
-1565680702251.0,2253710.0,304.0,0.0351,-0.01611,-0.78467,0.61871,0.01721,-414.67575,-29.38092,-3.942653739281502,-2.0143041360268557,13.419343673463757
-1565680702247.0,2253716.0,308.0,0.0351,-0.01611,-0.78461,0.61877,0.01721,-415.01846,-29.405575,-3.9427840764200077,-2.013951824341306,13.40857705726252
-1565680702242.0,2253716.0,313.0,0.0351,-0.01617,-0.78455,0.61884,0.01721,-415.36627,-29.47086,-3.9483545472973627,-2.009323586891761,13.397762548185597
-1565680702235.0,2253729.0,320.0,0.0351,-0.01624,-0.78448,0.6189,0.01721,-415.75882,-29.546547,-3.9547654286499667,-2.0039631214089306,13.385599020319205
-1565680702231.0,2253729.0,324.0,0.0351,-0.01624,-0.78442,0.61902,0.01721,-416.1432,-29.573166,-3.9551357732545815,-2.00349819127503,13.373585676991809
-1565680702224.0,2253736.0,331.0,0.0351,-0.0163,-0.78436,0.61908,0.01721,-416.48645,-29.638468,-3.9606639505056083,-1.998885909866497,13.36298420079963
-1565680702219.0,2253745.0,336.0,0.03516,-0.01636,-0.7843,0.61914,0.01721,-416.81406,-29.734695,-3.97047405025735,-1.999668542425909,13.352358120633042
-1565680702214.0,2253751.0,341.0,0.03516,-0.01642,-0.78418,0.61932,0.01721,-417.54532,-29.827147,-3.9763709729453534,-1.9945863908115842,13.329753554512308
-1565680702207.0,2253751.0,348.0,0.03516,-0.01648,-0.78412,0.61938,0.01721,-417.89035,-29.892815,-3.9818967623209813,-1.9899704194070738,13.319157748056455
-1565680702202.0,2253760.0,353.0,0.03522,-0.01654,-0.78406,0.61945,0.01721,-418.22678,-29.98985,-3.99174692243784,-1.9907287167111098,13.308330187149863
-1565680702196.0,2253768.0,359.0,0.03522,-0.0166,-0.784,0.61951,0.01721,-418.5731,-30.055758,-3.9972715364287463,-1.9861106234229686,13.297737263804848
-1565680702192.0,2253768.0,363.0,0.03528,-0.01666,-0.784,0.61957,0.01721,-418.59573,-30.129145,-4.007195560294729,-1.987127638910186,13.296637316016174
-1565680702185.0,2253777.0,370.0,0.03534,-0.01672,-0.78394,0.61963,0.01721,-418.926,-30.226177,-4.017005785549811,-1.9879007031883213,13.286021178849424
-1565680702181.0,2253784.0,374.0,0.0354,-0.01678,-0.78387,0.61969,0.01721,-419.3087,-30.32736,-4.026796943896364,-1.9886315268572246,13.273819898591867
-1565680702175.0,2253784.0,380.0,0.03546,-0.01685,-0.78381,0.61975,0.01721,-419.63977,-30.431492,-4.037506563515282,-1.9886906114734206,13.263234441160549
-1565680702169.0,2253791.0,386.0,0.03552,-0.01697,-0.78375,0.61981,0.01721,-419.96994,-30.569717,-4.052711944110312,-1.9851945211563353,13.252792946867956
-1565680702163.0,2253801.0,392.0,0.03558,-0.01709,-0.78369,0.61987,0.01721,-420.3007,-30.70816,-4.067916729682188,-1.981695961574627,13.242355034203413
-1565680702158.0,2253801.0,397.0,0.03564,-0.01715,-0.78369,0.61993,0.01721,-420.3231,-30.78182,-4.0778443897723085,-1.9827049939965165,13.241266264396018
-1565680702152.0,2253801.0,403.0,0.03571,-0.01721,-0.78363,0.61993,0.01721,-420.61218,-30.883055,-4.088124765363183,-1.984484509857376,13.231889086089438
-1565680702146.0,2253817.0,409.0,0.03577,-0.01733,-0.78363,0.62,0.01721,-420.63947,-30.997839,-4.103488787311443,-1.981206729785599,13.230772396960944
-1565680702141.0,2253821.0,414.0,0.03583,-0.0174,-0.78357,0.62,0.01721,-420.93192,-31.100952,-4.113952460198494,-1.9813750508216703,13.221430976524957
-1565680702135.0,2253829.0,420.0,0.03583,-0.01746,-0.78357,0.62006,0.01721,-420.9709,-31.143602,-4.1195922742214695,-1.9769895825184731,13.220375203164508
-1565680702130.0,2253836.0,425.0,0.03589,-0.01752,-0.78351,0.62006,0.01721,-421.26315,-31.240036,-4.129156242254158,-1.977867555839144,13.211005458468563
-1565680702124.0,2253836.0,431.0,0.03601,-0.01764,-0.78351,0.62012,0.01721,-421.26703,-31.385805,-4.148771273319161,-1.9799951398787925,13.210076281822609
-1565680702118.0,2253844.0,437.0,0.03607,-0.0177,-0.78345,0.62012,0.01721,-421.56024,-31.482521,-4.158334404728063,-1.9808710509094183,13.200708144503835
-1565680702113.0,2253852.0,442.0,0.03613,-0.01782,-0.78345,0.62018,0.01721,-421.5804,-31.597218,-4.173659959614694,-1.9776059249694857,13.199811835741983
-1565680702106.0,2253852.0,449.0,0.03613,-0.01782,-0.78339,0.62018,0.01721,-421.89288,-31.622133,-4.173537690413507,-1.977357365362135,13.19029104252644
-1565680702102.0,2253862.0,453.0,0.03619,-0.01788,-0.78339,0.62024,0.01721,-421.91516,-31.69606,-4.18347047158926,-1.978357176486249,13.189215627555669
-1565680702096.0,2253868.0,459.0,0.03625,-0.01794,-0.78333,0.62024,0.01721,-422.2089,-31.793121,-4.193032395840267,-1.9792301972202764,13.179849391587311
-1565680702090.0,2253868.0,465.0,0.03625,-0.01801,-0.78333,0.6203,0.01721,-422.2476,-31.842726,-4.199572523490639,-1.974128134793722,13.17883528103286
-1565680702085.0,2253876.0,470.0,0.03632,-0.01807,-0.78333,0.6203,0.01721,-422.22577,-31.919985,-4.209973143289222,-1.9761478765409652,13.178987030988424
-1565680702080.0,2253884.0,475.0,0.03638,-0.01813,-0.78326,0.62036,0.01721,-422.61353,-32.023422,-4.219762964980405,-1.976852736042235,13.166808003429352
-1565680702074.0,2253884.0,481.0,0.03644,-0.01819,-0.7832,0.62042,0.01721,-422.949,-32.122772,-4.229573580932973,-1.9775975891983062,13.156217069415533
-1565680702069.0,2253897.0,486.0,0.0365,-0.01825,-0.78314,0.62048,0.01721,-423.28558,-32.222324,-4.239384328307622,-1.9783407915861382,13.145627395949958
-1565680702063.0,2253897.0,492.0,0.03656,-0.01825,-0.78314,0.62054,0.01721,-423.30933,-32.255466,-4.243929298686705,-1.9836029326976645,13.144373607286582
-1565680702058.0,2253904.0,497.0,0.03662,-0.01831,-0.78308,0.62054,0.01721,-423.60498,-32.353256,-4.253489855266391,-1.9844696269469215,13.135010357290795
-1565680702052.0,2253913.0,503.0,0.03662,-0.01837,-0.78308,0.62061,0.01721,-423.65088,-32.396507,-4.259174120211625,-1.9800531119842202,13.133770644555653
-1565680702047.0,2253919.0,508.0,0.03668,-0.01837,-0.78302,0.62067,0.01721,-423.98987,-32.45534,-4.2635949604009165,-1.9850616756490806,13.122996153259848
-1565680702040.0,2253919.0,515.0,0.03674,-0.01843,-0.78296,0.62067,0.01721,-424.2865,-32.55343,-4.273155032456112,-1.9859258252015293,13.11363347958698
-1565680702036.0,2253919.0,519.0,0.03674,-0.01843,-0.78296,0.62073,0.01721,-424.32755,-32.555355,-4.273407087238131,-1.9857990337055935,13.112411412911143
-1565680702031.0,2253933.0,524.0,0.0368,-0.01849,-0.7829,0.62079,0.01721,-424.66574,-32.65553,-4.283219346703439,-1.9865347409803589,13.10182793706575
-1565680702024.0,2253941.0,531.0,0.03687,-0.01849,-0.78284,0.62085,0.01721,-425.003,-32.719906,-4.288358310225777,-1.9924376330489009,13.09105016110378
-1565680702020.0,2253941.0,535.0,0.03687,-0.01855,-0.78278,0.62091,0.01721,-425.35965,-32.78899,-4.293873621517555,-1.9877851368092336,13.080497318362347
-1565680702013.0,2253950.0,542.0,0.03693,-0.01855,-0.78278,0.62097,0.01721,-425.38336,-32.82231,-4.298424644052631,-1.9930427674212652,13.07924973202637
-1565680702008.0,2253958.0,547.0,0.03693,-0.01862,-0.78271,0.62097,0.01721,-425.7518,-32.900776,-4.304563084570977,-1.9877622964265076,13.068361420912893
-1565680702002.0,2253963.0,553.0,0.03699,-0.01862,-0.78271,0.62103,0.01721,-425.7753,-32.934116,-4.309115023829532,-1.993018963813967,13.06711492904438
-1565680701996.0,2253968.0,559.0,0.03699,-0.01862,-0.78265,0.62109,0.01721,-426.13495,-32.962246,-4.309241045813366,-1.9926363862305803,13.056373377520359
-1565680701990.0,2253968.0,565.0,0.03699,-0.01868,-0.78265,0.62109,0.01721,-426.133,-33.00347,-4.314629452775896,-1.988363507690388,13.056565862540396
-1565680701985.0,2253980.0,570.0,0.03705,-0.01868,-0.78259,0.62115,0.01721,-426.47568,-33.063137,-4.319054571982243,-1.9933644601363127,13.045795848235898
-1565680701979.0,2253987.0,576.0,0.03705,-0.01868,-0.78259,0.62115,0.01721,-426.47568,-33.063137,-4.319054571982243,-1.9933644601363127,13.045795848235898
-1565680701973.0,2253987.0,582.0,0.03705,-0.01868,-0.78253,0.62122,0.01721,-426.84314,-33.091724,-4.3192229535788496,-1.9929596382546926,13.034852974612207
-1565680701967.0,2253995.0,588.0,0.03705,-0.01874,-0.78253,0.62122,0.01721,-426.84122,-33.133007,-4.324610574935336,-1.9886858645237777,13.035046290372577
-1565680701962.0,2254004.0,593.0,0.03705,-0.01874,-0.78253,0.62122,0.01721,-426.84122,-33.133007,-4.324610574935336,-1.9886858645237777,13.035046290372577
-1565680701956.0,2254004.0,599.0,0.03705,-0.01874,-0.78253,0.62122,0.01721,-426.84122,-33.133007,-4.324610574935336,-1.9886858645237777,13.035046290372577
-1565680701951.0,2254011.0,604.0,0.03705,-0.01874,-0.78253,0.62122,0.01721,-426.84122,-33.133007,-4.324610574935336,-1.9886858645237777,13.035046290372577
-1565680701946.0,2254020.0,609.0,0.03699,-0.01874,-0.78253,0.62122,0.01721,-426.85873,-33.10152,-4.320310578715087,-1.9833023508364196,13.035075369256646
-1565680701940.0,2254020.0,615.0,0.03699,-0.01874,-0.78253,0.62122,0.01721,-426.85873,-33.10152,-4.320310578715087,-1.9833023508364196,13.035075369256646
-1565680701935.0,2254027.0,620.0,0.03699,-0.0188,-0.78253,0.62122,0.01721,-426.8568,-33.142807,-4.325698228023214,-1.9790286020843018,13.035269580609963
-1565680701929.0,2254036.0,626.0,0.03693,-0.0188,-0.78253,0.62122,0.01721,-426.87454,-33.11133,-4.321398315552146,-1.9736451197851494,13.035298752995445
-1565680701924.0,2254036.0,631.0,0.03693,-0.0188,-0.78253,0.62122,0.01721,-426.87454,-33.11133,-4.321398315552146,-1.9736451197851494,13.035298752995445
-1565680701918.0,2254045.0,637.0,0.03693,-0.0188,-0.78253,0.62122,0.01721,-426.87454,-33.11133,-4.321398315552146,-1.9736451197851494,13.035298752995445
-1565680701913.0,2254052.0,642.0,0.03687,-0.01886,-0.78253,0.62122,0.01721,-426.89017,-33.121128,-4.322486164181063,-1.963987944825547,13.035523125826472
-1565680701907.0,2254052.0,648.0,0.03687,-0.01886,-0.78253,0.62122,0.01721,-426.89017,-33.121128,-4.322486164181063,-1.963987944825547,13.035523125826472
-1565680701901.0,2254063.0,654.0,0.03687,-0.01886,-0.78253,0.62122,0.01721,-426.89017,-33.121128,-4.322486164181063,-1.963987944825547,13.035523125826472
-1565680701896.0,2254063.0,659.0,0.0368,-0.01892,-0.78259,0.62122,0.01721,-426.5894,-33.099358,-4.322987298886991,-1.9536867560033635,13.045278308523308
-1565680701891.0,2254071.0,664.0,0.0368,-0.01892,-0.78259,0.62115,0.01721,-426.5413,-33.097095,-4.3226927796077215,-1.953838609341759,13.046696113787462
-1565680701885.0,2254081.0,670.0,0.0368,-0.01892,-0.78259,0.62115,0.01721,-426.5413,-33.097095,-4.3226927796077215,-1.953838609341759,13.046696113787462
-1565680701880.0,2254081.0,675.0,0.03674,-0.01898,-0.78259,0.62115,0.01721,-426.55685,-33.106888,-4.3237817589583125,-1.9441816173575956,13.046922444463476
-1565680701874.0,2254087.0,681.0,0.03674,-0.01904,-0.78259,0.62115,0.01721,-426.55493,-33.14815,-4.329169934028844,-1.9399084501076447,13.047120193745812
-1565680701869.0,2254096.0,686.0,0.03668,-0.01904,-0.78259,0.62122,0.01721,-426.62064,-33.118942,-4.325164405033609,-1.934371865905565,13.04573191943581
-1565680701862.0,2254103.0,693.0,0.03668,-0.01904,-0.78253,0.62122,0.01721,-426.9401,-33.145283,-4.325033794031867,-1.9341195290260949,13.036207103272588
-1565680701857.0,2254103.0,698.0,0.03668,-0.0191,-0.78253,0.62122,0.01721,-426.93817,-33.18658,-4.330421584797433,-1.9298459055983184,13.036405808049878
-1565680701851.0,2254112.0,704.0,0.03662,-0.0191,-0.78253,0.62122,0.01721,-426.9555,-33.155064,-4.326122104609897,-1.924462580775236,13.036435448040635
-1565680701846.0,2254119.0,709.0,0.03662,-0.0191,-0.78253,0.62128,0.01721,-426.99686,-33.156998,-4.3263733094485985,-1.9243311847422366,13.035221201400844
