imu_packets,1180
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1582184599.3925319,0.00757,0.02588,0.96136,0.27386,0.2656
1582184599.397815,0.00751,0.02588,0.96136,0.27386,0.2656
1582184599.403959,0.00751,0.02588,0.96136,0.27393,0.2656
1582184599.4095879,0.00751,0.02588,0.96136,0.27399,0.2656
1582184599.414603,0.00745,0.02588,0.96136,0.27405,0.2656
1582184599.419919,0.00739,0.02588,0.96130,0.27405,0.2656
1582184599.424881,0.00739,0.02588,0.96130,0.27411,0.2656
1582184599.4317608,0.00732,0.02582,0.96130,0.27423,0.2656
1582184599.436908,0.00720,0.02582,0.96124,0.27435,0.2656
1582184599.442057,0.00714,0.02576,0.96124,0.27441,0.2656
1582184599.448569,0.00708,0.02576,0.96118,0.27454,0.2656
1582184599.4535942,0.00702,0.02570,0.96118,0.27460,0.2656
1582184599.458773,0.00696,0.02570,0.96118,0.27466,0.2656
1582184599.464243,0.00696,0.02563,0.96118,0.27472,0.2656
1582184599.4718468,0.00690,0.02557,0.96112,0.27484,0.2656
1582184599.4750369,0.00684,0.02557,0.96112,0.27490,0.2656
1582184599.480451,0.00677,0.02551,0.96112,0.27496,0.2656
1582184599.486017,0.00677,0.02551,0.96106,0.27502,0.2656
1582184599.491619,0.00665,0.02545,0.96100,0.27521,0.2656
1582184599.49648,0.00659,0.02539,0.96100,0.27533,0.2656
1582184599.5035021,0.00659,0.02533,0.96100,0.27539,0.2656
1582184599.5079098,0.00653,0.02533,0.96094,0.27545,0.2656
1582184599.513937,0.00647,0.02527,0.96094,0.27557,0.2656
1582184599.519062,0.00641,0.02521,0.96094,0.27563,0.2656
1582184599.524628,0.00641,0.02521,0.96088,0.27570,0.2656
1582184599.529939,0.00635,0.02515,0.96088,0.27576,0.2656
1582184599.5362072,0.00629,0.02515,0.96088,0.27582,0.2656
1582184599.540956,0.00623,0.02509,0.96082,0.27594,0.2656
1582184599.546261,0.00616,0.02509,0.96082,0.27600,0.2656
1582184599.5516531,0.00610,0.02509,0.96082,0.27606,0.2656
1582184599.5575209,0.00610,0.02509,0.96082,0.27606,0.2656
1582184599.5631628,0.00604,0.02509,0.96075,0.27612,0.2656
1582184599.569429,0.00598,0.02502,0.96075,0.27618,0.2656
1582184599.574398,0.00598,0.02502,0.96075,0.27618,0.2656
1582184599.5795252,0.00592,0.02502,0.96075,0.27618,0.2656
1582184599.584845,0.00592,0.02502,0.96075,0.27625,0.2656
1582184599.5904808,0.00586,0.02502,0.96075,0.27625,0.2656
1582184599.596857,0.00586,0.02502,0.96075,0.27625,0.2656
1582184599.603561,0.00580,0.02496,0.96075,0.27631,0.2656
1582184599.6071749,0.00580,0.02496,0.96075,0.27631,0.2656
1582184599.6152089,0.00580,0.02496,0.96069,0.27631,0.2656
1582184599.619068,0.00580,0.02490,0.96069,0.27637,0.2657
1582184599.6255171,0.00580,0.02490,0.96069,0.27637,0.2657
1582184599.62977,0.00580,0.02490,0.96069,0.27637,0.2657
1582184599.634735,0.00580,0.02484,0.96069,0.27637,0.2657
1582184599.640139,0.00574,0.02484,0.96069,0.27643,0.2657
1582184599.646304,0.00574,0.02478,0.96069,0.27643,0.2657
1582184599.652482,0.00574,0.02478,0.96069,0.27643,0.2657
1582184599.6563148,0.00574,0.02478,0.96069,0.27643,0.2657
1582184599.662567,0.00568,0.02472,0.96069,0.27643,0.2657
1582184599.6693141,0.00568,0.02472,0.96069,0.27643,0.2657
1582184599.6738749,0.00568,0.02472,0.96069,0.27637,0.2657
1582184599.6791701,0.00568,0.02472,0.96069,0.27637,0.2657
1582184599.685596,0.00562,0.02478,0.96069,0.27637,0.2657
1582184599.6899462,0.00562,0.02478,0.96075,0.27637,0.2657
1582184599.695939,0.00562,0.02478,0.96075,0.27631,0.2657
1582184599.7016509,0.00562,0.02478,0.96075,0.27631,0.2657
1582184599.7067468,0.00562,0.02484,0.96075,0.27625,0.2657
1582184599.712289,0.00555,0.02484,0.96075,0.27625,0.2657
