imu_packets,1170
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1582185110.3417978,-0.01593,0.03143,0.96198,0.27075,0.3980
1582185110.3452349,-0.01593,0.03149,0.96198,0.27075,0.3980
1582185110.351167,-0.01593,0.03156,0.96204,0.27075,0.3980
1582185110.358538,-0.01593,0.03162,0.96204,0.27069,0.3980
1582185110.361769,-0.01593,0.03174,0.96198,0.27069,0.3980
1582185110.368712,-0.01599,0.03180,0.96198,0.27069,0.3980
1582185110.373626,-0.01599,0.03186,0.96198,0.27075,0.3980
1582185110.379455,-0.01599,0.03198,0.96198,0.27075,0.3980
1582185110.385707,-0.01599,0.03204,0.96198,0.27081,0.3980
1582185110.3937652,-0.01605,0.03210,0.96198,0.27081,0.3980
1582185110.395913,-0.01605,0.03217,0.96191,0.27087,0.3980
1582185110.40314,-0.01605,0.03223,0.96191,0.27094,0.3980
1582185110.407006,-0.01605,0.03229,0.96191,0.27094,0.3980
1582185110.412677,-0.01605,0.03247,0.96191,0.27106,0.3980
1582185110.417996,-0.01605,0.03253,0.96185,0.27106,0.3980
1582185110.425048,-0.01605,0.03259,0.96185,0.27112,0.3980
1582185110.43057,-0.01605,0.03265,0.96185,0.27118,0.3980
1582185110.435951,-0.01611,0.03271,0.96185,0.27124,0.3980
1582185110.441269,-0.01617,0.03271,0.96179,0.27130,0.3980
1582185110.446538,-0.01617,0.03278,0.96179,0.27130,0.3980
1582185110.4513059,-0.01624,0.03284,0.96179,0.27136,0.3980
1582185110.458048,-0.01630,0.03284,0.96173,0.27142,0.3980
1582185110.4623628,-0.01642,0.03296,0.96173,0.27148,0.3980
1582185110.469086,-0.01648,0.03296,0.96173,0.27155,0.3980
1582185110.473983,-0.01654,0.03302,0.96173,0.27155,0.3980
1582185110.480795,-0.01660,0.03308,0.96173,0.27161,0.3980
1582185110.4862342,-0.01666,0.03308,0.96167,0.27161,0.3980
1582185110.491756,-0.01672,0.03314,0.96167,0.27161,0.3980
1582185110.496557,-0.01678,0.03314,0.96167,0.27161,0.3980
1582185110.502248,-0.01685,0.03320,0.96167,0.27161,0.3980
1582185110.507104,-0.01685,0.03320,0.96167,0.27161,0.3980
1582185110.512664,-0.01697,0.03320,0.96173,0.27155,0.3980
1582185110.5175512,-0.01703,0.03320,0.96173,0.27148,0.3980
1582185110.5232692,-0.01703,0.03320,0.96173,0.27142,0.3980
1582185110.529228,-0.01709,0.03320,0.96173,0.27136,0.3980
1582185110.534315,-0.01715,0.03314,0.96179,0.27130,0.3980
1582185110.541674,-0.01715,0.03314,0.96179,0.27124,0.3980
1582185110.5453691,-0.01721,0.03314,0.96179,0.27118,0.3980
1582185110.55185,-0.01727,0.03308,0.96185,0.27106,0.3980
1582185110.5567172,-0.01733,0.03302,0.96185,0.27094,0.3980
1582185110.563187,-0.01740,0.03296,0.96191,0.27087,0.3980
1582185110.5685172,-0.01758,0.03284,0.96198,0.27057,0.3980
1582185110.573455,-0.01764,0.03271,0.96204,0.27045,0.3980
1582185110.582489,-0.01776,0.03265,0.96204,0.27026,0.3980
1582185110.586037,-0.01788,0.03265,0.96210,0.27014,0.3980
1582185110.590606,-0.01794,0.03259,0.96216,0.26996,0.3980
1582185110.596001,-0.01813,0.03253,0.96222,0.26978,0.3980
1582185110.602091,-0.01825,0.03253,0.96228,0.26959,0.3980
1582185110.6086788,-0.01855,0.03253,0.96234,0.26923,0.3980
1582185110.6124501,-0.01868,0.03253,0.96240,0.26904,0.3980
1582185110.618082,-0.01880,0.03253,0.96246,0.26886,0.3980
1582185110.625181,-0.01892,0.03253,0.96246,0.26868,0.3980
1582185110.630408,-0.01904,0.03259,0.96252,0.26849,0.3980
1582185110.636609,-0.01917,0.03259,0.96259,0.26831,0.3980
1582185110.640509,-0.01929,0.03259,0.96265,0.26813,0.3980
1582185110.645756,-0.01941,0.03265,0.96271,0.26794,0.3980
1582185110.651049,-0.01953,0.03265,0.96271,0.26782,0.3980
1582185110.6574771,-0.01965,0.03265,0.96277,0.26764,0.3980
1582185110.662272,-0.01984,0.03265,0.96283,0.26733,0.3980
1582185110.667815,-0.01996,0.03265,0.96289,0.26721,0.3980
1582185110.6737149,-0.02002,0.03265,0.96295,0.26703,0.3980
1582185110.679085,-0.02014,0.03271,0.96295,0.26691,0.3980
1582185110.684781,-0.02020,0.03278,0.96301,0.26678,0.3980
1582185110.689985,-0.02026,0.03284,0.96301,0.26660,0.3980
1582185110.6953979,-0.02032,0.03290,0.96307,0.26648,0.3980
1582185110.7016928,-0.02039,0.03302,0.96313,0.26630,0.3980
1582185110.7065,-0.02039,0.03320,0.96313,0.26617,0.3980
1582185110.712162,-0.02039,0.03333,0.96320,0.26599,0.3980
