eye_packets,769
norm_X,norm_Y,phi,theta,confidence,timestamp
1582184306.991749,"{'circle_3d': {'center': [-7.659603563140306, 6.736002041846029, 67.67393346623736], 'normal': [-0.2508073111708989, 0.6394950355598598, -0.7267336459511955], 'radius': 2.057526281491513}, 'confidence': 0.999711835215887, 'timestamp': 40639.215303, 'diameter_3d': 4.115052562983026, 'ellipse': {'center': [89.89983214417542, 181.4728693526527], 'axes': [23.89376368915571, 37.77939032699531], 'angle': -65.7159774820769}, 'location': [89.89983214417542, 181.4728693526527], 'diameter': 37.77939032699531, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.9427969244269252, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.264637587174407, 'phi': -1.9031134152698141, 'norm_pos': [0.2809369754505482, 0.243863044363947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184306.9988558,"{'circle_3d': {'center': [-7.646359353893454, 6.749131068952986, 67.68093842408716], 'normal': [-0.2497036270669946, 0.6405891211521062, -0.7261498994637123], 'radius': 2.09745262973454}, 'confidence': 0.9991939662911915, 'timestamp': 40639.223703, 'diameter_3d': 4.19490525946908, 'ellipse': {'center': [90.03073779380807, 181.57726386307553], 'axes': [24.33097639433353, 38.50893001478683], 'angle': -65.83819836060252}, 'location': [90.03073779380807, 181.57726386307553], 'diameter': 38.50893001478683, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.9427622608061736, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.266061548023522, 'phi': -1.9020027492178044, 'norm_pos': [0.28134605560565024, 0.24342806723718524], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184307.009164,"{'circle_3d': {'center': [-7.658345280986227, 6.73706035195383, 67.67443065063941], 'normal': [-0.25070245432472565, 0.6395832280688433, -0.7266922139176922], 'radius': 2.083754814138554}, 'confidence': 0.9997263840222809, 'timestamp': 40639.232103, 'diameter_3d': 4.167509628277108, 'ellipse': {'center': [89.91372138743415, 181.4759521243509], 'axes': [24.19680178863607, 38.26092881946823], 'angle': -65.72695027388794}, 'location': [89.91372138743415, 181.4759521243509], 'diameter': 38.26092881946823, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.9428805901327775, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.2647523078624925, 'phi': -1.9030020570820483, 'norm_pos': [0.2809803793357317, 0.24385019948187125], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184307.016639,"{'circle_3d': {'center': [-7.656737205537089, 6.726809289828409, 67.66486503684011], 'normal': [-0.2505684480372975, 0.6387289728917248, -0.7274893484009664], 'radius': 2.084520088400386}, 'confidence': 0.9995427230511599, 'timestamp': 40639.240503, 'diameter_3d': 4.169040176800772, 'ellipse': {'center': [89.91875388375459, 181.39045890429227], 'axes': [24.246754966738518, 38.28036578079898], 'angle': -65.70414333243811}, 'location': [89.91875388375459, 181.39045890429227], 'diameter': 38.28036578079898, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.943100518421125, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.263641553961548, 'phi': -1.9024995457721192, 'norm_pos': [0.28099610588673307, 0.24420642123211556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184307.023354,"{'circle_3d': {'center': [-7.666211070421725, 6.725738690548453, 67.66719365140196], 'normal': [-0.25135793677768387, 0.6386397562850618, -0.7272952971874785], 'radius': 2.0707643526545296}, 'confidence': 0.999851411923808, 'timestamp': 40639.248903, 'diameter_3d': 4.141528705309059, 'ellipse': {'center': [89.83360885192616, 181.3819030884062], 'axes': [24.074575668578287, 38.02630214670486], 'angle': -65.64303520753158}, 'location': [89.83360885192616, 181.3819030884062], 'diameter': 38.02630214670486, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.9432807044314706, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.2635256082556525, 'phi': -1.9035517101403574, 'norm_pos': [0.28073002766226923, 0.24424207046497415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184307.031456,"{'circle_3d': {'center': [-7.67924324196717, 6.701647020966868, 67.65060145403977], 'normal': [-0.2524439510731376, 0.6366321171532631, -0.728677980300995], 'radius': 2.083762105262669}, 'confidence': 0.9996006605027975, 'timestamp': 40639.257303, 'diameter_3d': 4.167524210525338, 'ellipse': {'center': [89.69867291015342, 181.1731787413198], 'axes': [24.293365399315686, 38.2743537740012], 'angle': -65.48654044434213}, 'location': [89.69867291015342, 181.1731787413198], 'diameter': 38.2743537740012, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.9432958829437066, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.2609194259779626, 'phi': -1.904297061205492, 'norm_pos': [0.28030835284422945, 0.2451117552445009], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184307.041025,"{'circle_3d': {'center': [-7.658183668615296, 6.715080822932358, 67.6550792374646], 'normal': [-0.2506889866271481, 0.6377516006503873, -0.7283048316822582], 'radius': 2.055921554658379}, 'confidence': 0.9998741286680227, 'timestamp': 40639.265703, 'diameter_3d': 4.111843109316758, 'ellipse': {'center': [89.8935354770974, 181.2985291977415], 'axes': [23.954550162971707, 37.76036395139987], 'angle': -65.65800270595848}, 'location': [89.8935354770974, 181.2985291977415], 'diameter': 37.76036395139987, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.943452318467286, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.2623719706985908, 'phi': -1.902302727948791, 'norm_pos': [0.2809172983659294, 0.2445894616760771], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184307.047178,"{'circle_3d': {'center': [-7.6737596094950735, 6.7110208839426955, 67.65690047760489], 'normal': [-0.2519869817004629, 0.6374132724012487, -0.728153061670568], 'radius': 2.062785885679052}, 'confidence': 0.9997713283538158, 'timestamp': 40639.274103, 'diameter_3d': 4.125571771358104, 'ellipse': {'center': [89.75362765886447, 181.25827266016654], 'axes': [24.023334652171634, 37.88541555243836], 'angle': -65.55004606380786}, 'location': [89.75362765886447, 181.25827266016654], 'diameter': 37.88541555243836, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.9435397959142944, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.261932801302908, 'phi': -1.9039596825313676, 'norm_pos': [0.2804800864339515, 0.2447571972493061], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184307.054909,"{'circle_3d': {'center': [-7.673066437804522, 6.708576302911168, 67.65452134351348], 'normal': [-0.2519292173929169, 0.637209557315288, -0.7283513228448529], 'radius': 2.069339504199169}, 'confidence': 0.9997455406364589, 'timestamp': 40639.282503, 'diameter_3d': 4.138679008398338, 'ellipse': {'center': [89.75801567740312, 181.236470119643], 'axes': [24.109938152058664, 38.00716326527098], 'angle': -65.54642989901426}, 'location': [89.75801567740312, 181.236470119643], 'diameter': 38.00716326527098, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.94365938698181, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.2616684444293904, 'phi': -1.903804722607219, 'norm_pos': [0.28049379899188476, 0.24484804116815417], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184307.068522,"{'circle_3d': {'center': [-7.66602646586524, 6.722593667530059, 67.66436922421383], 'normal': [-0.2513425530646434, 0.6383776710335289, -0.7275306661198236], 'radius': 2.0619967427481445}, 'confidence': 0.9997793060937581, 'timestamp': 40639.290903, 'diameter_3d': 4.123993485496289, 'ellipse': {'center': [89.83178833160379, 181.3576810901861], 'axes': [23.984482679453112, 37.86679796999081], 'angle': -65.63414654734127}, 'location': [89.83178833160379, 181.3576810901861], 'diameter': 37.86679796999081, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.9438660915433217, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.263185067343856, 'phi': -1.9034329365969018, 'norm_pos': [0.28072433853626183, 0.2443429954575579], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582184307.079576,"{'circle_3d': {'center': [-7.668261289188802, 6.7288191277180145, 67.6706086120752], 'normal': [-0.25152878834160697, 0.6388964593825253, -0.7270107171313752], 'radius': 2.0717681582984584}, 'confidence': 0.9997173219214847, 'timestamp': 40639.299303, 'diameter_3d': 4.143536316596917, 'ellipse': {'center': [89.81843140284319, 181.40683752435484], 'axes': [24.071345340602154, 38.0428287500747], 'angle': -65.64037055907079}, 'location': [89.81843140284319, 181.40683752435484], 'diameter': 38.0428287500747, 'sphere': {'center': [-4.649915829089519, -0.937938384872289, 76.39473721765171], 'radius': 12.0}, 'projected_sphere': {'center': [122.26248143478959, 112.38793377920733], 'axes': [194.7778150948576, 194.7778150948576], 'angle': 90.0}, 'model_confidence': 0.9439291120722282, 'model_id': 1, 'model_birth_timestamp': 40287.454217, 'theta': 2.2638592491836316, 'phi': -1.9038824519969484, 'norm_pos': [0.28068259813388496, 0.2441381769818548], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
