imu_packets,1172
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1582184932.924775,-0.00592,0.02832,0.96460,0.26208,0.3552
1582184932.9321868,-0.00592,0.02838,0.96460,0.26202,0.3552
1582184932.937165,-0.00592,0.02850,0.96460,0.26202,0.3552
1582184932.942486,-0.00592,0.02856,0.96466,0.26196,0.3552
1582184932.948131,-0.00592,0.02863,0.96466,0.26196,0.3552
1582184932.952609,-0.00586,0.02869,0.96466,0.26190,0.3552
1582184932.95923,-0.00586,0.02881,0.96466,0.26190,0.3552
1582184932.964282,-0.00580,0.02893,0.96466,0.26184,0.3552
1582184932.970454,-0.00574,0.02899,0.96466,0.26184,0.3552
1582184932.976081,-0.00574,0.02911,0.96466,0.26178,0.3552
1582184932.9808588,-0.00574,0.02917,0.96466,0.26178,0.3552
1582184932.986538,-0.00574,0.02924,0.96466,0.26172,0.3552
1582184932.992594,-0.00574,0.02936,0.96466,0.26172,0.3552
1582184932.997997,-0.00574,0.02942,0.96466,0.26166,0.3552
1582184933.002608,-0.00574,0.02948,0.96472,0.26166,0.3552
1582184933.0079622,-0.00580,0.02948,0.96472,0.26166,0.3552
1582184933.015187,-0.00580,0.02954,0.96472,0.26160,0.3552
1582184933.019051,-0.00580,0.02960,0.96472,0.26154,0.3553
1582184933.025169,-0.00580,0.02966,0.96472,0.26154,0.3553
1582184933.032851,-0.00580,0.02972,0.96472,0.26154,0.3553
1582184933.037382,-0.00580,0.02979,0.96472,0.26147,0.3553
1582184933.041624,-0.00580,0.02985,0.96472,0.26147,0.3553
1582184933.0472782,-0.00580,0.02991,0.96472,0.26141,0.3553
1582184933.052874,-0.00574,0.02997,0.96472,0.26141,0.3553
1582184933.057465,-0.00574,0.03003,0.96472,0.26135,0.3553
1582184933.063817,-0.00568,0.03015,0.96478,0.26135,0.3553
1582184933.0688052,-0.00562,0.03027,0.96478,0.26129,0.3553
1582184933.074105,-0.00562,0.03033,0.96478,0.26123,0.3553
1582184933.079274,-0.00562,0.03040,0.96478,0.26123,0.3553
1582184933.084636,-0.00555,0.03046,0.96478,0.26117,0.3553
1582184933.090724,-0.00555,0.03046,0.96478,0.26117,0.3553
1582184933.0965838,-0.00555,0.03052,0.96478,0.26111,0.3553
1582184933.102026,-0.00555,0.03052,0.96484,0.26111,0.3553
1582184933.107353,-0.00562,0.03052,0.96484,0.26105,0.3553
1582184933.113141,-0.00562,0.03052,0.96484,0.26105,0.3553
1582184933.117871,-0.00568,0.03052,0.96484,0.26099,0.3553
1582184933.123012,-0.00568,0.03052,0.96484,0.26093,0.3553
1582184933.128916,-0.00574,0.03046,0.96484,0.26093,0.3553
1582184933.137064,-0.00580,0.03046,0.96490,0.26086,0.3553
1582184933.1398232,-0.00580,0.03046,0.96490,0.26080,0.3553
1582184933.145943,-0.00586,0.03046,0.96490,0.26080,0.3553
1582184933.152242,-0.00586,0.03052,0.96490,0.26080,0.3553
1582184933.157492,-0.00592,0.03052,0.96490,0.26074,0.3553
1582184933.161966,-0.00592,0.03052,0.96490,0.26074,0.3553
1582184933.1672451,-0.00592,0.03052,0.96490,0.26074,0.3553
1582184933.1727328,-0.00592,0.03058,0.96490,0.26074,0.3553
1582184933.183181,-0.00592,0.03058,0.96490,0.26074,0.3553
1582184933.18512,-0.00592,0.03064,0.96490,0.26068,0.3553
1582184933.188833,-0.00592,0.03064,0.96490,0.26068,0.3553
1582184933.19502,-0.00592,0.03064,0.96490,0.26068,0.3553
1582184933.200118,-0.00592,0.03058,0.96490,0.26068,0.3553
1582184933.205108,-0.00592,0.03052,0.96490,0.26068,0.3553
1582184933.2111201,-0.00598,0.03046,0.96490,0.26068,0.3553
1582184933.2179,-0.00598,0.03040,0.96490,0.26068,0.3553
1582184933.2222269,-0.00604,0.03033,0.96490,0.26068,0.3553
1582184933.228021,-0.00610,0.03021,0.96497,0.26068,0.3553
1582184933.2326138,-0.00616,0.03009,0.96497,0.26068,0.3553
1582184933.239946,-0.00623,0.02997,0.96497,0.26062,0.3553
1582184933.24501,-0.00635,0.02972,0.96497,0.26056,0.3553
1582184933.251693,-0.00641,0.02960,0.96497,0.26056,0.3553
1582184933.256585,-0.00647,0.02948,0.96503,0.26050,0.3553
1582184933.2620769,-0.00653,0.02936,0.96503,0.26044,0.3553
1582184933.268163,-0.00653,0.02930,0.96503,0.26038,0.3553
1582184933.272507,-0.00659,0.02917,0.96503,0.26031,0.3553
1582184933.277788,-0.00665,0.02905,0.96509,0.26025,0.3553
1582184933.284498,-0.00665,0.02899,0.96509,0.26019,0.3554
1582184933.290261,-0.00671,0.02875,0.96515,0.26007,0.3554
1582184933.294558,-0.00677,0.02863,0.96515,0.26001,0.3554
1582184933.299828,-0.00677,0.02856,0.96521,0.25995,0.3554
1582184933.3053398,-0.00684,0.02838,0.96521,0.25983,0.3554
1582184933.311893,-0.00690,0.02826,0.96521,0.25977,0.3554
1582184933.316528,-0.00690,0.02808,0.96527,0.25970,0.3554
1582184933.323157,-0.00696,0.02789,0.96527,0.25958,0.3554
1582184933.3285341,-0.00702,0.02771,0.96533,0.25946,0.3554
1582184933.333864,-0.00708,0.02747,0.96539,0.25934,0.3554
1582184933.339042,-0.00714,0.02722,0.96539,0.25922,0.3554
1582184933.344427,-0.00726,0.02673,0.96552,0.25891,0.3554
1582184933.351216,-0.00732,0.02643,0.96558,0.25879,0.3554
1582184933.356395,-0.00732,0.02618,0.96558,0.25861,0.3554
1582184933.3618612,-0.00739,0.02594,0.96564,0.25848,0.3554
1582184933.3669062,-0.00745,0.02570,0.96570,0.25830,0.3554
1582184933.373636,-0.00745,0.02539,0.96576,0.25812,0.3554
1582184933.378654,-0.00751,0.02515,0.96582,0.25793,0.3554
1582184933.384512,-0.00751,0.02490,0.96588,0.25775,0.3554
1582184933.389447,-0.00751,0.02472,0.96594,0.25751,0.3554
1582184933.394186,-0.00751,0.02429,0.96606,0.25708,0.3554
1582184933.399462,-0.00751,0.02405,0.96613,0.25684,0.3554
1582184933.405422,-0.00745,0.02386,0.96619,0.25665,0.3554
1582184933.4111822,-0.00745,0.02368,0.96625,0.25635,0.3554
1582184933.416429,-0.00745,0.02350,0.96631,0.25610,0.3554
1582184933.421661,-0.00745,0.02325,0.96643,0.25586,0.3554
1582184933.427907,-0.00745,0.02307,0.96649,0.25562,0.3554
1582184933.4324071,-0.00745,0.02283,0.96655,0.25531,0.3554
1582184933.438262,-0.00745,0.02258,0.96667,0.25500,0.3554
1582184933.445332,-0.00751,0.02240,0.96674,0.25470,0.3554
1582184933.448799,-0.00757,0.02191,0.96692,0.25415,0.3554
1582184933.454305,-0.00757,0.02167,0.96698,0.25385,0.3554
1582184933.460885,-0.00763,0.02142,0.96704,0.25354,0.3554
1582184933.46595,-0.00763,0.02118,0.96716,0.25323,0.3554
1582184933.471967,-0.00769,0.02094,0.96722,0.25287,0.3554
1582184933.4765089,-0.00769,0.02069,0.96735,0.25256,0.3554
1582184933.482024,-0.00769,0.02039,0.96741,0.25226,0.3554
1582184933.487427,-0.00769,0.02014,0.96753,0.25195,0.3554
1582184933.49261,-0.00769,0.01984,0.96759,0.25159,0.3554
1582184933.499748,-0.00769,0.01953,0.96771,0.25122,0.3554
1582184933.504122,-0.00769,0.01898,0.96790,0.25055,0.3554
1582184933.509794,-0.00763,0.01868,0.96802,0.25012,0.3554
1582184933.5159712,-0.00763,0.01837,0.96808,0.24976,0.3554
1582184933.5211892,-0.00763,0.01807,0.96820,0.24939,0.3554
1582184933.5266318,-0.00757,0.01776,0.96832,0.24896,0.3554
1582184933.53199,-0.00757,0.01740,0.96844,0.24854,0.3554
1582184933.537434,-0.00757,0.01703,0.96857,0.24811,0.3554
1582184933.543828,-0.00751,0.01666,0.96869,0.24762,0.3554
1582184933.548741,-0.00751,0.01630,0.96881,0.24725,0.3554
1582184933.554514,-0.00751,0.01550,0.96906,0.24628,0.3554
1582184933.5596218,-0.00751,0.01501,0.96918,0.24573,0.3554
1582184933.566138,-0.00751,0.01465,0.96930,0.24530,0.3554
1582184933.572145,-0.00751,0.01410,0.96948,0.24475,0.3554
1582184933.5766048,-0.00751,0.01379,0.96960,0.24426,0.3554
1582184933.5820758,-0.00751,0.01337,0.96973,0.24377,0.3554
1582184933.588554,-0.00757,0.01294,0.96985,0.24323,0.3554
1582184933.5941498,-0.00757,0.01208,0.97015,0.24200,0.3554
1582184933.598262,-0.00763,0.01178,0.97034,0.24146,0.3554
1582184933.6037602,-0.00763,0.01141,0.97046,0.24084,0.3554
1582184933.608764,-0.00769,0.01105,0.97064,0.24023,0.3554
1582184933.614638,-0.00769,0.01068,0.97076,0.23962,0.3554
1582184933.620803,-0.00775,0.01038,0.97095,0.23901,0.3554
1582184933.626457,-0.00775,0.01007,0.97107,0.23840,0.3554
1582184933.632202,-0.00781,0.00983,0.97125,0.23779,0.3554
1582184933.636461,-0.00781,0.00952,0.97137,0.23718,0.3554
1582184933.6424809,-0.00781,0.00916,0.97156,0.23645,0.3554
1582184933.648156,-0.00781,0.00891,0.97168,0.23590,0.3554
1582184933.652686,-0.00781,0.00861,0.97186,0.23523,0.3554
1582184933.658952,-0.00781,0.00836,0.97205,0.23462,0.3554
1582184933.664043,-0.00781,0.00775,0.97229,0.23340,0.3554
1582184933.6698072,-0.00781,0.00745,0.97247,0.23279,0.3554
1582184933.6747048,-0.00781,0.00720,0.97260,0.23218,0.3554
1582184933.68129,-0.00775,0.00696,0.97272,0.23163,0.3554
1582184933.686485,-0.00775,0.00665,0.97290,0.23108,0.3554
1582184933.691755,-0.00769,0.00641,0.97302,0.23053,0.3554
1582184933.698605,-0.00769,0.00616,0.97314,0.22998,0.3554
1582184933.702249,-0.00763,0.00586,0.97327,0.22937,0.3554
1582184933.708192,-0.00757,0.00568,0.97339,0.22888,0.3554
1582184933.713304,-0.00751,0.00543,0.97351,0.22839,0.3554
1582184933.7187462,-0.00732,0.00494,0.97375,0.22736,0.3554
1582184933.7246132,-0.00726,0.00476,0.97388,0.22693,0.3554
1582184933.7306502,-0.00720,0.00446,0.97400,0.22644,0.3554
1582184933.735879,-0.00708,0.00421,0.97412,0.22601,0.3554
1582184933.741736,-0.00702,0.00397,0.97418,0.22559,0.3554
1582184933.747963,-0.00690,0.00366,0.97430,0.22522,0.3554
1582184933.755083,-0.00684,0.00342,0.97437,0.22479,0.3554
1582184933.75824,-0.00671,0.00311,0.97449,0.22437,0.3554
1582184933.7639802,-0.00665,0.00281,0.97455,0.22406,0.3554
1582184933.768617,-0.00653,0.00220,0.97467,0.22339,0.3554
1582184933.77455,-0.00647,0.00183,0.97479,0.22308,0.3554
1582184933.7800288,-0.00641,0.00153,0.97485,0.22284,0.3555
1582184933.785599,-0.00641,0.00128,0.97491,0.22260,0.3555
1582184933.792765,-0.00635,0.00098,0.97491,0.22235,0.3555
1582184933.796522,-0.00629,0.00073,0.97498,0.22217,0.3555
1582184933.801779,-0.00629,0.00043,0.97504,0.22198,0.3555
1582184933.8070028,-0.00629,0.00024,0.97504,0.22180,0.3555
1582184933.8130372,-0.00623,0.00000,0.97510,0.22168,0.3555
1582184933.8192692,-0.00623,-0.00024,0.97516,0.22156,0.3555
1582184933.824529,-0.00616,-0.00055,0.97516,0.22131,0.3555
1582184933.829217,-0.00616,-0.00067,0.97522,0.22125,0.3555
1582184933.834529,-0.00610,-0.00079,0.97522,0.22119,0.3555
1582184933.840353,-0.00610,-0.00085,0.97522,0.22113,0.3555
1582184933.845938,-0.00610,-0.00098,0.97522,0.22107,0.3555
1582184933.8521779,-0.00604,-0.00104,0.97522,0.22107,0.3555
1582184933.8575501,-0.00604,-0.00110,0.97522,0.22107,0.3555
1582184933.863212,-0.00604,-0.00116,0.97522,0.22107,0.3555
1582184933.86935,-0.00604,-0.00122,0.97522,0.22107,0.3555
1582184933.873746,-0.00604,-0.00134,0.97522,0.22113,0.3555
1582184933.879828,-0.00604,-0.00134,0.97522,0.22119,0.3555
1582184933.88532,-0.00610,-0.00140,0.97522,0.22125,0.3555
1582184933.890763,-0.00610,-0.00140,0.97516,0.22131,0.3555
1582184933.896203,-0.00610,-0.00146,0.97516,0.22144,0.3555
1582184933.902206,-0.00610,-0.00146,0.97516,0.22150,0.3555
1582184933.9092019,-0.00610,-0.00146,0.97510,0.22156,0.3555
1582184933.912608,-0.00616,-0.00146,0.97510,0.22168,0.3555
1582184933.91875,-0.00616,-0.00146,0.97510,0.22174,0.3555
1582184933.924639,-0.00616,-0.00146,0.97504,0.22192,0.3555
1582184933.933246,-0.00616,-0.00140,0.97504,0.22205,0.3555
1582184933.936176,-0.00616,-0.00134,0.97498,0.22211,0.3555
1582184933.941417,-0.00616,-0.00128,0.97498,0.22223,0.3555
1582184933.9479759,-0.00616,-0.00122,0.97498,0.22235,0.3555
1582184933.952002,-0.00616,-0.00110,0.97491,0.22247,0.3555
1582184933.958185,-0.00610,-0.00104,0.97491,0.22253,0.3555
1582184933.964125,-0.00610,-0.00092,0.97485,0.22266,0.3555
1582184933.969128,-0.00610,-0.00073,0.97479,0.22290,0.3555
1582184933.975168,-0.00610,-0.00067,0.97479,0.22302,0.3555
1582184933.980455,-0.00610,-0.00061,0.97479,0.22314,0.3555
1582184933.9866061,-0.00610,-0.00055,0.97473,0.22327,0.3555
1582184933.9918091,-0.00610,-0.00055,0.97473,0.22333,0.3555
1582184933.997053,-0.00610,-0.00055,0.97467,0.22345,0.3555
1582184934.002466,-0.00616,-0.00055,0.97467,0.22357,0.3555
1582184934.008866,-0.00616,-0.00055,0.97461,0.22369,0.3555
1582184934.014496,-0.00623,-0.00055,0.97461,0.22382,0.3555
