eye_packets,779
norm_X,norm_Y,phi,theta,confidence,timestamp
1603777172.00277,"{'circle_3d': {'center': [-0.8600629542980222, 3.9045711616619, 32.91615291452931], 'normal': [-0.06920798922246439, 0.42349576300604386, -0.9032505704087388], 'radius': 2.2627570573247042}, 'confidence': 0.9972613837245987, 'timestamp': 102361.720299, 'diameter_3d': 4.5255141146494084, 'ellipse': {'center': [151.2305832172924, 159.6536118696244], 'axes': [39.72600148773879, 46.651307149635215], 'angle': -80.21152494141751}, 'location': [151.2305832172924, 159.6536118696244], 'diameter': 46.651307149635215, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8818375244675769, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.008097074131713, 'phi': -1.6472679411482523, 'norm_pos': [0.4725955725540388, 0.3347766172098984], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.125982,"{'circle_3d': {'center': [-2.5924700565403156, 3.99501937910598, 33.23480644968844], 'normal': [-0.2135752477426555, 0.43103311445971715, -0.8766961091454779], 'radius': 2.2715478260080832}, 'confidence': 0.9990776523895191, 'timestamp': 102361.812699, 'diameter_3d': 4.5430956520161665, 'ellipse': {'center': [133.81199713853826, 160.21423184897625], 'axes': [37.508503941237656, 46.39196294797786], 'angle': -62.577549528589856}, 'location': [133.81199713853826, 160.21423184897625], 'diameter': 46.39196294797786, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8800501826540574, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0164337241379995, 'phi': -1.8097554516029144, 'norm_pos': [0.4181624910579321, 0.33244070062926556], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.142467,"{'circle_3d': {'center': [-2.574186317129611, 3.9912839322378617, 33.228534144142714], 'normal': [-0.21205160279176347, 0.43072182722070734, -0.8772188012742884], 'radius': 2.2818576502629626}, 'confidence': 0.9991877297677436, 'timestamp': 102361.821099, 'diameter_3d': 4.563715300525925, 'ellipse': {'center': [133.99452151981518, 160.17840027527097], 'axes': [37.72486691752413, 46.611416290979385], 'angle': -62.72581189288852}, 'location': [133.99452151981518, 160.17840027527097], 'diameter': 46.611416290979385, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8801604003371821, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0160887732960586, 'phi': -1.8079780609052367, 'norm_pos': [0.4187328797494224, 0.33258999885303764], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.1602921,"{'circle_3d': {'center': [-2.5716088795109275, 3.9806333378703305, 33.22268889054269], 'normal': [-0.21183681632353982, 0.4298342776900797, -0.8777059057409573], 'radius': 2.290186606499243}, 'confidence': 0.9780958771067157, 'timestamp': 102361.829499, 'diameter_3d': 4.580373212998486, 'ellipse': {'center': [134.01827005346792, 160.07317847125884], 'axes': [37.90461058841795, 46.7898899700328], 'angle': -62.698153822324926}, 'location': [134.01827005346792, 160.07317847125884], 'diameter': 46.7898899700328, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8801298782075917, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.015105552816911, 'phi': -1.8076200781421647, 'norm_pos': [0.41880709391708726, 0.33302842303642144], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.1659122,"{'circle_3d': {'center': [-2.5964451019967076, 4.018480222285001, 33.247343876444305], 'normal': [-0.2139065015306882, 0.4329881847246356, -0.8756513235824899], 'radius': 2.303812634485698}, 'confidence': 0.9999714221688266, 'timestamp': 102361.837899, 'diameter_3d': 4.607625268971396, 'ellipse': {'center': [133.78874549043687, 160.42126327424077], 'axes': [37.952629428678456, 47.03406143374123], 'angle': -62.653854152778884}, 'location': [133.78874549043687, 160.42126327424077], 'diameter': 47.03406143374123, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.880302483908757, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0186015245461797, 'phi': -1.8103868397512406, 'norm_pos': [0.4180898296576152, 0.3315780696906635], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.176836,"{'circle_3d': {'center': [-2.5643568979615847, 4.035046014159791, 33.24775872244926], 'normal': [-0.21123248452776128, 0.43436866738086805, -0.8756167530820764], 'radius': 2.3016748473228565}, 'confidence': 0.9998839575350449, 'timestamp': 102361.846299, 'diameter_3d': 4.603349694645713, 'ellipse': {'center': [134.11242921277096, 160.5890756515308], 'axes': [37.916748528408434, 46.98968797217041], 'angle': -63.02320237040825}, 'location': [134.11242921277096, 160.5890756515308], 'diameter': 46.98968797217041, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8804251297667043, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.020133576872202, 'phi': -1.8075120390289432, 'norm_pos': [0.4191013412899093, 0.33087885145195495], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.1885362,"{'circle_3d': {'center': [-2.580994907239856, 4.007949439248845, 33.2383829021152], 'normal': [-0.21261898530095055, 0.4321106194716226, -0.8763980714432482], 'radius': 2.3415798615519803}, 'confidence': 0.993803713823178, 'timestamp': 102361.854699, 'diameter_3d': 4.683159723103961, 'ellipse': {'center': [133.9472465816987, 160.3059819640282], 'axes': [38.6424190530147, 47.81871704112219], 'angle': -62.7434579980018}, 'location': [133.9472465816987, 160.3059819640282], 'diameter': 47.81871704112219, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8804201286659818, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.017628193412496, 'phi': -1.808803436024573, 'norm_pos': [0.4185851455678084, 0.3320584084832158], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.205439,"{'circle_3d': {'center': [-2.5451471250225715, 4.000110485431813, 33.22589244891165], 'normal': [-0.20963167011617684, 0.43145737332020323, -0.8774389425435443], 'radius': 2.3001066682988234}, 'confidence': 0.9985656403622809, 'timestamp': 102361.863099, 'diameter_3d': 4.600213336597647, 'ellipse': {'center': [134.29022546791853, 160.26145923595567], 'axes': [38.048237622136334, 46.98821218967177], 'angle': -63.03285448152308}, 'location': [134.29022546791853, 160.26145923595567], 'diameter': 46.98821218967177, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8801759403618381, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0169039552704655, 'phi': -1.80531336334997, 'norm_pos': [0.4196569545872454, 0.33224391985018475], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.205608,"{'circle_3d': {'center': [-2.526246121709383, 4.011114877733771, 33.22681062500128], 'normal': [-0.20805658650674447, 0.4323744060120331, -0.8773624278694085], 'radius': 2.2912122157632364}, 'confidence': 0.9143912606624747, 'timestamp': 102361.871499, 'diameter_3d': 4.582424431526473, 'ellipse': {'center': [134.47970877563907, 160.37600371235084], 'axes': [37.895628536284185, 46.80497039569995], 'angle': -63.25789166849211}, 'location': [134.47970877563907, 160.37600371235084], 'diameter': 46.80497039569995, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8804517752657559, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.017920718366236, 'phi': -1.803634092100581, 'norm_pos': [0.4202490899238721, 0.3317666511985382], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.205706,"{'circle_3d': {'center': [-2.5394081665425707, 4.0182844770653805, 33.2334778966799], 'normal': [-0.20915342357617675, 0.4329718726230006, -0.8768068218961896], 'radius': 2.3234277887661197}, 'confidence': 0.9994639344089933, 'timestamp': 102361.879899, 'diameter_3d': 4.646855577532239, 'ellipse': {'center': [134.35913746018332, 160.424897152556], 'axes': [38.38061271045297, 47.454412042472306], 'angle': -63.171215943508145}, 'location': [134.35913746018332, 160.424897152556], 'diameter': 47.454412042472306, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8804499893689588, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0185834282093174, 'phi': -1.8049602850419804, 'norm_pos': [0.4198723045630729, 0.33156292853101665], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.205802,"{'circle_3d': {'center': [-2.494330872834683, 4.0386885780161546, 33.232917176437454], 'normal': [-0.20539698243385276, 0.4346722143688984, -0.8768535485830606], 'radius': 2.3436956813796783}, 'confidence': 0.9036204987274329, 'timestamp': 102361.888299, 'diameter_3d': 4.687391362759357, 'ellipse': {'center': [134.81857122061018, 160.62123934110156], 'axes': [38.723579527576256, 47.86950523238965], 'angle': -63.679183707171504}, 'location': [134.81857122061018, 160.62123934110156], 'diameter': 47.86950523238965, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8803493526338801, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0204706034150766, 'phi': -1.8008909747949713, 'norm_pos': [0.42130803506440684, 0.3307448360787435], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.211416,"{'circle_3d': {'center': [-2.478668083925359, 4.03660784972371, 33.22822972701203], 'normal': [-0.20409175002474245, 0.43449882034452797, -0.8772441693685127], 'radius': 2.310590775440876}, 'confidence': 0.9999591063251266, 'timestamp': 102361.896699, 'diameter_3d': 4.621181550881752, 'ellipse': {'center': [134.96571833278531, 160.62221440341096], 'axes': [38.21011135717545, 47.19913299462022], 'angle': -63.81358996761577}, 'location': [134.96571833278531, 160.62221440341096], 'diameter': 47.19913299462022, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8808023422889999, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0202780782775545, 'phi': -1.7993810783710007, 'norm_pos': [0.4217678697899541, 0.330740773319121], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.228608,"{'circle_3d': {'center': [-2.490959939699689, 4.029905246214813, 33.22777896172467], 'normal': [-0.20511607133926993, 0.43394027005211994, -0.877281733142459], 'radius': 2.3012567867923255}, 'confidence': 0.9309939346460855, 'timestamp': 102361.905099, 'diameter_3d': 4.602513573584651, 'ellipse': {'center': [134.83911621792961, 160.55970658231752], 'axes': [38.05775680460892, 47.00892244152219], 'angle': -63.6695229966345}, 'location': [134.83911621792961, 160.55970658231752], 'diameter': 47.00892244152219, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8806140835313059, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.019658022859445, 'phi': -1.8004790018790306, 'norm_pos': [0.42137223818103003, 0.33100122257367703], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.240934,"{'circle_3d': {'center': [-2.5031572504648145, 4.073498715674029, 33.25231988338061], 'normal': [-0.2061325139030304, 0.43757305917372125, -0.8752366563377976], 'radius': 2.320513068227684}, 'confidence': 0.9872519808447016, 'timestamp': 102361.913499, 'diameter_3d': 4.641026136455368, 'ellipse': {'center': [134.73774880184078, 160.96257752689007], 'axes': [38.199459978340506, 47.36808746198509], 'angle': -63.75906254500516}, 'location': [134.73774880184078, 160.96257752689007], 'diameter': 47.36808746198509, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.880522035080622, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.023694170563414, 'phi': -1.802097526658564, 'norm_pos': [0.4210554650057524, 0.329322593637958], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.252933,"{'circle_3d': {'center': [-2.515765960218843, 4.040085982428744, 33.23865440849064], 'normal': [-0.20718323971586614, 0.43478866473661426, -0.8763754459119618], 'radius': 2.3222038076836324}, 'confidence': 0.9998977869237273, 'timestamp': 102361.921899, 'diameter_3d': 4.644407615367265, 'ellipse': {'center': [134.60121259257969, 160.63983318283653], 'axes': [38.324794843737756, 47.4219916794794], 'angle': -63.48939199763602}, 'location': [134.60121259257969, 160.63983318283653], 'diameter': 47.4219916794794, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8809909902935065, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0205999121636684, 'phi': -1.8029433406108002, 'norm_pos': [0.4206287893518115, 0.3306673617381811], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777172.2701252,"{'circle_3d': {'center': [-2.617520206819486, 4.085721697745305, 33.286048991914626], 'normal': [-0.21566276026591968, 0.4385916410129943, -0.8724258972932963], 'radius': 2.378474138713391}, 'confidence': 0.9992173883160292, 'timestamp': 102361.930299, 'diameter_3d': 4.756948277426782, 'ellipse': {'center': [133.62277899116881, 161.01831929080453], 'axes': [38.89925504329275, 48.50425579247719], 'angle': -62.782564846837865}, 'location': [133.62277899116881, 161.01831929080453], 'diameter': 48.50425579247719, 'sphere': {'center': [-0.029567083628449467, -1.1773779944106262, 43.75515975943418], 'radius': 12.0}, 'projected_sphere': {'center': [159.77081367847268, 110.8736710398268], 'axes': [186.03362393723003, 186.03362393723003], 'angle': 90.0}, 'model_confidence': 0.8807408360457347, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0248272692956464, 'phi': -1.8131369691073878, 'norm_pos': [0.41757118434740254, 0.3290903362883145], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
