eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851099.8027651,"{'circle_3d': {'center': [-8.625459028427214, -2.6064844462844796, 29.918101123412676], 'normal': [0.35051611321310483, -0.04303657207655684, -0.9355673721554623], 'radius': 1.052901977582196}, 'confidence': 0.2884528424181834, 'timestamp': 176289.394575, 'diameter_3d': 2.105803955164392, 'ellipse': {'center': [62.065400740579534, 90.46418111088491], 'axes': [23.626675179955043, 24.919054744370698], 'angle': -70.14347466439243}, 'location': [62.065400740579534, 90.46418111088491], 'diameter': 24.919054744370698, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5277464586272007, 'phi': -1.2123271073633421, 'norm_pos': [0.19395437731431103, 0.6230659120379796], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.473203,"{'circle_3d': {'center': [-8.098262148595536, -2.7850845355420337, 30.13982268806286], 'normal': [0.39444918653241134, -0.05791991284801968, -0.9170905751012802], 'radius': 1.072143998708094}, 'confidence': 0.5488143421217216, 'timestamp': 176290.066575, 'diameter_3d': 2.144287997416188, 'ellipse': {'center': [68.69654237652009, 88.67590675345342], 'axes': [23.69182552320319, 25.018764899205348], 'angle': -62.072959325393974}, 'location': [68.69654237652009, 88.67590675345342], 'diameter': 25.018764899205348, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5128439808152054, 'phi': -1.1646060269249223, 'norm_pos': [0.21467669492662528, 0.6305170551939441], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.481625,"{'circle_3d': {'center': [-8.09722378141266, -2.789033759979551, 30.14051949691501], 'normal': [0.3945357171309843, -0.05824901488447947, -0.9170325076969342], 'radius': 1.0644900637586556}, 'confidence': 0.5264735589165647, 'timestamp': 176290.074975, 'diameter_3d': 2.1289801275173112, 'ellipse': {'center': [68.71277879673057, 88.63206960987311], 'axes': [23.519787387090666, 24.83980802561196], 'angle': -62.047067787995005}, 'location': [68.71277879673057, 88.63206960987311], 'diameter': 24.83980802561196, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.512514322205479, 'phi': -1.164503419708394, 'norm_pos': [0.21472743373978304, 0.630699709958862], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.489674,"{'circle_3d': {'center': [-8.093574731135593, -2.673163384422946, 30.13534130732895], 'normal': [0.39483980465407315, -0.04859315025476237, -0.9174640234957726], 'radius': 1.0730197781942565}, 'confidence': 0.4044193219281423, 'timestamp': 176290.083375, 'diameter_3d': 2.146039556388513, 'ellipse': {'center': [68.73528016298056, 89.92752348610682], 'axes': [23.769697584278255, 25.02116454925401], 'angle': -62.269555225499566}, 'location': [68.73528016298056, 89.92752348610682], 'diameter': 25.02116454925401, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5221840324031986, 'phi': -1.1643944965598596, 'norm_pos': [0.21479775050931424, 0.625301985474555], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.497726,"{'circle_3d': {'center': [-8.0925448534753, -2.685448410576128, 30.136442154761966], 'normal': [0.394925627792431, -0.049616902434194185, -0.9173722862096881], 'radius': 1.0903973282612986}, 'confidence': 0.5264168607054872, 'timestamp': 176290.091775, 'diameter_3d': 2.1807946565225973, 'ellipse': {'center': [68.74449001577841, 89.79117148652543], 'axes': [24.147457901718408, 25.427438309413255], 'angle': -62.2192338474419}, 'location': [68.74449001577841, 89.79117148652543], 'diameter': 25.427438309413255, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5211590436532298, 'phi': -1.1642792574789085, 'norm_pos': [0.21482653129930754, 0.6258701188061441], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.5104299,"{'circle_3d': {'center': [-8.091253449858385, -2.687820183831258, 30.13712673161151], 'normal': [0.39503324476050716, -0.049814550205455034, -0.9173152381388926], 'radius': 1.0553650877901857}, 'confidence': 0.371461938349679, 'timestamp': 176290.100175, 'diameter_3d': 2.1107301755803713, 'ellipse': {'center': [68.77242897329005, 89.76434893562384], 'axes': [23.36942582987681, 24.60958575100511], 'angle': -62.18750432443388}, 'location': [68.77242897329005, 89.76434893562384], 'diameter': 24.60958575100511, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5209611511695202, 'phi': -1.1641577024663392, 'norm_pos': [0.2149138405415314, 0.6259818794349006], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.518205,"{'circle_3d': {'center': [-7.980061048803456, -2.6901918077055478, 30.185808987755436], 'normal': [0.4042992781817514, -0.05001218552831252, -0.9132583834602322], 'radius': 1.0665921828443357}, 'confidence': 0.4214091145046818, 'timestamp': 176290.108575, 'diameter_3d': 2.1331843656886713, 'ellipse': {'center': [70.16211685257477, 89.78643816003002], 'axes': [23.547148760442184, 24.78707287444246], 'angle': -60.23803051790745}, 'location': [70.16211685257477, 89.78643816003002], 'diameter': 24.78707287444246, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5207632691965578, 'phi': -1.154029831521764, 'norm_pos': [0.21925661516429615, 0.625889840999875], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.525391,"{'circle_3d': {'center': [-8.096103210427701, -2.6925632821180834, 30.135298042239302], 'normal': [0.39462909804639745, -0.050209808396023806, -0.9174676289199097], 'radius': 1.087707767337989}, 'confidence': 0.46334316976715917, 'timestamp': 176290.116975, 'diameter_3d': 2.175415534675978, 'ellipse': {'center': [68.70197186238475, 89.71011326477898], 'axes': [24.086207790945956, 25.36841318422249], 'angle': -62.25955425104921}, 'location': [68.70197186238475, 89.71011326477898], 'diameter': 25.36841318422249, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.520565397733657, 'phi': -1.1645897124117803, 'norm_pos': [0.21469366206995236, 0.6262078613967542], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.53421,"{'circle_3d': {'center': [-8.085492896563517, -2.6949346069633333, 30.139997987716], 'normal': [0.3955132908684129, -0.05040741879979464, -0.9170759667968519], 'radius': 1.0753176374590112}, 'confidence': 0.5469710761517843, 'timestamp': 176290.125375, 'diameter_3d': 2.1506352749180224, 'ellipse': {'center': [68.83934376565819, 89.68786801622898], 'axes': [23.803998286725907, 25.071593066162425], 'angle': -62.0726204219025}, 'location': [68.83934376565819, 89.68786801622898], 'diameter': 25.071593066162425, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5203675367821892, 'phi': -1.1636214821403, 'norm_pos': [0.21512294926768183, 0.6263005499323793], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.5412312,"{'circle_3d': {'center': [-8.083917662429526, -2.6973057821604467, 30.140808079668904], 'normal': [0.39564456037957874, -0.05060501673288741, -0.9170084591341096], 'radius': 1.066809839670038}, 'confidence': 0.5251138509877988, 'timestamp': 176290.133775, 'diameter_3d': 2.133619679340076, 'ellipse': {'center': [68.86223338635298, 89.66184814566162], 'axes': [23.613381495965346, 24.872293646208554], 'angle': -62.03882267792167}, 'location': [68.86223338635298, 89.66184814566162], 'diameter': 24.872293646208554, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5201696863414684, 'phi': -1.163474021692991, 'norm_pos': [0.21519447933235308, 0.6264089660597432], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.549749,"{'circle_3d': {'center': [-8.082273251435849, -2.699676807620386, 30.141648818270802], 'normal': [0.3957815946290518, -0.050802602187882344, -0.9169383975839515], 'radius': 1.0797048052960374}, 'confidence': 0.4799589438407941, 'timestamp': 176290.142175, 'diameter_3d': 2.159409610592075, 'ellipse': {'center': [68.87903884852388, 89.63641398524011], 'axes': [23.896575800015004, 25.172106412148796], 'angle': -62.005953736818704}, 'location': [68.87903884852388, 89.63641398524011], 'diameter': 25.172106412148796, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5199718464114949, 'phi': -1.16332024531366, 'norm_pos': [0.2152469964016371, 0.6265149417281661], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.5577269,"{'circle_3d': {'center': [-8.078371049818657, -2.582175243483129, 30.137451893451477], 'normal': [0.3961067780971513, -0.041010805176444294, -0.9172881413188955], 'radius': 1.0557219963241025}, 'confidence': 0.45071317412579376, 'timestamp': 176290.150575, 'diameter_3d': 2.111443992648205, 'ellipse': {'center': [68.91789568097391, 90.95046861614264], 'axes': [23.423791623132253, 24.593139438969843], 'angle': -62.29711013609811}, 'location': [68.91789568097391, 90.95046861614264], 'diameter': 24.593139438969843, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5297740169915832, 'phi': -1.1631601530017412, 'norm_pos': [0.21536842400304348, 0.6210397140994057], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.56568,"{'circle_3d': {'center': [-8.076715349349305, -2.592868682579658, 30.138650338424142], 'normal': [0.39624475313626384, -0.041901925101155015, -0.9171882709045066], 'radius': 1.0661711295855563}, 'confidence': 0.5119889559115997, 'timestamp': 176290.158975, 'diameter_3d': 2.1323422591711125, 'ellipse': {'center': [68.93674189486144, 90.83179919239602], 'axes': [23.649322071074355, 24.836972663764794], 'angle': -62.23157849995823}, 'location': [68.93674189486144, 90.83179919239602], 'diameter': 24.836972663764794, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5288821302958968, 'phi': -1.1629937447583436, 'norm_pos': [0.215427318421442, 0.6215341700316832], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.573367,"{'circle_3d': {'center': [-8.074827180427368, -2.593637790155726, 30.13950142594738], 'normal': [0.39640210054642516, -0.04196601739916068, -0.9171173469442365], 'radius': 1.0700207437467888}, 'confidence': 0.4709321092061635, 'timestamp': 176290.167375, 'diameter_3d': 2.1400414874935776, 'ellipse': {'center': [68.95925918564245, 90.8240612892153], 'axes': [23.733214303820404, 24.925334659878494], 'angle': -62.19622167202656}, 'location': [68.95925918564245, 90.8240612892153], 'diameter': 24.925334659878494, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5288179815716465, 'phi': -1.162821020582924, 'norm_pos': [0.21549768495513266, 0.6215664112949363], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.582201,"{'circle_3d': {'center': [-8.07286954872803, -2.5943990760110847, 30.140382636666626], 'normal': [0.3965652365213701, -0.042029457887107255, -0.9170439127176331], 'radius': 1.0703598282792395}, 'confidence': 0.4446553145585863, 'timestamp': 176290.175775, 'diameter_3d': 2.140719656558479, 'ellipse': {'center': [68.98378270330115, 90.81637118577058], 'axes': [23.73917692326573, 24.93183323702394], 'angle': -62.159302294144254}, 'location': [68.98378270330115, 90.81637118577058], 'diameter': 24.93183323702394, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.528754485061086, 'phi': -1.162641980474851, 'norm_pos': [0.2155743209478161, 0.6215984533926227], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.593354,"{'circle_3d': {'center': [-8.070842470294519, -2.5951525402000013, 30.141294006330774], 'normal': [0.3967341597241627, -0.04209224656951697, -0.9169679652456205], 'radius': 1.054929975667423}, 'confidence': 0.45118931016889363, 'timestamp': 176290.184175, 'diameter_3d': 2.109859951334846, 'ellipse': {'center': [69.01426279348047, 90.80848669463262], 'axes': [23.39529925035306, 24.570868878639452], 'angle': -62.119605235140796}, 'location': [69.01426279348047, 90.80848669463262], 'diameter': 24.570868878639452, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5286916407646551, 'phi': -1.162456624435365, 'norm_pos': [0.21566957122962646, 0.6216313054390308], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.6023848,"{'circle_3d': {'center': [-8.06874596172834, -2.595898182784218, 30.14223557202714], 'normal': [0.39690886877134435, -0.042154383451535035, -0.9168895014375903], 'radius': 1.0688787470396952}, 'confidence': 0.4584263124969099, 'timestamp': 176290.192575, 'diameter_3d': 2.1377574940793904, 'ellipse': {'center': [69.03613791652539, 90.80129969333264], 'axes': [23.70308437481485, 24.894355594688385], 'angle': -62.08158636979206}, 'location': [69.03613791652539, 90.80129969333264], 'diameter': 24.894355594688385, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5286294486821328, 'phi': -1.1622649524638569, 'norm_pos': [0.21573793098914185, 0.6216612512777806], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.609716,"{'circle_3d': {'center': [-8.06658004020967, -2.5966360038249, 30.143207372172235], 'normal': [0.3970893622312335, -0.042215868538258546, -0.9168085180921657], 'radius': 1.0725103643885394}, 'confidence': 0.5091216525673068, 'timestamp': 176290.200975, 'diameter_3d': 2.145020728777079, 'ellipse': {'center': [69.06219699855475, 90.79402708843905], 'axes': [23.781955313124126, 24.977394110603555], 'angle': -62.04132485919097}, 'location': [69.06219699855475, 90.79402708843905], 'diameter': 24.977394110603555, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.528567908813307, 'phi': -1.1620669645596298, 'norm_pos': [0.2158193656204836, 0.6216915537981706], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.61708,"{'circle_3d': {'center': [-8.064344723522147, -2.5973660033750967, 30.144209446500685], 'normal': [0.3972756386218604, -0.04227670183410826, -0.9167250118981282], 'radius': 1.0602930573822595}, 'confidence': 0.5282309658690526, 'timestamp': 176290.209375, 'diameter_3d': 2.120586114764519, 'ellipse': {'center': [69.0942641526612, 90.78655615517545], 'axes': [23.509273667264726, 24.691163867570015], 'angle': -61.998252274960805}, 'location': [69.0942641526612, 90.78655615517545], 'diameter': 24.691163867570015, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5285070211586043, 'phi': -1.1618626607240554, 'norm_pos': [0.21591957547706625, 0.621722682686769], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.625901,"{'circle_3d': {'center': [-8.172273352902726, -2.598088181495066, 30.098096486251023], 'normal': [0.3882815861734787, -0.04233688334410567, -0.9205677585855997], 'radius': 1.080778431657618}, 'confidence': 0.4004161211563841, 'timestamp': 176290.217775, 'diameter_3d': 2.161556863315236, 'ellipse': {'center': [67.73535102814697, 90.73443835093383], 'axes': [24.026916804895833, 25.252225384200646], 'angle': -63.83319592900416}, 'location': [67.73535102814697, 90.73443835093383], 'diameter': 25.252225384200646, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5284467857178101, 'phi': -1.1716520409564588, 'norm_pos': [0.21167297196295926, 0.6219398402044424], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.633915,"{'circle_3d': {'center': [-8.052033350866143, -2.5988025382420217, 30.149619314419382], 'normal': [0.398301586343194, -0.04239641307301867, -0.9162741895715699], 'radius': 1.0440572793185237}, 'confidence': 0.456145084513688, 'timestamp': 176290.226175, 'diameter_3d': 2.0881145586370473, 'ellipse': {'center': [69.25392056820459, 90.7753230210256], 'axes': [23.14120341690472, 24.30383972076956], 'angle': -61.77389331115335}, 'location': [69.25392056820459, 90.7753230210256], 'diameter': 24.30383972076956, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5283872024909246, 'phi': -1.1607410374407992, 'norm_pos': [0.21641850177563934, 0.6217694874123934], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.641262,"{'circle_3d': {'center': [-8.16891086711359, -2.5995090736751347, 30.099580781638487], 'normal': [0.38856179332257335, -0.04245529102577808, -0.9204440673033111], 'radius': 1.0813244573585217}, 'confidence': 0.4777232354137227, 'timestamp': 176290.234575, 'diameter_3d': 2.1626489147170433, 'ellipse': {'center': [67.77751115380678, 90.71991562478634], 'axes': [24.036424781772762, 25.26259886930131], 'angle': -63.77274644129713}, 'location': [67.77751115380678, 90.71991562478634], 'diameter': 25.26259886930131, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5283282714777446, 'phi': -1.1713455132746224, 'norm_pos': [0.2118047223556462, 0.6220003515633903], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.6495528,"{'circle_3d': {'center': [-8.158729666363849, -2.6002077878457563, 30.10391652840788], 'normal': [0.38941022671838527, -0.04251351720666323, -0.9200827550725287], 'radius': 1.0799648137716655}, 'confidence': 0.6077738161276118, 'timestamp': 176290.242975, 'diameter_3d': 2.159929627543331, 'ellipse': {'center': [67.9056305099675, 90.71622149845822], 'axes': [23.99999993945381, 25.223100018104784], 'angle': -63.602279518943256}, 'location': [67.9056305099675, 90.71622149845822], 'diameter': 25.223100018104784, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5282699926786787, 'phi': -1.1704225195950104, 'norm_pos': [0.21220509534364843, 0.622015743756424], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.657653,"{'circle_3d': {'center': [-8.047450219279762, -2.6008986808121097, 30.15170993088414], 'normal': [0.39868351397539237, -0.042571091620526, -0.9160999715328398], 'radius': 1.0610869842169204}, 'confidence': 0.39607734082103363, 'timestamp': 176290.251375, 'diameter_3d': 2.1221739684338408, 'ellipse': {'center': [69.30617933908204, 90.7541530349362], 'axes': [23.514922080546388, 24.69718292299281], 'angle': -61.68717860102015}, 'location': [69.30617933908204, 90.7541530349362], 'diameter': 24.69718292299281, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5282123660935214, 'phi': -1.1603209374468395, 'norm_pos': [0.21658181043463137, 0.6218576956877658], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.665706,"{'circle_3d': {'center': [-8.053913584579526, -2.6015817526318155, 30.148931111603726], 'normal': [0.39814490020041204, -0.04262801427216814, -0.9163315398062077], 'radius': 1.0820868577863056}, 'confidence': 0.47892638097172474, 'timestamp': 176290.259775, 'diameter_3d': 2.1641737155726113, 'ellipse': {'center': [69.2184452521891, 90.74423730553721], 'axes': [23.984052552286837, 25.191319059845306], 'angle': -61.80196634911414}, 'location': [69.2184452521891, 90.74423730553721], 'diameter': 25.191319059845306, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5281553917220765, 'phi': -1.1609077488974087, 'norm_pos': [0.21630764141309095, 0.6218990112269283], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.6774678,"{'circle_3d': {'center': [-8.163627407778124, -2.722120028100154, 30.10815170087227], 'normal': [0.38900208160052896, -0.05267287056119638, -0.9197298240338294], 'radius': 1.0577957907461486}, 'confidence': 0.42282226246009486, 'timestamp': 176290.268175, 'diameter_3d': 2.115591581492297, 'ellipse': {'center': [67.87066329326652, 89.35017962127232], 'axes': [23.44788785206779, 24.72426274908102], 'angle': -63.28701690012678}, 'location': [67.87066329326652, 89.35017962127232], 'diameter': 24.72426274908102, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5180990695647387, 'phi': -1.170661158655797, 'norm_pos': [0.21209582279145786, 0.6277075849113654], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851100.686004,"{'circle_3d': {'center': [-8.150817520285347, -2.5946031067554167, 30.10701093716755], 'normal': [0.39006957222492694, -0.04204646044913492, -0.919824887675889], 'radius': 1.0931128066419358}, 'confidence': 0.4088968863735717, 'timestamp': 176290.276575, 'diameter_3d': 2.1862256132838715, 'ellipse': {'center': [67.99970584334697, 90.78244309498234], 'axes': [24.290483127969104, 25.523331111852613], 'angle': -63.49319566821781}, 'location': [67.99970584334697, 90.78244309498234], 'diameter': 25.523331111852613, 'sphere': {'center': [-12.831652386984471, -2.0900455813657977, 41.14490958927822], 'radius': 12.0}, 'projected_sphere': {'center': [54.226724857487, 102.77143428835113], 'axes': [197.83567438245507, 197.83567438245507], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.528737467455738, 'phi': -1.1697141846477739, 'norm_pos': [0.21249908076045929, 0.6217398204375736], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
