eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1603777155.707061,"{'circle_3d': {'center': [-0.7293042598126543, 3.9596654760716956, 32.9232102289466], 'normal': [-0.05775443122747483, 0.4285633229613365, -0.9016639639499452], 'radius': 2.4150066212126164}, 'confidence': 0.997751339920662, 'timestamp': 102345.449499, 'diameter_3d': 4.830013242425233, 'ellipse': {'center': [152.57451489904165, 160.12632815089722], 'axes': [42.27798947627897, 49.7827960374836], 'angle': -81.88004271222673}, 'location': [152.57451489904165, 160.12632815089722], 'diameter': 49.7827960374836, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7063550681203679, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.013698399621223, 'phi': -1.6347621081582597, 'norm_pos': [0.47679535905950515, 0.33280696603792825], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.797649,"{'circle_3d': {'center': [-0.7732401498436795, 3.9722401859022027, 32.93210141925256], 'normal': [-0.06141575539672693, 0.4296112154472121, -0.9009230314244489], 'radius': 2.4186271282149003}, 'confidence': 0.9975194452667747, 'timestamp': 102345.541899, 'diameter_3d': 4.837254256429801, 'ellipse': {'center': [152.12971890728096, 160.2424466143465], 'axes': [42.27147031518647, 49.84426678162831], 'angle': -81.40038221511368}, 'location': [152.12971890728096, 160.2424466143465], 'diameter': 49.84426678162831, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7123427820317607, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.014858518590561, 'phi': -1.638860836315108, 'norm_pos': [0.475405371585253, 0.3323231391068896], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.809104,"{'circle_3d': {'center': [-0.7562361663946062, 3.972341628213288, 32.931004062669075], 'normal': [-0.05999875677597082, 0.42961966897313586, -0.9010144778064063], 'radius': 2.440121881207435}, 'confidence': 0.9175188234355109, 'timestamp': 102345.550299, 'diameter_3d': 4.88024376241487, 'ellipse': {'center': [152.30407231022443, 160.23276419211282], 'axes': [42.65695048792273, 50.289328920319626], 'angle': -81.59408608522811}, 'location': [152.30407231022443, 160.23276419211282], 'diameter': 50.289328920319626, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7118544988623632, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0148678800679765, 'phi': -1.6372883867230437, 'norm_pos': [0.47595022596945136, 0.3323634825328632], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.825624,"{'circle_3d': {'center': [-0.7679998104830114, 4.007517953931881, 32.94863810260977], 'normal': [-0.060979060450004584, 0.43255102944968526, -0.8995449744780147], 'radius': 2.413976160244209}, 'confidence': 0.999102059144594, 'timestamp': 102345.558699, 'diameter_3d': 4.827952320488418, 'ellipse': {'center': [152.1862907679749, 160.5854346672893], 'axes': [42.06247062384627, 49.7236434144607], 'angle': -81.52109168004507}, 'location': [152.1862907679749, 160.5854346672893], 'diameter': 49.7236434144607, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.712201996341677, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0181166071061503, 'phi': -1.6384815596503794, 'norm_pos': [0.47558215864992154, 0.33089402221962794], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.837402,"{'circle_3d': {'center': [-0.7045475197044944, 3.994743681373784, 32.93839308381721], 'normal': [-0.05569136955179483, 0.43148650673651057, -0.9003987260440613], 'radius': 2.3838787901635192}, 'confidence': 0.9987822571258015, 'timestamp': 102345.567099, 'diameter_3d': 4.7677575803270384, 'ellipse': {'center': [152.8273068223243, 160.48346802907756], 'axes': [41.61670762771669, 49.1180769174703], 'angle': -82.21941988836237}, 'location': [152.8273068223243, 160.48346802907756], 'diameter': 49.1180769174703, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.713358805707065, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.016936249434211, 'phi': -1.6325695299530092, 'norm_pos': [0.4775853338197634, 0.33131888321217684], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.837621,"{'circle_3d': {'center': [-0.730746100687363, 3.984753745659775, 32.93526300105644], 'normal': [-0.05787458463370055, 0.43065401209367643, -0.9006595662741258], 'radius': 2.405809927462716}, 'confidence': 0.9971567810849449, 'timestamp': 102345.575499, 'diameter_3d': 4.811619854925432, 'ellipse': {'center': [152.5616934169636, 160.37330101095316], 'axes': [42.02377864548197, 49.575095999338274], 'angle': -81.90520270903832}, 'location': [152.5616934169636, 160.37330101095316], 'diameter': 49.575095999338274, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.713256731310874, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.016013631957877, 'phi': -1.6349661053547109, 'norm_pos': [0.47675529192801125, 0.33177791245436183], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.83773,"{'circle_3d': {'center': [-0.7338931458235931, 3.9562739489192436, 32.92189374431596], 'normal': [-0.05813683839505306, 0.42828069569863214, -0.9017736710024989], 'radius': 2.376089713563477}, 'confidence': 0.9427892437878315, 'timestamp': 102345.583899, 'diameter_3d': 4.752179427126954, 'ellipse': {'center': [152.52472655612394, 160.1145360689756], 'axes': [41.60526280642679, 48.98171862505284], 'angle': -81.82193879312166}, 'location': [152.52472655612394, 160.1145360689756], 'diameter': 48.98171862505284, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7129810143584714, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.013385613092768, 'phi': -1.6351766648566106, 'norm_pos': [0.4766397704878873, 0.33285609971260166], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.837825,"{'circle_3d': {'center': [-0.7332887003892524, 3.9875484626053095, 32.93676345319881], 'normal': [-0.058086467942191335, 0.43088690517247097, -0.9005345285955951], 'radius': 2.4375562405619813}, 'confidence': 0.9628966119124034, 'timestamp': 102345.592299, 'diameter_3d': 4.875112481123963, 'ellipse': {'center': [152.53846055383815, 160.38247482486133], 'axes': [42.56768234053828, 50.227689565162706], 'angle': -81.8808608614578}, 'location': [152.53846055383815, 160.38247482486133], 'diameter': 50.227689565162706, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7127978075695207, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.016271696232427, 'phi': -1.6352093056082808, 'norm_pos': [0.4766826892307442, 0.3317396882297444], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.83792,"{'circle_3d': {'center': [-0.7297309081593676, 3.9772750059368254, 32.93162502466761], 'normal': [-0.057789985256367596, 0.4300307837834307, -0.9009627309731946], 'radius': 2.3686600400708304}, 'confidence': 0.9995041665811101, 'timestamp': 102345.600699, 'diameter_3d': 4.737320080141661, 'ellipse': {'center': [152.56859984432958, 160.3215248188061], 'axes': [41.401190714508395, 48.814144328363206], 'angle': -81.90445206582758}, 'location': [152.56859984432958, 160.3215248188061], 'diameter': 48.814144328363206, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7142735891195962, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0153232010373365, 'phi': -1.6348510585182223, 'norm_pos': [0.47677687451352996, 0.3319936465883079], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.838013,"{'circle_3d': {'center': [-0.7635720631773927, 3.963232925937317, 32.927156381119], 'normal': [-0.06061008150786969, 0.4288606104501383, -0.9013351179355791], 'radius': 2.3766909240406258}, 'confidence': 0.9493509081592248, 'timestamp': 102345.609099, 'diameter_3d': 4.7533818480812515, 'ellipse': {'center': [152.22381448063544, 160.17921920947674], 'axes': [41.5749695564198, 48.986425365735066], 'angle': -81.4948259047692}, 'location': [152.22381448063544, 160.17921920947674], 'diameter': 48.986425365735066, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.714022725753638, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.014027460862125, 'phi': -1.6379400235082024, 'norm_pos': [0.47569942025198575, 0.3325865866271802], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.843183,"{'circle_3d': {'center': [-0.7290326280073853, 3.9803971902937785, 32.9330710283126], 'normal': [-0.057731795243702415, 0.4302909658131768, -0.9008422306694457], 'radius': 2.4185386420462445}, 'confidence': 0.9979686728327557, 'timestamp': 102345.617499, 'diameter_3d': 4.837077284092489, 'ellipse': {'center': [152.57958733105258, 160.32439411623454], 'axes': [42.26358274390548, 49.84093049625195], 'angle': -81.91749992971629}, 'location': [152.57958733105258, 160.32439411623454], 'diameter': 49.84093049625195, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7141425969723891, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0156114108221947, 'phi': -1.6347952726724477, 'norm_pos': [0.47681121040953933, 0.3319816911823561], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.8606532,"{'circle_3d': {'center': [-0.7155580646753085, 4.021719570579995, 32.95204933057795], 'normal': [-0.05660891496602934, 0.43373449750369475, -0.8992607054806667], 'radius': 2.4151536860427703}, 'confidence': 0.8814874898487607, 'timestamp': 102345.625899, 'diameter_3d': 4.8303073720855405, 'ellipse': {'center': [152.7202798485276, 160.72536425007596], 'axes': [42.05805940019894, 49.742764428942856], 'angle': -82.1374123729974}, 'location': [152.7202798485276, 160.72536425007596], 'diameter': 49.742764428942856, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7143755670174001, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.019429638218763, 'phi': -1.6336638756051372, 'norm_pos': [0.47725087452664877, 0.33031098229135014], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.871409,"{'circle_3d': {'center': [-0.752639981830499, 3.9717010998929596, 32.930459807402436], 'normal': [-0.05969907472896188, 0.4295662916131085, -0.9010598324119591], 'radius': 2.413805855439923}, 'confidence': 0.9980964336908941, 'timestamp': 102345.634299, 'diameter_3d': 4.827611710879846, 'ellipse': {'center': [152.33854711618346, 160.24143708376238], 'axes': [42.20027234547777, 49.74722810433939], 'angle': -81.63398821408805}, 'location': [152.33854711618346, 160.24143708376238], 'diameter': 49.74722810433939, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7148240320587806, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.014808770408667, 'phi': -1.6369539221555982, 'norm_pos': [0.4760579597380733, 0.3323273454843234], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.887368,"{'circle_3d': {'center': [-0.7717792962661509, 4.0001813102634305, 32.945370094432576], 'normal': [-0.061294017598599544, 0.4319396424773145, -0.8998173084927809], 'radius': 2.4410739975342994}, 'confidence': 0.9969293328577999, 'timestamp': 102345.642699, 'diameter_3d': 4.882147995068599, 'ellipse': {'center': [152.1492312321207, 160.49941433009954], 'axes': [42.56102112388968, 50.28732502866103], 'angle': -81.46565078485288}, 'location': [152.1492312321207, 160.49941433009954], 'diameter': 50.28732502866103, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7143773301277911, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0174386111074303, 'phi': -1.6388095519217467, 'norm_pos': [0.4754663476003772, 0.3312524402912519], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.903876,"{'circle_3d': {'center': [-0.7435660267880206, 3.9815651778006456, 32.93457025308646], 'normal': [-0.058942911808755355, 0.4303882981054157, -0.9007172952716236], 'radius': 2.40876056390065}, 'confidence': 0.9968669457465649, 'timestamp': 102345.651099, 'diameter_3d': 4.8175211278013, 'ellipse': {'center': [152.43135533462475, 160.34001004279995], 'axes': [42.080432190683396, 49.637008345405725], 'angle': -81.7540263901519}, 'location': [152.43135533462475, 160.34001004279995], 'diameter': 49.637008345405725, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7140650351493694, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.015719238279104, 'phi': -1.636143121856598, 'norm_pos': [0.47634798542070234, 0.33191662482166684], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777155.9213881,"{'circle_3d': {'center': [-0.7341215314706352, 3.9639271153443674, 32.92554652299618], 'normal': [-0.058155870532306565, 0.4289184595673925, -0.9014692727791473], 'radius': 2.4115488967779664}, 'confidence': 0.9972221055363172, 'timestamp': 102345.659499, 'diameter_3d': 4.823097793555933, 'ellipse': {'center': [152.52573763286358, 160.16901679807893], 'axes': [42.19916260938337, 49.70796860420745], 'angle': -81.83210049425522}, 'location': [152.52573763286358, 160.16901679807893], 'diameter': 49.70796860420745, 'sphere': {'center': [-0.03625108508295633, -1.1830943994643426, 43.74317779634595], 'radius': 12.0}, 'projected_sphere': {'center': [159.71892633339675, 110.82684890578469], 'axes': [186.0845815522795, 186.0845815522795], 'angle': 90.0}, 'model_confidence': 0.7138456226758905, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0140914988016223, 'phi': -1.6352193689290433, 'norm_pos': [0.4766429301026987, 0.3326290966746711], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
