eye_packets,894
norm_X,norm_Y,phi,theta,confidence,timestamp
1603777077.6565351,"{'circle_3d': {'center': [-2.212652378076102, 4.28320513079322, 38.04292739287759], 'normal': [-0.06751555628380143, 0.46680352686229803, -0.8817800842435763], 'radius': 2.3003278685223774}, 'confidence': 0.8948364644871268, 'timestamp': 102255.451899, 'diameter_3d': 4.600655737044755, 'ellipse': {'center': [140.33138629062017, 157.70626264151522], 'axes': [33.857786893122395, 41.05745756928147], 'angle': -78.87732762972131}, 'location': [140.33138629062017, 157.70626264151522], 'diameter': 41.05745756928147, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8583330140248813, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.05646919879, 'phi': -1.6472145649721044, 'norm_pos': [0.43853558215818805, 0.3428905723270199], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.672422,"{'circle_3d': {'center': [-2.200650826860629, 4.269398842842155, 38.034718584387555], 'normal': [-0.06651542701584534, 0.4656530028663759, -0.8824641516177452], 'radius': 2.222831165176348}, 'confidence': 0.9998593471968352, 'timestamp': 102255.460299, 'diameter_3d': 4.445662330352696, 'ellipse': {'center': [140.429528229593, 157.6235665101379], 'axes': [32.763970587583735, 39.6816209953591], 'angle': -78.96971653525011}, 'location': [140.429528229593, 157.6235665101379], 'diameter': 39.6816209953591, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8584284388155172, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.055168678425652, 'phi': -1.6460287189677452, 'norm_pos': [0.4388422757174781, 0.3432351395410921], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.677943,"{'circle_3d': {'center': [-2.216402628055703, 4.355055143752791, 38.0815662030259], 'normal': [-0.06782807711543484, 0.47279102794226224, -0.8785601833978829], 'radius': 2.1964328800876363}, 'confidence': 0.9978583490581208, 'timestamp': 102255.468699, 'diameter_3d': 4.3928657601752725, 'ellipse': {'center': [140.31246747523736, 158.34763563624603], 'axes': [32.108100493792776, 39.16217476977922], 'angle': -78.99846167542744}, 'location': [140.31246747523736, 158.34763563624603], 'diameter': 39.16217476977922, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.857604350405472, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.0632518182018615, 'phi': -1.6478471621161264, 'norm_pos': [0.4384764608601167, 0.3402181848489749], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.689098,"{'circle_3d': {'center': [-2.2189833630648197, 4.3628407091431125, 38.08595929879952], 'normal': [-0.06804313836619459, 0.4734398250581223, -0.878194092083415], 'radius': 2.2348584419208692}, 'confidence': 0.9982349918404815, 'timestamp': 102255.477099, 'diameter_3d': 4.4697168838417385, 'ellipse': {'center': [140.29372883511428, 158.39674495678736], 'axes': [32.645188339681305, 39.84328369214433], 'angle': -78.98924162784282}, 'location': [140.29372883511428, 158.39674495678736], 'diameter': 39.84328369214433, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8570411580915649, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.0639882504512173, 'phi': -1.6481225886729267, 'norm_pos': [0.4384179026097321, 0.3400135626800527], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.700585,"{'circle_3d': {'center': [-2.218358080775265, 4.360477831472068, 38.084637375963034], 'normal': [-0.06799103150873168, 0.47324291858553524, -0.8783042523197886], 'radius': 2.1852644695093226}, 'confidence': 0.9406168090778944, 'timestamp': 102255.485499, 'diameter_3d': 4.370528939018645, 'ellipse': {'center': [140.29620521728265, 158.3971145388615], 'axes': [31.927135324334905, 38.95978111162389], 'angle': -78.99067471814207}, 'location': [140.29620521728265, 158.3971145388615], 'diameter': 38.95978111162389, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8560909010213891, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.063764716394364, 'phi': -1.6480539557395297, 'norm_pos': [0.4384256413040083, 0.34001202275474374], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.7171042,"{'circle_3d': {'center': [-2.2682466337884364, 4.369384938733088, 38.09342410909397], 'normal': [-0.07214841092649595, 0.47398517752395364, -0.8775720245588777], 'radius': 2.2393327423253875}, 'confidence': 0.998373944779364, 'timestamp': 102255.493899, 'diameter_3d': 4.478665484650775, 'ellipse': {'center': [139.86293936235714, 158.44572017085045], 'axes': [32.66079335155968, 39.915612672904345], 'angle': -78.50948763395971}, 'location': [139.86293936235714, 158.44572017085045], 'diameter': 39.915612672904345, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8555255590502742, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.064607490994951, 'phi': -1.6528255079004364, 'norm_pos': [0.4370716855073661, 0.3398094992881231], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.72318,"{'circle_3d': {'center': [-2.2163218685948687, 4.40690405282611, 38.10962693627893], 'normal': [-0.06782134716036534, 0.47711177036503877, -0.8762217889601307], 'radius': 2.26935757988751}, 'confidence': 0.998755402492124, 'timestamp': 102255.502299, 'diameter_3d': 4.53871515977502, 'ellipse': {'center': [140.33069960980512, 158.74919864042369], 'axes': [33.01299297238447, 40.433872505077616], 'angle': -79.11099624889654}, 'location': [140.33069960980512, 158.74919864042369], 'diameter': 40.433872505077616, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8563251365520275, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.0681616949087687, 'phi': -1.6480443385251524, 'norm_pos': [0.438533436280641, 0.3385450056649013], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.734124,"{'circle_3d': {'center': [-2.24307236257537, 4.416771882303038, 38.11711193614434], 'normal': [-0.07005055499207376, 0.47793408948811616, -0.8755980389713467], 'radius': 2.1995707268269906}, 'confidence': 0.9342118379933193, 'timestamp': 102255.510699, 'diameter_3d': 4.399141453653981, 'ellipse': {'center': [140.09508304049825, 158.85773743481747], 'axes': [31.950378917298814, 39.18197288263721], 'angle': -78.86616229806052}, 'location': [140.09508304049825, 158.85773743481747], 'diameter': 39.18197288263721, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8569674942247807, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.069097616976385, 'phi': -1.650629389978712, 'norm_pos': [0.43779713450155705, 0.33809276068826055], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.751884,"{'circle_3d': {'center': [-2.2280914575748723, 4.405108161802839, 38.10956678594956], 'normal': [-0.06880214624203229, 0.47696211277976625, -0.876226801487578], 'radius': 2.2125344279315367}, 'confidence': 0.998745381002089, 'timestamp': 102255.519099, 'diameter_3d': 4.425068855863073, 'ellipse': {'center': [140.22408947000778, 158.75671356963898], 'axes': [32.18373636982905, 39.42075476726061], 'angle': -78.98999029253513}, 'location': [140.22408947000778, 158.75671356963898], 'diameter': 39.42075476726061, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8575263925946763, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.067991413376318, 'phi': -1.6491564798902816, 'norm_pos': [0.43820027959377433, 0.3385136934598376], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.752105,"{'circle_3d': {'center': [-2.2405319661111873, 4.411547298297256, 38.1140589731866], 'normal': [-0.06983885528672519, 0.47749870748763434, -0.8758524525511581], 'radius': 2.274078583161964}, 'confidence': 0.9347830712496472, 'timestamp': 102255.527499, 'diameter_3d': 4.548157166323928, 'ellipse': {'center': [140.11965629424168, 158.78402712161022], 'axes': [33.052521975611484, 40.51351281786482], 'angle': -78.87960178760113}, 'location': [140.11965629424168, 158.78402712161022], 'diameter': 40.51351281786482, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8576742877443588, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.0686020278861124, 'phi': -1.6503661234682636, 'norm_pos': [0.43787392591950525, 0.3383998869932907], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777077.752268,"{'circle_3d': {'center': [-2.1818535819065916, 4.453839086088431, 38.132702198261214], 'normal': [-0.06494898993634222, 0.48102302313689893, -0.8742988504616068], 'radius': 2.279375530689593}, 'confidence': 0.9424899607193133, 'timestamp': 102255.535899, 'diameter_3d': 4.558751061379186, 'ellipse': {'center': [140.64645642453416, 159.13708842611476], 'axes': [33.02973122227506, 40.58792499222418], 'angle': -79.55264403900333}, 'location': [140.64645642453416, 159.13708842611476], 'diameter': 40.58792499222418, 'sphere': {'center': [-1.4024657026704848, -1.3184371915543558, 48.6242884038005], 'radius': 12.0}, 'projected_sphere': {'center': [150.21753125289766, 110.80364632315846], 'axes': [167.40462849352008, 167.40462849352008], 'angle': 90.0}, 'model_confidence': 0.8578435050861644, 'model_id': 11, 'model_birth_timestamp': 102238.559499, 'theta': 2.0726175577359354, 'phi': -1.6449470696382698, 'norm_pos': [0.4395201763266693, 0.3369287982245218], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
