eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851023.4971619,"{'circle_3d': {'center': [-10.611829878222256, -3.2223695786180375, 34.33979181454649], 'normal': [0.21085231474427352, 0.4261986181630269, -0.8797136120595771], 'radius': 2.0836546343486377}, 'confidence': 0.17868947522799905, 'timestamp': 176213.088975, 'diameter_3d': 4.1673092686972755, 'ellipse': {'center': [54.8710091705111, 87.67853246902061], 'axes': [38.6131758829509, 43.26324478505973], 'angle': -76.68272533228384}, 'location': [54.8710091705111, 87.67853246902061], 'diameter': 43.26324478505973, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 2.011082781726833, 'phi': -1.3355511920314493, 'norm_pos': [0.1714719036578472, 0.6346727813790808], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.505256,"{'circle_3d': {'center': [-10.738780283760956, -3.1001113575256536, 34.37010975929407], 'normal': [0.2002731142827151, 0.43638680325405876, -0.8771871166639452], 'radius': 2.0708732740359554}, 'confidence': 0.1568848143330953, 'timestamp': 176213.097375, 'diameter_3d': 4.141746548071911, 'ellipse': {'center': [53.72460492066541, 88.91079924639152], 'axes': [38.08652872444709, 42.9967199216333], 'angle': -76.26904558181951}, 'location': [53.72460492066541, 88.91079924639152], 'diameter': 42.9967199216333, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 2.0223753334587578, 'phi': -1.3463308864207764, 'norm_pos': [0.16788939037707942, 0.6295383364733687], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.5130749,"{'circle_3d': {'center': [-10.728886978862391, -3.2017994828539216, 34.32238430158365], 'normal': [0.20109755635759555, 0.4279127928100365, -0.8811642381398137], 'radius': 2.082274748870187}, 'confidence': 0.20209589914571968, 'timestamp': 176213.105775, 'diameter_3d': 4.164549497740374, 'ellipse': {'center': [53.67157689772223, 87.86361122613451], 'axes': [38.52612689088221, 43.30632588059956], 'angle': -75.70367746565063}, 'location': [53.67157689772223, 87.86361122613451], 'diameter': 43.30632588059956, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 2.0129785205904787, 'phi': -1.3464210471466127, 'norm_pos': [0.16772367780538197, 0.6339016198911063], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.521565,"{'circle_3d': {'center': [-11.069088660870417, -3.070623833588227, 34.314735094853134], 'normal': [0.17274741619026007, 0.43884409691551096, -0.8818016720340229], 'radius': 2.068856079681966}, 'confidence': 0.1569134569143427, 'timestamp': 176213.114175, 'diameter_3d': 4.137712159363932, 'ellipse': {'center': [50.31763519132667, 89.14820468683], 'axes': [37.90644272438655, 43.15147567942056], 'angle': -73.43648053072108}, 'location': [50.31763519132667, 89.14820468683], 'diameter': 43.15147567942056, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 2.0251082051080855, 'phi': -1.3773434689047646, 'norm_pos': [0.15724260997289585, 0.6285491471382083], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.529245,"{'circle_3d': {'center': [-10.457282515312327, -5.079054645757518, 33.663395446720116], 'normal': [0.22373126165343427, 0.2714748625680702, -0.9360799760451081], 'radius': 2.07695806158921}, 'confidence': 0.24504979252948064, 'timestamp': 176213.122575, 'diameter_3d': 4.15391612317842, 'ellipse': {'center': [54.32112802239756, 68.47539650311523], 'axes': [41.41129614637448, 44.29579453448167], 'angle': -63.8186527875975}, 'location': [54.32112802239756, 68.47539650311523], 'diameter': 44.29579453448167, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.8457214392848322, 'phi': -1.3361888640721673, 'norm_pos': [0.16975352506999236, 0.7146858479036865], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.5380638,"{'circle_3d': {'center': [-10.777287112955083, -4.3477622324350955, 33.82857250118748], 'normal': [0.19706421184987127, 0.3324158970116054, -0.9223152215061611], 'radius': 2.0857386914476126}, 'confidence': 0.24730245333794287, 'timestamp': 176213.130975, 'diameter_3d': 4.171477382895225, 'ellipse': {'center': [51.65154055127121, 75.98924475366641], 'axes': [40.670924575473464, 44.241966970610584], 'angle': -67.18419223310757}, 'location': [51.65154055127121, 75.98924475366641], 'diameter': 44.241966970610584, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.909660315261358, 'phi': -1.360298886093362, 'norm_pos': [0.16141106422272253, 0.6833781468597233], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.545135,"{'circle_3d': {'center': [-9.672526979235318, -4.3978838587972575, 34.105263147591344], 'normal': [0.2891275563265183, 0.3282390948147585, -0.8992576676391723], 'radius': 2.100415354640493}, 'confidence': 0.31592560720349333, 'timestamp': 176213.139375, 'diameter_3d': 4.200830709280986, 'ellipse': {'center': [63.405856741094254, 75.85298072753372], 'axes': [41.03804024805764, 43.576859662907125], 'angle': -75.55351107507964}, 'location': [63.405856741094254, 75.85298072753372], 'diameter': 43.576859662907125, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.9052351053581622, 'phi': -1.2597169641917128, 'norm_pos': [0.19814330231591953, 0.6839459136352761], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.553478,"{'circle_3d': {'center': [-11.064485852115801, -4.628700463651545, 33.6743213945507], 'normal': [0.17313098358647808, 0.3090043777435679, -0.9351694803925592], 'radius': 2.0941865872544256}, 'confidence': 0.28884104087369744, 'timestamp': 176213.147775, 'diameter_3d': 4.188373174508851, 'ellipse': {'center': [48.29322638586915, 72.97840916885822], 'axes': [41.16314386707511, 44.75717391263508], 'angle': -63.305187201283175}, 'location': [48.29322638586915, 72.97840916885822], 'diameter': 44.75717391263508, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.884942326271173, 'phi': -1.3877357041920877, 'norm_pos': [0.15091633245584107, 0.6959232951297574], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.565119,"{'circle_3d': {'center': [-10.25092073827577, -5.307040383396867, 33.65081520737739], 'normal': [0.24092807640648073, 0.2524760510981245, -0.9371283293236685], 'radius': 2.101423973575121}, 'confidence': 0.20507631385005237, 'timestamp': 176213.156175, 'diameter_3d': 4.202847947150242, 'ellipse': {'center': [56.33395047645041, 66.17226966101595], 'axes': [42.09752941654595, 44.80201431325417], 'angle': -62.99053526944566}, 'location': [56.33395047645041, 66.17226966101595], 'diameter': 44.80201431325417, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.8260346841166224, 'phi': -1.3191541786793308, 'norm_pos': [0.17604359523890753, 0.7242822097457668], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.573372,"{'circle_3d': {'center': [-10.31565817145322, -5.26527926140024, 33.64568784337858], 'normal': [0.23553329030835976, 0.25595614459784327, -0.9375556096569023], 'radius': 2.1149004561445777}, 'confidence': 0.1819480752916191, 'timestamp': 176213.164575, 'diameter_3d': 4.229800912289155, 'ellipse': {'center': [55.66768903786425, 66.5764758119798], 'axes': [42.33675603526265, 45.11392096817445], 'angle': -63.07002774375899}, 'location': [55.66768903786425, 66.5764758119798], 'diameter': 45.11392096817445, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.8296329935504447, 'phi': -1.3246691864719244, 'norm_pos': [0.17396152824332578, 0.7225980174500841], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.5812092,"{'circle_3d': {'center': [-9.790051710439267, -4.93449477340463, 33.887781449217314], 'normal': [0.2793338287261894, 0.2835215185974776, -0.9173811425036751], 'radius': 2.0816439772106774}, 'confidence': 0.1796485003126676, 'timestamp': 176213.172975, 'diameter_3d': 4.163287954421355, 'ellipse': {'center': [61.630114690166295, 70.25080557626762], 'axes': [41.32329785049275, 43.70868946737867], 'angle': -68.20915648649823}, 'location': [61.630114690166295, 70.25080557626762], 'diameter': 43.70868946737867, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.8582606572314169, 'phi': -1.2752249301325635, 'norm_pos': [0.19259410840676966, 0.7072883100988849], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.590047,"{'circle_3d': {'center': [-9.923522805363072, -5.205405222521994, 33.768206412114765], 'normal': [0.2682112374825389, 0.26094564783769725, -0.9273457289288874], 'radius': 2.1008930298670863}, 'confidence': 0.22834229731854727, 'timestamp': 176213.181375, 'diameter_3d': 4.2017860597341725, 'ellipse': {'center': [59.94857759124277, 67.37133031469045], 'axes': [41.96946727393135, 44.44105471583201], 'angle': -64.8507806286826}, 'location': [59.94857759124277, 67.37133031469045], 'diameter': 44.44105471583201, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.8347979873083544, 'phi': -1.2892542609752804, 'norm_pos': [0.18733930497263365, 0.7192861236887897], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.600477,"{'circle_3d': {'center': [-10.026372761414066, -5.200765802348496, 33.74027645926225], 'normal': [0.2596404078116227, 0.2613322661854887, -0.9296732249999304], 'radius': 2.072794174737701}, 'confidence': 0.16405068236585021, 'timestamp': 176213.189775, 'diameter_3d': 4.145588349475402, 'ellipse': {'center': [58.852177265305656, 67.38295532771397], 'axes': [41.41637582314814, 43.938816726121246], 'angle': -64.57569582568503}, 'location': [58.852177265305656, 67.38295532771397], 'diameter': 43.938816726121246, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.8351985030675544, 'phi': -1.298454137467599, 'norm_pos': [0.18391305395408017, 0.7192376861345251], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.606675,"{'circle_3d': {'center': [-10.260226947450414, -3.739652563277824, 34.193004311123985], 'normal': [0.24015255897526025, 0.3830917027747113, -0.891945904011452], 'radius': 2.0972208182893586}, 'confidence': 0.23599171342533298, 'timestamp': 176213.198175, 'diameter_3d': 4.194441636578717, 'ellipse': {'center': [57.87594884477491, 82.44115343727644], 'axes': [39.94186044787576, 43.643864188096344], 'angle': -76.3201363781915}, 'location': [57.87594884477491, 82.44115343727644], 'diameter': 43.643864188096344, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.9639373576668957, 'phi': -1.3077877156520952, 'norm_pos': [0.18086234013992158, 0.6564951940113481], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.6132128,"{'circle_3d': {'center': [-10.361357059336761, -3.742884027224795, 34.16490269051929], 'normal': [0.2317250496513981, 0.38282241411246376, -0.8942877057285101], 'radius': 2.111051318967069}, 'confidence': 0.23416826358327572, 'timestamp': 176213.206575, 'diameter_3d': 4.222102637934138, 'ellipse': {'center': [56.7928850421594, 82.37133295211905], 'axes': [40.209325322120826, 44.025364827786355], 'angle': -75.31089110325694}, 'location': [56.7928850421594, 82.37133295211905], 'diameter': 44.025364827786355, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.9636458459406505, 'phi': -1.3172556372218625, 'norm_pos': [0.17747776575674812, 0.656786112699504], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.6213288,"{'circle_3d': {'center': [-10.24965475150053, -3.7454628592582484, 34.19336210507683], 'normal': [0.2410335753044173, 0.3826075114430093, -0.8919160878487152], 'radius': 2.0963885618134226}, 'confidence': 0.28176213817523316, 'timestamp': 176213.214975, 'diameter_3d': 4.192777123626845, 'ellipse': {'center': [57.98123373172314, 82.3848021905523], 'axes': [39.936848929450875, 43.62117298742137], 'angle': -76.37716952704025}, 'location': [57.98123373172314, 82.3848021905523], 'diameter': 43.62117298742137, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.9634132336781593, 'phi': -1.3068585438721125, 'norm_pos': [0.1811913554116348, 0.6567299908726987], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.629051,"{'circle_3d': {'center': [-10.274515630210797, -3.6282460282024926, 34.23768897328951], 'normal': [0.23896183541189517, 0.39237558069765566, -0.8882221821643254], 'radius': 2.1189910982473026}, 'confidence': 0.317503965214641, 'timestamp': 176213.223375, 'diameter_3d': 4.237982196494605, 'ellipse': {'center': [57.86075378313957, 83.57581686352077], 'axes': [40.142090221679105, 44.02630877934535], 'angle': -77.06966741106504}, 'location': [57.86075378313957, 83.57581686352077], 'diameter': 44.02630877934535, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.9740092012899777, 'phi': -1.30798521220279, 'norm_pos': [0.18081485557231117, 0.6517674297353302], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.637064,"{'circle_3d': {'center': [-9.730037588836003, -4.754802770055487, 33.96348034785943], 'normal': [0.28433500552646124, 0.2984958522099061, -0.911072900950165], 'radius': 2.095092264278026}, 'confidence': 0.2839267666538827, 'timestamp': 176213.231775, 'diameter_3d': 4.190184528556052, 'ellipse': {'center': [62.43714068670948, 72.13597979351167], 'axes': [41.39257041701612, 43.79399434543669], 'angle': -70.67248234048039}, 'location': [62.43714068670948, 72.13597979351167], 'diameter': 43.79399434543669, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.8739125955834461, 'phi': -1.2682867615984077, 'norm_pos': [0.19511606464596715, 0.6994334175270347], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.6491132,"{'circle_3d': {'center': [-10.399973528510817, -5.126845302136217, 33.663480761512595], 'normal': [0.22850701055356012, 0.26749230786984524, -0.936072866479068], 'radius': 2.086631784176483}, 'confidence': 0.25120953430848886, 'timestamp': 176213.240175, 'diameter_3d': 4.173263568352966, 'ellipse': {'center': [54.89024424737899, 67.99537072768379], 'axes': [41.64993593596563, 44.490070450796104], 'angle': -63.733420417813896}, 'location': [54.89024424737899, 67.99537072768379], 'diameter': 44.490070450796104, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.8415858862261658, 'phi': -1.3313665476954284, 'norm_pos': [0.17153201327305934, 0.7166859553013175], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.657674,"{'circle_3d': {'center': [-10.661659700769373, -3.964226110419922, 34.000088155477805], 'normal': [0.20669982953201374, 0.36437724051286985, -0.9080222503153007], 'radius': 2.1220181037752903}, 'confidence': 0.2233917313099925, 'timestamp': 176213.248575, 'diameter_3d': 4.244036207550581, 'ellipse': {'center': [53.32501145948531, 79.99087439160397], 'axes': [40.78645060160573, 44.66330417517286], 'angle': -70.91765294337078}, 'location': [53.32501145948531, 79.99087439160397], 'diameter': 44.66330417517286, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.9437603083142936, 'phi': -1.3469729859222432, 'norm_pos': [0.1666406608108916, 0.6667046900349834], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851023.665528,"{'circle_3d': {'center': [-10.244875663051836, -3.7203557704182764, 34.20546122306599], 'normal': [0.2414318326751418, 0.3846997688463402, -0.8909078280162851], 'radius': 2.1166825137936573}, 'confidence': 0.22645141626102322, 'timestamp': 176213.256975, 'diameter_3d': 4.233365027587315, 'ellipse': {'center': [58.05719117959424, 82.63622028802749], 'axes': [40.27638650811334, 44.02062136979033], 'angle': -76.62750732500412}, 'location': [58.05719117959424, 82.63622028802749], 'diameter': 44.02062136979033, 'sphere': {'center': [-13.142057655153538, -8.33675299657436, 44.89635515926141], 'radius': 12.0}, 'projected_sphere': {'center': [60.720001573248965, 57.02106275119329], 'axes': [181.30493905630243, 181.30493905630243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 9, 'model_birth_timestamp': 176177.010975, 'theta': 1.965678864486081, 'phi': -1.3061570537498624, 'norm_pos': [0.181428722436232, 0.6556824154665521], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
