eye_packets,573
norm_X,norm_Y,phi,theta,confidence,timestamp
1603852284.211586,"{'circle_3d': {'center': [-18.118251824204865, -8.785840408091152, 66.0800883907325], 'normal': [0.240581727620643, 0.5599643470992619, -0.7928179881364728], 'radius': 2.185256720675903}, 'confidence': 0.20479020109820043, 'timestamp': 177473.793148, 'diameter_3d': 4.370513441351806, 'ellipse': {'center': [66.89738505138178, 74.72258626007533], 'axes': [20.17772554914829, 23.28764067032489], 'angle': -84.4024284511934}, 'location': [66.89738505138178, 74.72258626007533], 'diameter': 23.28764067032489, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.1651390939650885, 'phi': -1.276176126817252, 'norm_pos': [0.20905432828556805, 0.6886558905830195], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.327923,"{'circle_3d': {'center': [-18.228684740687758, -8.586093906375012, 66.19104237461053], 'normal': [0.23137898458040185, 0.5766098889089399, -0.7835718228133028], 'radius': 2.181995272517644}, 'confidence': 0.2507795997977839, 'timestamp': 177473.910748, 'diameter_3d': 4.363990545035288, 'ellipse': {'center': [66.48992676618451, 75.8196817536842], 'axes': [19.86258642053893, 23.227273561605756], 'angle': -84.33367725734433}, 'location': [66.48992676618451, 75.8196817536842], 'diameter': 23.227273561605756, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.185369548910609, 'phi': -1.2836684911548573, 'norm_pos': [0.2077810211443266, 0.6840846593596492], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.330071,"{'circle_3d': {'center': [-18.03002828110759, -8.615880460691058, 66.23001046456936], 'normal': [0.2479336895454158, 0.5741276760492695, -0.7803244819834005], 'radius': 2.2170159504142806}, 'confidence': 0.26149473216632924, 'timestamp': 177473.919148, 'diameter_3d': 4.434031900828561, 'ellipse': {'center': [67.5542105425207, 75.68840614322566], 'axes': [20.219445256844853, 23.539311266090305], 'angle': -86.16320915684106}, 'location': [67.5542105425207, 75.68840614322566], 'diameter': 23.539311266090305, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.1823346630780143, 'phi': -1.2631524933770355, 'norm_pos': [0.2111069079453772, 0.684631641069893], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.3409212,"{'circle_3d': {'center': [-18.043921516744685, -8.629430082319729, 66.21565805226193], 'normal': [0.24677591990899114, 0.5729985409135467, -0.7815205163423529], 'radius': 2.135598672388494}, 'confidence': 0.19592759103560844, 'timestamp': 177473.927548, 'diameter_3d': 4.271197344776988, 'ellipse': {'center': [67.47157183480378, 75.62316832466065], 'axes': [19.496662196248963, 22.683508064191805], 'angle': -85.95802729774451}, 'location': [67.47157183480378, 75.62316832466065], 'diameter': 22.683508064191805, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.1809562590307636, 'phi': -1.2649407640477888, 'norm_pos': [0.21084866198376181, 0.6849034653139139], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.361099,"{'circle_3d': {'center': [-17.85333143520367, -8.656699044145988, 66.25791783435164], 'normal': [0.2626584267040756, 0.570726127428025, -0.7779988678348764], 'radius': 2.1899243772820416}, 'confidence': 0.1471060131731089, 'timestamp': 177473.944348, 'diameter_3d': 4.379848754564083, 'ellipse': {'center': [68.49645650310885, 75.50402970766324], 'axes': [20.018249243533543, 23.199447574060148], 'angle': -87.79746803536212}, 'location': [68.49645650310885, 75.50402970766324], 'diameter': 23.199447574060148, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.1781862018946954, 'phi': -1.2452037667895222, 'norm_pos': [0.21405142657221515, 0.6853998762180699], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.3795269,"{'circle_3d': {'center': [-18.683915362574066, -8.294846919552466, 66.28695902223018], 'normal': [0.19344309942320945, 0.600880471144152, -0.7755787688449989], 'radius': 2.186850557031185}, 'confidence': 0.13367250605765787, 'timestamp': 177473.961148, 'diameter_3d': 4.37370111406237, 'ellipse': {'center': [64.30501229019444, 77.36807461672409], 'axes': [19.448579708285514, 23.32629299028997], 'angle': -81.55426971095176}, 'location': [64.30501229019444, 77.36807461672409], 'diameter': 23.32629299028997, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2153984793523045, 'phi': -1.3263657533261548, 'norm_pos': [0.20095316340685762, 0.6776330224303163], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.3965068,"{'circle_3d': {'center': [-18.51155644127864, -8.05296398112889, 66.52513424258042], 'normal': [0.207806342864495, 0.62103738267945, -0.755730833815812], 'radius': 2.1715626248259343}, 'confidence': 0.31783457427285, 'timestamp': 177473.977948, 'diameter_3d': 4.343125249651869, 'ellipse': {'center': [65.52296438833446, 78.75526703323534], 'axes': [18.935148312612927, 23.02781223214584], 'angle': -84.2077728403424}, 'location': [65.52296438833446, 78.75526703323534], 'diameter': 23.02781223214584, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2408618990802758, 'phi': -1.3024542725829107, 'norm_pos': [0.2047592637135452, 0.6718530540281861], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.412052,"{'circle_3d': {'center': [-19.1181434633602, -7.8907087167540695, 66.51342078463733], 'normal': [0.15725742435769813, 0.634558654710685, -0.7567069553110692], 'radius': 2.1292770532753624}, 'confidence': 0.04652289967175519, 'timestamp': 177473.994748, 'diameter_3d': 4.258554106550725, 'ellipse': {'center': [62.42908112973123, 79.57926598513693], 'axes': [18.24382509375106, 22.687506299507028], 'angle': -79.82297543447439}, 'location': [62.42908112973123, 79.57926598513693], 'diameter': 22.687506299507028, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2582336690966036, 'phi': -1.3658947606776282, 'norm_pos': [0.1950908785304101, 0.6684197250619295], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.415692,"{'circle_3d': {'center': [-18.892026947626185, -7.996477407874058, 66.47522809774932], 'normal': [0.17610046733553292, 0.625744597117353, -0.7598896792184038], 'radius': 2.2214802231583812}, 'confidence': 0.20722354714357724, 'timestamp': 177474.003148, 'diameter_3d': 4.4429604463167625, 'ellipse': {'center': [63.51462093827443, 79.00165791792091], 'axes': [19.247849192592984, 23.64914326934402], 'angle': -81.18180671994229}, 'location': [63.51462093827443, 79.00165791792091], 'diameter': 23.64914326934402, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2468820720707403, 'phi': -1.3430714522301161, 'norm_pos': [0.1984831904321076, 0.6708264253419962], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.429087,"{'circle_3d': {'center': [-18.942317139505096, -7.894016775707144, 66.5489590302676], 'normal': [0.1719096180122902, 0.6342829831312621, -0.7537454348418806], 'radius': 2.147757616233432}, 'confidence': 0.21532481192261438, 'timestamp': 177474.011548, 'diameter_3d': 4.295515232466864, 'ellipse': {'center': [63.37208957375783, 79.58142547974745], 'axes': [18.43326649923314, 22.84076259805003], 'angle': -81.23603654378347}, 'location': [63.37208957375783, 79.58142547974745], 'diameter': 22.84076259805003, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2578770378999713, 'phi': -1.3465580894107763, 'norm_pos': [0.19803777991799323, 0.6684107271677189], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.4334168,"{'circle_3d': {'center': [-18.957997362071694, -7.8992966719145965, 66.54095837660415], 'normal': [0.17060293279840713, 0.6338429917806413, -0.7544121559805013], 'radius': 2.178493527241171}, 'confidence': 0.13642666602507403, 'timestamp': 177474.019948, 'diameter_3d': 4.356987054482342, 'ellipse': {'center': [63.278341967641396, 79.54423066607994], 'axes': [18.70423454284823, 23.173910710711976], 'angle': -81.08230004269453}, 'location': [63.278341967641396, 79.54423066607994], 'diameter': 23.173910710711976, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2573080453353933, 'phi': -1.3483968696450614, 'norm_pos': [0.19774481864887936, 0.6685657055580003], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.4444108,"{'circle_3d': {'center': [-18.426644881947915, -8.370124396676832, 66.29667088323338], 'normal': [0.21488230614205533, 0.5946073480504548, -0.7747694470947324], 'radius': 2.1561151615179077}, 'confidence': 0.15040097279113251, 'timestamp': 177474.028348, 'diameter_3d': 4.312230323035815, 'ellipse': {'center': [65.63243711173983, 76.99625984521765], 'axes': [19.304152687634733, 22.94551987157455], 'angle': -83.51329235807442}, 'location': [65.63243711173983, 76.99625984521765], 'diameter': 22.94551987157455, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.207573524041641, 'phi': -1.3002466549324847, 'norm_pos': [0.205101365974187, 0.6791822506449264], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.449156,"{'circle_3d': {'center': [-18.392952376126615, -8.332019028213354, 66.3354801215968], 'normal': [0.217690014960497, 0.5977827954224114, -0.7715353438977802], 'radius': 2.1558058853165476}, 'confidence': 0.15070525514158067, 'timestamp': 177474.036748, 'diameter_3d': 4.311611770633095, 'ellipse': {'center': [65.85906953876183, 77.21608414212324], 'axes': [19.24373085426247, 22.91885080751769], 'angle': -84.00741319294985}, 'location': [65.85906953876183, 77.21608414212324], 'diameter': 22.91885080751769, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.2115288008291842, 'phi': -1.2957934623802654, 'norm_pos': [0.20580959230863072, 0.6782663160744865], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.458953,"{'circle_3d': {'center': [-17.740633264197008, -9.330267273661136, 65.83634451271932], 'normal': [0.2720499409546309, 0.5145954416350962, -0.8131299779709036], 'radius': 2.102365886253229}, 'confidence': 0.029929921185749966, 'timestamp': 177474.045148, 'diameter_3d': 4.204731772506458, 'ellipse': {'center': [68.49888825497924, 71.77263407998879], 'axes': [20.08437054523593, 22.42411883637112], 'angle': -85.3298900719344}, 'location': [68.49888825497924, 71.77263407998879], 'diameter': 22.42411883637112, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.111332084216644, 'phi': -1.247932030702429, 'norm_pos': [0.2140590257968101, 0.7009473580000467], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.481204,"{'circle_3d': {'center': [-17.794855133036492, -8.86348659096296, 66.12932311396446], 'normal': [0.2675314518846738, 0.5534938318599439, -0.7887150945338084], 'radius': 2.186560058166516}, 'confidence': 0.30709370543138936, 'timestamp': 177474.061948, 'diameter_3d': 4.373120116333032, 'ellipse': {'center': [68.61782367086697, 74.36025631402424], 'axes': [20.279604560975358, 23.205168070589824], 'angle': -87.39579515008091}, 'location': [68.61782367086697, 74.36025631402424], 'diameter': 23.205168070589824, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.1573497603410314, 'phi': -1.243775902922543, 'norm_pos': [0.21443069897145928, 0.6901655986915657], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603852284.499687,"{'circle_3d': {'center': [-17.849453297897977, -8.705392878082742, 66.22369670417862], 'normal': [0.2629816048128835, 0.5666683079332956, -0.7808506286826286], 'radius': 2.2033941990966115}, 'confidence': 0.2042977612397203, 'timestamp': 177474.078748, 'diameter_3d': 4.406788398193223, 'ellipse': {'center': [68.46761357929655, 75.22996664916909], 'axes': [20.213206657773895, 23.356014558885672], 'angle': -87.60217272993154}, 'location': [68.46761357929655, 75.22996664916909], 'diameter': 23.356014558885672, 'sphere': {'center': [-21.00523255565258, -15.50541257328229, 75.59390424837017], 'radius': 12.0}, 'projected_sphere': {'center': [65.75676262210148, 50.432558939088736], 'axes': [107.67972651942367, 107.67972651942367], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 177415.018348, 'theta': 2.173252952137471, 'phi': -1.2459392455596143, 'norm_pos': [0.21396129243530174, 0.6865418056284621], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
