eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851111.807133,"{'circle_3d': {'center': [-3.9701957986214333, 4.706498986706869, 24.79188506175726], 'normal': [0.5462196010011053, 0.4432534921012558, -0.7107534658531293], 'radius': 1.1647500662463663}, 'confidence': 0.19510442890982282, 'timestamp': 176301.398175, 'diameter_3d': 2.3295001324927327, 'ellipse': {'center': [105.33565623395475, 184.22125390593294], 'axes': [22.138116343219206, 32.81272843017608], 'angle': 51.88411958848832}, 'location': [105.33565623395475, 184.22125390593294], 'diameter': 32.81272843017608, 'sphere': {'center': [-10.524831010634697, -0.6125429185082003, 33.32092665199481], 'radius': 12.0}, 'projected_sphere': {'center': [52.87087956967545, 113.76510805548314], 'axes': [244.288852498425, 244.288852498425], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 2.030021281139823, 'phi': -0.9155550502415926, 'norm_pos': [0.3291739257311086, 0.23241144205861275], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.625868,"{'circle_3d': {'center': [-8.737549857179346, -4.100160472298489, 27.370332341574134], 'normal': [0.2810960191661261, -0.2068700398160786, -0.9371178232407336], 'radius': 1.1080284353260679}, 'confidence': 0.16223592395043718, 'timestamp': 176306.219775, 'diameter_3d': 2.2160568706521357, 'ellipse': {'center': [51.55920530901247, 69.28984810159352], 'axes': [25.961885371310725, 28.934387138396435], 'angle': -78.73120001718725}, 'location': [51.55920530901247, 69.28984810159352], 'diameter': 28.934387138396435, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.362421618362879, 'phi': -1.2793780343835677, 'norm_pos': [0.16112251659066396, 0.7112922995766937], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.63838,"{'circle_3d': {'center': [-8.731887224011858, -4.151956196192568, 27.38359339945212], 'normal': [0.2815679052634167, -0.21118635014058518, -0.9360127350842347], 'radius': 1.1221867955290614}, 'confidence': 0.2750057999780312, 'timestamp': 176306.228175, 'diameter_3d': 2.244373591058123, 'ellipse': {'center': [51.67719127231868, 68.67721006157743], 'axes': [26.22600261953827, 29.290082649648628], 'angle': -78.7001697770772}, 'location': [51.67719127231868, 68.67721006157743], 'diameter': 29.290082649648628, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.358007801129214, 'phi': -1.2785907844050168, 'norm_pos': [0.16149122272599586, 0.7138449580767607], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.645625,"{'circle_3d': {'center': [-7.617882541690691, -3.901265541424313, 27.72538386345751], 'normal': [0.3744016287901807, -0.19029546224323063, -0.9075301964171193], 'radius': 1.128844969943103}, 'confidence': 0.12752764088875768, 'timestamp': 176306.236575, 'diameter_3d': 2.257689939886206, 'ellipse': {'center': [66.59231966137743, 72.35910372533185], 'axes': [25.96928660637083, 28.90363195238865], 'angle': -66.03360583311775}, 'location': [66.59231966137743, 72.35910372533185], 'diameter': 28.90363195238865, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.3793332272793557, 'phi': -1.1795179755263696, 'norm_pos': [0.20810099894180448, 0.698503734477784], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.653567,"{'circle_3d': {'center': [-7.10644542226742, -2.8437271399487547, 27.778111713289718], 'normal': [0.41702138874211986, -0.10216726212026742, -0.9031362089311016], 'radius': 1.1115117377884183}, 'confidence': 0.2812334372551217, 'timestamp': 176306.244975, 'diameter_3d': 2.2230234755768365, 'ellipse': {'center': [73.00187878927244, 85.31867402550847], 'axes': [26.221607164734095, 28.09040263740643], 'angle': -57.57639624107335}, 'location': [73.00187878927244, 85.31867402550847], 'diameter': 28.09040263740643, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.468450485052866, 'phi': -1.1382157774071693, 'norm_pos': [0.22813087121647638, 0.6445055248937147], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.661607,"{'circle_3d': {'center': [-7.043284134500531, -2.9089672119706407, 27.815100132551215], 'normal': [0.42228482938936074, -0.10760393478875793, -0.9000538406593104], 'radius': 1.1454624808298035}, 'confidence': 0.34216669365338087, 'timestamp': 176306.253375, 'diameter_3d': 2.290924961659607, 'ellipse': {'center': [73.87126700099238, 84.57376740624267], 'axes': [26.8999860808387, 28.898747311682328], 'angle': -56.62442883928789}, 'location': [73.87126700099238, 84.57376740624267], 'diameter': 28.898747311682328, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4629836519448147, 'phi': -1.1321095013489906, 'norm_pos': [0.23084770937810117, 0.6476093024739888], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.669217,"{'circle_3d': {'center': [-7.0470164851583075, -2.885210846423485, 27.810536594349486], 'normal': [0.42197380016787933, -0.10562423765982829, -0.9004341355094545], 'radius': 1.1214018869648628}, 'confidence': 0.22125216821070431, 'timestamp': 176306.261775, 'diameter_3d': 2.2428037739297255, 'ellipse': {'center': [73.82196615993776, 84.85500604370239], 'axes': [26.36008899919145, 28.292465466173926], 'angle': -56.64329715260788}, 'location': [73.82196615993776, 84.85500604370239], 'diameter': 28.292465466173926, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4649746974234708, 'phi': -1.1325551025558318, 'norm_pos': [0.23069364424980549, 0.6464374748179067], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.677252,"{'circle_3d': {'center': [-7.1407081839523565, -2.6223404628483324, 27.73963026316744], 'normal': [0.4141661586017086, -0.08371837236189891, -0.9063429964412916], 'radius': 1.107188886905953}, 'confidence': 0.3397833014043039, 'timestamp': 176306.270175, 'diameter_3d': 2.214377773811906, 'ellipse': {'center': [72.46507116498593, 87.96935036121708], 'axes': [26.33602504897059, 27.985997027922718], 'angle': -58.00164674621991}, 'location': [72.46507116498593, 87.96935036121708], 'diameter': 27.985997027922718, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4869798509588468, 'phi': -1.142166215637341, 'norm_pos': [0.22645334739058104, 0.6334610401615954], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.686251,"{'circle_3d': {'center': [-7.13299215268915, -2.734326506275054, 27.754089178095228], 'normal': [0.4148091612069758, -0.09305054264745906, -0.905138086863976], 'radius': 1.1386946567198697}, 'confidence': 0.28527949713525214, 'timestamp': 176306.278575, 'diameter_3d': 2.2773893134397394, 'ellipse': {'center': [72.59162362608252, 86.62359201819643], 'axes': [26.984736887166175, 28.789785561756535], 'angle': -57.92419323326674}, 'location': [72.59162362608252, 86.62359201819643], 'diameter': 28.789785561756535, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4776109800589206, 'phi': -1.1410758599766824, 'norm_pos': [0.2268488238315079, 0.6390683665908482], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.693434,"{'circle_3d': {'center': [-7.128687715528666, -2.6985403725637456, 27.752442850350107], 'normal': [0.4151678643036828, -0.09006836483818334, -0.9052752808427361], 'radius': 1.131768960420998}, 'confidence': 0.37875380551081195, 'timestamp': 176306.286975, 'diameter_3d': 2.263537920841996, 'ellipse': {'center': [72.64178707227146, 87.05712646544166], 'axes': [26.84685368083976, 28.606490357031177], 'angle': -57.824370125539254}, 'location': [72.64178707227146, 87.05712646544166], 'diameter': 28.606490357031177, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4806057381581017, 'phi': -1.1408058291429042, 'norm_pos': [0.2270055846008483, 0.6372619730606598], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.7034261,"{'circle_3d': {'center': [-7.1205589422712405, -2.5528688781834266, 27.74266165541207], 'normal': [0.4158452620751349, -0.07792907363982342, -0.9060903804209056], 'radius': 1.1413249204800602}, 'confidence': 0.4091211010223155, 'timestamp': 176306.295375, 'diameter_3d': 2.2826498409601204, 'ellipse': {'center': [72.70592900756144, 88.8213675247207], 'axes': [27.185955971063446, 28.820522727311563], 'angle': -57.626012754965146}, 'location': [72.70592900756144, 88.8213675247207], 'diameter': 28.820522727311563, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.492788160379132, 'phi': -1.1405290375083523, 'norm_pos': [0.2272060281486295, 0.629910968646997], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.7105181,"{'circle_3d': {'center': [-7.225872243764967, -2.5348854143257165, 27.693418401099628], 'normal': [0.4070691536173244, -0.07643045165168091, -0.9101939849469427], 'radius': 1.1052102347352764}, 'confidence': 0.36250129245210927, 'timestamp': 176306.303775, 'diameter_3d': 2.2104204694705527, 'ellipse': {'center': [71.2797047378733, 88.9841348802881], 'axes': [26.430015353406148, 28.00042939016517], 'angle': -59.55693574499198}, 'location': [71.2797047378733, 88.9841348802881], 'diameter': 28.00042939016517, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4942912659839793, 'phi': -1.1502454850720334, 'norm_pos': [0.22274907730585408, 0.629232771332133], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.721579,"{'circle_3d': {'center': [-7.109277308485476, -2.6264419815545623, 27.7544281542255], 'normal': [0.4167853982239486, -0.08406016558741806, -0.9051098388531198], 'radius': 1.1511736650419733}, 'confidence': 0.327150572560698, 'timestamp': 176306.312175, 'diameter_3d': 2.3023473300839465, 'ellipse': {'center': [72.87622761755605, 87.93885880225636], 'axes': [27.349855418044758, 29.06968636406031], 'angle': -57.44076626968874}, 'location': [72.87622761755605, 87.93885880225636], 'diameter': 29.06968636406031, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.486636848676958, 'phi': -1.1392611054146984, 'norm_pos': [0.22773821130486266, 0.6335880883239318], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.729871,"{'circle_3d': {'center': [-7.118088857393421, -2.7094615350063087, 27.758402459368497], 'normal': [0.41605110248161975, -0.09097846170839691, -0.9047786467578699], 'radius': 1.0997025754974799}, 'confidence': 0.22454189097863755, 'timestamp': 176306.320575, 'diameter_3d': 2.1994051509949597, 'ellipse': {'center': [72.80300372231528, 86.92906766146294], 'axes': [26.067308929272354, 27.787633617937114], 'angle': -57.642188784498146}, 'location': [72.80300372231528, 86.92906766146294], 'diameter': 27.787633617937114, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4796918892913205, 'phi': -1.1397917587672575, 'norm_pos': [0.22750938663223524, 0.6377955514105711], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.737786,"{'circle_3d': {'center': [-7.109310926857204, -2.554777043862211, 27.747995277983286], 'normal': [0.4167825966929713, -0.07808808744638877, -0.9056459118733046], 'radius': 1.1203127695131847}, 'confidence': 0.4169622850873341, 'timestamp': 176306.328975, 'diameter_3d': 2.2406255390263694, 'ellipse': {'center': [72.86865748634698, 88.80291155699729], 'axes': [26.67353944663621, 28.279675721529532], 'angle': -57.41382427979079}, 'location': [72.86865748634698, 88.80291155699729], 'diameter': 28.279675721529532, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4926286605265202, 'phi': -1.1394885656715152, 'norm_pos': [0.2277145546448343, 0.6299878685125113], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.746433,"{'circle_3d': {'center': [-7.105387314736563, -2.5376717556694053, 27.74834023807862], 'normal': [0.4171095643696913, -0.07666264676365497, -0.9056171651986933], 'radius': 1.1562823802180344}, 'confidence': 0.38151870440798724, 'timestamp': 176306.337375, 'diameter_3d': 2.312564760436069, 'ellipse': {'center': [72.9022551755927, 89.01363016423346], 'axes': [27.540448733153312, 29.181652955471822], 'angle': -57.34236490670081}, 'location': [72.9022551755927, 89.01363016423346], 'diameter': 29.181652955471822, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4940583876083549, 'phi': -1.1391786117761322, 'norm_pos': [0.22781954742372718, 0.629109874315694], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.754252,"{'circle_3d': {'center': [-7.10108380262562, -2.5104908757803828, 27.748056272885407], 'normal': [0.41746819037893657, -0.07439757343956976, -0.9056408289647943], 'radius': 1.1285179485667673}, 'confidence': 0.4598221162870458, 'timestamp': 176306.345775, 'diameter_3d': 2.2570358971335347, 'ellipse': {'center': [72.96564637846308, 89.34301409858786], 'axes': [26.896157584016798, 28.472281908955196], 'angle': -57.25502789405541}, 'location': [72.96564637846308, 89.34301409858786], 'diameter': 28.472281908955196, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4963299500972254, 'phi': -1.1388618970800695, 'norm_pos': [0.2280176449326971, 0.6277374412558839], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.7617521,"{'circle_3d': {'center': [-7.096726652408752, -2.4831288531233797, 27.74785231929663], 'normal': [0.41783128623034227, -0.07211740488481952, -0.9056578250971925], 'radius': 1.1291473808951262}, 'confidence': 0.425035466279509, 'timestamp': 176306.354175, 'diameter_3d': 2.2582947617902525, 'ellipse': {'center': [73.01782838071045, 89.67621041254381], 'axes': [26.928323347796276, 28.47956243833335], 'angle': -57.17196212381501}, 'location': [73.01782838071045, 89.67621041254381], 'diameter': 28.47956243833335, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.4986162623397263, 'phi': -1.1385384215833272, 'norm_pos': [0.22818071368972018, 0.6263491232810674], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.769451,"{'circle_3d': {'center': [-7.089054874438771, -2.335838709170607, 27.74066623075768], 'normal': [0.41847060106117406, -0.05984322622208846, -0.9062566658087717], 'radius': 1.1220809682348216}, 'confidence': 0.35792664198414004, 'timestamp': 176306.362575, 'diameter_3d': 2.2441619364696432, 'ellipse': {'center': [73.09172328288808, 91.46324809726514], 'axes': [26.86161516665642, 28.267018838750936], 'angle': -57.08338593834147}, 'location': [73.09172328288808, 91.46324809726514], 'diameter': 28.267018838750936, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.510917324343856, 'phi': -1.1382081852847497, 'norm_pos': [0.22841163525902525, 0.6189031329280619], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.777629,"{'circle_3d': {'center': [-7.088090758638604, -2.436171203084119, 27.748202198851818], 'normal': [0.4185509440445213, -0.0682042673815478, -0.9056286684675935], 'radius': 1.1272467527331458}, 'confidence': 0.414163939031787, 'timestamp': 176306.370975, 'diameter_3d': 2.2544935054662916, 'ellipse': {'center': [73.1249520948908, 90.24864102555648], 'axes': [26.91077354617885, 28.41532573943622], 'angle': -57.010015308932196}, 'location': [73.1249520948908, 90.24864102555648], 'diameter': 28.41532573943622, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5025390693935718, 'phi': -1.137871188186625, 'norm_pos': [0.22851547529653377, 0.623963995726848], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.7857668,"{'circle_3d': {'center': [-7.08329507515662, -2.39835597064505, 27.747637543775596], 'normal': [0.41895058433468657, -0.06505299801162538, -0.9056757230572785], 'radius': 1.1271793431788883}, 'confidence': 0.3565858954737149, 'timestamp': 176306.379375, 'diameter_3d': 2.2543586863577767, 'ellipse': {'center': [73.18164167256907, 90.7087997624476], 'axes': [26.933009764872242, 28.40214472830822], 'angle': -56.92650933077678}, 'location': [73.18164167256907, 90.7087997624476], 'diameter': 28.40214472830822, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5056973583024467, 'phi': -1.1375274302878207, 'norm_pos': [0.22869263022677835, 0.6220466676564683], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.793542,"{'circle_3d': {'center': [-6.970303934203016, -2.3702620423634055, 27.79863074104098], 'normal': [0.42836651274748694, -0.06271183732148833, -0.9014262899518298], 'radius': 1.1488186270447434}, 'confidence': 0.36245112468909396, 'timestamp': 176306.387775, 'diameter_3d': 2.2976372540894867, 'ellipse': {'center': [74.70617818999028, 91.10455101533184], 'axes': [27.363701144226468, 28.832439088893185], 'angle': -54.57925952387238}, 'location': [74.70617818999028, 91.10455101533184], 'diameter': 28.832439088893185, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5080433113038312, 'phi': -1.1271769115871109, 'norm_pos': [0.23345680684371964, 0.6203977041027839], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.8066292,"{'circle_3d': {'center': [-6.973199641334657, -2.3419872982798577, 27.795325457309133], 'normal': [0.4281252038198502, -0.06035560864785935, -0.9017017302628171], 'radius': 1.1136524464916575}, 'confidence': 0.38544554539429726, 'timestamp': 176306.396175, 'diameter_3d': 2.227304892983315, 'ellipse': {'center': [74.67591830037736, 91.44369215535623], 'axes': [26.549214833050527, 27.946165669275462], 'angle': -54.621524594012136}, 'location': [74.67591830037736, 91.44369215535623], 'diameter': 27.946165669275462, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.510404014050812, 'phi': -1.1275136988924492, 'norm_pos': [0.23336224468867925, 0.6189846160193491], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.8141282,"{'circle_3d': {'center': [-6.967090763670519, -2.313531818746183, 27.7963604496354], 'normal': [0.4286342769585284, -0.0579843186867198, -0.9016154809022949], 'radius': 1.1442409275593137}, 'confidence': 0.47742545611093384, 'timestamp': 176306.404575, 'diameter_3d': 2.2884818551186275, 'ellipse': {'center': [74.74026873902235, 91.79200476753454], 'axes': [27.293983452332984, 28.70178603237608], 'angle': -54.481502334749315}, 'location': [74.74026873902235, 91.79200476753454], 'diameter': 28.70178603237608, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5127794665514915, 'phi': -1.1270159980195216, 'norm_pos': [0.23356333980944485, 0.6175333134686061], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.821599,"{'circle_3d': {'center': [-6.964051431288128, -2.4046747225676945, 27.804053971686066], 'normal': [0.4288875546570609, -0.06557956067184574, -0.9009743540647394], 'radius': 1.1338280737701842}, 'confidence': 0.5282058045330682, 'timestamp': 176306.412975, 'diameter_3d': 2.2676561475403685, 'ellipse': {'center': [74.80539856202327, 90.691068137585], 'axes': [26.97426610203546, 28.457290367794702], 'angle': -54.469401803263615}, 'location': [74.80539856202327, 90.691068137585], 'diameter': 28.457290367794702, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.505169668814177, 'phi': -1.1265108946416502, 'norm_pos': [0.23376687050632272, 0.6221205494267291], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.829561,"{'circle_3d': {'center': [-6.9574864433551635, -2.3675628295801365, 27.804543500552455], 'normal': [0.429434636984808, -0.06248690292288259, -0.9009335599925404], 'radius': 1.1453594311564843}, 'confidence': 0.36369973042216786, 'timestamp': 176306.421375, 'diameter_3d': 2.2907188623129686, 'ellipse': {'center': [74.88172294806503, 91.14330935539141], 'axes': [27.27065747824376, 28.73258076417367], 'angle': -54.30244206840509}, 'location': [74.88172294806503, 91.14330935539141], 'diameter': 28.73258076417367, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5082686877255467, 'phi': -1.125998388762335, 'norm_pos': [0.23400538421270323, 0.6202362110192025], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851116.837704,"{'circle_3d': {'center': [-6.8433007847936285, -2.3401820077621176, 27.857840654829133], 'normal': [0.4389501085316026, -0.06020516777138101, -0.896492130469484], 'radius': 1.125243791199617}, 'confidence': 0.32516798972454614, 'timestamp': 176306.429775, 'diameter_3d': 2.250487582399234, 'ellipse': {'center': [76.4396266600353, 91.52948781158227], 'axes': [26.696842506925602, 28.112917125474006], 'angle': -51.74979488004838}, 'location': [76.4396266600353, 91.52948781158227], 'diameter': 28.112917125474006, 'sphere': {'center': [-12.110702087172859, -1.6177199945055456, 38.61574622046294], 'radius': 12.0}, 'projected_sphere': {'center': [53.63117356620869, 105.79149449177775], 'axes': [210.7930503149659, 210.7930503149659], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 19, 'model_birth_timestamp': 176256.147375, 'theta': 1.5105547290050052, 'phi': -1.1154784803798388, 'norm_pos': [0.2388738333126103, 0.6186271341184072], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
